Town,State/Province,County,Count,Latitude,Longitude,FIPS
Howe,OK,LE FLORE,1,35.0,-94.6,40079.0
New Orleans,LA,ORLEANS,1,30.0,-90.1,
New Orleans,LA,JEFFERSON,1,30.0,-90.1,
Laguna Niguel,CA,ORANGE,1,33.6,-117.7,6059.0
Santa Rosa Beach,FL,WALTON,2,30.4,-86.3,12131.0
Sun City,AZ,MARICOPA,1,33.7,-112.3,4013.0
Delray Beach,FL,PALM BEACH,1,26.5,-80.2,12099.0
Loxahatchee,FL,PALM BEACH,3,26.7,-80.3,12099.0
Cathedral City,CA,RIVERSIDE,1,33.8,-116.5,6065.0
Mt Dora,FL,LAKE,1,28.8,-81.7,12069.0
Pass Christian,MS,HARRISON,7,30.3,-89.2,28047.0
League City,TX,GALVESTON,2,29.5,-95.1,48167.0
Fort Worth,TX,TARRANT,1,32.8,-97.3,48439.0
Denton,TX,DENTON,2,33.2,-97.1,48121.0
Waynesville,NC,HAYWOOD,1,35.5,-83.0,37087.0
Destin,FL,OKALOOSA,2,30.4,-86.4,12091.0
Lake Jackson,TX,BRAZORIA,1,29.1,-95.4,48039.0
Dallas,TX,DALLAS,1,32.8,-96.8,48113.0
Dallas,TX,COLLIN,1,32.8,-96.8,48085.0
McKinney,TX,COLLIN,1,33.2,-96.7,48085.0
Houston,TX,HARRIS,1,29.8,-95.4,48201.0
Houston,TX,FORT BEND,1,29.8,-95.4,48157.0
Cedar Creek,TX,BASTROP,3,30.1,-97.5,48021.0
Morgan City,LA,SAINT MARY,5,29.7,-91.2,
Moulay Larbi,SaÃ¯da Province,,4,34.5,0.0,
Cherokee,TX,SAN SABA,1,31.0,-98.7,48411.0
Stagecoach,TX,,1,30.1,-95.7,
Webster,TX,HARRIS,1,29.6,-95.1,48201.0
Lewes,DE,SUSSEX,1,38.7,-75.1,10005.0
Orange,TX,ORANGE,3,30.1,-93.9,48361.0
Shingle Springs,CA,EL DORADO,1,38.6,-121.0,6017.0
Tucson Estates,AZ,,1,32.2,-111.2,
Dalton,GA,WHITFIELD,2,34.7,-85.0,13313.0
Media,PA,DELAWARE,0,39.9,-75.4,42045.0
Friendsville,TN,BLOUNT,1,35.8,-84.1,47009.0
Prosperity,SC,NEWBERRY,2,34.1,-81.5,45071.0
,,,1,0.0,-97.4,
Fraser,MI,MACOMB,1,42.5,-82.9,26099.0
Matagorda,TX,MATAGORDA,125,28.6,-96.0,48321.0
Forest Park,OH,,1,39.3,-84.5,
Perry,GA,HOUSTON,3,32.4,-83.6,13153.0
Mt Pleasant,SC,CHARLESTON,4,32.9,-79.8,45019.0
San Diego,CA,SAN DIEGO,1,32.9,-117.2,6073.0
Flower Mound,TX,DENTON,1,33.0,-97.1,48121.0
Leander,TX,WILLIAMSON,4,30.6,-97.8,48491.0
Leander,TX,TRAVIS,4,30.6,-97.8,48453.0
Killeen,TX,BELL,3,31.1,-97.7,48027.0
Queen Creek,AZ,MARICOPA,1,33.2,-111.6,4013.0
Salisbury,NC,ROWAN,1,35.6,-80.5,37159.0
Rocksprings,TX,EDWARDS,1,30.0,-100.2,48137.0
Elizabethton,TN,CARTER,2,36.3,-82.2,47019.0
Oldsmar,FL,PINELLAS,1,28.0,-82.7,12103.0
Dundalk,MD,BALTIMORE,1,39.3,-76.5,24005.0
Maryville,TN,BLOUNT,1,35.8,-83.9,47009.0
Rockaway Township,NJ,,0,40.9,-74.5,
La Mesa,CA,SAN DIEGO,1,32.8,-117.0,6073.0
Boca Raton,FL,PALM BEACH,1,26.3,-80.1,12099.0
Oklahoma City,OK,OKLAHOMA,1,35.5,-97.5,40109.0
Oklahoma City,OK,CLEVELAND,1,35.5,-97.5,40027.0
Broussard,LA,LAFAYETTE,2,30.1,-91.9,
Panama City Beach,FL,BAY,1,30.3,-86.0,12005.0
Ozark,AR,FRANKLIN,1,35.4,-93.8,5047.0
Farmington,MO,SAINT FRANCOIS,1,37.7,-90.4,
Thousand Oaks,CA,VENTURA,1,34.2,-118.9,6111.0
Rowlett,TX,DALLAS,3,32.9,-96.6,48113.0
Fire Island,NY,,1,40.6,-73.2,
Goodyear,AZ,MARICOPA,2,33.5,-112.5,4013.0
Navarre,FL,SANTA ROSA,3,30.4,-86.9,12113.0
Youngs Creek,KY,,1,36.8,-84.2,
Buckhannon,WV,UPSHUR,1,39.0,-80.2,54097.0
Leamington,ON,,4,41.9,-82.5,
Dublin,TX,ERATH,1,32.1,-98.4,48143.0
Merrick,NY,NASSAU,1,40.7,-73.6,36059.0
Brigantine,NJ,ATLANTIC,2,39.4,-74.4,34001.0
Mesquite,TX,DALLAS,3,32.8,-96.6,48113.0
Newburgh,IN,WARRICK,1,37.9,-87.4,18173.0
Sierra Vista Southeast,AZ,,5,31.5,-110.1,
Warwick,OK,,2,35.7,-97.0,
Robertsdale,AL,BALDWIN,1,30.5,-87.6,1003.0
Gause,TX,MILAM,3,30.7,-96.7,48331.0
Cookville,TX,TITUS,9,33.2,-94.9,48449.0
Mt Pleasant,TX,TITUS,1,33.2,-95.0,48449.0
Emeryville,CA,ALAMEDA,1,37.8,-122.3,6001.0
Madison,CT,NEW HAVEN,1,41.3,-72.6,9009.0
Sullivan's Island,SC,CHARLESTON,5,32.8,-79.9,45019.0
Brookshire,TX,WALLER,12,29.9,-95.9,48473.0
Fort Morgan,AL,,6,30.2,-88.0,
Wernersville,PA,BERKS,1,40.3,-76.1,42011.0
Arden,NC,BUNCOMBE,1,35.5,-82.5,37021.0
Gardendale,AL,JEFFERSON,1,33.7,-86.8,1073.0
Reily,OH,,1,39.4,-84.8,
Key Biscayne,FL,MIAMI-DADE,1,25.7,-80.2,12086.0
Odessa,TX,ECTOR,1,31.9,-102.3,48135.0
Center Point,TX,KERR,4,30.0,-99.0,48265.0
Annapolis,MD,ANNE ARUNDEL,1,38.9,-76.5,24003.0
Greenville,NC,PITT,1,35.6,-77.4,37147.0
Naples,FL,COLLIER,1,26.2,-81.7,12021.0
New Caney,TX,MONTGOMERY,1,30.2,-95.2,48339.0
Albuquerque,NM,BERNALILLO,1,35.1,-106.6,35001.0
Vienna,VA,FAIRFAX,1,38.9,-77.3,51059.0
Fulshear,TX,FORT BEND,1,29.6,-95.9,48157.0
Medart,FL,,1,30.1,-84.3,
St Marks,FL,WAKULLA,1,30.2,-84.2,12129.0
Wakulla Beach,FL,,1,30.1,-84.2,
Sanibel,FL,LEE,2,26.4,-82.0,12071.0
Piscataway,NJ,MIDDLESEX,1,40.5,-74.5,34023.0
Carmel Hamlet,NY,,1,41.4,-73.7,
Chattanooga,TN,HAMILTON,1,35.1,-85.3,47065.0
Johns Island,SC,CHARLESTON,3,32.6,-80.2,45019.0
Springfield,IL,SANGAMON,1,39.8,-89.7,17167.0
Conroe,TX,MONTGOMERY,3,30.1,-95.4,48339.0
Loudon,TN,LOUDON,1,35.7,-84.3,47105.0
Tulsa,OK,TULSA,1,36.1,-96.0,40143.0
Tulsa,OK,CREEK,1,36.1,-96.0,40037.0
Fairhope,AL,BALDWIN,2,30.6,-87.9,1003.0
Washington Court House,OH,FAYETTE,1,39.5,-83.4,39047.0
Lusby,MD,CALVERT,1,38.4,-76.5,24009.0
Sterling,VA,LOUDOUN,1,39.0,-77.4,51107.0
New Iberia,LA,IBERIA,2,30.0,-91.8,
Santiago,NLE,,100,25.4,-100.1,
Willis,TX,MONTGOMERY,6,30.4,-95.6,48339.0
Louisa,VA,LOUISA,1,38.0,-78.2,51109.0
O'Fallon,IL,,1,38.6,-89.9,
Charlotte,NC,MECKLENBURG,1,35.2,-80.9,37119.0
Pilot Point,TX,DENTON,1,33.3,-96.9,48121.0
Kirkwood,MO,,1,38.6,-90.4,
Richwood,OH,UNION,1,40.4,-83.3,39159.0
Katy,TX,HARRIS,2,29.7,-95.9,48201.0
Katy,TX,FORT BEND,2,29.7,-95.9,48157.0
Newtown,CT,FAIRFIELD,1,41.4,-73.3,9001.0
Salado,TX,BELL,1,30.9,-97.5,48027.0
Fort Myers,FL,LEE,3,26.6,-81.9,12071.0
Joplin,MO,JASPER,1,37.0,-94.5,29097.0
Caldwell,NJ,ESSEX,1,40.8,-74.3,34013.0
West Harrison,IN,DEARBORN,1,39.2,-84.8,18029.0
Guyton,GA,EFFINGHAM,3,32.2,-81.3,13103.0
Apalachicola,FL,FRANKLIN,3,29.7,-85.0,12037.0
Richmond,VA,RICHMOND CITY,1,37.6,-77.5,51760.0
Richmond,VA,HENRICO,1,37.6,-77.5,51087.0
Richmond,VA,CHESTERFIELD,1,37.6,-77.5,51041.0
Palacios,TX,MATAGORDA,1,28.7,-96.1,48321.0
Elkins,WV,RANDOLPH,1,38.9,-79.8,54083.0
Metairie,LA,JEFFERSON,2,30.0,-90.3,
Platteville,CO,WELD,1,40.2,-104.8,8123.0
Asheville,NC,BUNCOMBE,1,35.6,-82.6,37021.0
Llano,TX,LLANO,1,30.8,-98.7,48299.0
Morro Bay,CA,SAN LUIS OBISPO,2,35.4,-120.8,6079.0
Memphis,TN,SHELBY,1,35.1,-90.0,47157.0
Mill Valley,CA,MARIN,2,37.9,-122.5,6041.0
Aulander,NC,BERTIE,2,36.3,-77.3,37015.0
Marble Falls,TX,BURNET,1,30.6,-98.2,48053.0
Half Moon Bay,CA,SAN MATEO,1,37.4,-122.4,6081.0
Cerro Pelon,MEX,,27,19.4,-100.3,
Fayetteville,TX,FAYETTE,10,29.9,-96.7,48149.0
Schertz,TX,GUADALUPE,8,29.6,-98.3,48187.0
Kailua-Kona,HI,,1,19.6,-156.0,
Las Vegas,NV,CLARK,1,36.2,-115.3,32003.0
Alamo,NV,LINCOLN,1,37.2,-115.1,32017.0
Flint,TX,SMITH,5,32.2,-95.5,48423.0
South Padre Island,TX,CAMERON,7,26.1,-97.2,48061.0
Bradenton,FL,MANATEE,1,27.4,-82.6,12081.0
Hazel Park,MI,OAKLAND,1,42.5,-83.1,26125.0
Fairmont,WV,MARION,0,39.5,-80.1,54049.0
New Braunfels,TX,COMAL,10,29.7,-98.2,48091.0
Folly Beach,SC,CHARLESTON,7,32.7,-79.9,45019.0
Mountain View,CA,SANTA CLARA,6,37.4,-122.1,6085.0
Millstadt,IL,SAINT CLAIR,2,38.5,-90.1,
Rio Rancho,NM,SANDOVAL,1,35.4,-106.7,35043.0
Ladoga,IN,MONTGOMERY,1,39.9,-86.7,18107.0
Gainesville,FL,ALACHUA,1,29.7,-82.4,12001.0
Bishopville,MD,WORCESTER,1,38.5,-75.1,24047.0
Rio Rico,AZ,SANTA CRUZ,1,31.5,-111.1,4023.0
Bagdad,KY,SHELBY,1,38.2,-85.1,21211.0
Patuxent River,MD,SAINT MARYS,4,38.3,-76.4,
Lake Havasu City,AZ,MOHAVE,2,34.5,-114.4,4015.0
Temple,TX,BELL,1,31.1,-97.3,48027.0
New River,AZ,MARICOPA,1,33.9,-112.1,4013.0
Klondike,CA,,1,34.6,-116.1,
Midlothian,VA,CHESTERFIELD,1,37.5,-77.7,51041.0
Holly Springs,NC,WAKE,4,35.6,-78.9,37183.0
Apex,NC,WAKE,1,35.8,-78.9,37183.0
Orange,CA,ORANGE,1,33.8,-117.9,6059.0
Oilville,VA,GOOCHLAND,1,37.7,-77.8,51075.0
SF,CA,,2,37.7,-122.5,
Gulf Shores,AL,BALDWIN,6,30.2,-87.7,1003.0
Eden Isle,LA,,3,30.2,-89.8,
Honea Path,SC,ANDERSON,1,34.5,-82.4,45007.0
Bessemer City,NC,GASTON,1,35.3,-81.3,37071.0
Wendell,NC,WAKE,1,35.8,-78.4,37183.0
Woodstock,GA,CHEROKEE,1,34.2,-84.4,13057.0
,LA,,10,29.5,-89.9,
Panama City,FL,BAY,1,30.1,-85.6,12005.0
Bullock,NC,GRANVILLE,1,36.5,-78.5,37077.0
Amherstburg,ON,,0,42.0,-83.0,
Wake Forest,NC,WAKE,1,36.0,-78.5,37183.0
Middleton,MA,ESSEX,1,42.6,-71.0,25009.0
Helena,AL,SHELBY,1,33.3,-86.8,1117.0
Reston,VA,FAIRFAX,1,38.9,-77.3,51059.0
Piedmont,CA,ALAMEDA,1,37.8,-122.2,6001.0
Edgewater,MD,ANNE ARUNDEL,1,38.9,-76.5,24003.0
San Jose,CA,SANTA CLARA,1,37.3,-121.9,6085.0
Falls Church,VA,FALLS CHURCH CITY,1,38.9,-77.2,51610.0
Falls Church,VA,FAIRFAX,1,38.9,-77.2,51059.0
Knoxville,TN,KNOX,2,35.9,-84.1,47093.0
Greensboro,NC,GUILFORD,1,36.1,-79.8,37081.0
Arnold,MD,ANNE ARUNDEL,1,39.1,-76.5,24003.0
Mineral Bluff,GA,FANNIN,1,35.0,-84.3,13111.0
Watsonville,CA,SANTA CRUZ,1,37.0,-121.7,6087.0
Shelby,NC,CLEVELAND,1,35.2,-81.7,37045.0
Durham,NC,DURHAM,1,36.0,-78.9,37063.0
Cape May Point,NJ,CAPE MAY,15,38.9,-75.0,34009.0
Birmingham,AL,JEFFERSON,1,33.4,-86.9,1073.0
Birmingham,AL,SHELBY,1,33.4,-86.9,1117.0
Tallassee,AL,ELMORE,1,32.5,-86.0,1051.0
Spartanburg,SC,SPARTANBURG,1,34.9,-81.9,45083.0
Murfreesboro,TN,RUTHERFORD,1,35.9,-86.4,47149.0
Gloucester,MA,ESSEX,1,42.6,-70.7,25009.0
Dagsboro,DE,SUSSEX,2,38.6,-75.2,10005.0
Wildwood,NJ,CAPE MAY,1,39.0,-74.8,34009.0
Amherst,VA,AMHERST,2,37.6,-79.1,51009.0
Southampton,PA,BUCKS,1,40.2,-75.0,42017.0
Langdon,NH,,1,43.2,-72.3,
Buckeye,AZ,MARICOPA,1,33.5,-112.5,4013.0
Harriman,TN,ROANE,1,35.9,-84.5,47145.0
Blue Hill,ME,HANCOCK,1,44.4,-68.6,23009.0
Oxford,MS,LAFAYETTE,3,34.3,-89.5,28071.0
Galt,CA,SACRAMENTO,1,38.3,-121.4,6067.0
Hallettsville,TX,LAVACA,2,29.4,-97.0,48285.0
Fairfield,PA,ADAMS,1,39.8,-77.4,42001.0
Landisburg,PA,PERRY,1,40.3,-77.3,42099.0
Key West,FL,MONROE,3,24.5,-81.8,12087.0
Greenville,SC,GREENVILLE,2,34.9,-82.4,45045.0
Summerton,SC,CLARENDON,5,33.5,-80.3,45027.0
Warwick,NY,ORANGE,1,41.2,-74.4,36071.0
Woodbine,MD,HOWARD,1,39.3,-77.1,24027.0
Taylor,TX,WILLIAMSON,6,30.6,-97.5,48491.0
Bakersfield,CA,KERN,1,35.4,-119.0,6029.0
Berkeley Springs,WV,MORGAN,1,39.6,-78.2,54065.0
Billingsley,AL,AUTAUGA,1,32.7,-86.7,1001.0
Lake Lure,NC,RUTHERFORD,2,35.4,-82.2,37161.0
Baytown,TX,HARRIS,4,29.8,-94.9,48201.0
Baytown,TX,CHAMBERS,4,29.8,-94.9,48071.0
Quincy,MA,NORFOLK,1,42.3,-71.0,25021.0
Bellville,OH,RICHLAND,1,40.6,-82.5,39139.0
Little Egg Harbor Township,NJ,,3,39.6,-74.4,
Smithfield,PA,FAYETTE,1,39.8,-79.8,42051.0
Mt Sidney,VA,AUGUSTA,1,38.3,-79.0,51015.0
Woodland,CA,YOLO,1,38.7,-121.8,6113.0
Chowchilla,CA,MADERA,1,37.1,-120.3,6039.0
Olive Branch,MS,DESOTO,5,34.9,-89.8,28033.0
Washington,VA,RAPPAHANNOCK,1,38.7,-78.2,51157.0
Monticello,KY,WAYNE,1,36.9,-84.8,21231.0
Brighton,ON,,1,44.0,-77.7,
Old Lyme,CT,NEW LONDON,1,41.3,-72.3,9011.0
DuBois,PA,,1,41.1,-78.7,
Smithville,MS,MONROE,1,34.1,-88.4,28095.0
Mt Cory,OH,HANCOCK,1,41.0,-83.9,39063.0
East Lyme,CT,NEW LONDON,8,41.3,-72.2,9011.0
Stratford,ON,,2,43.4,-81.0,
Martinsville,VA,MARTINSVILLE CITY,1,36.7,-80.0,51690.0
Pickens,SC,PICKENS,1,35.0,-82.6,45077.0
Pacific,MO,FRANKLIN,1,38.4,-90.7,29071.0
Red Oak,TX,ELLIS,350,32.5,-96.9,48139.0
Binghamton,NY,BROOME,1,42.1,-75.9,36007.0
Independence Charter Township,MI,,1,42.8,-83.4,
Bloomington Springs,TN,PUTNAM,5,36.2,-85.6,47141.0
Westhampton Beach,NY,SUFFOLK,1,40.8,-72.6,36103.0
Bowling Green,KY,WARREN,3,37.0,-86.4,21227.0
Conway,SC,HORRY,1,33.9,-79.0,45051.0
Warsaw,VA,RICHMOND,1,38.0,-76.9,51159.0
Tiverton,RI,NEWPORT,2,41.6,-71.2,44005.0
Newton,NJ,SUSSEX,1,41.1,-74.8,34037.0
Powell,OH,DELAWARE,1,40.2,-83.1,39041.0
Ipswich,MA,ESSEX,2,42.7,-70.8,25009.0
Junction,TX,KIMBLE,1,30.5,-99.8,48267.0
Shrewsbury,NJ,MONMOUTH,1,40.3,-74.0,34025.0
Sayre,PA,BRADFORD,1,42.0,-76.5,42015.0
Chenango Forks,NY,BROOME,1,42.2,-75.8,36007.0
Jefferson,LA,,1,30.0,-90.2,
Moody,AL,SAINT CLAIR,3,33.6,-86.5,
Robbinsville,NC,GRAHAM,1,35.4,-83.9,37075.0
Copake,NY,COLUMBIA,1,42.1,-73.5,36021.0
Rice,TX,NAVARRO,4,32.2,-96.5,48349.0
Alexander,NC,BUNCOMBE,1,35.7,-82.6,37021.0
Hollister,MO,TANEY,1,36.5,-93.2,29213.0
Enid,OK,GARFIELD,3,36.4,-97.9,40047.0
Columbia,MD,HOWARD,1,39.2,-76.8,24027.0
Liberty,TX,LIBERTY,1,30.0,-94.8,48291.0
Richmond,CA,CONTRA COSTA,2,37.9,-122.3,6013.0
Woodbridge Township,NJ,,1,40.6,-74.2,
Franklin,KY,SIMPSON,1,36.7,-86.5,21213.0
Paw Paw,WV,MORGAN,1,39.5,-78.5,54065.0
Edmond,OK,OKLAHOMA,1,35.6,-97.5,40109.0
Oxford,OH,BUTLER,1,39.5,-84.8,39017.0
Sterling Heights,MI,MACOMB,1,42.6,-83.0,26099.0
Ball Ground,GA,CHEROKEE,27,34.4,-84.3,13057.0
Canton,GA,CHEROKEE,1,34.3,-84.3,13057.0
Ponca City,OK,KAY,0,36.7,-97.1,40071.0
Powell,TN,KNOX,0,36.1,-84.0,47093.0
Stonington,CT,NEW LONDON,1,41.3,-71.9,9011.0
Wichita,KS,SEDGWICK,1,37.7,-97.3,20173.0
Kinsman,OH,TRUMBULL,1,41.5,-80.6,39155.0
Lake Charlotte,NS,,1,44.8,-63.0,
Rockwall,TX,ROCKWALL,2,32.8,-96.5,48397.0
Overland Park,KS,JOHNSON,2,39.0,-94.7,20091.0
Bixby,OK,TULSA,1,35.9,-95.9,40143.0
Belle River,ON,,1,42.3,-82.7,
Coldwater,MI,BRANCH,1,41.8,-85.0,26023.0
Port Stanley,ON,,1,42.7,-81.3,
Atlanta,GA,FULTON,1,33.8,-84.4,13121.0
Atlanta,GA,DEKALB,1,33.8,-84.4,13089.0
Atlanta,GA,COBB,1,33.8,-84.4,13067.0
Ashland,KY,BOYD,1,38.4,-82.6,21019.0
Willard,MO,GREENE,2,37.4,-93.4,29077.0
Ridgeland,MS,MADISON,1,32.4,-90.1,28089.0
