City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Aiken,SC,AIKEN,2023-09-07,2023,9,7,Fall,3,33.5,-81.7,275.0,252.0,23.0,0.0,0.0,0.0,0.0,80.0,49.0,39.0,0.0,0.0,275.0,0.0,0.0
Akron,CO,WASHINGTON,2023-08-15,2023,8,15,Summer,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,CO,WASHINGTON,2023-08-29,2023,8,29,Summer,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,OH,SUMMIT,2023-07-22,2023,7,22,Summer,63,41.1,-81.6,348.0,209.0,131.0,5.0,2.0,1.0,0.0,230.0,74.0,46.0,0.0,0.0,150.0,198.0,0.0
Akron,OH,SUMMIT,2023-08-31,2023,8,31,Summer,21,41.2,-81.6,348.0,209.0,131.0,5.0,2.0,1.0,0.0,230.0,74.0,46.0,0.0,0.0,150.0,198.0,0.0
Akron,OH,SUMMIT,2023-09-01,2023,9,1,Fall,42,41.1,-81.5,348.0,209.0,131.0,5.0,2.0,1.0,0.0,230.0,74.0,46.0,0.0,0.0,150.0,198.0,0.0
Akron,OH,SUMMIT,2023-09-07,2023,9,7,Fall,42,41.1,-81.7,348.0,209.0,131.0,5.0,2.0,1.0,0.0,230.0,74.0,46.0,0.0,0.0,150.0,198.0,0.0
Akron,OH,SUMMIT,2023-09-15,2023,9,15,Fall,21,41.2,-81.6,348.0,209.0,131.0,5.0,2.0,1.0,0.0,230.0,74.0,46.0,0.0,0.0,150.0,198.0,0.0
Akron,OH,SUMMIT,2023-10-01,2023,10,1,Fall,21,41.1,-81.5,348.0,209.0,131.0,5.0,2.0,1.0,0.0,230.0,74.0,46.0,0.0,0.0,150.0,198.0,0.0
Alameda,CA,ALAMEDA,2023-02-01,2023,2,1,Winter,4,37.8,-122.3,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alameda,CA,ALAMEDA,2023-03-15,2023,3,15,Spring,4,37.8,-122.3,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alameda,CA,ALAMEDA,2023-03-17,2023,3,17,Spring,2,37.8,-122.2,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alameda,CA,ALAMEDA,2023-07-27,2023,7,27,Summer,2,37.8,-122.3,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alameda,CA,ALAMEDA,2023-08-18,2023,8,18,Summer,2,37.8,-122.2,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alameda,CA,ALAMEDA,2023-08-20,2023,8,20,Summer,8,37.8,-122.2,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alameda,CA,ALAMEDA,2023-09-11,2023,9,11,Fall,4,37.8,-122.2,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Alamo,NV,LINCOLN,2023-08-26,2023,8,26,Summer,18,37.2,-115.0,,,,,,,,,,,,,,,
Alamo,NV,LINCOLN,2023-10-14,2023,10,14,Fall,3,37.3,-115.1,,,,,,,,,,,,,,,
Alamo,NV,LINCOLN,2023-10-30,2023,10,30,Fall,6,37.2,-115.1,,,,,,,,,,,,,,,
Alamo,NV,LINCOLN,2023-11-03,2023,11,3,Fall,3,37.2,-115.1,,,,,,,,,,,,,,,
Albany,CA,ALAMEDA,2023-02-07,2023,2,7,Winter,3,37.9,-122.3,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,1.0,16.0,131.0,217.0,0.0
Albany,NY,ALBANY,2023-07-20,2023,7,20,Summer,46,42.7,-73.8,365.0,245.0,113.0,4.0,3.0,0.0,0.0,186.0,62.0,42.0,0.0,0.0,115.0,250.0,0.0
Albany,NY,ALBANY,2023-10-20,2023,10,20,Fall,46,42.6,-73.8,365.0,245.0,113.0,4.0,3.0,0.0,0.0,186.0,62.0,42.0,0.0,0.0,115.0,250.0,0.0
Albion,IN,NOBLE,2023-06-21,2023,6,21,Summer,9,41.3,-85.5,,,,,,,,,,,,,,,
Albion,IN,NOBLE,2023-06-28,2023,6,28,Summer,9,41.3,-85.5,,,,,,,,,,,,,,,
Albion,IN,NOBLE,2023-07-03,2023,7,3,Summer,9,41.3,-85.5,,,,,,,,,,,,,,,
Albion,IN,NOBLE,2023-07-05,2023,7,5,Summer,9,41.3,-85.5,,,,,,,,,,,,,,,
Albion,IN,NOBLE,2023-07-10,2023,7,10,Summer,18,41.3,-85.5,,,,,,,,,,,,,,,
Albuquerque,NM,BERNALILLO,2023-06-03,2023,6,3,Summer,30,35.1,-106.5,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Albuquerque,NM,BERNALILLO,2023-08-01,2023,8,1,Summer,15,35.2,-106.7,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Albuquerque,NM,BERNALILLO,2023-08-05,2023,8,5,Summer,15,35.2,-106.7,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Albuquerque,NM,BERNALILLO,2023-08-14,2023,8,14,Summer,15,35.2,-106.7,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Albuquerque,NM,BERNALILLO,2023-08-17,2023,8,17,Summer,15,35.2,-106.7,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Albuquerque,NM,BERNALILLO,2023-08-29,2023,8,29,Summer,30,35.2,-106.7,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Albuquerque,NM,BERNALILLO,2023-11-07,2023,11,7,Fall,15,35.1,-106.6,365.0,97.0,264.0,3.0,0.0,1.0,0.0,207.0,84.0,59.0,0.0,1.0,193.0,88.0,83.0
Alderson,WV,MONROE,2023-06-28,2023,6,28,Summer,2,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2023-08-05,2023,8,5,Summer,4,37.7,-80.7,,,,,,,,,,,,,,,
Alexander,NC,BUNCOMBE,2023-05-17,2023,5,17,Spring,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-05-18,2023,5,18,Spring,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-05-21,2023,5,21,Spring,2,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-06-06,2023,6,6,Summer,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-06-08,2023,6,8,Summer,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-08-17,2023,8,17,Summer,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-09-02,2023,9,2,Fall,2,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-09-03,2023,9,3,Fall,2,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-09-09,2023,9,9,Fall,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-09-15,2023,9,15,Fall,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-09-20,2023,9,20,Fall,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-10-02,2023,10,2,Fall,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-10-06,2023,10,6,Fall,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexander,NC,BUNCOMBE,2023-10-26,2023,10,26,Fall,1,35.7,-82.6,365.0,261.0,104.0,0.0,0.0,0.0,0.0,99.0,60.0,43.0,0.0,0.0,133.0,232.0,0.0
Alexandria,VA,FAIRFAX,2023-08-11,2023,8,11,Summer,10,38.8,-77.1,365.0,217.0,138.0,7.0,2.0,1.0,0.0,222.0,69.0,46.0,0.0,19.0,130.0,216.0,0.0
Alexandria,VA,FAIRFAX,2023-08-30,2023,8,30,Summer,20,38.8,-77.0,365.0,217.0,138.0,7.0,2.0,1.0,0.0,222.0,69.0,46.0,0.0,19.0,130.0,216.0,0.0
Alhambra,CA,LOS ANGELES,2023-07-30,2023,7,30,Summer,6,34.1,-118.1,365.0,41.0,237.0,52.0,32.0,3.0,0.0,210.0,147.0,67.0,0.0,5.0,150.0,203.0,7.0
Allegan,MI,ALLEGAN,2023-09-10,2023,9,10,Fall,2,42.6,-85.8,360.0,246.0,102.0,11.0,1.0,0.0,0.0,161.0,80.0,42.0,0.0,0.0,200.0,160.0,0.0
Allen,TX,COLLIN,2023-03-23,2023,3,23,Spring,3,33.1,-96.7,356.0,261.0,74.0,19.0,2.0,0.0,0.0,154.0,80.0,41.0,0.0,0.0,356.0,0.0,0.0
Allen,TX,COLLIN,2023-06-06,2023,6,6,Summer,3,33.1,-96.6,356.0,261.0,74.0,19.0,2.0,0.0,0.0,154.0,80.0,41.0,0.0,0.0,356.0,0.0,0.0
Allen,TX,COLLIN,2023-08-11,2023,8,11,Summer,3,33.1,-96.6,356.0,261.0,74.0,19.0,2.0,0.0,0.0,154.0,80.0,41.0,0.0,0.0,356.0,0.0,0.0
Allen,TX,COLLIN,2023-10-08,2023,10,8,Fall,24,33.1,-96.6,356.0,261.0,74.0,19.0,2.0,0.0,0.0,154.0,80.0,41.0,0.0,0.0,356.0,0.0,0.0
Allen Park,MI,WAYNE,2023-08-01,2023,8,1,Summer,2,42.2,-83.2,365.0,70.0,272.0,19.0,3.0,1.0,0.0,226.0,89.0,61.0,0.0,2.0,33.0,329.0,1.0
Allenton,MI,SAINT CLAIR,2023-07-23,2023,7,23,Summer,10,42.9,-82.9,362.0,186.0,163.0,9.0,4.0,0.0,0.0,197.0,71.0,49.0,0.0,0.0,106.0,256.0,0.0
Allenton,MI,SAINT CLAIR,2023-10-02,2023,10,2,Fall,5,42.9,-82.9,362.0,186.0,163.0,9.0,4.0,0.0,0.0,197.0,71.0,49.0,0.0,0.0,106.0,256.0,0.0
Allenton,MI,SAINT CLAIR,2023-10-18,2023,10,18,Fall,5,42.9,-82.9,362.0,186.0,163.0,9.0,4.0,0.0,0.0,197.0,71.0,49.0,0.0,0.0,106.0,256.0,0.0
Alpharetta,GA,FULTON,2023-08-26,2023,8,26,Summer,3,34.1,-84.2,365.0,155.0,198.0,10.0,2.0,0.0,0.0,172.0,71.0,53.0,1.0,2.0,105.0,257.0,0.0
Alpharetta,GA,FULTON,2023-10-19,2023,10,19,Fall,18,34.1,-84.3,365.0,155.0,198.0,10.0,2.0,0.0,0.0,172.0,71.0,53.0,1.0,2.0,105.0,257.0,0.0
Alpine,TX,BREWSTER,2023-03-11,2023,3,11,Spring,2,30.3,-103.6,359.0,262.0,96.0,1.0,0.0,0.0,0.0,101.0,58.0,43.0,0.0,0.0,228.0,131.0,0.0
Alpine,TX,BREWSTER,2023-03-14,2023,3,14,Spring,2,30.3,-103.6,359.0,262.0,96.0,1.0,0.0,0.0,0.0,101.0,58.0,43.0,0.0,0.0,228.0,131.0,0.0
Alpine,UT,UTAH,2023-08-20,2023,8,20,Summer,4,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
Alto,MI,KENT,2023-09-14,2023,9,14,Fall,1,42.8,-85.4,365.0,188.0,165.0,9.0,2.0,1.0,0.0,220.0,80.0,49.0,1.0,13.0,153.0,198.0,0.0
Altoona,PA,BLAIR,2023-08-10,2023,8,10,Summer,1,40.5,-78.4,358.0,229.0,123.0,1.0,4.0,1.0,0.0,213.0,67.0,43.0,0.0,0.0,120.0,238.0,0.0
Altoona,PA,BLAIR,2023-08-18,2023,8,18,Summer,4,40.5,-78.4,358.0,229.0,123.0,1.0,4.0,1.0,0.0,213.0,67.0,43.0,0.0,0.0,120.0,238.0,0.0
Alva,FL,LEE,2023-01-11,2023,1,11,Winter,8,26.7,-81.6,364.0,343.0,20.0,1.0,0.0,0.0,0.0,101.0,46.0,35.0,0.0,0.0,364.0,0.0,0.0
Alvin,TX,BRAZORIA,2023-04-11,2023,4,11,Spring,1,29.4,-95.2,365.0,301.0,47.0,16.0,1.0,0.0,0.0,156.0,67.0,36.0,0.0,7.0,336.0,22.0,0.0
Alvin,TX,BRAZORIA,2023-10-13,2023,10,13,Fall,1,29.4,-95.2,365.0,301.0,47.0,16.0,1.0,0.0,0.0,156.0,67.0,36.0,0.0,7.0,336.0,22.0,0.0
Alvin,TX,BRAZORIA,2023-10-19,2023,10,19,Fall,1,29.4,-95.2,365.0,301.0,47.0,16.0,1.0,0.0,0.0,156.0,67.0,36.0,0.0,7.0,336.0,22.0,0.0
Alvin,TX,BRAZORIA,2023-11-03,2023,11,3,Fall,1,29.4,-95.2,365.0,301.0,47.0,16.0,1.0,0.0,0.0,156.0,67.0,36.0,0.0,7.0,336.0,22.0,0.0
Alvin,TX,BRAZORIA,2023-12-18,2023,12,18,Winter,0,29.4,-95.2,365.0,301.0,47.0,16.0,1.0,0.0,0.0,156.0,67.0,36.0,0.0,7.0,336.0,22.0,0.0
American Fork,UT,UTAH,2023-07-01,2023,7,1,Summer,8,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-07-06,2023,7,6,Summer,4,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-07-09,2023,7,9,Summer,12,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-07-28,2023,7,28,Summer,88,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-08-02,2023,8,2,Summer,56,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-08-04,2023,8,4,Summer,108,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-08-05,2023,8,5,Summer,68,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-08-08,2023,8,8,Summer,48,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-08-29,2023,8,29,Summer,40,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
American Fork,UT,UTAH,2023-09-10,2023,9,10,Fall,20,40.4,-111.8,365.0,201.0,163.0,1.0,0.0,0.0,0.0,104.0,74.0,48.0,0.0,1.0,231.0,133.0,0.0
Amherst,NH,HILLSBOROUGH,2023-08-21,2023,8,21,Summer,1,42.9,-71.6,365.0,305.0,55.0,5.0,0.0,0.0,0.0,119.0,58.0,39.0,3.0,0.0,293.0,69.0,0.0
Amherst,WI,PORTAGE,2023-09-28,2023,9,28,Fall,1,44.4,-89.3,,,,,,,,,,,,,,,
Anaheim,CA,ORANGE,2023-07-27,2023,7,27,Summer,7,33.8,-117.9,365.0,160.0,195.0,9.0,1.0,0.0,0.0,166.0,77.0,52.0,0.0,14.0,142.0,204.0,5.0
Anderson,SC,ANDERSON,2023-10-10,2023,10,10,Fall,6,34.5,-82.8,270.0,233.0,37.0,0.0,0.0,0.0,0.0,97.0,58.0,42.0,0.0,0.0,270.0,0.0,0.0
Andover,MN,ANOKA,2023-07-01,2023,7,1,Summer,70,45.2,-93.3,365.0,217.0,131.0,15.0,2.0,0.0,0.0,175.0,83.0,46.0,0.0,6.0,194.0,164.0,1.0
Andover,MN,ANOKA,2023-08-24,2023,8,24,Summer,225,45.2,-93.3,365.0,217.0,131.0,15.0,2.0,0.0,0.0,175.0,83.0,46.0,0.0,6.0,194.0,164.0,1.0
Andover,MN,ANOKA,2023-10-03,2023,10,3,Fall,5,45.2,-93.3,365.0,217.0,131.0,15.0,2.0,0.0,0.0,175.0,83.0,46.0,0.0,6.0,194.0,164.0,1.0
Angleton,TX,BRAZORIA,2023-10-19,2023,10,19,Fall,7,29.2,-95.4,365.0,301.0,47.0,16.0,1.0,0.0,0.0,156.0,67.0,36.0,0.0,7.0,336.0,22.0,0.0
Ankeny,IA,POLK,2023-07-31,2023,7,31,Summer,1,41.7,-93.6,365.0,168.0,182.0,12.0,3.0,0.0,0.0,166.0,73.0,52.0,0.0,3.0,81.0,281.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-03,2023,7,3,Summer,11,42.3,-83.8,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-04,2023,7,4,Summer,0,42.3,-83.8,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-05,2023,7,5,Summer,11,42.3,-83.9,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-18,2023,7,18,Summer,11,42.3,-83.9,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-22,2023,7,22,Summer,22,42.3,-83.8,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-23,2023,7,23,Summer,22,42.3,-83.8,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-07-28,2023,7,28,Summer,22,42.3,-83.7,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-08-20,2023,8,20,Summer,11,42.3,-83.7,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-08-21,2023,8,21,Summer,11,42.3,-83.9,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2023-10-04,2023,10,4,Fall,11,42.3,-83.8,365.0,168.0,184.0,9.0,2.0,2.0,0.0,218.0,76.0,52.0,0.0,0.0,121.0,244.0,0.0
Annandale,VA,FAIRFAX,2023-08-26,2023,8,26,Summer,1,38.8,-77.2,365.0,217.0,138.0,7.0,2.0,1.0,0.0,222.0,69.0,46.0,0.0,19.0,130.0,216.0,0.0
Annapolis,MD,ANNE ARUNDEL,2023-08-02,2023,8,2,Summer,10,38.9,-76.5,263.0,225.0,36.0,2.0,0.0,0.0,0.0,150.0,58.0,40.0,0.0,0.0,244.0,0.0,19.0
Annapolis,MD,ANNE ARUNDEL,2023-08-16,2023,8,16,Summer,10,39.0,-76.5,263.0,225.0,36.0,2.0,0.0,0.0,0.0,150.0,58.0,40.0,0.0,0.0,244.0,0.0,19.0
Annapolis,MD,ANNE ARUNDEL,2023-10-09,2023,10,9,Fall,50,39.0,-76.4,263.0,225.0,36.0,2.0,0.0,0.0,0.0,150.0,58.0,40.0,0.0,0.0,244.0,0.0,19.0
Annapolis,MD,ANNE ARUNDEL,2023-11-07,2023,11,7,Fall,10,38.9,-76.5,263.0,225.0,36.0,2.0,0.0,0.0,0.0,150.0,58.0,40.0,0.0,0.0,244.0,0.0,19.0
Ansonia,CT,NEW HAVEN,2023-07-26,2023,7,26,Summer,1,41.3,-73.1,365.0,205.0,148.0,9.0,2.0,1.0,0.0,208.0,74.0,47.0,0.0,9.0,158.0,198.0,0.0
Ansonia,CT,NEW HAVEN,2023-07-28,2023,7,28,Summer,3,41.3,-73.1,365.0,205.0,148.0,9.0,2.0,1.0,0.0,208.0,74.0,47.0,0.0,9.0,158.0,198.0,0.0
Ansonia,CT,NEW HAVEN,2023-07-29,2023,7,29,Summer,1,41.3,-73.1,365.0,205.0,148.0,9.0,2.0,1.0,0.0,208.0,74.0,47.0,0.0,9.0,158.0,198.0,0.0
Ansonia,CT,NEW HAVEN,2023-07-31,2023,7,31,Summer,1,41.3,-73.1,365.0,205.0,148.0,9.0,2.0,1.0,0.0,208.0,74.0,47.0,0.0,9.0,158.0,198.0,0.0
Ansonia,CT,NEW HAVEN,2023-10-24,2023,10,24,Fall,1,41.3,-73.1,365.0,205.0,148.0,9.0,2.0,1.0,0.0,208.0,74.0,47.0,0.0,9.0,158.0,198.0,0.0
Antioch,IL,LAKE,2023-05-29,2023,5,29,Spring,3,42.5,-88.1,243.0,182.0,47.0,13.0,1.0,0.0,0.0,179.0,84.0,42.0,0.0,0.0,243.0,0.0,0.0
Antioch,IL,LAKE,2023-06-20,2023,6,20,Summer,3,42.5,-88.1,243.0,182.0,47.0,13.0,1.0,0.0,0.0,179.0,84.0,42.0,0.0,0.0,243.0,0.0,0.0
Antioch,IL,LAKE,2023-06-22,2023,6,22,Summer,3,42.5,-88.1,243.0,182.0,47.0,13.0,1.0,0.0,0.0,179.0,84.0,42.0,0.0,0.0,243.0,0.0,0.0
Antioch,IL,LAKE,2023-06-26,2023,6,26,Summer,3,42.5,-88.1,243.0,182.0,47.0,13.0,1.0,0.0,0.0,179.0,84.0,42.0,0.0,0.0,243.0,0.0,0.0
