City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI
Grand Rapids,MI,kent,2023-07-27,43.0,-85.7,2023,7,27,Summer,32,93.0
Salt Lake City,UT,salt lake,2023-07-27,40.8,-111.9,2023,7,27,Summer,40,54.0
Eureka,CA,humboldt,2023-07-27,40.8,-124.2,2023,7,27,Summer,3,29.0
River Forest,IL,cook,2023-07-27,41.9,-87.8,2023,7,27,Summer,1,143.0
Davis,WV,tucker,2023-07-27,39.1,-79.4,2023,7,27,Summer,2,40.0
Binghamton,NY,broome,2023-07-27,42.1,-75.9,2023,7,27,Summer,17,
Harbor Springs,MI,emmet,2023-07-27,45.6,-85.0,2023,7,27,Summer,4,
Easthampton,MA,hampshire,2023-07-27,42.2,-72.7,2023,7,27,Summer,5,49.0
Folsom,CA,sacramento,2023-07-27,38.7,-121.2,2023,7,27,Summer,10,57.0
Lusby,MD,calvert,2023-07-27,38.4,-76.5,2023,7,27,Summer,1,44.0
Columbia,PA,lancaster,2023-07-27,40.0,-76.5,2023,7,27,Summer,3,58.0
Iowa City,IA,johnson,2023-07-27,41.6,-91.6,2023,7,27,Summer,3,52.0
Pekin,IL,tazewell,2023-07-27,40.6,-89.6,2023,7,27,Summer,10,
Denver,CO,jefferson,2023-07-27,39.7,-104.9,2023,7,27,Summer,5,71.0
Fleetwood,PA,berks,2023-07-27,40.5,-75.8,2023,7,27,Summer,36,53.0
Denver,CO,denver,2023-07-27,39.7,-105.0,2023,7,27,Summer,81,51.0
Pittsburg,KS,crawford,2023-07-27,37.4,-94.7,2023,7,27,Summer,3,
Denver,CO,adams,2023-07-27,39.7,-105.0,2023,7,27,Summer,24,49.0
Denver,CO,adams,2023-07-27,39.7,-104.9,2023,7,27,Summer,8,49.0
Bettendorf,IA,scott,2023-07-27,41.6,-90.5,2023,7,27,Summer,6,57.0
Asheville,NC,buncombe,2023-07-27,35.6,-82.5,2023,7,27,Summer,9,56.0
Barnum,MN,carlton,2023-07-27,46.5,-92.5,2023,7,27,Summer,21,42.0
Wellsboro,PA,tioga,2023-07-27,41.8,-77.2,2023,7,27,Summer,36,42.0
Lakeville,MN,dakota,2023-07-27,44.7,-93.3,2023,7,27,Summer,9,53.0
Hinton,OK,caddo,2023-07-27,35.4,-98.3,2023,7,27,Summer,2,
Pittsburg,IL,williamson,2023-07-27,37.8,-88.8,2023,7,27,Summer,12,
Ponca City,OK,kay,2023-07-27,36.7,-97.1,2023,7,27,Summer,2,72.0
Wheeling,IL,cook,2023-07-27,42.1,-87.9,2023,7,27,Summer,1,143.0
Elyria,OH,lorain,2023-07-27,41.3,-82.1,2023,7,27,Summer,6,48.0
Central Point,OR,jackson,2023-07-27,42.3,-123.0,2023,7,27,Summer,4,42.0
Ballwin,MO,saint louis,2023-07-27,38.6,-90.5,2023,7,27,Summer,7,62.0
Denver,CO,arapahoe,2023-07-27,39.7,-104.9,2023,7,27,Summer,2,47.0
Calera,OK,bryan,2023-07-27,33.9,-96.4,2023,7,27,Summer,3,
Denver,CO,denver,2023-07-27,39.7,-104.9,2023,7,27,Summer,27,51.0
Denver,CO,arapahoe,2023-07-27,39.7,-105.0,2023,7,27,Summer,6,47.0
Plainfield,IL,will,2023-07-27,41.7,-88.2,2023,7,27,Summer,1,57.0
Oak Park,IL,cook,2023-07-27,41.9,-87.8,2023,7,27,Summer,1,143.0
Denver,CO,jefferson,2023-07-27,39.7,-105.0,2023,7,27,Summer,15,71.0
Anaheim,CA,orange,2023-07-27,33.8,-117.9,2023,7,27,Summer,7,80.0
Alameda,CA,alameda,2023-07-27,37.8,-122.3,2023,7,27,Summer,2,58.0
Minneapolis,MN,anoka,2023-07-27,45.0,-93.2,2023,7,27,Summer,48,50.0
Oscoda,MI,iosco,2023-07-27,44.5,-83.5,2023,7,27,Summer,6,
Oak Ridge,TN,anderson,2023-07-27,36.0,-84.2,2023,7,27,Summer,1,39.0
Wake Forest,NC,wake,2023-07-27,36.0,-78.5,2023,7,27,Summer,1,65.0
Dayton,OH,montgomery,2023-07-27,39.6,-84.1,2023,7,27,Summer,31,66.0
Springfield,MO,greene,2023-07-27,37.2,-93.3,2023,7,27,Summer,12,74.0
Broomfield,CO,broomfield,2023-07-28,39.9,-105.0,2023,7,28,Summer,3,
Minneapolis,MN,hennepin,2023-07-28,45.2,-93.3,2023,7,28,Summer,31,76.0
Thornton,CO,adams,2023-07-28,39.9,-105.0,2023,7,28,Summer,5,61.0
Watertown,MA,middlesex,2023-07-28,42.4,-71.2,2023,7,28,Summer,5,55.0
Bayfield,WI,bayfield,2023-07-28,46.8,-90.8,2023,7,28,Summer,12,
Middleton,WI,dane,2023-07-28,43.1,-89.5,2023,7,28,Summer,1,58.0
Minneapolis,MN,hennepin,2023-07-28,45.0,-93.2,2023,7,28,Summer,186,76.0
Hale,MI,iosco,2023-07-28,44.3,-83.9,2023,7,28,Summer,1,
Broomfield,CO,jefferson,2023-07-28,39.9,-105.0,2023,7,28,Summer,2,90.0
Broomfield,CO,jefferson,2023-07-28,39.9,-105.1,2023,7,28,Summer,8,90.0
Milton,VT,chittenden,2023-07-28,44.6,-73.1,2023,7,28,Summer,3,56.0
Gordonville,TX,grayson,2023-07-28,33.9,-96.8,2023,7,28,Summer,1,
Milton,NH,strafford,2023-07-28,43.5,-71.0,2023,7,28,Summer,1,
North Tonawanda,NY,niagara,2023-07-28,43.1,-78.8,2023,7,28,Summer,20,45.0
Oswego,IL,kendall,2023-07-28,41.7,-88.4,2023,7,28,Summer,2,
Thibodaux,LA,lafourche,2023-07-28,29.8,-90.8,2023,7,28,Summer,2,55.0
Elizabethton,TN,carter,2023-07-28,36.3,-82.3,2023,7,28,Summer,1,
Eau Claire,WI,eau claire,2023-07-28,44.8,-91.6,2023,7,28,Summer,3,34.0
Minneapolis,MN,anoka,2023-07-28,45.2,-93.3,2023,7,28,Summer,12,39.0
Deep River,CT,middlesex,2023-07-28,41.4,-72.4,2023,7,28,Summer,1,74.0
Minneapolis,MN,anoka,2023-07-28,45.0,-93.2,2023,7,28,Summer,72,39.0
Eagle Point,OR,jackson,2023-07-28,42.5,-122.8,2023,7,28,Summer,2,52.0
Duluth,MN,saint louis,2023-07-28,46.7,-92.1,2023,7,28,Summer,14,34.0
Eagle River,WI,vilas,2023-07-28,45.9,-89.3,2023,7,28,Summer,5,29.0
Bryan,TX,brazos,2023-07-28,30.7,-96.3,2023,7,28,Summer,8,69.0
Grand Rapids,MI,kent,2023-07-28,43.0,-85.7,2023,7,28,Summer,16,61.0
Baileys Harbor,WI,door,2023-07-28,45.1,-87.1,2023,7,28,Summer,20,40.0
Grand Rapids,MI,kent,2023-07-28,43.0,-85.6,2023,7,28,Summer,32,61.0
Englewood,NJ,bergen,2023-07-28,40.9,-74.0,2023,7,28,Summer,1,53.0
Broomfield,CO,broomfield,2023-07-28,39.9,-105.1,2023,7,28,Summer,12,
Bedford,KY,trimble,2023-07-28,38.6,-85.3,2023,7,28,Summer,1,
Bay City,MI,bay,2023-07-28,43.6,-83.9,2023,7,28,Summer,1,49.0
Calera,OK,bryan,2023-07-28,33.9,-96.4,2023,7,28,Summer,3,
Greensboro,NC,guilford,2023-07-28,36.1,-79.9,2023,7,28,Summer,62,59.0
Lehi,UT,utah,2023-07-28,40.4,-111.8,2023,7,28,Summer,14,53.0
Elgin,IL,kane,2023-07-28,42.0,-88.2,2023,7,28,Summer,4,64.0
Tampa,FL,hillsborough,2023-07-28,27.9,-82.5,2023,7,28,Summer,56,51.0
Baraboo,WI,sauk,2023-07-28,43.5,-89.8,2023,7,28,Summer,2,20.0
Jamestown,NY,chautauqua,2023-07-28,42.1,-79.2,2023,7,28,Summer,4,54.0
Batavia,IL,kane,2023-07-28,41.8,-88.3,2023,7,28,Summer,1,64.0
Eastpointe,MI,macomb,2023-07-28,42.5,-83.0,2023,7,28,Summer,2,61.0
Taylorville,IL,christian,2023-07-28,39.5,-89.2,2023,7,28,Summer,18,
Midland,MI,midland,2023-07-28,43.6,-84.3,2023,7,28,Summer,5,
Ventura,CA,ventura,2023-07-28,34.4,-119.4,2023,7,28,Summer,6,100.0
Louisville,KY,jefferson,2023-07-28,38.2,-85.7,2023,7,28,Summer,124,74.0
Herndon,VA,fairfax,2023-07-28,38.9,-77.4,2023,7,28,Summer,6,57.0
Council Bluffs,IA,pottawattamie,2023-07-28,41.2,-95.8,2023,7,28,Summer,4,
Warsaw,IN,kosciusko,2023-07-28,41.3,-85.7,2023,7,28,Summer,1,
Fayetteville,NY,onondaga,2023-07-28,43.1,-76.0,2023,7,28,Summer,1,61.0
Richmond,VA,richmond city,2023-07-28,37.6,-77.5,2023,7,28,Summer,31,56.0
Arlington,WI,columbia,2023-07-28,43.3,-89.4,2023,7,28,Summer,6,51.0
Cape May Point,NJ,cape may,2023-07-28,38.9,-75.0,2023,7,28,Summer,2,
Hermitage,PA,mercer,2023-07-28,41.2,-80.5,2023,7,28,Summer,2,49.0
Wareham,MA,plymouth,2023-07-28,41.8,-70.7,2023,7,28,Summer,2,50.0
Philadelphia,PA,philadelphia,2023-07-28,40.1,-75.0,2023,7,28,Summer,48,84.0
Pine Island,NY,orange,2023-07-28,41.3,-74.5,2023,7,28,Summer,2,57.0
Philadelphia,PA,delaware,2023-07-28,40.1,-75.0,2023,7,28,Summer,3,87.0
American Fork,UT,utah,2023-07-28,40.4,-111.8,2023,7,28,Summer,88,53.0
New Durham,NH,strafford,2023-07-28,43.5,-71.1,2023,7,28,Summer,1,
Plano,TX,collin,2023-07-28,33.0,-96.7,2023,7,28,Summer,3,90.0
Muncy,PA,lycoming,2023-07-28,41.2,-76.8,2023,7,28,Summer,10,49.0
Lusby,MD,calvert,2023-07-28,38.4,-76.5,2023,7,28,Summer,1,
Appleton,WI,outagamie,2023-07-28,44.3,-88.4,2023,7,28,Summer,5,36.0
Mundelein,IL,lake,2023-07-28,42.3,-88.0,2023,7,28,Summer,4,84.0
Prairie City,IA,jasper,2023-07-28,41.6,-93.2,2023,7,28,Summer,2,
Garrettsville,OH,portage,2023-07-28,41.3,-81.1,2023,7,28,Summer,4,47.0
Mabel,MN,fillmore,2023-07-28,43.5,-91.9,2023,7,28,Summer,6,
Mentor,OH,lake,2023-07-28,41.6,-81.4,2023,7,28,Summer,15,61.0
Aurora,CO,adams,2023-07-28,39.7,-104.7,2023,7,28,Summer,20,61.0
Homewood,IL,cook,2023-07-28,41.6,-87.6,2023,7,28,Summer,4,105.0
Appleton,WI,outagamie,2023-07-28,44.4,-88.5,2023,7,28,Summer,20,36.0
Ansonia,CT,new haven,2023-07-28,41.3,-73.1,2023,7,28,Summer,3,80.0
Santa Cruz,CA,santa cruz,2023-07-28,37.0,-122.0,2023,7,28,Summer,8,42.0
Redondo Beach,CA,los angeles,2023-07-28,33.9,-118.4,2023,7,28,Summer,3,177.0
Pittsburgh,PA,allegheny,2023-07-28,40.5,-79.7,2023,7,28,Summer,85,61.0
Madison,WI,dane,2023-07-28,43.1,-89.4,2023,7,28,Summer,140,58.0
Howell,MI,livingston,2023-07-28,42.6,-83.9,2023,7,28,Summer,2,
Beverly,WA,grant,2023-07-28,46.8,-119.9,2023,7,28,Summer,6,32.0
Charlotte,MI,eaton,2023-07-28,42.6,-84.8,2023,7,28,Summer,1,
Carlsbad,CA,san diego,2023-07-28,33.1,-117.3,2023,7,28,Summer,6,105.0
Fifield,WI,price,2023-07-28,45.9,-90.4,2023,7,28,Summer,1,
Warsaw,VA,richmond,2023-07-28,38.1,-76.9,2023,7,28,Summer,3,
Aurora,CO,arapahoe,2023-07-28,39.7,-104.7,2023,7,28,Summer,16,58.0
Richmond,VA,chesterfield,2023-07-28,37.6,-77.5,2023,7,28,Summer,7,44.0
Ann Arbor,MI,washtenaw,2023-07-28,42.3,-83.7,2023,7,28,Summer,22,53.0
Fayetteville,PA,franklin,2023-07-28,39.9,-77.6,2023,7,28,Summer,4,47.0
New Bedford,PA,lawrence,2023-07-28,41.1,-80.5,2023,7,28,Summer,1,38.0
Madison,VA,madison,2023-07-28,38.4,-78.3,2023,7,28,Summer,9,50.0
Billerica,MA,middlesex,2023-07-28,42.6,-71.2,2023,7,28,Summer,1,55.0
Richmond,VA,henrico,2023-07-28,37.6,-77.5,2023,7,28,Summer,7,57.0
Gaylord,MI,otsego,2023-07-28,45.0,-84.8,2023,7,28,Summer,4,
Clarksville,NY,albany,2023-07-28,42.6,-74.0,2023,7,28,Summer,2,54.0
Indian Lake,NY,hamilton,2023-07-28,43.9,-74.4,2023,7,28,Summer,1,44.0
Kress,TX,swisher,2023-07-28,34.4,-101.7,2023,7,28,Summer,1,
Crosby,MN,crow wing,2023-07-28,46.5,-94.0,2023,7,28,Summer,2,36.0
Wanaque,NJ,passaic,2023-07-28,41.0,-74.3,2023,7,28,Summer,2,45.0
Willoughby,OH,lake,2023-07-28,41.6,-81.4,2023,7,28,Summer,30,61.0
Virginia Beach,VA,virginia beach city,2023-07-28,36.7,-76.1,2023,7,28,Summer,20,53.0
Royal Oak,MI,oakland,2023-07-28,42.5,-83.1,2023,7,28,Summer,2,61.0
Murrells Inlet,SC,horry,2023-07-28,33.6,-79.1,2023,7,28,Summer,8,26.0
Gilroy,CA,santa clara,2023-07-28,37.0,-121.5,2023,7,28,Summer,2,52.0
Joliet,IL,will,2023-07-28,41.5,-88.1,2023,7,28,Summer,7,60.0
Dayton,OH,greene,2023-07-28,39.6,-84.2,2023,7,28,Summer,13,33.0
Irons,MI,lake,2023-07-28,44.1,-86.0,2023,7,28,Summer,2,
Dayton,OH,greene,2023-07-28,39.8,-84.1,2023,7,28,Summer,13,33.0
Salisbury,NC,rowan,2023-07-28,35.6,-80.5,2023,7,28,Summer,4,55.0
Port Huron,MI,saint clair,2023-07-28,43.0,-82.4,2023,7,28,Summer,6,
Dakota,MN,winona,2023-07-28,43.9,-91.4,2023,7,28,Summer,6,
Champaign,IL,champaign,2023-07-28,40.1,-88.3,2023,7,28,Summer,2,62.0
West Palm Beach,FL,palm beach,2023-07-28,26.8,-80.0,2023,7,28,Summer,72,43.0
Manton,MI,wexford,2023-07-28,44.4,-85.5,2023,7,28,Summer,1,44.0
Brillion,WI,calumet,2023-07-28,44.2,-88.1,2023,7,28,Summer,8,
Dayton,OH,montgomery,2023-07-28,39.6,-84.2,2023,7,28,Summer,31,56.0
Hopewell,NJ,mercer,2023-07-28,40.4,-74.8,2023,7,28,Summer,3,64.0
Boyertown,PA,berks,2023-07-28,40.4,-75.7,2023,7,28,Summer,13,80.0
Iowa City,IA,johnson,2023-07-28,41.6,-91.5,2023,7,28,Summer,3,57.0
Willowbrook,IL,dupage,2023-07-28,41.8,-87.9,2023,7,28,Summer,8,55.0
Kimbolton,OH,guernsey,2023-07-28,40.2,-81.5,2023,7,28,Summer,12,
Newport Beach,CA,orange,2023-07-28,33.6,-117.9,2023,7,28,Summer,9,62.0
Portsmouth,NH,rockingham,2023-07-28,43.1,-70.8,2023,7,28,Summer,3,56.0
Meriden,CT,new haven,2023-07-28,41.5,-72.8,2023,7,28,Summer,1,80.0
Dayton,OH,montgomery,2023-07-28,39.8,-84.1,2023,7,28,Summer,31,56.0
Rockford,IL,winnebago,2023-07-28,42.2,-89.2,2023,7,28,Summer,45,48.0
Darien,CT,fairfield,2023-07-28,41.1,-73.5,2023,7,28,Summer,8,115.0
Westminster,CO,adams,2023-07-28,39.9,-105.0,2023,7,28,Summer,1,61.0
Laguna Beach,CA,orange,2023-07-28,33.5,-117.7,2023,7,28,Summer,6,62.0
Rockford,MI,kent,2023-07-28,43.2,-85.5,2023,7,28,Summer,8,61.0
Cedar Rapids,IA,linn,2023-07-28,42.0,-91.7,2023,7,28,Summer,8,58.0
Solon Springs,WI,douglas,2023-07-28,46.5,-91.8,2023,7,28,Summer,6,
Canton,OH,stark,2023-07-28,40.8,-81.4,2023,7,28,Summer,21,61.0
Ponca City,OK,kay,2023-07-28,36.7,-97.1,2023,7,28,Summer,2,72.0
Crystal Lake,IL,mchenry,2023-07-28,42.2,-88.4,2023,7,28,Summer,14,84.0
Chicago,IL,cook,2023-07-28,41.9,-87.7,2023,7,28,Summer,58,105.0
Chicago,IL,cook,2023-07-28,42.0,-87.7,2023,7,28,Summer,348,105.0
Salt Lake City,UT,salt lake,2023-07-28,40.8,-111.9,2023,7,28,Summer,40,64.0
Bethany Beach,DE,sussex,2023-07-28,38.5,-75.1,2023,7,28,Summer,3,67.0
Butternut,WI,ashland,2023-07-29,46.0,-90.5,2023,7,29,Summer,1,22.0
Winchendon,MA,worcester,2023-07-29,42.7,-72.0,2023,7,29,Summer,1,44.0
Whitmore Lake,MI,washtenaw,2023-07-29,42.4,-83.8,2023,7,29,Summer,3,33.0
Wellington,CO,larimer,2023-07-29,40.7,-105.0,2023,7,29,Summer,1,61.0
Jamestown,ND,stutsman,2023-07-29,46.9,-98.6,2023,7,29,Summer,24,
Caledonia,MI,kent,2023-07-29,42.8,-85.5,2023,7,29,Summer,18,38.0
Quarryville,PA,lancaster,2023-07-29,39.9,-76.1,2023,7,29,Summer,3,45.0
Covington,GA,newton,2023-07-29,33.6,-83.9,2023,7,29,Summer,3,
Cortland,IL,dekalb,2023-07-29,41.9,-88.7,2023,7,29,Summer,3,
Galesburg,IL,knox,2023-07-29,41.0,-90.4,2023,7,29,Summer,2,
Winnetka,IL,cook,2023-07-29,42.1,-87.8,2023,7,29,Summer,2,46.0
Provincetown,MA,barnstable,2023-07-29,42.1,-70.2,2023,7,29,Summer,3,50.0
Calera,OK,bryan,2023-07-29,33.9,-96.4,2023,7,29,Summer,5,
Saratoga Springs,NY,saratoga,2023-07-29,43.1,-73.8,2023,7,29,Summer,4,29.0
Dayton,OH,montgomery,2023-07-29,39.6,-84.1,2023,7,29,Summer,31,42.0
Ansonia,CT,new haven,2023-07-29,41.3,-73.1,2023,7,29,Summer,1,136.0
Cherry Hill,NJ,camden,2023-07-29,39.9,-75.0,2023,7,29,Summer,6,58.0
Rockford,IL,winnebago,2023-07-29,42.2,-89.2,2023,7,29,Summer,70,37.0
Grand Rapids,MI,kent,2023-07-29,43.0,-85.6,2023,7,29,Summer,32,38.0
Rockford,IL,winnebago,2023-07-29,42.3,-89.0,2023,7,29,Summer,10,37.0
Inlet,NY,hamilton,2023-07-29,43.8,-74.8,2023,7,29,Summer,1,41.0
Salt Lake City,UT,salt lake,2023-07-29,40.8,-111.9,2023,7,29,Summer,80,71.0
Murrieta,CA,riverside,2023-07-29,33.6,-117.2,2023,7,29,Summer,2,177.0
Lacombe,LA,saint tammany,2023-07-29,30.3,-89.9,2023,7,29,Summer,1,
Eden Prairie,MN,hennepin,2023-07-29,44.8,-93.4,2023,7,29,Summer,2,54.0
Chicago,IL,cook,2023-07-29,42.0,-87.7,2023,7,29,Summer,58,46.0
Green Bay,WI,brown,2023-07-29,44.5,-88.0,2023,7,29,Summer,12,30.0
Broomfield,CO,jefferson,2023-07-29,39.9,-105.0,2023,7,29,Summer,4,77.0
Broomfield,CO,jefferson,2023-07-29,39.9,-105.1,2023,7,29,Summer,2,77.0
Urbandale,IA,polk,2023-07-29,41.6,-93.7,2023,7,29,Summer,8,46.0
Lubec,ME,washington,2023-07-29,44.9,-67.0,2023,7,29,Summer,8,30.0
Minneapolis,MN,hennepin,2023-07-29,44.9,-93.2,2023,7,29,Summer,62,54.0
Minneapolis,MN,hennepin,2023-07-29,45.0,-93.3,2023,7,29,Summer,62,54.0
Lakeland,FL,polk,2023-07-29,28.0,-82.0,2023,7,29,Summer,2,34.0
Lakeland,FL,polk,2023-07-29,28.0,-81.9,2023,7,29,Summer,6,34.0
Broomfield,CO,broomfield,2023-07-29,39.9,-105.1,2023,7,29,Summer,3,
Broomfield,CO,broomfield,2023-07-29,39.9,-105.0,2023,7,29,Summer,6,
Clarence,PA,centre,2023-07-29,41.1,-77.9,2023,7,29,Summer,6,41.0
Los Angeles,CA,los angeles,2023-07-29,34.2,-118.5,2023,7,29,Summer,380,192.0
Los Angeles,CA,los angeles,2023-07-29,34.1,-118.2,2023,7,29,Summer,285,192.0
Roan Mountain,TN,carter,2023-07-29,36.2,-82.1,2023,7,29,Summer,1,
Bay Village,OH,cuyahoga,2023-07-29,41.5,-81.9,2023,7,29,Summer,2,58.0
Madison,WI,dane,2023-07-29,43.1,-89.4,2023,7,29,Summer,280,38.0
Concord,NH,merrimack,2023-07-29,43.2,-71.5,2023,7,29,Summer,5,36.0
Hudson,NH,hillsborough,2023-07-29,42.7,-71.4,2023,7,29,Summer,1,42.0
Big Rock,IL,kane,2023-07-29,41.7,-88.5,2023,7,29,Summer,1,43.0
Hudson,WI,saint croix,2023-07-29,45.0,-92.7,2023,7,29,Summer,4,
Columbus,OH,franklin,2023-07-29,39.9,-83.0,2023,7,29,Summer,27,42.0
Duluth,MN,saint louis,2023-07-29,46.8,-92.1,2023,7,29,Summer,7,34.0
Billerica,MA,middlesex,2023-07-29,42.6,-71.2,2023,7,29,Summer,1,52.0
Columbus,OH,delaware,2023-07-29,39.9,-83.0,2023,7,29,Summer,1,38.0
Malvern,PA,chester,2023-07-29,40.1,-75.5,2023,7,29,Summer,2,41.0
Minneapolis,MN,anoka,2023-07-29,44.9,-93.2,2023,7,29,Summer,24,28.0
New Auburn,WI,chippewa,2023-07-29,45.2,-91.3,2023,7,29,Summer,6,
Egg Harbor,WI,door,2023-07-29,45.0,-87.3,2023,7,29,Summer,6,26.0
Webb City,MO,jasper,2023-07-29,37.1,-94.5,2023,7,29,Summer,2,74.0
Lake Park,MN,becker,2023-07-29,46.7,-96.1,2023,7,29,Summer,1,26.0
Mackinaw,IL,tazewell,2023-07-29,40.5,-89.4,2023,7,29,Summer,2,
Mackinac Island,MI,mackinac,2023-07-29,45.9,-84.6,2023,7,29,Summer,4,
River Forest,IL,cook,2023-07-29,41.9,-87.8,2023,7,29,Summer,1,46.0
Lusby,MD,calvert,2023-07-29,38.4,-76.5,2023,7,29,Summer,2,38.0
Bay City,MI,bay,2023-07-29,43.6,-83.9,2023,7,29,Summer,3,13.0
Grand Rapids,MI,kent,2023-07-29,42.9,-85.6,2023,7,29,Summer,32,38.0
Minneapolis,MN,anoka,2023-07-29,45.0,-93.3,2023,7,29,Summer,24,28.0
Minnetonka,MN,hennepin,2023-07-29,44.9,-93.5,2023,7,29,Summer,4,54.0
Wamego,KS,pottawatomie,2023-07-29,39.3,-96.3,2023,7,29,Summer,4,
Fairbury,IL,livingston,2023-07-29,40.8,-88.5,2023,7,29,Summer,3,
Springfield,MO,greene,2023-07-29,37.2,-93.2,2023,7,29,Summer,6,67.0
Perryopolis,PA,fayette,2023-07-29,40.1,-79.8,2023,7,29,Summer,3,41.0
Ypsilanti,MI,washtenaw,2023-07-29,42.2,-83.7,2023,7,29,Summer,20,33.0
Piedmont,CA,alameda,2023-07-29,37.8,-122.2,2023,7,29,Summer,2,45.0
Simpsonville,KY,shelby,2023-07-29,38.2,-85.4,2023,7,29,Summer,1,
Silver Spring,MD,montgomery,2023-07-29,39.1,-77.0,2023,7,29,Summer,13,33.0
Aurora,CO,arapahoe,2023-07-29,39.7,-104.8,2023,7,29,Summer,8,115.0
Cape Charles,VA,northampton,2023-07-29,37.3,-76.0,2023,7,29,Summer,1,
Silver Spring,MD,montgomery,2023-07-29,39.0,-77.0,2023,7,29,Summer,26,33.0
Trenton,OH,butler,2023-07-29,39.5,-84.5,2023,7,29,Summer,2,47.0
Hammond,IN,lake,2023-07-29,41.6,-87.5,2023,7,29,Summer,27,39.0
Sharon,PA,mercer,2023-07-29,41.2,-80.5,2023,7,29,Summer,2,39.0
Medford,OR,jackson,2023-07-29,42.3,-122.9,2023,7,29,Summer,1,57.0
Pittsburgh,PA,allegheny,2023-07-29,40.5,-79.9,2023,7,29,Summer,170,41.0
Oswego,IL,kendall,2023-07-29,41.7,-88.4,2023,7,29,Summer,3,
Aurora,CO,adams,2023-07-29,39.7,-104.8,2023,7,29,Summer,10,71.0
Herriman,UT,salt lake,2023-07-29,40.5,-112.0,2023,7,29,Summer,2,71.0
Warsaw,IN,kosciusko,2023-07-29,41.3,-85.7,2023,7,29,Summer,1,
Springfield,IL,sangamon,2023-07-29,39.8,-89.7,2023,7,29,Summer,37,42.0
Spring Lake,NJ,monmouth,2023-07-29,40.2,-74.0,2023,7,29,Summer,6,61.0
Dayton,OH,montgomery,2023-07-29,39.8,-84.1,2023,7,29,Summer,31,42.0
Watertown,MA,middlesex,2023-07-29,42.4,-71.2,2023,7,29,Summer,15,52.0
Dayton,OH,greene,2023-07-29,39.8,-84.1,2023,7,29,Summer,13,43.0
Dayton,OH,greene,2023-07-29,39.6,-84.1,2023,7,29,Summer,13,43.0
West Palm Beach,FL,palm beach,2023-07-29,26.8,-80.0,2023,7,29,Summer,48,38.0
Lawrence,KS,douglas,2023-07-29,39.0,-95.2,2023,7,29,Summer,8,
Canfield,OH,mahoning,2023-07-29,41.1,-80.7,2023,7,29,Summer,2,40.0
Hanover Park,IL,cook,2023-07-29,42.0,-88.1,2023,7,29,Summer,16,46.0
Parsons,WV,tucker,2023-07-29,39.1,-79.7,2023,7,29,Summer,2,43.0
Washington,MO,franklin,2023-07-29,38.5,-91.0,2023,7,29,Summer,3,
Darien,CT,fairfield,2023-07-29,41.1,-73.5,2023,7,29,Summer,12,151.0
Evergreen Park,IL,cook,2023-07-29,41.7,-87.7,2023,7,29,Summer,3,46.0
Mercersburg,PA,franklin,2023-07-29,39.8,-77.9,2023,7,29,Summer,11,38.0
Ozark,AR,franklin,2023-07-29,35.4,-93.8,2023,7,29,Summer,1,
Decatur,MI,van buren,2023-07-29,42.1,-86.0,2023,7,29,Summer,1,
Newburgh,NY,orange,2023-07-29,41.5,-74.0,2023,7,29,Summer,4,52.0
Aurora,NY,cayuga,2023-07-29,42.8,-76.6,2023,7,29,Summer,2,
Sterling,MA,worcester,2023-07-29,42.4,-71.7,2023,7,29,Summer,12,44.0
Shawano,WI,shawano,2023-07-29,44.8,-88.6,2023,7,29,Summer,6,
Boyertown,PA,berks,2023-07-29,40.4,-75.7,2023,7,29,Summer,13,50.0
Minocqua,WI,oneida,2023-07-29,45.8,-89.7,2023,7,29,Summer,1,
Auburn,PA,schuylkill,2023-07-29,40.6,-76.1,2023,7,29,Summer,3,
Steuben,WI,crawford,2023-07-29,43.2,-90.8,2023,7,29,Summer,1,
Boyne City,MI,charlevoix,2023-07-29,45.2,-85.0,2023,7,29,Summer,2,
Massillon,OH,stark,2023-07-29,40.8,-81.5,2023,7,29,Summer,1,42.0
Markleeville,CA,alpine,2023-07-29,38.8,-119.8,2023,7,29,Summer,7,
Youngstown,OH,mahoning,2023-07-29,41.1,-80.7,2023,7,29,Summer,12,40.0
Leonia,NJ,bergen,2023-07-29,40.9,-74.0,2023,7,29,Summer,2,46.0
New Springfield,OH,mahoning,2023-07-29,40.9,-80.6,2023,7,29,Summer,4,40.0
Champaign,IL,champaign,2023-07-29,40.1,-88.3,2023,7,29,Summer,2,41.0
Washburn,ND,mclean,2023-07-30,47.3,-101.1,2023,7,30,Summer,2,
Hackettstown,NJ,warren,2023-07-30,40.9,-74.8,2023,7,30,Summer,6,24.0
Westfield,PA,tioga,2023-07-30,41.9,-77.6,2023,7,30,Summer,64,29.0
Rockford,IL,winnebago,2023-07-30,42.2,-89.2,2023,7,30,Summer,60,34.0
Lafayette Hill,PA,montgomery,2023-07-30,40.1,-75.3,2023,7,30,Summer,6,30.0
Boston,VA,culpeper,2023-07-30,38.5,-78.2,2023,7,30,Summer,1,
Robinson,IL,crawford,2023-07-30,39.0,-87.8,2023,7,30,Summer,21,
Mentor,OH,lake,2023-07-30,41.7,-81.3,2023,7,30,Summer,45,35.0
Taylor,ND,stark,2023-07-30,46.9,-102.4,2023,7,30,Summer,1,
