City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Aiken,SC,AIKEN,2020-08-24,2020,8,24,Summer,9,33.6,-81.7,259.0,258.0,1.0,0.0,0.0,0.0,0.0,71.0,44.0,32.0,0.0,0.0,259.0,0.0,0.0
Aiken,SC,AIKEN,2020-08-26,2020,8,26,Summer,6,33.6,-81.7,259.0,258.0,1.0,0.0,0.0,0.0,0.0,71.0,44.0,32.0,0.0,0.0,259.0,0.0,0.0
Aiken,SC,AIKEN,2020-08-27,2020,8,27,Summer,6,33.6,-81.7,259.0,258.0,1.0,0.0,0.0,0.0,0.0,71.0,44.0,32.0,0.0,0.0,259.0,0.0,0.0
Aiken,SC,AIKEN,2020-10-15,2020,10,15,Fall,3,33.6,-81.7,259.0,258.0,1.0,0.0,0.0,0.0,0.0,71.0,44.0,32.0,0.0,0.0,259.0,0.0,0.0
Alabaster,AL,SHELBY,2020-03-19,2020,3,19,Spring,1,33.2,-86.8,241.0,232.0,9.0,0.0,0.0,0.0,0.0,67.0,46.0,34.0,0.0,0.0,241.0,0.0,0.0
Alameda,CA,ALAMEDA,2020-03-03,2020,3,3,Spring,4,37.8,-122.2,366.0,169.0,177.0,8.0,11.0,1.0,0.0,243.0,81.0,52.0,0.0,6.0,87.0,273.0,0.0
Alameda,CA,ALAMEDA,2020-04-26,2020,4,26,Spring,2,37.8,-122.3,366.0,169.0,177.0,8.0,11.0,1.0,0.0,243.0,81.0,52.0,0.0,6.0,87.0,273.0,0.0
Alameda,CA,ALAMEDA,2020-06-30,2020,6,30,Summer,2,37.8,-122.3,366.0,169.0,177.0,8.0,11.0,1.0,0.0,243.0,81.0,52.0,0.0,6.0,87.0,273.0,0.0
Alameda,CA,ALAMEDA,2020-07-10,2020,7,10,Summer,4,37.8,-122.3,366.0,169.0,177.0,8.0,11.0,1.0,0.0,243.0,81.0,52.0,0.0,6.0,87.0,273.0,0.0
Albany,CA,ALAMEDA,2020-08-10,2020,8,10,Summer,6,37.9,-122.3,366.0,169.0,177.0,8.0,11.0,1.0,0.0,243.0,81.0,52.0,0.0,6.0,87.0,273.0,0.0
Albany,CA,ALAMEDA,2020-10-15,2020,10,15,Fall,12,37.9,-122.3,366.0,169.0,177.0,8.0,11.0,1.0,0.0,243.0,81.0,52.0,0.0,6.0,87.0,273.0,0.0
Albany,GA,DOUGHERTY,2020-12-11,2020,12,11,Winter,4,31.5,-84.4,366.0,194.0,170.0,2.0,0.0,0.0,0.0,114.0,65.0,49.0,0.0,0.0,0.0,366.0,0.0
Albany,GA,DOUGHERTY,2020-12-23,2020,12,23,Winter,4,31.5,-84.4,366.0,194.0,170.0,2.0,0.0,0.0,0.0,114.0,65.0,49.0,0.0,0.0,0.0,366.0,0.0
Albany,NY,ALBANY,2020-08-26,2020,8,26,Summer,46,42.7,-73.8,365.0,235.0,127.0,3.0,0.0,0.0,0.0,143.0,60.0,42.0,0.0,0.0,115.0,250.0,0.0
Albuquerque,NM,BERNALILLO,2020-05-13,2020,5,13,Spring,15,35.1,-106.5,366.0,105.0,252.0,7.0,1.0,1.0,0.0,214.0,78.0,57.0,0.0,0.0,169.0,132.0,65.0
Albuquerque,NM,BERNALILLO,2020-05-14,2020,5,14,Spring,15,35.1,-106.5,366.0,105.0,252.0,7.0,1.0,1.0,0.0,214.0,78.0,57.0,0.0,0.0,169.0,132.0,65.0
Albuquerque,NM,BERNALILLO,2020-08-16,2020,8,16,Summer,60,35.1,-106.6,366.0,105.0,252.0,7.0,1.0,1.0,0.0,214.0,78.0,57.0,0.0,0.0,169.0,132.0,65.0
Albuquerque,NM,BERNALILLO,2020-08-29,2020,8,29,Summer,15,35.1,-106.7,366.0,105.0,252.0,7.0,1.0,1.0,0.0,214.0,78.0,57.0,0.0,0.0,169.0,132.0,65.0
Albuquerque,NM,BERNALILLO,2020-09-13,2020,9,13,Fall,15,35.1,-106.5,366.0,105.0,252.0,7.0,1.0,1.0,0.0,214.0,78.0,57.0,0.0,0.0,169.0,132.0,65.0
Alderson,WV,MONROE,2020-09-19,2020,9,19,Fall,4,37.7,-80.7,,,,,,,,,,,,,,,
Alexandria,VA,FAIRFAX,2020-07-20,2020,7,20,Summer,10,38.7,-77.1,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alexandria,VA,FAIRFAX,2020-08-01,2020,8,1,Summer,10,38.8,-77.1,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alexandria,VA,FAIRFAX,2020-08-25,2020,8,25,Summer,10,38.7,-77.1,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alexandria,VA,FAIRFAX,2020-09-13,2020,9,13,Fall,10,38.8,-77.0,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alexandria,VA,FAIRFAX,2020-09-17,2020,9,17,Fall,10,38.8,-77.1,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alexandria,VA,FAIRFAX,2020-09-19,2020,9,19,Fall,10,38.8,-77.1,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alexandria,VA,FAIRFAX,2020-09-27,2020,9,27,Fall,20,38.8,-77.1,366.0,236.0,130.0,0.0,0.0,0.0,0.0,100.0,58.0,44.0,0.0,9.0,112.0,245.0,0.0
Alleman,IA,POLK,2020-06-01,2020,6,1,Summer,1,41.8,-93.6,366.0,261.0,103.0,0.0,2.0,0.0,0.0,199.0,59.0,42.0,0.0,4.0,125.0,237.0,0.0
Allen,TX,COLLIN,2020-09-30,2020,9,30,Fall,6,33.1,-96.7,365.0,317.0,45.0,2.0,1.0,0.0,0.0,154.0,54.0,37.0,0.0,0.0,365.0,0.0,0.0
Allen,TX,COLLIN,2020-10-03,2020,10,3,Fall,18,33.1,-96.7,365.0,317.0,45.0,2.0,1.0,0.0,0.0,154.0,54.0,37.0,0.0,0.0,365.0,0.0,0.0
Allen,TX,COLLIN,2020-10-07,2020,10,7,Fall,3,33.1,-96.7,365.0,317.0,45.0,2.0,1.0,0.0,0.0,154.0,54.0,37.0,0.0,0.0,365.0,0.0,0.0
Allen Park,MI,WAYNE,2020-09-04,2020,9,4,Fall,20,42.2,-83.2,366.0,118.0,238.0,8.0,2.0,0.0,0.0,188.0,75.0,55.0,0.0,3.0,43.0,316.0,4.0
Allenton,WI,WASHINGTON,2020-05-27,2020,5,27,Spring,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-05-29,2020,5,29,Spring,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-05-30,2020,5,30,Spring,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-05-31,2020,5,31,Spring,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-01,2020,6,1,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-02,2020,6,2,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-03,2020,6,3,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-04,2020,6,4,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-13,2020,6,13,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-15,2020,6,15,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-17,2020,6,17,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-21,2020,6,21,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-25,2020,6,25,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-28,2020,6,28,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-29,2020,6,29,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-06-30,2020,6,30,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-01,2020,7,1,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-02,2020,7,2,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-03,2020,7,3,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-04,2020,7,4,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-05,2020,7,5,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-06,2020,7,6,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-07,2020,7,7,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-08,2020,7,8,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-09,2020,7,9,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-10,2020,7,10,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-11,2020,7,11,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-12,2020,7,12,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-14,2020,7,14,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-17,2020,7,17,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-18,2020,7,18,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-20,2020,7,20,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-21,2020,7,21,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-23,2020,7,23,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-24,2020,7,24,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-25,2020,7,25,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-26,2020,7,26,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-27,2020,7,27,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-28,2020,7,28,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-29,2020,7,29,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-30,2020,7,30,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-07-31,2020,7,31,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-05,2020,8,5,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-06,2020,8,6,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-07,2020,8,7,Summer,4,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-09,2020,8,9,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-10,2020,8,10,Summer,2,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-11,2020,8,11,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-12,2020,8,12,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-13,2020,8,13,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-14,2020,8,14,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-16,2020,8,16,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-17,2020,8,17,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-18,2020,8,18,Summer,4,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-22,2020,8,22,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-23,2020,8,23,Summer,3,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-24,2020,8,24,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-08-28,2020,8,28,Summer,1,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-09-13,2020,9,13,Fall,4,43.4,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2020-09-26,2020,9,26,Fall,1,43.4,-88.4,,,,,,,,,,,,,,,
Allentown,NJ,MONMOUTH,2020-10-19,2020,10,19,Fall,4,40.2,-74.5,226.0,209.0,17.0,0.0,0.0,0.0,0.0,93.0,48.0,37.0,0.0,0.0,226.0,0.0,0.0
Allentown,PA,LEHIGH,2020-08-05,2020,8,5,Summer,3,40.6,-75.5,359.0,262.0,97.0,0.0,0.0,0.0,0.0,93.0,58.0,41.0,0.0,0.0,169.0,186.0,4.0
Allentown,PA,LEHIGH,2020-09-25,2020,9,25,Fall,3,40.6,-75.6,359.0,262.0,97.0,0.0,0.0,0.0,0.0,93.0,58.0,41.0,0.0,0.0,169.0,186.0,4.0
Alpharetta,GA,FULTON,2020-07-18,2020,7,18,Summer,3,34.1,-84.3,366.0,166.0,198.0,2.0,0.0,0.0,0.0,125.0,66.0,52.0,0.0,3.0,37.0,326.0,0.0
Alpharetta,GA,FULTON,2020-09-04,2020,9,4,Fall,3,34.1,-84.2,366.0,166.0,198.0,2.0,0.0,0.0,0.0,125.0,66.0,52.0,0.0,3.0,37.0,326.0,0.0
Alpharetta,GA,FULTON,2020-10-06,2020,10,6,Fall,3,34.1,-84.3,366.0,166.0,198.0,2.0,0.0,0.0,0.0,125.0,66.0,52.0,0.0,3.0,37.0,326.0,0.0
Alpharetta,GA,FULTON,2020-10-13,2020,10,13,Fall,3,34.2,-84.3,366.0,166.0,198.0,2.0,0.0,0.0,0.0,125.0,66.0,52.0,0.0,3.0,37.0,326.0,0.0
Alpharetta,GA,FULTON,2020-10-14,2020,10,14,Fall,12,34.1,-84.3,366.0,166.0,198.0,2.0,0.0,0.0,0.0,125.0,66.0,52.0,0.0,3.0,37.0,326.0,0.0
Alpharetta,GA,FULTON,2020-10-23,2020,10,23,Fall,3,34.1,-84.3,366.0,166.0,198.0,2.0,0.0,0.0,0.0,125.0,66.0,52.0,0.0,3.0,37.0,326.0,0.0
Alpine,CA,SAN DIEGO,2020-05-25,2020,5,25,Spring,1,32.8,-116.8,366.0,33.0,284.0,35.0,14.0,0.0,0.0,192.0,108.0,74.0,0.0,0.0,100.0,263.0,3.0
Alpine,TX,BREWSTER,2020-09-04,2020,9,4,Fall,2,30.3,-103.6,360.0,314.0,46.0,0.0,0.0,0.0,0.0,80.0,52.0,41.0,0.0,0.0,278.0,82.0,0.0
Alstead,NH,CHESHIRE,2020-07-14,2020,7,14,Summer,8,43.2,-72.3,366.0,299.0,67.0,0.0,0.0,0.0,0.0,78.0,55.0,37.0,0.0,0.0,173.0,193.0,0.0
Alstead,NH,CHESHIRE,2020-09-01,2020,9,1,Fall,28,43.2,-72.3,366.0,299.0,67.0,0.0,0.0,0.0,0.0,78.0,55.0,37.0,0.0,0.0,173.0,193.0,0.0
Altamonte Springs,FL,SEMINOLE,2020-12-13,2020,12,13,Winter,6,28.7,-81.4,365.0,287.0,78.0,0.0,0.0,0.0,0.0,84.0,55.0,40.0,0.0,0.0,135.0,227.0,3.0
Alton,NH,BELKNAP,2020-09-09,2020,9,9,Fall,5,43.5,-71.2,359.0,342.0,17.0,0.0,0.0,0.0,0.0,65.0,45.0,32.0,0.0,0.0,168.0,191.0,0.0
Altura,MN,WINONA,2020-09-02,2020,9,2,Fall,12,44.2,-91.9,119.0,112.0,7.0,0.0,0.0,0.0,0.0,57.0,40.0,22.0,0.0,0.0,0.0,119.0,0.0
Alvin,TX,BRAZORIA,2020-05-10,2020,5,10,Spring,1,29.4,-95.2,365.0,328.0,34.0,2.0,1.0,0.0,0.0,182.0,51.0,33.0,0.0,11.0,354.0,0.0,0.0
Amagansett,NY,SUFFOLK,2020-09-20,2020,9,20,Fall,6,41.0,-72.1,366.0,282.0,78.0,6.0,0.0,0.0,0.0,133.0,63.0,40.0,0.0,0.0,248.0,118.0,0.0
Amarillo,TX,POTTER,2020-10-01,2020,10,1,Fall,104,35.2,-101.9,341.0,307.0,34.0,0.0,0.0,0.0,0.0,85.0,50.0,26.0,0.0,0.0,0.0,341.0,0.0
Amarillo,TX,POTTER,2020-10-08,2020,10,8,Fall,24,35.2,-101.9,341.0,307.0,34.0,0.0,0.0,0.0,0.0,85.0,50.0,26.0,0.0,0.0,0.0,341.0,0.0
Amarillo,TX,POTTER,2020-10-09,2020,10,9,Fall,24,35.2,-101.9,341.0,307.0,34.0,0.0,0.0,0.0,0.0,85.0,50.0,26.0,0.0,0.0,0.0,341.0,0.0
Amarillo,TX,POTTER,2020-10-14,2020,10,14,Fall,24,35.2,-101.9,341.0,307.0,34.0,0.0,0.0,0.0,0.0,85.0,50.0,26.0,0.0,0.0,0.0,341.0,0.0
Amarillo,TX,POTTER,2020-10-17,2020,10,17,Fall,16,35.2,-101.9,341.0,307.0,34.0,0.0,0.0,0.0,0.0,85.0,50.0,26.0,0.0,0.0,0.0,341.0,0.0
