City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI,Temp_Mean
Ely,MN,saintlouis,2018-05-29,47.9,-91.9,2018,5,29,Spring,1,67.0,71.625
Empire,MI,leelanau,2018-05-29,44.8,-86.1,2018,5,29,Spring,1,,
Evanston,IL,cook,2018-05-29,42.1,-87.7,2018,5,29,Spring,3,90.0,64.666667
Allenton,WI,washington,2018-05-29,43.4,-88.4,2018,5,29,Spring,2,,
Shakopee,MN,scott,2018-05-29,44.8,-93.5,2018,5,29,Spring,2,74.0,
Peoria,IL,peoria,2018-05-29,40.8,-89.6,2018,5,29,Spring,84,62.0,
Joplin,MO,jasper,2018-05-30,37.0,-94.5,2018,5,30,Spring,11,87.0,
Baton Rouge,LA,eastbatonrouge,2018-05-30,30.4,-91.0,2018,5,30,Spring,34,39.0,84.13333349999999
East randolph,VT,orange,2018-05-30,44.0,-72.5,2018,5,30,Spring,6,,
Bar Harbor,ME,hancock,2018-05-30,44.4,-68.3,2018,5,30,Spring,1,39.0,56.479166500000005
Madison,WI,dane,2018-05-30,43.1,-89.4,2018,5,30,Spring,20,51.0,73.041667
Ontonagon,MI,ontonagon,2018-05-30,46.9,-89.3,2018,5,30,Spring,1,,
Bellevue,NE,sarpy,2018-05-30,41.2,-95.9,2018,5,30,Spring,4,16.0,
Oklahoma City,OK,cleveland,2018-05-30,35.6,-97.6,2018,5,30,Spring,3,61.0,82.654167
Oklahoma City,OK,oklahoma,2018-05-30,35.6,-97.6,2018,5,30,Spring,17,61.0,82.9791666
Menominee,MI,menominee,2018-05-31,45.3,-87.4,2018,5,31,Spring,1,,
Sun Prairie,WI,dane,2018-05-31,43.2,-89.2,2018,5,31,Spring,4,54.0,76.958333
Allenton,WI,washington,2018-05-31,43.4,-88.4,2018,5,31,Spring,2,,
Pickett,WI,winnebago,2018-05-31,43.9,-88.8,2018,5,31,Spring,1,,
Sidney,OH,shelby,2018-05-31,40.3,-84.2,2018,5,31,Spring,2,,
Minneapolis,MN,hennepin,2018-05-31,45.0,-93.3,2018,5,31,Spring,31,47.0,
Bluff City,KS,harper,2018-05-31,37.1,-97.9,2018,5,31,Spring,1,,
Minneapolis,MN,anoka,2018-05-31,45.0,-93.3,2018,5,31,Spring,12,67.0,
Gatesville,TX,coryell,2018-05-31,31.4,-97.7,2018,5,31,Spring,15,,
Milwaukee,WI,milwaukee,2018-05-31,43.0,-87.9,2018,5,31,Spring,58,71.0,77.10416649999999
Harrisville,MI,alcona,2018-05-31,44.7,-83.3,2018,5,31,Spring,1,,
Chippewa Falls,WI,chippewa,2018-05-31,44.9,-91.3,2018,5,31,Spring,10,,
Corpus Christi,TX,nueces,2018-05-31,27.8,-97.4,2018,5,31,Spring,5,56.0,83.67708325
Annapolis,MD,annearundel,2018-05-31,39.0,-76.5,2018,5,31,Spring,10,30.0,71.72916649999999
Little Suamico,WI,oconto,2018-05-31,44.8,-87.9,2018,5,31,Spring,4,,
Townsend,TN,blount,2018-05-31,35.6,-83.8,2018,5,31,Spring,1,47.0,68.83333350000001
Madison,WI,dane,2018-05-31,43.1,-89.4,2018,5,31,Spring,20,54.0,76.958333
Duluth,MN,saintlouis,2018-05-31,46.8,-92.1,2018,5,31,Spring,28,48.0,61.833333
Jacksonville,FL,duval,2018-06-01,30.1,-81.6,2018,6,1,Summer,88,45.0,
Chesaning,MI,saginaw,2018-06-01,43.2,-84.2,2018,6,1,Summer,1,,
Dalton,GA,whitfield,2018-06-01,34.8,-85.0,2018,6,1,Summer,3,,
Jacksonville,FL,saintjohns,2018-06-01,30.1,-81.6,2018,6,1,Summer,16,,
Los Angeles,CA,losangeles,2018-06-01,34.0,-118.4,2018,6,1,Summer,190,87.0,65.74198723076924
Annapolis,MD,annearundel,2018-06-01,39.0,-76.5,2018,6,1,Summer,10,101.0,75.91666649999999
Ojai,CA,ventura,2018-06-01,34.4,-119.2,2018,6,1,Summer,2,55.0,62.9375
Hancock,WI,waushara,2018-06-01,44.1,-89.4,2018,6,1,Summer,1,,
Tucson,AZ,pima,2018-06-01,32.3,-111.0,2018,6,1,Summer,38,54.0,82.72083330000001
Tulsa,OK,creek,2018-06-01,36.0,-95.9,2018,6,1,Summer,1,35.0,82.041667
Saint Charles,MI,saginaw,2018-06-01,43.3,-84.1,2018,6,1,Summer,1,,
Anna,TX,collin,2018-06-01,33.4,-96.5,2018,6,1,Summer,1,51.0,86.25
Avondale,PA,chester,2018-06-01,39.9,-75.8,2018,6,1,Summer,1,51.0,
Tulsa,OK,tulsa,2018-06-01,36.0,-95.9,2018,6,1,Summer,8,53.0,84.426562375
Cushing,OK,payne,2018-06-01,36.0,-96.8,2018,6,1,Summer,8,,
Peoria,IL,peoria,2018-06-01,40.8,-89.6,2018,6,1,Summer,84,97.0,
Baton Rouge,LA,eastbatonrouge,2018-06-01,30.4,-91.0,2018,6,1,Summer,17,54.0,84.64583350000001
Webb City,MO,jasper,2018-06-01,37.2,-94.5,2018,6,1,Summer,1,54.0,
Olmsted Falls,OH,cuyahoga,2018-06-01,41.4,-81.9,2018,6,1,Summer,6,64.0,22.175
Marquette,MI,marquette,2018-06-02,46.8,-87.7,2018,6,2,Summer,4,,
Independence,KY,kenton,2018-06-02,38.9,-84.5,2018,6,2,Summer,12,,
Lusby,MD,calvert,2018-06-02,38.4,-76.5,2018,6,2,Summer,1,41.0,
Virginia Beach,VA,virginiabeachcity,2018-06-02,36.9,-76.1,2018,6,2,Summer,10,,
Allenton,WI,washington,2018-06-02,43.4,-88.4,2018,6,2,Summer,1,,
Dallas,TX,dallas,2018-06-02,32.9,-96.9,2018,6,2,Summer,23,64.0,88.64166680000001
Hornbeak,TN,obion,2018-06-02,36.4,-89.4,2018,6,2,Summer,2,,
Black River,MI,alcona,2018-06-02,44.8,-83.3,2018,6,2,Summer,2,,
Dallas,TX,collin,2018-06-02,32.9,-96.9,2018,6,2,Summer,2,54.0,88.14583350000001
White Plains,NY,westchester,2018-06-02,41.0,-73.8,2018,6,2,Summer,6,42.0,76.333333
Waynesville,OH,warren,2018-06-03,39.5,-84.0,2018,6,3,Summer,4,64.0,
Baton Rouge,LA,eastbatonrouge,2018-06-03,30.4,-91.0,2018,6,3,Summer,34,55.0,83.19375
Enid,OK,garfield,2018-06-03,36.4,-97.9,2018,6,3,Summer,2,,73.116667
Bartlesville,OK,washington,2018-06-03,36.7,-95.9,2018,6,3,Summer,8,,
Milan,MO,sullivan,2018-06-03,40.2,-93.1,2018,6,3,Summer,21,,
Amarillo,TX,randall,2018-06-04,35.2,-101.9,2018,6,4,Summer,8,93.0,
Amarillo,TX,potter,2018-06-04,35.2,-101.9,2018,6,4,Summer,16,34.0,75.333333
Marinette,WI,marinette,2018-06-04,45.1,-87.6,2018,6,4,Summer,2,,
Orange Park,FL,clay,2018-06-04,30.2,-81.7,2018,6,4,Summer,2,,
Port Republic,MD,calvert,2018-06-04,38.5,-76.5,2018,6,4,Summer,2,40.0,
Spring Mills,PA,centre,2018-06-04,40.8,-77.6,2018,6,4,Summer,2,29.0,
Allenton,WI,washington,2018-06-04,43.4,-88.4,2018,6,4,Summer,1,,
Independence,KY,kenton,2018-06-04,38.9,-84.5,2018,6,4,Summer,9,,
Glendora,CA,losangeles,2018-06-04,34.1,-117.9,2018,6,4,Summer,1,129.0,68.33750007692308
Topeka,KS,shawnee,2018-06-04,39.1,-95.7,2018,6,4,Summer,20,47.0,
Saint Louis Park,MN,hennepin,2018-06-04,45.0,-93.4,2018,6,4,Summer,1,44.0,
Seattle,WA,king,2018-06-05,47.6,-122.3,2018,6,5,Summer,58,36.0,57.239583499999995
Corpus Christi,TX,nueces,2018-06-05,27.8,-97.4,2018,6,5,Summer,5,46.0,84.20833325
Mason,OH,warren,2018-06-05,39.4,-84.3,2018,6,5,Summer,1,67.0,
Glendora,CA,losangeles,2018-06-05,34.1,-117.9,2018,6,5,Summer,1,83.0,66.32243592307692
Monroe,NC,union,2018-06-05,35.0,-80.5,2018,6,5,Summer,2,87.0,
Black River Falls,WI,jackson,2018-06-05,44.3,-90.9,2018,6,5,Summer,9,,
Peoria,IL,peoria,2018-06-06,40.8,-89.6,2018,6,6,Summer,84,71.0,
Glendora,CA,losangeles,2018-06-06,34.1,-117.9,2018,6,6,Summer,1,84.0,65.8923076923077
Peabody,KS,marion,2018-06-06,38.2,-97.1,2018,6,6,Summer,5,,
Lynchburg,VA,lynchburgcity,2018-06-06,37.4,-79.1,2018,6,6,Summer,8,,
Traphill,NC,wilkes,2018-06-06,36.3,-81.0,2018,6,6,Summer,30,,
Ormond Beach,FL,volusia,2018-06-06,29.3,-81.1,2018,6,6,Summer,1,42.0,76.333333
Grand Island,NE,hall,2018-06-06,40.9,-98.4,2018,6,6,Summer,2,,
Saint Paul,MN,washington,2018-06-06,45.0,-93.1,2018,6,6,Summer,44,48.0,71.291667
Chanhassen,MN,carver,2018-06-06,44.9,-93.6,2018,6,6,Summer,1,,
Allenton,WI,washington,2018-06-06,43.4,-88.4,2018,6,6,Summer,1,,
Saint Paul,MN,ramsey,2018-06-06,45.0,-93.1,2018,6,6,Summer,172,40.0,
Union,WV,monroe,2018-06-06,37.6,-80.6,2018,6,6,Summer,8,,
Hayden,ID,kootenai,2018-06-06,47.8,-116.8,2018,6,6,Summer,6,,58.558333000000005
Renton,WA,king,2018-06-06,47.5,-122.2,2018,6,6,Summer,14,41.0,60.44791675
Minneapolis,MN,hennepin,2018-06-06,44.9,-93.3,2018,6,6,Summer,62,41.0,
Spring Valley,CA,sandiego,2018-06-06,32.7,-117.0,2018,6,6,Summer,1,71.0,65.23755414285714
Bayport,MN,washington,2018-06-06,45.0,-92.8,2018,6,6,Summer,3,48.0,71.291667
Saint Paul,MN,hennepin,2018-06-06,45.0,-93.1,2018,6,6,Summer,12,41.0,
Saint Paul,MN,dakota,2018-06-06,45.0,-93.1,2018,6,6,Summer,44,35.0,
Minneapolis,MN,anoka,2018-06-06,44.9,-93.3,2018,6,6,Summer,24,43.0,
Morrisonville,IL,christian,2018-06-06,39.3,-89.4,2018,6,6,Summer,1,,
Duluth,MN,saintlouis,2018-06-07,46.8,-92.1,2018,6,7,Summer,14,31.0,62.833333
Louisville,KY,jefferson,2018-06-07,38.1,-85.9,2018,6,7,Summer,124,97.0,77.1875
Raleigh,NC,wake,2018-06-07,35.8,-78.6,2018,6,7,Summer,168,58.0,74.375
Seattle,WA,king,2018-06-07,47.6,-122.3,2018,6,7,Summer,116,41.0,58.0625
Baton Rouge,LA,eastbatonrouge,2018-06-07,30.4,-91.0,2018,6,7,Summer,34,126.0,83.01458299999999
Pasadena,CA,losangeles,2018-06-07,34.2,-118.1,2018,6,7,Summer,26,105.0,66.61538461538461
Belmont,MI,kent,2018-06-07,43.1,-85.5,2018,6,7,Summer,1,52.0,69.229167
Fairwater,WI,fonddulac,2018-06-07,43.7,-88.9,2018,6,7,Summer,3,41.0,
Ada,MI,kent,2018-06-07,43.0,-85.5,2018,6,7,Summer,2,52.0,69.229167
Kennett Square,PA,chester,2018-06-07,39.9,-75.7,2018,6,7,Summer,4,37.0,
Stephenson,MI,menominee,2018-06-07,45.4,-87.3,2018,6,7,Summer,2,,
Windham,NY,greene,2018-06-07,42.3,-74.2,2018,6,7,Summer,1,,
Lake Nebagamon,WI,douglas,2018-06-07,46.5,-91.7,2018,6,7,Summer,2,,
Corpus Christi,TX,nueces,2018-06-07,27.8,-97.4,2018,6,7,Summer,15,52.0,83.84374975
Elkhorn,WI,walworth,2018-06-07,42.8,-88.6,2018,6,7,Summer,1,64.0,68.75
Prince Frederick,MD,calvert,2018-06-08,38.5,-76.6,2018,6,8,Summer,8,45.0,
Peoria,IL,peoria,2018-06-08,40.8,-89.6,2018,6,8,Summer,28,58.0,
Harrisville,MI,alcona,2018-06-08,44.7,-83.3,2018,6,8,Summer,1,,
Camdenton,MO,camden,2018-06-08,38.0,-92.8,2018,6,8,Summer,2,,
Lancaster,PA,lancaster,2018-06-08,40.1,-76.3,2018,6,8,Summer,21,80.0,72.0
Waycross,GA,ware,2018-06-08,31.2,-82.4,2018,6,8,Summer,12,,
Stonington,CT,newlondon,2018-06-09,41.3,-71.9,2018,6,9,Summer,6,44.0,68.5
Myersville,MD,frederick,2018-06-09,39.6,-77.5,2018,6,9,Summer,1,61.0,
Allenton,WI,washington,2018-06-09,43.4,-88.4,2018,6,9,Summer,1,,
Independence,KY,kenton,2018-06-09,38.9,-84.5,2018,6,9,Summer,27,,
Jacksonville,FL,saintjohns,2018-06-09,30.3,-81.7,2018,6,9,Summer,8,,
White Plains,NY,westchester,2018-06-09,41.0,-73.8,2018,6,9,Summer,6,44.0,69.916667
Riverside,IL,cook,2018-06-09,41.8,-87.8,2018,6,9,Summer,6,64.0,
cortland,IL,dekalb,2018-06-09,41.9,-88.7,2018,6,9,Summer,1,,
Jacksonville,FL,duval,2018-06-09,30.3,-81.7,2018,6,9,Summer,44,45.0,
Glendora,CA,losangeles,2018-06-09,34.1,-117.9,2018,6,9,Summer,5,122.0,70.37987192307693
Tulsa,OK,creek,2018-06-10,36.1,-96.0,2018,6,10,Summer,1,31.0,80.791667
Tulsa,OK,creek,2018-06-10,36.1,-95.9,2018,6,10,Summer,1,31.0,80.791667
Tulsa,OK,creek,2018-06-10,36.0,-96.0,2018,6,10,Summer,1,31.0,80.791667
Peoria,IL,peoria,2018-06-10,40.8,-89.6,2018,6,10,Summer,28,44.0,
Tulsa,OK,tulsa,2018-06-10,36.1,-95.9,2018,6,10,Summer,8,54.0,83.7609375
Tulsa,OK,tulsa,2018-06-10,36.0,-96.0,2018,6,10,Summer,8,54.0,83.7609375
Ballwin,MO,saintlouis,2018-06-10,38.6,-90.5,2018,6,10,Summer,7,49.0,84.152778
Waterproof,LA,tensas,2018-06-10,31.9,-91.4,2018,6,10,Summer,8,,
Tunbridge,VT,orange,2018-06-10,43.9,-72.5,2018,6,10,Summer,2,,
Oakland,IA,pottawattamie,2018-06-10,41.3,-95.4,2018,6,10,Summer,1,28.0,
Jacksonville,FL,saintjohns,2018-06-10,30.3,-81.7,2018,6,10,Summer,4,,
Tulsa,OK,tulsa,2018-06-10,36.1,-96.0,2018,6,10,Summer,8,54.0,83.7609375
Jacksonville,FL,duval,2018-06-10,30.3,-81.7,2018,6,10,Summer,22,44.0,
Salamanca,NY,cattaraugus,2018-06-11,42.1,-78.9,2018,6,11,Summer,1,,
Lincoln,MI,alcona,2018-06-11,44.7,-83.4,2018,6,11,Summer,1,,
Cypress,TX,harris,2018-06-11,29.9,-95.7,2018,6,11,Summer,2,64.0,85.24999994444444
Tulsa,OK,creek,2018-06-11,36.2,-95.9,2018,6,11,Summer,1,33.0,82.0
Harrisville,MI,alcona,2018-06-11,44.6,-83.3,2018,6,11,Summer,1,,
Hammond,IN,lake,2018-06-11,41.6,-87.5,2018,6,11,Summer,3,33.0,66.5
Grant,MI,newaygo,2018-06-11,43.3,-86.0,2018,6,11,Summer,14,,
Corpus Christi,TX,nueces,2018-06-11,27.8,-97.4,2018,6,11,Summer,5,66.0,84.80208325
Cedar Rapids,IA,linn,2018-06-11,42.0,-91.8,2018,6,11,Summer,16,45.0,69.458333
Norman,OK,cleveland,2018-06-11,35.2,-97.5,2018,6,11,Summer,2,71.0,84.291667
Tulsa,OK,tulsa,2018-06-11,36.2,-95.9,2018,6,11,Summer,8,70.0,84.5921875
Dallas,TX,collin,2018-06-11,32.9,-96.9,2018,6,11,Summer,2,,85.95833350000001
Antelope,OR,wasco,2018-06-11,44.9,-120.5,2018,6,11,Summer,2,26.0,
Peoria,IL,peoria,2018-06-11,40.8,-89.6,2018,6,11,Summer,28,35.0,
Dallas,TX,dallas,2018-06-11,32.9,-96.9,2018,6,11,Summer,23,67.0,86.43333340000001
Chippewa Falls,WI,chippewa,2018-06-11,44.9,-91.3,2018,6,11,Summer,10,,
Marquette,MI,marquette,2018-06-11,46.6,-87.4,2018,6,11,Summer,2,,
Allenton,WI,washington,2018-06-11,43.4,-88.4,2018,6,11,Summer,2,,
Annapolis,MD,annearundel,2018-06-12,39.0,-76.5,2018,6,12,Summer,10,41.0,65.39311599999999
Hammond,WI,saintcroix,2018-06-12,45.0,-92.5,2018,6,12,Summer,2,,
Norwich,VT,windsor,2018-06-12,43.7,-72.4,2018,6,12,Summer,1,,
Bark River,MI,delta,2018-06-12,45.6,-87.3,2018,6,12,Summer,3,,
Dixon,IL,lee,2018-06-12,41.8,-89.5,2018,6,12,Summer,5,,
Rapid River,MI,delta,2018-06-12,45.7,-87.0,2018,6,12,Summer,1,,
Fort Wayne,IN,allen,2018-06-12,41.0,-85.1,2018,6,12,Summer,11,41.0,71.333333
Newport News,VA,newportnewscity,2018-06-12,37.1,-76.5,2018,6,12,Summer,15,,
Peoria,IL,peoria,2018-06-12,40.8,-89.6,2018,6,12,Summer,28,48.0,
Wausau,WI,marathon,2018-06-12,45.0,-89.6,2018,6,12,Summer,4,38.0,
Union City,TN,obion,2018-06-13,36.4,-89.0,2018,6,13,Summer,3,,
Atlanta,GA,dekalb,2018-06-13,33.9,-84.2,2018,6,13,Summer,17,52.0,76.470833
Palatine,IL,cook,2018-06-13,42.1,-88.0,2018,6,13,Summer,7,64.0,
Pawhuska,OK,osage,2018-06-13,36.8,-96.4,2018,6,13,Summer,180,,
Atlanta,GA,fulton,2018-06-13,33.9,-84.2,2018,6,13,Summer,29,56.0,
Summerton,SC,clarendon,2018-06-13,33.5,-80.3,2018,6,13,Summer,4,,
Colonial Beach,VA,westmoreland,2018-06-13,38.3,-77.0,2018,6,13,Summer,5,,
Newburgh,IN,warrick,2018-06-13,37.9,-87.4,2018,6,13,Summer,4,61.0,76.791667
Silver City,NM,grant,2018-06-13,32.8,-108.3,2018,6,13,Summer,5,,
Atlanta,GA,cobb,2018-06-13,33.9,-84.2,2018,6,13,Summer,8,45.0,
Dixon,IL,lee,2018-06-13,41.8,-89.5,2018,6,13,Summer,5,,
Lusby,MD,calvert,2018-06-13,38.4,-76.5,2018,6,13,Summer,3,32.0,
Saint Paul,MN,dakota,2018-06-13,44.9,-93.2,2018,6,13,Summer,11,27.0,
Saint Paul,MN,hennepin,2018-06-13,44.9,-93.2,2018,6,13,Summer,3,33.0,
Fayetteville,AR,washington,2018-06-13,36.1,-94.2,2018,6,13,Summer,2,56.0,
Munising,MI,alger,2018-06-13,46.5,-86.7,2018,6,13,Summer,3,,
Saint Paul,MN,ramsey,2018-06-13,44.9,-93.2,2018,6,13,Summer,43,43.0,
Saint Paul,MN,washington,2018-06-13,44.9,-93.2,2018,6,13,Summer,11,70.0,73.041667
Independence,KY,kenton,2018-06-13,38.9,-84.5,2018,6,13,Summer,48,,
Fort Wayne,IN,allen,2018-06-13,41.0,-85.1,2018,6,13,Summer,11,46.0,74.75
Independence,KY,kenton,2018-06-14,38.9,-84.5,2018,6,14,Summer,18,,
Grand Rapids,MI,kent,2018-06-14,43.0,-85.6,2018,6,14,Summer,16,43.0,70.5
Lancaster,PA,lancaster,2018-06-14,40.0,-76.3,2018,6,14,Summer,42,44.0,75.958333
Fort Hood,TX,bell,2018-06-14,31.1,-97.6,2018,6,14,Summer,6,41.0,84.64583350000001
Menominee,MI,menominee,2018-06-14,45.1,-87.6,2018,6,14,Summer,1,,
Naples,FL,collier,2018-06-14,26.3,-81.8,2018,6,14,Summer,4,34.0,
Allenton,WI,washington,2018-06-14,43.4,-88.4,2018,6,14,Summer,1,,
Ormond Beach,FL,volusia,2018-06-14,29.3,-81.1,2018,6,14,Summer,1,32.0,78.25
Walpole,NH,cheshire,2018-06-14,43.1,-72.4,2018,6,14,Summer,1,38.0,68.416667
Sherwood,WI,calumet,2018-06-14,44.2,-88.3,2018,6,14,Summer,1,,
Ottawa Lake,MI,monroe,2018-06-14,41.8,-83.7,2018,6,14,Summer,5,,73.0
Newburgh,IN,warrick,2018-06-14,37.9,-87.4,2018,6,14,Summer,4,58.0,76.375
Westerville,OH,delaware,2018-06-14,40.1,-82.9,2018,6,14,Summer,1,45.0,
Westerville,OH,franklin,2018-06-14,40.1,-82.9,2018,6,14,Summer,1,48.0,
Lowell,IN,lake,2018-06-15,41.3,-87.4,2018,6,15,Summer,5,84.0,78.0625
Franklin Park,IL,cook,2018-06-15,41.9,-87.9,2018,6,15,Summer,2,129.0,
Fort Pierre,SD,stanley,2018-06-15,44.4,-100.4,2018,6,15,Summer,14,,
Harrisville,MI,alcona,2018-06-15,44.6,-83.3,2018,6,15,Summer,1,,
Nineveh,NY,broome,2018-06-15,42.2,-75.6,2018,6,15,Summer,6,,61.625
Dixon,IL,lee,2018-06-15,41.8,-89.5,2018,6,15,Summer,15,,
Gatesville,TX,coryell,2018-06-15,31.3,-97.7,2018,6,15,Summer,15,,
Lusby,MD,calvert,2018-06-15,38.4,-76.5,2018,6,15,Summer,1,71.0,
Lebanon,OH,warren,2018-06-15,39.4,-84.2,2018,6,15,Summer,2,115.0,
Ballwin,MO,saintlouis,2018-06-15,38.6,-90.5,2018,6,15,Summer,7,64.0,84.41666666666667
Corpus Christi,TX,nueces,2018-06-15,27.8,-97.4,2018,6,15,Summer,5,53.0,84.13541675
Minneapolis,MN,hennepin,2018-06-15,45.0,-93.2,2018,6,15,Summer,62,53.0,
Minneapolis,MN,anoka,2018-06-15,45.0,-93.2,2018,6,15,Summer,24,43.0,
Waynesville,OH,warren,2018-06-15,39.5,-84.0,2018,6,15,Summer,4,115.0,
Afton,NY,chenango,2018-06-15,42.2,-75.5,2018,6,15,Summer,4,,
York,PA,york,2018-06-15,40.0,-76.7,2018,6,15,Summer,31,52.0,72.958333
Daphne,AL,baldwin,2018-06-15,30.6,-87.9,2018,6,15,Summer,1,37.0,
Saint Paul,MN,hennepin,2018-06-16,44.9,-93.1,2018,6,16,Summer,3,48.0,
Houston,TX,fortbend,2018-06-16,30.0,-95.6,2018,6,16,Summer,1,,
Ballwin,MO,saintlouis,2018-06-16,38.6,-90.5,2018,6,16,Summer,7,62.0,87.47222199999999
Hammond,IN,lake,2018-06-16,41.6,-87.5,2018,6,16,Summer,6,61.0,80.02083350000001
Houston,TX,harris,2018-06-16,30.0,-95.6,2018,6,16,Summer,43,60.0,84.29861111111111
Joplin,MO,jasper,2018-06-16,37.0,-94.5,2018,6,16,Summer,22,40.0,
Fairhaven,MA,bristol,2018-06-16,41.6,-70.8,2018,6,16,Summer,1,42.0,70.125
Saint Paul,MN,dakota,2018-06-16,44.9,-93.1,2018,6,16,Summer,11,43.0,
San Antonio,TX,comal,2018-06-16,29.5,-98.8,2018,6,16,Summer,3,,
Traverse City,MI,grandtraverse,2018-06-16,44.6,-85.7,2018,6,16,Summer,2,,
Davisburg,MI,oakland,2018-06-16,42.8,-83.5,2018,6,16,Summer,3,53.0,74.402778
Evanston,IL,cook,2018-06-16,42.1,-87.7,2018,6,16,Summer,6,108.0,
San Antonio,TX,bexar,2018-06-16,29.5,-98.8,2018,6,16,Summer,32,55.0,83.04166666666667
Lakeville,MN,dakota,2018-06-16,44.7,-93.2,2018,6,16,Summer,3,43.0,
Saint Paul,MN,washington,2018-06-16,44.9,-93.1,2018,6,16,Summer,11,56.0,78.375
Marquette,MI,marquette,2018-06-16,46.6,-87.4,2018,6,16,Summer,2,,
Lincolnshire,IL,lake,2018-06-16,42.2,-87.9,2018,6,16,Summer,4,77.0,72.083333
Saint Paul,MN,ramsey,2018-06-16,44.9,-93.1,2018,6,16,Summer,43,52.0,
Evanston,IL,cook,2018-06-16,42.0,-87.7,2018,6,16,Summer,3,108.0,
Crystal Lake,IL,mchenry,2018-06-17,42.2,-88.3,2018,6,17,Summer,7,52.0,
Allenton,WI,washington,2018-06-17,43.4,-88.4,2018,6,17,Summer,2,,
Marquette,MI,marquette,2018-06-17,46.6,-87.5,2018,6,17,Summer,4,,
Atlanta,GA,cobb,2018-06-17,33.9,-84.2,2018,6,17,Summer,8,40.0,
Macedonia,IA,pottawattamie,2018-06-17,41.2,-95.4,2018,6,17,Summer,1,,
Brookings,OR,curry,2018-06-17,42.1,-124.3,2018,6,17,Summer,2,,
Warsaw,IN,kosciusko,2018-06-17,41.2,-85.9,2018,6,17,Summer,20,,
Atlanta,GA,fulton,2018-06-17,33.9,-84.2,2018,6,17,Summer,29,53.0,
Peoria,IL,peoria,2018-06-17,40.8,-89.6,2018,6,17,Summer,56,61.0,
Albuquerque,NM,bernalillo,2018-06-17,35.1,-106.6,2018,6,17,Summer,15,47.0,72.02083325
Atlanta,GA,dekalb,2018-06-17,33.9,-84.2,2018,6,17,Summer,17,41.0,77.1625
Minneapolis,MN,hennepin,2018-06-18,44.9,-93.2,2018,6,18,Summer,124,32.0,
Tulsa,OK,tulsa,2018-06-18,36.1,-96.0,2018,6,18,Summer,16,53.0,83.040625
West Bend,WI,washington,2018-06-18,43.4,-88.2,2018,6,18,Summer,3,,
Jordan,NY,onondaga,2018-06-18,43.1,-76.5,2018,6,18,Summer,2,56.0,81.333333
Tulsa,OK,creek,2018-06-18,36.1,-96.0,2018,6,18,Summer,2,27.0,80.041667
Minneapolis,MN,anoka,2018-06-18,44.9,-93.2,2018,6,18,Summer,48,31.0,
Pleasant View,TN,cheatham,2018-06-18,36.4,-87.1,2018,6,18,Summer,1,,
Broken Arrow,OK,tulsa,2018-06-18,36.0,-95.8,2018,6,18,Summer,6,53.0,83.040625
Newburgh,IN,warrick,2018-06-18,37.9,-87.4,2018,6,18,Summer,4,43.0,82.625
Seneca Falls,NY,seneca,2018-06-18,43.0,-76.8,2018,6,18,Summer,6,,
San Diego,CA,sandiego,2018-06-18,32.7,-117.1,2018,6,18,Summer,20,71.0,65.53273814285714
Broken Arrow,OK,wagoner,2018-06-18,36.0,-95.8,2018,6,18,Summer,6,,
Hammond,IN,lake,2018-06-18,41.6,-87.4,2018,6,18,Summer,15,48.0,83.625
Saint Paul,MN,washington,2018-06-18,44.9,-93.2,2018,6,18,Summer,11,34.0,74.583333
Atlanta,GA,cobb,2018-06-18,33.9,-84.2,2018,6,18,Summer,8,46.0,
Peoria,IL,peoria,2018-06-18,40.8,-89.6,2018,6,18,Summer,28,52.0,
Saint Paul,MN,ramsey,2018-06-18,44.9,-93.2,2018,6,18,Summer,43,28.0,
Atlanta,GA,dekalb,2018-06-18,33.9,-84.2,2018,6,18,Summer,17,51.0,78.33541650000001
Saint Paul,MN,dakota,2018-06-18,44.9,-93.2,2018,6,18,Summer,11,26.0,
Saint Paul,MN,hennepin,2018-06-18,44.9,-93.2,2018,6,18,Summer,3,32.0,
Atlanta,GA,fulton,2018-06-18,33.9,-84.2,2018,6,18,Summer,29,57.0,
Lexington,KY,fayette,2018-06-18,38.1,-84.5,2018,6,18,Summer,7,65.0,
Secaucus,NJ,hudson,2018-06-19,40.8,-74.1,2018,6,19,Summer,3,56.0,79.25
Dumont,NJ,bergen,2018-06-19,40.9,-74.0,2018,6,19,Summer,1,54.0,79.625
Moline,IL,rockisland,2018-06-19,41.5,-90.5,2018,6,19,Summer,6,40.0,
Belmont,MI,kent,2018-06-19,43.1,-85.5,2018,6,19,Summer,1,35.0,68.875
Plain City,OH,madison,2018-06-19,40.1,-83.3,2018,6,19,Summer,1,40.0,
Atlanta,GA,fulton,2018-06-19,33.9,-84.2,2018,6,19,Summer,29,63.0,
Jordan,NY,onondaga,2018-06-19,43.1,-76.5,2018,6,19,Summer,2,34.0,67.291667
Atlanta,GA,cobb,2018-06-19,33.9,-84.2,2018,6,19,Summer,8,59.0,
Osceola,IN,stjoseph,2018-06-19,41.7,-86.1,2018,6,19,Summer,5,,
Atlanta,GA,dekalb,2018-06-19,33.9,-84.2,2018,6,19,Summer,17,57.0,80.8083335
Tulsa,OK,creek,2018-06-20,36.2,-95.9,2018,6,20,Summer,2,54.0,76.958333
