City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI
San Antonio,TX,bexar,2018-08-14,29.5,-98.5,2018,8,14,Summer,64,75.0
Hillsborough,NC,orange,2018-08-14,36.2,-79.1,2018,8,14,Summer,3,
Belmont,MI,kent,2018-08-14,43.1,-85.5,2018,8,14,Summer,1,73.0
Overland Park,KS,johnson,2018-08-14,38.9,-94.7,2018,8,14,Summer,24,61.0
Metuchen,NJ,middlesex,2018-08-14,40.5,-74.4,2018,8,14,Summer,1,42.0
York,PA,york,2018-08-14,40.0,-76.7,2018,8,14,Summer,31,35.0
Greenport,NY,suffolk,2018-08-14,41.1,-72.4,2018,8,14,Summer,1,50.0
Houston,TX,harris,2018-08-14,30.0,-95.6,2018,8,14,Summer,129,84.0
Saint Paul,MN,hennepin,2018-08-14,44.9,-93.1,2018,8,14,Summer,3,63.0
Albuquerque,NM,bernalillo,2018-08-14,35.1,-106.5,2018,8,14,Summer,15,105.0
Underwood,IN,scott,2018-08-14,38.6,-85.8,2018,8,14,Summer,2,
San Antonio,TX,comal,2018-08-14,29.4,-98.5,2018,8,14,Summer,6,
San Antonio,TX,comal,2018-08-14,29.5,-98.5,2018,8,14,Summer,6,
Herndon,VA,fairfax,2018-08-14,39.0,-77.4,2018,8,14,Summer,12,39.0
Harrisville,MI,alcona,2018-08-15,44.7,-83.3,2018,8,15,Summer,16,
Kernersville,NC,forsyth,2018-08-15,36.0,-80.1,2018,8,15,Summer,5,59.0
Fredericksburg,VA,stafford,2018-08-15,38.3,-77.5,2018,8,15,Summer,10,41.0
Winthrop,MA,suffolk,2018-08-15,42.4,-71.0,2018,8,15,Summer,1,52.0
Ashland,KY,boyd,2018-08-15,38.5,-82.6,2018,8,15,Summer,12,59.0
Broken Arrow,OK,tulsa,2018-08-15,36.0,-95.8,2018,8,15,Summer,14,63.0
Keokuk,IA,lee,2018-08-15,40.4,-91.4,2018,8,15,Summer,28,34.0
Kansas City,MO,jackson,2018-08-15,39.1,-94.6,2018,8,15,Summer,26,55.0
Petaluma,CA,sonoma,2018-08-15,38.2,-122.6,2018,8,15,Summer,5,50.0
Orient,NY,suffolk,2018-08-15,41.1,-72.3,2018,8,15,Summer,6,56.0
Canton,NY,saint lawrence,2018-08-15,44.6,-75.2,2018,8,15,Summer,54,
Fredericksburg,VA,spotsylvania,2018-08-15,38.3,-77.5,2018,8,15,Summer,8,
Mamaroneck,NY,westchester,2018-08-15,40.9,-73.7,2018,8,15,Summer,6,55.0
Kansas City,MO,platte,2018-08-15,39.1,-94.6,2018,8,15,Summer,20,
Andover,MN,anoka,2018-08-15,45.2,-93.4,2018,8,15,Summer,10,49.0
Newtown,PA,bucks,2018-08-15,40.3,-75.0,2018,8,15,Summer,15,
Perkasie,PA,bucks,2018-08-15,40.4,-75.2,2018,8,15,Summer,1,
Stow,MA,middlesex,2018-08-15,42.4,-71.5,2018,8,15,Summer,1,39.0
Overland Park,KS,johnson,2018-08-15,38.9,-94.7,2018,8,15,Summer,24,66.0
Minneapolis,MN,anoka,2018-08-15,45.0,-93.2,2018,8,15,Summer,12,49.0
Athens,GA,clarke,2018-08-15,33.9,-83.3,2018,8,15,Summer,3,63.0
Otto,NC,macon,2018-08-15,35.0,-83.5,2018,8,15,Summer,1,24.0
Norman,OK,cleveland,2018-08-15,35.3,-97.4,2018,8,15,Summer,2,56.0
Merrick,NY,nassau,2018-08-15,40.6,-73.6,2018,8,15,Summer,18,56.0
Cadott,WI,chippewa,2018-08-15,45.1,-91.2,2018,8,15,Summer,2,
Sioux City,IA,woodbury,2018-08-15,42.5,-96.4,2018,8,15,Summer,36,53.0
Ballwin,MO,saint louis,2018-08-15,38.6,-90.5,2018,8,15,Summer,21,51.0
Green Lake,WI,green lake,2018-08-15,43.8,-89.0,2018,8,15,Summer,10,
Mason,OH,warren,2018-08-15,39.4,-84.3,2018,8,15,Summer,2,69.0
Beachwood,NJ,ocean,2018-08-15,39.9,-74.2,2018,8,15,Summer,1,59.0
Burke,VA,fairfax,2018-08-15,38.8,-77.3,2018,8,15,Summer,4,56.0
Graham,NC,alamance,2018-08-15,36.0,-79.4,2018,8,15,Summer,1,
El Reno,OK,canadian,2018-08-15,35.5,-98.0,2018,8,15,Summer,1,42.0
Fredericksburg,VA,fredericksburg city,2018-08-15,38.3,-77.5,2018,8,15,Summer,4,
Saint Leonard,MD,calvert,2018-08-15,38.5,-76.5,2018,8,15,Summer,2,61.0
Belleville,KS,republic,2018-08-15,39.8,-97.6,2018,8,15,Summer,1,
Yukon,OK,canadian,2018-08-15,35.5,-97.7,2018,8,15,Summer,1,42.0
Maxwell,NM,colfax,2018-08-15,36.6,-104.6,2018,8,15,Summer,4,
Rockville,MD,montgomery,2018-08-15,39.1,-77.2,2018,8,15,Summer,4,45.0
Lebanon,OH,warren,2018-08-15,39.4,-84.2,2018,8,15,Summer,2,69.0
Broken Arrow,OK,wagoner,2018-08-15,36.0,-95.8,2018,8,15,Summer,14,
Minneapolis,MN,hennepin,2018-08-15,45.0,-93.4,2018,8,15,Summer,31,53.0
Minneapolis,MN,hennepin,2018-08-15,45.0,-93.2,2018,8,15,Summer,31,53.0
Hartland,ME,somerset,2018-08-15,44.9,-69.5,2018,8,15,Summer,1,
Montague,MI,muskegon,2018-08-15,43.5,-86.5,2018,8,15,Summer,5,51.0
Minneapolis,MN,anoka,2018-08-15,45.0,-93.4,2018,8,15,Summer,12,49.0
New York,NY,new york,2018-08-15,40.7,-74.0,2018,8,15,Summer,62,62.0
Raeford,NC,hoke,2018-08-15,35.1,-79.1,2018,8,15,Summer,2,
Dundalk,MD,baltimore,2018-08-15,39.3,-76.5,2018,8,15,Summer,6,64.0
Muskogee,OK,muskogee,2018-08-15,35.7,-95.4,2018,8,15,Summer,10,31.0
Chanhassen,MN,carver,2018-08-15,44.9,-93.6,2018,8,15,Summer,50,
Moline,IL,rock island,2018-08-15,41.5,-90.5,2018,8,15,Summer,4,52.0
East Meadow,NY,nassau,2018-08-15,40.7,-73.6,2018,8,15,Summer,20,56.0
Quakertown,PA,bucks,2018-08-15,40.4,-75.4,2018,8,15,Summer,2,
Tulsa,OK,tulsa,2018-08-15,36.2,-96.0,2018,8,15,Summer,16,63.0
Dexter,MI,washtenaw,2018-08-15,42.3,-83.9,2018,8,15,Summer,12,69.0
Tulsa,OK,creek,2018-08-15,36.2,-96.0,2018,8,15,Summer,2,37.0
Amarillo,TX,potter,2018-08-15,35.1,-101.9,2018,8,15,Summer,8,41.0
Houston,TX,fort bend,2018-08-15,30.0,-95.6,2018,8,15,Summer,5,
Wagon Mound,NM,mora,2018-08-15,36.0,-104.7,2018,8,15,Summer,28,
Lusby,MD,calvert,2018-08-15,38.4,-76.4,2018,8,15,Summer,3,61.0
Colleyville,TX,tarrant,2018-08-15,32.9,-97.2,2018,8,15,Summer,2,60.0
Louisville,KY,jefferson,2018-08-15,38.1,-85.9,2018,8,15,Summer,124,75.0
Doylestown,PA,bucks,2018-08-15,40.4,-75.2,2018,8,15,Summer,2,
Newburgh,IN,warrick,2018-08-15,37.9,-87.4,2018,8,15,Summer,16,26.0
Catonsville,MD,baltimore,2018-08-15,39.3,-76.7,2018,8,15,Summer,2,64.0
Toms River,NJ,ocean,2018-08-15,40.0,-74.2,2018,8,15,Summer,32,59.0
Plymouth,MA,plymouth,2018-08-15,42.0,-70.7,2018,8,15,Summer,2,48.0
Pascagoula,MS,jackson,2018-08-15,30.4,-88.6,2018,8,15,Summer,33,61.0
Amarillo,TX,randall,2018-08-15,35.1,-101.9,2018,8,15,Summer,4,49.0
Prince Frederick,MD,calvert,2018-08-15,38.5,-76.6,2018,8,15,Summer,4,61.0
Ada,MI,kent,2018-08-15,43.0,-85.5,2018,8,15,Summer,8,70.0
Kansas City,MO,clay,2018-08-15,39.1,-94.6,2018,8,15,Summer,42,42.0
Boston,MA,suffolk,2018-08-15,42.4,-71.0,2018,8,15,Summer,20,52.0
Cedar Rapids,IA,linn,2018-08-15,41.9,-91.7,2018,8,15,Summer,8,54.0
Houston,TX,harris,2018-08-15,30.0,-95.6,2018,8,15,Summer,215,64.0
Peninsula,OH,summit,2018-08-15,41.2,-81.5,2018,8,15,Summer,4,68.0
Madison,CT,new haven,2018-08-15,41.3,-72.6,2018,8,15,Summer,4,54.0
Webster,MA,worcester,2018-08-16,42.1,-71.8,2018,8,16,Summer,6,60.0
Montclair,NJ,essex,2018-08-16,40.8,-74.2,2018,8,16,Summer,9,74.0
Middletown,RI,newport,2018-08-16,41.5,-71.3,2018,8,16,Summer,15,
Philadelphia,PA,philadelphia,2018-08-16,40.0,-75.1,2018,8,16,Summer,48,101.0
Ogunquit,ME,york,2018-08-16,43.2,-70.6,2018,8,16,Summer,8,32.0
Wake Forest,NC,wake,2018-08-16,36.0,-78.6,2018,8,16,Summer,1,67.0
Philadelphia,PA,delaware,2018-08-16,40.0,-75.1,2018,8,16,Summer,3,74.0
Camdenton,MO,camden,2018-08-16,38.1,-92.8,2018,8,16,Summer,8,
Philadelphia,PA,delaware,2018-08-16,40.0,-75.2,2018,8,16,Summer,6,74.0
Mandeville,LA,saint tammany,2018-08-16,30.5,-90.0,2018,8,16,Summer,6,
Minneapolis,MN,anoka,2018-08-16,45.0,-93.4,2018,8,16,Summer,48,41.0
Indian Lake,NY,hamilton,2018-08-16,43.8,-74.3,2018,8,16,Summer,8,38.0
Ambler,PA,montgomery,2018-08-16,40.2,-75.2,2018,8,16,Summer,5,61.0
Philadelphia,PA,philadelphia,2018-08-16,40.0,-75.2,2018,8,16,Summer,96,101.0
Mattituck,NY,suffolk,2018-08-16,41.0,-72.5,2018,8,16,Summer,1,97.0
Newport News,VA,newport news city,2018-08-16,37.1,-76.5,2018,8,16,Summer,5,
Burke,VA,fairfax,2018-08-16,38.8,-77.3,2018,8,16,Summer,2,64.0
Mamaroneck,NY,westchester,2018-08-16,40.9,-73.7,2018,8,16,Summer,7,65.0
Louisville,KY,jefferson,2018-08-16,38.1,-85.9,2018,8,16,Summer,372,57.0
Andover,MN,anoka,2018-08-16,45.2,-93.4,2018,8,16,Summer,15,41.0
Brookfield,IL,cook,2018-08-16,41.8,-87.9,2018,8,16,Summer,2,67.0
Overland Park,KS,johnson,2018-08-16,39.0,-94.7,2018,8,16,Summer,48,67.0
Portland,CT,middlesex,2018-08-16,41.6,-72.6,2018,8,16,Summer,3,44.0
Newburgh,IN,warrick,2018-08-16,37.9,-87.4,2018,8,16,Summer,24,36.0
Stonington,CT,new london,2018-08-16,41.4,-72.0,2018,8,16,Summer,6,51.0
North Reading,MA,middlesex,2018-08-16,42.6,-71.1,2018,8,16,Summer,6,64.0
Saint George,KS,pottawatomie,2018-08-16,39.3,-96.4,2018,8,16,Summer,2,
Ridgefield,CT,fairfield,2018-08-16,41.3,-73.5,2018,8,16,Summer,4,101.0
Wheeling,IL,cook,2018-08-16,42.1,-87.9,2018,8,16,Summer,4,67.0
Dundalk,MD,baltimore,2018-08-16,39.3,-76.5,2018,8,16,Summer,6,68.0
Audubon,PA,montgomery,2018-08-16,40.1,-75.4,2018,8,16,Summer,4,61.0
Jonesborough,TN,washington,2018-08-16,36.3,-82.4,2018,8,16,Summer,2,
Kansas City,MO,platte,2018-08-16,39.1,-94.6,2018,8,16,Summer,20,
Valley City,ND,barnes,2018-08-16,46.9,-98.0,2018,8,16,Summer,2,
Fort Payne,AL,de kalb,2018-08-16,34.4,-85.7,2018,8,16,Summer,3,
Newtown,PA,bucks,2018-08-16,40.3,-75.0,2018,8,16,Summer,5,
Glen Arbor,MI,leelanau,2018-08-16,44.9,-86.1,2018,8,16,Summer,75,
Annapolis,MD,anne arundel,2018-08-16,39.0,-76.4,2018,8,16,Summer,20,93.0
Houston,TX,fort bend,2018-08-16,30.0,-95.6,2018,8,16,Summer,1,
Murfreesboro,TN,rutherford,2018-08-16,35.9,-86.3,2018,8,16,Summer,5,
Chattanooga,TN,hamilton,2018-08-16,35.1,-85.3,2018,8,16,Summer,21,63.0
Houston,TX,harris,2018-08-16,30.0,-95.6,2018,8,16,Summer,43,59.0
Frankfort,KY,franklin,2018-08-16,38.2,-84.8,2018,8,16,Summer,18,
Norman,OK,cleveland,2018-08-16,35.3,-97.4,2018,8,16,Summer,4,55.0
Hackensack,NJ,bergen,2018-08-16,40.9,-74.0,2018,8,16,Summer,14,79.0
North Wales,PA,montgomery,2018-08-16,40.2,-75.2,2018,8,16,Summer,8,61.0
Minneapolis,MN,hennepin,2018-08-16,45.0,-93.4,2018,8,16,Summer,124,57.0
Santa Fe,NM,santa fe,2018-08-16,35.5,-106.0,2018,8,16,Summer,16,51.0
Santa Fe,NM,santa fe,2018-08-16,35.5,-105.9,2018,8,16,Summer,16,51.0
Kansas City,MO,jackson,2018-08-16,39.1,-94.6,2018,8,16,Summer,26,48.0
Santa Fe,NM,santa fe,2018-08-16,35.7,-106.0,2018,8,16,Summer,16,51.0
Ballwin,MO,saint louis,2018-08-16,38.6,-90.5,2018,8,16,Summer,28,44.0
Saint Louis Park,MN,hennepin,2018-08-16,45.0,-93.4,2018,8,16,Summer,2,57.0
Kansas City,MO,clay,2018-08-16,39.1,-94.6,2018,8,16,Summer,42,42.0
Saint Leonard,MD,calvert,2018-08-16,38.5,-76.5,2018,8,16,Summer,6,40.0
Bowie,MD,prince georges,2018-08-16,39.0,-76.7,2018,8,16,Summer,5,
Flossmoor,IL,cook,2018-08-16,41.5,-87.7,2018,8,16,Summer,8,67.0
Fremont,NE,dodge,2018-08-16,41.4,-96.5,2018,8,16,Summer,6,
Keokuk,IA,lee,2018-08-16,40.4,-91.4,2018,8,16,Summer,56,
Ashland,KY,boyd,2018-08-16,38.4,-82.6,2018,8,16,Summer,24,62.0
Scarborough,ME,cumberland,2018-08-16,43.5,-70.3,2018,8,16,Summer,4,52.0
Tawas City,MI,iosco,2018-08-16,44.2,-83.6,2018,8,16,Summer,48,
Freeland,MI,saginaw,2018-08-16,43.5,-84.1,2018,8,16,Summer,1,
Morris Plains,NJ,morris,2018-08-16,40.8,-74.5,2018,8,16,Summer,3,61.0
Santa Clara,CA,santa clara,2018-08-16,37.4,-122.0,2018,8,16,Summer,2,84.0
Arlington,VA,arlington,2018-08-16,38.9,-77.1,2018,8,16,Summer,17,58.0
Pipersville,PA,bucks,2018-08-16,40.4,-75.1,2018,8,16,Summer,2,
South Haven,MI,van buren,2018-08-16,42.4,-86.3,2018,8,16,Summer,5,
Egg Harbor Township,NJ,atlantic,2018-08-16,39.4,-74.6,2018,8,16,Summer,6,66.0
Belleville,KS,republic,2018-08-16,39.8,-97.6,2018,8,16,Summer,1,
Hamburg,NY,erie,2018-08-16,42.7,-78.8,2018,8,16,Summer,3,75.0
Claflin,KS,barton,2018-08-16,38.4,-98.6,2018,8,16,Summer,3,
Walnut Cove,NC,stokes,2018-08-16,36.3,-80.2,2018,8,16,Summer,8,
Newark,DE,new castle,2018-08-16,39.7,-75.8,2018,8,16,Summer,210,87.0
Bloomfield,NJ,essex,2018-08-16,40.8,-74.2,2018,8,16,Summer,4,74.0
Harrisville,MI,alcona,2018-08-16,44.7,-83.3,2018,8,16,Summer,8,
Keokuk,IA,lee,2018-08-17,40.4,-91.4,2018,8,17,Summer,48,
Chicago,IL,cook,2018-08-17,42.0,-87.7,2018,8,17,Summer,116,84.0
Oklahoma City,OK,oklahoma,2018-08-17,35.6,-97.6,2018,8,17,Summer,34,77.0
Dundalk,MD,baltimore,2018-08-17,39.3,-76.5,2018,8,17,Summer,6,67.0
Fletcher,NC,henderson,2018-08-17,35.4,-82.5,2018,8,17,Summer,2,
Cincinnati,OH,clermont,2018-08-17,39.1,-84.6,2018,8,17,Summer,3,43.0
Montclair,NJ,essex,2018-08-17,40.8,-74.2,2018,8,17,Summer,3,77.0
Boothbay,ME,lincoln,2018-08-17,43.9,-69.7,2018,8,17,Summer,2,
Akron,CO,washington,2018-08-17,39.9,-103.3,2018,8,17,Summer,3,
Prince Frederick,MD,calvert,2018-08-17,38.5,-76.6,2018,8,17,Summer,16,50.0
Rome,GA,floyd,2018-08-17,34.3,-85.3,2018,8,17,Summer,1,
Bloomingdale,NJ,passaic,2018-08-17,41.0,-74.3,2018,8,17,Summer,1,48.0
Saint Paul,MN,ramsey,2018-08-17,44.9,-93.2,2018,8,17,Summer,172,60.0
Nutley,NJ,essex,2018-08-17,40.8,-74.2,2018,8,17,Summer,1,77.0
Wayzata,MN,hennepin,2018-08-17,44.9,-93.5,2018,8,17,Summer,32,66.0
Babylon,NY,suffolk,2018-08-17,40.6,-73.3,2018,8,17,Summer,160,69.0
Fredericksburg,VA,fredericksburg city,2018-08-17,38.3,-77.5,2018,8,17,Summer,4,
Andover,MN,anoka,2018-08-17,45.2,-93.4,2018,8,17,Summer,25,56.0
North Brookfield,MA,worcester,2018-08-17,42.3,-72.1,2018,8,17,Summer,4,57.0
Philadelphia,PA,delaware,2018-08-17,40.0,-75.1,2018,8,17,Summer,3,72.0
Freeland,MI,saginaw,2018-08-17,43.5,-84.2,2018,8,17,Summer,1,
Mackinac Island,MI,mackinac,2018-08-17,45.9,-84.6,2018,8,17,Summer,70,
Los Alamos,NM,los alamos,2018-08-17,35.9,-106.3,2018,8,17,Summer,4,
Santa Fe,NM,santa fe,2018-08-17,35.7,-106.0,2018,8,17,Summer,32,49.0
Connellsville,PA,fayette,2018-08-17,40.0,-79.6,2018,8,17,Summer,4,65.0
Oakland,IA,pottawattamie,2018-08-17,41.3,-95.4,2018,8,17,Summer,1,
Newark,DE,new castle,2018-08-17,39.7,-75.7,2018,8,17,Summer,5,68.0
Tulsa,OK,creek,2018-08-17,36.0,-95.9,2018,8,17,Summer,3,
Tulsa,OK,creek,2018-08-17,36.1,-96.0,2018,8,17,Summer,1,
Fredericksburg,VA,spotsylvania,2018-08-17,38.3,-77.5,2018,8,17,Summer,8,
Tulsa,OK,creek,2018-08-17,36.1,-95.8,2018,8,17,Summer,2,
Broken Arrow,OK,tulsa,2018-08-17,36.1,-95.7,2018,8,17,Summer,8,57.0
Fredericksburg,VA,stafford,2018-08-17,38.3,-77.5,2018,8,17,Summer,10,34.0
Tulsa,OK,tulsa,2018-08-17,36.1,-95.8,2018,8,17,Summer,16,57.0
Saint Paul,MN,washington,2018-08-17,44.9,-93.2,2018,8,17,Summer,44,36.0
South Haven,MI,van buren,2018-08-17,42.4,-86.3,2018,8,17,Summer,12,
Fairfield,PA,adams,2018-08-17,39.8,-77.4,2018,8,17,Summer,8,58.0
Broken Arrow,OK,tulsa,2018-08-17,36.0,-95.8,2018,8,17,Summer,8,57.0
Tulsa,OK,tulsa,2018-08-17,36.1,-96.0,2018,8,17,Summer,8,57.0
Harrisville,MI,alcona,2018-08-17,44.7,-83.3,2018,8,17,Summer,25,
Norman,OK,cleveland,2018-08-17,35.2,-97.4,2018,8,17,Summer,2,67.0
Ludington,MI,mason,2018-08-17,44.0,-86.5,2018,8,17,Summer,1,35.0
Albuquerque,NM,bernalillo,2018-08-17,35.1,-106.5,2018,8,17,Summer,30,71.0
Sonoma,CA,sonoma,2018-08-17,38.3,-122.5,2018,8,17,Summer,3,40.0
Minneapolis,MN,hennepin,2018-08-17,45.0,-93.2,2018,8,17,Summer,93,66.0
DeKalb,IL,dekalb,2018-08-17,41.9,-88.8,2018,8,17,Summer,3,
Oshkosh,WI,winnebago,2018-08-17,44.0,-88.5,2018,8,17,Summer,2,
Piedmont,OK,canadian,2018-08-17,35.7,-97.7,2018,8,17,Summer,2,64.0
Oklahoma City,OK,cleveland,2018-08-17,35.6,-97.6,2018,8,17,Summer,6,67.0
Brownville,ME,piscataquis,2018-08-17,45.4,-69.2,2018,8,17,Summer,10,
Sioux City,IA,woodbury,2018-08-17,42.5,-96.4,2018,8,17,Summer,12,
Shepherdstown,WV,jefferson,2018-08-17,39.4,-77.8,2018,8,17,Summer,1,
Philadelphia,PA,philadelphia,2018-08-17,40.0,-75.1,2018,8,17,Summer,48,75.0
Fishersville,VA,augusta,2018-08-17,38.1,-79.0,2018,8,17,Summer,1,
Tulsa,OK,tulsa,2018-08-17,36.0,-95.9,2018,8,17,Summer,24,57.0
Ashland,KY,boyd,2018-08-17,38.4,-82.6,2018,8,17,Summer,12,52.0
Overland Park,KS,johnson,2018-08-17,38.9,-94.6,2018,8,17,Summer,12,84.0
Broken Arrow,OK,wagoner,2018-08-17,36.0,-95.8,2018,8,17,Summer,8,
Richboro,PA,bucks,2018-08-17,40.2,-75.0,2018,8,17,Summer,2,
Bellefonte,PA,centre,2018-08-17,40.9,-77.7,2018,8,17,Summer,4,60.0
Efland,NC,orange,2018-08-17,36.1,-79.2,2018,8,17,Summer,2,
Chana,IL,ogle,2018-08-17,42.0,-89.2,2018,8,17,Summer,3,
Franklin Lakes,NJ,bergen,2018-08-17,41.0,-74.2,2018,8,17,Summer,4,84.0
Halethorpe,MD,baltimore,2018-08-17,39.2,-76.7,2018,8,17,Summer,8,67.0
Broken Arrow,OK,wagoner,2018-08-17,36.1,-95.7,2018,8,17,Summer,8,
Frankfort,KY,franklin,2018-08-17,38.2,-84.8,2018,8,17,Summer,6,
Newburgh,IN,warrick,2018-08-17,37.9,-87.4,2018,8,17,Summer,36,42.0
Cincinnati,OH,hamilton,2018-08-17,39.1,-84.6,2018,8,17,Summer,111,60.0
Minneapolis,MN,anoka,2018-08-17,45.0,-93.2,2018,8,17,Summer,36,56.0
Erieville,NY,madison,2018-08-17,42.9,-75.7,2018,8,17,Summer,2,
Greensboro,NC,guilford,2018-08-17,36.1,-79.8,2018,8,17,Summer,124,54.0
Saint Paul,MN,hennepin,2018-08-17,44.9,-93.2,2018,8,17,Summer,12,66.0
Greenfield,MA,franklin,2018-08-17,42.6,-72.6,2018,8,17,Summer,4,56.0
Bloomfield,NJ,essex,2018-08-17,40.8,-74.2,2018,8,17,Summer,4,77.0
Hugoton,KS,stevens,2018-08-17,37.2,-101.3,2018,8,17,Summer,1,
Muscotah,KS,atchison,2018-08-17,39.6,-95.5,2018,8,17,Summer,43,
Saint Paul,MN,dakota,2018-08-17,44.9,-93.2,2018,8,17,Summer,44,58.0
East Meadow,NY,nassau,2018-08-17,40.7,-73.6,2018,8,17,Summer,6,77.0
Mount Laurel,NJ,burlington,2018-08-17,39.9,-74.9,2018,8,17,Summer,4,
Edwardsville,IL,madison,2018-08-17,38.8,-90.0,2018,8,17,Summer,12,42.0
Texico,IL,jefferson,2018-08-17,38.4,-88.9,2018,8,17,Summer,4,
Edison,NJ,middlesex,2018-08-17,40.5,-74.4,2018,8,17,Summer,2,72.0
Nashville,TN,davidson,2018-08-17,36.1,-86.9,2018,8,17,Summer,66,55.0
Edmond,OK,oklahoma,2018-08-17,35.6,-97.4,2018,8,17,Summer,2,77.0
Frankfort,KY,franklin,2018-08-18,38.2,-84.8,2018,8,18,Summer,24,
Broken Arrow,OK,tulsa,2018-08-18,36.1,-95.7,2018,8,18,Summer,6,58.0
Flossmoor,IL,cook,2018-08-18,41.5,-87.7,2018,8,18,Summer,4,69.0
Union City,TN,obion,2018-08-18,36.4,-89.0,2018,8,18,Summer,3,
Jackson,NJ,ocean,2018-08-18,40.1,-74.4,2018,8,18,Summer,30,52.0
Ridgewood,NJ,bergen,2018-08-18,41.0,-74.1,2018,8,18,Summer,2,47.0
Mount Orab,OH,brown,2018-08-18,39.0,-83.9,2018,8,18,Summer,3,
Manassas,VA,prince william,2018-08-18,38.8,-77.5,2018,8,18,Summer,4,31.0
Ashland,MO,boone,2018-08-18,38.8,-92.3,2018,8,18,Summer,1,38.0
York,PA,york,2018-08-18,39.9,-76.7,2018,8,18,Summer,310,60.0
Los Alamos,NM,los alamos,2018-08-18,35.9,-106.3,2018,8,18,Summer,4,16.0
Ogunquit,ME,york,2018-08-18,43.2,-70.6,2018,8,18,Summer,1,30.0
Belvidere,IL,boone,2018-08-18,42.3,-88.8,2018,8,18,Summer,1,
Moro,IL,madison,2018-08-18,38.9,-90.0,2018,8,18,Summer,1,54.0
Bemidji,MN,beltrami,2018-08-18,47.5,-94.8,2018,8,18,Summer,10,68.0
Mount Laurel,NJ,burlington,2018-08-18,39.9,-74.9,2018,8,18,Summer,4,
Margate City,NJ,atlantic,2018-08-18,39.3,-74.5,2018,8,18,Summer,4,56.0
Edmond,OK,oklahoma,2018-08-18,35.6,-97.4,2018,8,18,Summer,1,54.0
Manassas,VA,manassas city,2018-08-18,38.8,-77.5,2018,8,18,Summer,1,
Tulsa,OK,tulsa,2018-08-18,36.0,-95.9,2018,8,18,Summer,16,58.0
Manistee,MI,manistee,2018-08-18,44.2,-86.3,2018,8,18,Summer,30,52.0
Montrose,CO,montrose,2018-08-18,38.4,-107.9,2018,8,18,Summer,2,47.0
Amagansett,NY,suffolk,2018-08-18,41.0,-72.1,2018,8,18,Summer,3,58.0
Du Quoin,IL,perry,2018-08-18,38.0,-89.2,2018,8,18,Summer,40,
Alexandria,VA,alexandria city,2018-08-18,38.7,-77.1,2018,8,18,Summer,11,6.0
Brainerd,MN,crow wing,2018-08-18,46.4,-94.2,2018,8,18,Summer,12,61.0
Princeton,NJ,mercer,2018-08-18,40.3,-74.7,2018,8,18,Summer,5,54.0
Austin,TX,hays,2018-08-18,30.3,-97.7,2018,8,18,Summer,1,
Houston,TX,fort bend,2018-08-18,30.0,-95.6,2018,8,18,Summer,2,
Savannah,MO,andrew,2018-08-18,40.0,-94.9,2018,8,18,Summer,40,41.0
Washington,DC,""" d.c.",2018-08-18,38.9,-77.0,2018,8,18,Summer,227,
Athens,OH,athens,2018-08-18,39.3,-82.0,2018,8,18,Summer,2,42.0
Swanzey,NH,cheshire,2018-08-18,42.9,-72.3,2018,8,18,Summer,5,31.0
Minneapolis,MN,hennepin,2018-08-18,45.0,-93.2,2018,8,18,Summer,124,75.0
Bloomfield,NJ,essex,2018-08-18,40.8,-74.2,2018,8,18,Summer,4,52.0
Fulton,IL,whiteside,2018-08-18,41.8,-90.2,2018,8,18,Summer,4,
Tulsa,OK,creek,2018-08-18,36.0,-95.9,2018,8,18,Summer,2,49.0
Austin,TX,travis,2018-08-18,30.3,-97.7,2018,8,18,Summer,43,56.0
Rapid River,MI,delta,2018-08-18,45.7,-87.0,2018,8,18,Summer,6,
Santa Fe,NM,santa fe,2018-08-18,35.6,-106.1,2018,8,18,Summer,48,47.0
New Kent,VA,new kent,2018-08-18,37.6,-77.0,2018,8,18,Summer,1,
Keokuk,IA,lee,2018-08-18,40.4,-91.4,2018,8,18,Summer,16,55.0
Pennsylvania Furnace,PA,centre,2018-08-18,40.7,-77.9,2018,8,18,Summer,32,53.0
Efland,NC,orange,2018-08-18,36.1,-79.2,2018,8,18,Summer,2,
Landisburg,PA,perry,2018-08-18,40.3,-77.3,2018,8,18,Summer,96,
Hershey,PA,dauphin,2018-08-18,40.3,-76.7,2018,8,18,Summer,8,41.0
Baton Rouge,LA,east baton rouge,2018-08-18,30.5,-91.2,2018,8,18,Summer,17,34.0
Manassas,VA,manassas park city,2018-08-18,38.8,-77.5,2018,8,18,Summer,2,
Harrisville,MI,alcona,2018-08-18,44.6,-83.3,2018,8,18,Summer,1,
Pleasanton,CA,alameda,2018-08-18,37.7,-121.9,2018,8,18,Summer,1,119.0
North Brookfield,MA,worcester,2018-08-18,42.3,-72.1,2018,8,18,Summer,2,33.0
Farmington,MO,saint francois,2018-08-18,37.7,-90.4,2018,8,18,Summer,6,
Bethany,OK,oklahoma,2018-08-18,35.5,-97.6,2018,8,18,Summer,2,54.0
Monmouth,IL,warren,2018-08-18,40.9,-90.6,2018,8,18,Summer,6,
Caseville,MI,huron,2018-08-18,43.9,-83.3,2018,8,18,Summer,30,36.0
Hudson,OH,summit,2018-08-18,41.2,-81.4,2018,8,18,Summer,2,42.0
