City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
AUSTIN,TX,WILLIAMSON,2011-10-25,2011,10,25,Fall,3,30.2,-97.7,,,,,,,,,,,,,,,
Aberdeen,SD,BROWN,2011-08-30,2011,8,30,Summer,3,45.5,-98.5,122.0,94.0,28.0,0.0,0.0,0.0,0.0,70.0,59.0,33.0,0.0,0.0,0.0,119.0,3.0
Abilene,TX,TAYLOR,2011-08-20,2011,8,20,Summer,7,32.5,-99.7,,,,,,,,,,,,,,,
Abilene,TX,TAYLOR,2011-09-04,2011,9,4,Fall,7,32.5,-99.7,,,,,,,,,,,,,,,
Abilene,TX,TAYLOR,2011-09-05,2011,9,5,Fall,14,32.5,-99.7,,,,,,,,,,,,,,,
Abilene,TX,TAYLOR,2011-09-11,2011,9,11,Fall,7,32.5,-99.7,,,,,,,,,,,,,,,
Abilene,TX,TAYLOR,2011-09-21,2011,9,21,Fall,364,32.5,-99.7,,,,,,,,,,,,,,,
Ace,TX,POLK,2011-09-10,2011,9,10,Fall,1,30.5,-94.8,328.0,264.0,54.0,10.0,0.0,0.0,0.0,129.0,74.0,39.0,0.0,0.0,328.0,0.0,0.0
Ada,OK,PONTOTOC,2011-09-26,2011,9,26,Fall,16,34.8,-96.8,,,,,,,,,,,,,,,
Ada,OK,PONTOTOC,2011-10-10,2011,10,10,Fall,4,34.8,-96.8,,,,,,,,,,,,,,,
Ada,OK,PONTOTOC,2011-10-13,2011,10,13,Fall,4,34.8,-96.8,,,,,,,,,,,,,,,
Ada,OK,PONTOTOC,2011-11-04,2011,11,4,Fall,8,34.8,-96.7,,,,,,,,,,,,,,,
Addison,IL,DUPAGE,2011-08-30,2011,8,30,Summer,1,41.9,-88.0,365.0,110.0,252.0,3.0,0.0,0.0,0.0,119.0,74.0,56.0,0.0,0.0,50.0,315.0,0.0
Addison,TX,DALLAS,2011-10-05,2011,10,5,Fall,5,33.0,-96.8,365.0,114.0,224.0,20.0,7.0,0.0,0.0,182.0,93.0,57.0,0.0,19.0,122.0,223.0,1.0
Adrian,MI,LENAWEE,2011-09-02,2011,9,2,Fall,2,41.9,-84.1,241.0,145.0,85.0,10.0,1.0,0.0,0.0,154.0,79.0,46.0,0.0,0.0,158.0,83.0,0.0
Afton,VA,NELSON,2011-09-18,2011,9,18,Fall,4,38.0,-78.8,,,,,,,,,,,,,,,
Akron,OH,SUMMIT,2011-09-09,2011,9,9,Fall,63,41.0,-81.5,365.0,194.0,164.0,7.0,0.0,0.0,0.0,150.0,75.0,46.0,43.0,0.0,149.0,173.0,0.0
Akron,OH,SUMMIT,2011-09-12,2011,9,12,Fall,42,41.0,-81.5,365.0,194.0,164.0,7.0,0.0,0.0,0.0,150.0,75.0,46.0,43.0,0.0,149.0,173.0,0.0
Akron,OH,SUMMIT,2011-09-27,2011,9,27,Fall,63,41.0,-81.5,365.0,194.0,164.0,7.0,0.0,0.0,0.0,150.0,75.0,46.0,43.0,0.0,149.0,173.0,0.0
Akron,OH,SUMMIT,2011-09-30,2011,9,30,Fall,42,41.0,-81.5,365.0,194.0,164.0,7.0,0.0,0.0,0.0,150.0,75.0,46.0,43.0,0.0,149.0,173.0,0.0
Alameda,CA,ALAMEDA,2011-09-18,2011,9,18,Fall,4,37.8,-122.3,365.0,145.0,209.0,11.0,0.0,0.0,0.0,147.0,77.0,53.0,0.0,7.0,79.0,279.0,0.0
Alameda,CA,ALAMEDA,2011-12-18,2011,12,18,Winter,1000,37.8,-122.3,365.0,145.0,209.0,11.0,0.0,0.0,0.0,147.0,77.0,53.0,0.0,7.0,79.0,279.0,0.0
Alamogordo,NM,OTERO,2011-08-15,2011,8,15,Summer,2,32.8,-106.1,,,,,,,,,,,,,,,
Albany,CA,ALAMEDA,2011-12-25,2011,12,25,Winter,2100,37.9,-122.3,365.0,145.0,209.0,11.0,0.0,0.0,0.0,147.0,77.0,53.0,0.0,7.0,79.0,279.0,0.0
Albuquerque,NM,BERNALILLO,2011-10-02,2011,10,2,Fall,15,35.1,-106.8,365.0,61.0,276.0,25.0,2.0,1.0,0.0,293.0,100.0,64.0,0.0,3.0,163.0,178.0,21.0
Albuquerque,NM,BERNALILLO,2011-10-10,2011,10,10,Fall,45,35.1,-106.6,365.0,61.0,276.0,25.0,2.0,1.0,0.0,293.0,100.0,64.0,0.0,3.0,163.0,178.0,21.0
Alexandria,VA,ALEXANDRIA CITY,2011-08-25,2011,8,25,Summer,11,39.0,-77.0,365.0,267.0,87.0,8.0,3.0,0.0,0.0,187.0,74.0,39.0,0.0,128.0,153.0,83.0,1.0
Alexandria,VA,ALEXANDRIA CITY,2011-11-02,2011,11,2,Fall,11,39.0,-77.0,365.0,267.0,87.0,8.0,3.0,0.0,0.0,187.0,74.0,39.0,0.0,128.0,153.0,83.0,1.0
Alexandria,VA,FAIRFAX,2011-08-25,2011,8,25,Summer,10,39.0,-77.0,360.0,179.0,165.0,12.0,4.0,0.0,0.0,185.0,77.0,51.0,0.0,0.0,111.0,249.0,0.0
Alexandria,VA,FAIRFAX,2011-11-02,2011,11,2,Fall,10,39.0,-77.0,360.0,179.0,165.0,12.0,4.0,0.0,0.0,185.0,77.0,51.0,0.0,0.0,111.0,249.0,0.0
Algonquin,IL,MCHENRY,2011-09-09,2011,9,9,Fall,8,42.2,-88.3,363.0,135.0,223.0,5.0,0.0,0.0,0.0,129.0,72.0,54.0,0.0,0.0,101.0,262.0,0.0
Allen,OK,PONTOTOC,2011-10-12,2011,10,12,Fall,1,34.8,-96.5,,,,,,,,,,,,,,,
Allen,TX,COLLIN,2011-09-09,2011,9,9,Fall,6,33.1,-96.6,360.0,257.0,71.0,25.0,7.0,0.0,0.0,174.0,100.0,41.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2011-09-21,2011,9,21,Fall,3,33.1,-96.6,360.0,257.0,71.0,25.0,7.0,0.0,0.0,174.0,100.0,41.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2011-09-29,2011,9,29,Fall,9,33.1,-96.6,360.0,257.0,71.0,25.0,7.0,0.0,0.0,174.0,100.0,41.0,0.0,0.0,360.0,0.0,0.0
Allendale,NJ,BERGEN,2011-09-16,2011,9,16,Fall,1,41.0,-74.1,320.0,234.0,73.0,10.0,3.0,0.0,0.0,174.0,71.0,39.0,0.0,0.0,240.0,80.0,0.0
Allendale,NJ,BERGEN,2011-09-21,2011,9,21,Fall,1,41.0,-74.1,320.0,234.0,73.0,10.0,3.0,0.0,0.0,174.0,71.0,39.0,0.0,0.0,240.0,80.0,0.0
Allentown,PA,LEHIGH,2011-09-22,2011,9,22,Fall,6,40.6,-75.5,351.0,302.0,40.0,9.0,0.0,0.0,0.0,147.0,64.0,32.0,0.0,0.0,293.0,0.0,58.0
Alma,MI,GRATIOT,2011-09-22,2011,9,22,Fall,1,43.4,-84.7,,,,,,,,,,,,,,,
Alpena,MI,ALPENA,2011-09-23,2011,9,23,Fall,1,45.1,-83.5,,,,,,,,,,,,,,,
Alton,VA,HALIFAX,2011-10-23,2011,10,23,Fall,1,36.6,-79.0,,,,,,,,,,,,,,,
Altus,OK,JACKSON,2011-09-03,2011,9,3,Fall,1,34.7,-99.3,,,,,,,,,,,,,,,
Altus,OK,JACKSON,2011-09-04,2011,9,4,Fall,1,34.7,-99.3,,,,,,,,,,,,,,,
Altus,OK,JACKSON,2011-09-23,2011,9,23,Fall,5,34.7,-99.3,,,,,,,,,,,,,,,
Alvin,IL,VERMILION,2011-09-21,2011,9,21,Fall,1,40.3,-87.6,,,,,,,,,,,,,,,
Amherst,NH,HILLSBOROUGH,2011-09-01,2011,9,1,Fall,1,42.9,-71.6,365.0,296.0,66.0,2.0,1.0,0.0,0.0,161.0,58.0,39.0,5.0,0.0,298.0,62.0,0.0
Amherst,OH,LORAIN,2011-09-23,2011,9,23,Fall,21,41.4,-82.3,355.0,203.0,145.0,7.0,0.0,0.0,0.0,136.0,70.0,46.0,0.0,0.0,103.0,252.0,0.0
Anderson,SC,ANDERSON,2011-09-30,2011,9,30,Fall,20,34.5,-82.6,263.0,175.0,82.0,6.0,0.0,0.0,0.0,150.0,80.0,45.0,0.0,0.0,263.0,0.0,0.0
Ann Arbor,MI,WASHTENAW,2011-09-25,2011,9,25,Fall,44,42.3,-83.8,357.0,261.0,89.0,6.0,1.0,0.0,0.0,154.0,71.0,39.0,0.0,0.0,290.0,67.0,0.0
Ann Arbor,MI,WASHTENAW,2011-09-27,2011,9,27,Fall,33,42.3,-83.8,357.0,261.0,89.0,6.0,1.0,0.0,0.0,154.0,71.0,39.0,0.0,0.0,290.0,67.0,0.0
Ann Arbor,MI,WASHTENAW,2011-10-17,2011,10,17,Fall,11,42.3,-83.8,357.0,261.0,89.0,6.0,1.0,0.0,0.0,154.0,71.0,39.0,0.0,0.0,290.0,67.0,0.0
Ann Arbor,MI,WASHTENAW,2011-10-23,2011,10,23,Fall,33,42.3,-83.8,357.0,261.0,89.0,6.0,1.0,0.0,0.0,154.0,71.0,39.0,0.0,0.0,290.0,67.0,0.0
Annapolis,MD,ANNE ARUNDEL,2011-09-01,2011,9,1,Fall,10,39.0,-76.6,264.0,151.0,96.0,13.0,4.0,0.0,0.0,172.0,87.0,47.0,0.0,0.0,174.0,84.0,6.0
"Antigo,",WI,LANGLADE,2011-10-09,2011,10,9,Fall,4,45.1,-89.2,,,,,,,,,,,,,,,
Apex,NC,WAKE,2011-10-13,2011,10,13,Fall,2,35.7,-78.9,365.0,146.0,196.0,21.0,2.0,0.0,0.0,156.0,87.0,54.0,0.0,0.0,150.0,215.0,0.0
Apopka,FL,ORANGE,2011-08-28,2011,8,28,Summer,1,28.7,-81.5,365.0,172.0,183.0,10.0,0.0,0.0,0.0,133.0,67.0,51.0,0.0,0.0,103.0,262.0,0.0
Apopka,FL,ORANGE,2011-11-13,2011,11,13,Fall,1,28.7,-81.5,365.0,172.0,183.0,10.0,0.0,0.0,0.0,133.0,67.0,51.0,0.0,0.0,103.0,262.0,0.0
Appleton,WI,OUTAGAMIE,2011-09-18,2011,9,18,Fall,5,44.3,-88.4,303.0,198.0,101.0,4.0,0.0,0.0,0.0,119.0,67.0,42.0,0.0,0.0,150.0,153.0,0.0
Appleton,WI,OUTAGAMIE,2011-10-16,2011,10,16,Fall,10,44.3,-88.4,303.0,198.0,101.0,4.0,0.0,0.0,0.0,119.0,67.0,42.0,0.0,0.0,150.0,153.0,0.0
Arivaca,AZ,PIMA,2011-10-08,2011,10,8,Fall,1,32.0,-110.8,365.0,166.0,179.0,20.0,0.0,0.0,0.0,144.0,90.0,51.0,0.0,8.0,246.0,46.0,65.0
Arlington,TX,TARRANT,2011-09-28,2011,9,28,Fall,6,32.6,-97.2,365.0,113.0,207.0,29.0,16.0,0.0,0.0,195.0,108.0,57.0,0.0,13.0,164.0,187.0,1.0
Arlington,TX,TARRANT,2011-10-15,2011,10,15,Fall,42,32.6,-97.2,365.0,113.0,207.0,29.0,16.0,0.0,0.0,195.0,108.0,57.0,0.0,13.0,164.0,187.0,1.0
Arlington,VA,ARLINGTON,2011-09-11,2011,9,11,Fall,17,38.9,-77.1,365.0,265.0,81.0,15.0,4.0,0.0,0.0,187.0,84.0,38.0,0.0,146.0,176.0,43.0,0.0
Arlington,VA,ARLINGTON,2011-09-14,2011,9,14,Fall,68,38.9,-77.1,365.0,265.0,81.0,15.0,4.0,0.0,0.0,187.0,84.0,38.0,0.0,146.0,176.0,43.0,0.0
Arlington,VA,ARLINGTON,2011-09-19,2011,9,19,Fall,85,38.9,-77.1,365.0,265.0,81.0,15.0,4.0,0.0,0.0,187.0,84.0,38.0,0.0,146.0,176.0,43.0,0.0
Arlington,VA,ARLINGTON,2011-09-24,2011,9,24,Fall,68,38.9,-77.1,365.0,265.0,81.0,15.0,4.0,0.0,0.0,187.0,84.0,38.0,0.0,146.0,176.0,43.0,0.0
Arnaudville,LA,SAINT LANDRY,2011-09-12,2011,9,12,Fall,1,30.4,-91.9,,,,,,,,,,,,,,,
Arnold,MD,ANNE ARUNDEL,2011-10-23,2011,10,23,Fall,1,39.0,-76.5,264.0,151.0,96.0,13.0,4.0,0.0,0.0,172.0,87.0,47.0,0.0,0.0,174.0,84.0,6.0
Arvada,CO,JEFFERSON,2011-09-04,2011,9,4,Fall,2,39.8,-105.1,365.0,198.0,129.0,36.0,2.0,0.0,0.0,197.0,101.0,49.0,0.0,0.0,365.0,0.0,0.0
Arvada,CO,JEFFERSON,2011-10-10,2011,10,10,Fall,2,39.8,-105.1,365.0,198.0,129.0,36.0,2.0,0.0,0.0,197.0,101.0,49.0,0.0,0.0,365.0,0.0,0.0
Ashburn,GA,TURNER,2011-10-28,2011,10,28,Fall,2,31.7,-83.7,,,,,,,,,,,,,,,
Ashburn,VA,LOUDOUN,2011-09-19,2011,9,19,Fall,36,39.0,-77.4,365.0,265.0,93.0,6.0,1.0,0.0,0.0,151.0,67.0,38.0,0.0,108.0,172.0,85.0,0.0
Ashburn,VA,LOUDOUN,2011-10-16,2011,10,16,Fall,12,39.0,-77.5,365.0,265.0,93.0,6.0,1.0,0.0,0.0,151.0,67.0,38.0,0.0,108.0,172.0,85.0,0.0
Asheboro,NC,RANDOLPH,2011-09-03,2011,9,3,Fall,1,35.6,-79.8,,,,,,,,,,,,,,,
Asheboro,NC,RANDOLPH,2011-09-09,2011,9,9,Fall,1,35.6,-79.8,,,,,,,,,,,,,,,
Asheboro,NC,RANDOLPH,2011-10-10,2011,10,10,Fall,7,35.6,-79.8,,,,,,,,,,,,,,,
Asheboro,NC,RANDOLPH,2011-10-14,2011,10,14,Fall,12,35.6,-79.8,,,,,,,,,,,,,,,
Asheboro,NC,RANDOLPH,2011-11-03,2011,11,3,Fall,1,35.6,-79.8,,,,,,,,,,,,,,,
Asheboro,NC,RANDOLPH,2011-11-08,2011,11,8,Fall,1,35.6,-79.8,,,,,,,,,,,,,,,
Asheville,NC,BUNCOMBE,2011-10-26,2011,10,26,Fall,72,35.6,-82.6,364.0,192.0,172.0,0.0,0.0,0.0,0.0,100.0,66.0,49.0,0.0,0.0,92.0,272.0,0.0
Asheville,NC,BUNCOMBE,2011-11-15,2011,11,15,Fall,108,35.6,-82.6,364.0,192.0,172.0,0.0,0.0,0.0,0.0,100.0,66.0,49.0,0.0,0.0,92.0,272.0,0.0
Atchison,KS,ATCHISON,2011-08-21,2011,8,21,Summer,2,39.5,-95.1,,,,,,,,,,,,,,,
Atlanta,GA,COBB,2011-09-07,2011,9,7,Fall,8,33.8,-84.4,317.0,105.0,195.0,17.0,0.0,0.0,0.0,140.0,87.0,55.0,0.0,0.0,86.0,231.0,0.0
Atlanta,GA,COBB,2011-09-09,2011,9,9,Fall,24,33.8,-84.4,317.0,105.0,195.0,17.0,0.0,0.0,0.0,140.0,87.0,55.0,0.0,0.0,86.0,231.0,0.0
Atlanta,GA,COBB,2011-10-14,2011,10,14,Fall,8,33.8,-84.4,317.0,105.0,195.0,17.0,0.0,0.0,0.0,140.0,87.0,55.0,0.0,0.0,86.0,231.0,0.0
Atlanta,GA,COBB,2011-10-15,2011,10,15,Fall,16,33.8,-84.4,317.0,105.0,195.0,17.0,0.0,0.0,0.0,140.0,87.0,55.0,0.0,0.0,86.0,231.0,0.0
Atlanta,GA,COBB,2011-10-25,2011,10,25,Fall,8,33.8,-84.4,317.0,105.0,195.0,17.0,0.0,0.0,0.0,140.0,87.0,55.0,0.0,0.0,86.0,231.0,0.0
Atlanta,GA,DEKALB,2011-09-07,2011,9,7,Fall,17,33.8,-84.4,365.0,84.0,263.0,16.0,2.0,0.0,0.0,172.0,85.0,58.0,0.0,9.0,70.0,286.0,0.0
Atlanta,GA,DEKALB,2011-09-09,2011,9,9,Fall,51,33.8,-84.4,365.0,84.0,263.0,16.0,2.0,0.0,0.0,172.0,85.0,58.0,0.0,9.0,70.0,286.0,0.0
Atlanta,GA,DEKALB,2011-10-14,2011,10,14,Fall,17,33.8,-84.4,365.0,84.0,263.0,16.0,2.0,0.0,0.0,172.0,85.0,58.0,0.0,9.0,70.0,286.0,0.0
Atlanta,GA,DEKALB,2011-10-15,2011,10,15,Fall,34,33.8,-84.4,365.0,84.0,263.0,16.0,2.0,0.0,0.0,172.0,85.0,58.0,0.0,9.0,70.0,286.0,0.0
Atlanta,GA,DEKALB,2011-10-25,2011,10,25,Fall,17,33.8,-84.4,365.0,84.0,263.0,16.0,2.0,0.0,0.0,172.0,85.0,58.0,0.0,9.0,70.0,286.0,0.0
Atlanta,GA,FULTON,2011-09-07,2011,9,7,Fall,29,33.8,-84.4,365.0,117.0,222.0,23.0,3.0,0.0,0.0,169.0,93.0,56.0,0.0,0.0,99.0,266.0,0.0
Atlanta,GA,FULTON,2011-09-09,2011,9,9,Fall,87,33.8,-84.4,365.0,117.0,222.0,23.0,3.0,0.0,0.0,169.0,93.0,56.0,0.0,0.0,99.0,266.0,0.0
Atlanta,GA,FULTON,2011-10-14,2011,10,14,Fall,29,33.8,-84.4,365.0,117.0,222.0,23.0,3.0,0.0,0.0,169.0,93.0,56.0,0.0,0.0,99.0,266.0,0.0
Atlanta,GA,FULTON,2011-10-15,2011,10,15,Fall,58,33.8,-84.4,365.0,117.0,222.0,23.0,3.0,0.0,0.0,169.0,93.0,56.0,0.0,0.0,99.0,266.0,0.0
Atlanta,GA,FULTON,2011-10-25,2011,10,25,Fall,29,33.8,-84.4,365.0,117.0,222.0,23.0,3.0,0.0,0.0,169.0,93.0,56.0,0.0,0.0,99.0,266.0,0.0
Atlantic Beach,FL,DUVAL,2011-10-27,2011,10,27,Fall,5,30.3,-81.4,365.0,215.0,139.0,8.0,3.0,0.0,0.0,184.0,71.0,45.0,2.0,1.0,195.0,167.0,0.0
Atlantic Highlands,NJ,MONMOUTH,2011-08-23,2011,8,23,Summer,3,40.4,-74.0,309.0,268.0,31.0,8.0,2.0,0.0,0.0,179.0,61.0,36.0,46.0,0.0,263.0,0.0,0.0
Atlantic Highlands,NJ,MONMOUTH,2011-10-11,2011,10,11,Fall,3,40.4,-74.0,309.0,268.0,31.0,8.0,2.0,0.0,0.0,179.0,61.0,36.0,46.0,0.0,263.0,0.0,0.0
Auburn,AL,LEE,2011-08-28,2011,8,28,Summer,1,32.6,-85.5,,,,,,,,,,,,,,,
Auburn,AL,LEE,2011-08-31,2011,8,31,Summer,1,32.6,-85.5,,,,,,,,,,,,,,,
Auburn,AL,LEE,2011-09-09,2011,9,9,Fall,2,32.6,-85.5,,,,,,,,,,,,,,,
Auburn,AL,LEE,2011-10-26,2011,10,26,Fall,1,32.6,-85.5,,,,,,,,,,,,,,,
Auburn,IN,DE KALB,2011-11-02,2011,11,2,Fall,3,41.3,-85.0,,,,,,,,,,,,,,,
Aurora,CO,ADAMS,2011-08-30,2011,8,30,Summer,5,39.7,-104.9,365.0,193.0,159.0,12.0,1.0,0.0,0.0,159.0,80.0,50.0,0.0,108.0,201.0,44.0,12.0
Aurora,CO,ADAMS,2011-09-11,2011,9,11,Fall,5,39.7,-104.8,365.0,193.0,159.0,12.0,1.0,0.0,0.0,159.0,80.0,50.0,0.0,108.0,201.0,44.0,12.0
Aurora,CO,ARAPAHOE,2011-08-30,2011,8,30,Summer,4,39.7,-104.9,364.0,202.0,139.0,20.0,3.0,0.0,0.0,159.0,87.0,49.0,0.0,0.0,348.0,16.0,0.0
Aurora,CO,ARAPAHOE,2011-09-11,2011,9,11,Fall,4,39.7,-104.8,364.0,202.0,139.0,20.0,3.0,0.0,0.0,159.0,87.0,49.0,0.0,0.0,348.0,16.0,0.0
Austin,TX,HAYS,2011-09-08,2011,9,8,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-10,2011,9,10,Fall,1,30.3,-97.8,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-13,2011,9,13,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-14,2011,9,14,Fall,5,30.2,-97.9,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-16,2011,9,16,Fall,5,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-19,2011,9,19,Fall,16,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-20,2011,9,20,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-23,2011,9,23,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-09-24,2011,9,24,Fall,9,30.2,-98.0,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-05,2011,10,5,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-13,2011,10,13,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-14,2011,10,14,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-16,2011,10,16,Fall,1,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-20,2011,10,20,Fall,10,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-27,2011,10,27,Fall,2,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-10-30,2011,10,30,Fall,1,30.2,-97.8,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-11-02,2011,11,2,Fall,4,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,HAYS,2011-11-12,2011,11,12,Fall,3,30.2,-97.7,214.0,137.0,68.0,8.0,1.0,0.0,0.0,151.0,87.0,44.0,0.0,0.0,214.0,0.0,0.0
Austin,TX,TRAVIS,2011-09-08,2011,9,8,Fall,43,30.2,-97.7,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-10,2011,9,10,Fall,43,30.3,-97.8,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-13,2011,9,13,Fall,43,30.2,-97.7,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-14,2011,9,14,Fall,215,30.2,-97.9,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-16,2011,9,16,Fall,215,30.2,-97.7,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-19,2011,9,19,Fall,688,30.2,-97.7,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-20,2011,9,20,Fall,43,30.2,-97.7,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-23,2011,9,23,Fall,43,30.2,-97.7,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
Austin,TX,TRAVIS,2011-09-24,2011,9,24,Fall,387,30.2,-98.0,365.0,167.0,184.0,14.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,179.0,185.0,0.0
