Town,State/Province,County,Count,Latitude,Longitude,FIPS
charlottesville,IN,hancock,22,39.8,-85.6,18059.0
charlottesville,VA,albemarle,68,38.0,-78.5,51003.0
charlottesville,VA,charlottesville city,153,38.0,-78.5,51540.0
chatfield,MN,fillmore,120,43.9,-92.2,27045.0
chatham,IL,sangamon,1,39.7,-89.7,17167.0
chatham,MA,barnstable,1,41.7,-70.0,25001.0
chattanooga,TN,hamilton,84,35.1,-85.3,47065.0
chaumont,NY,jefferson,2,44.1,-76.1,36045.0
chauvin,LA,terrebonne,3,29.4,-90.6,
cheboygan,MI,cheboygan,23,45.7,-84.5,26031.0
chelmsford,MA,middlesex,252,42.6,-71.3,25017.0
chelsea,MI,washtenaw,231,42.3,-84.0,26161.0
chelsea,OK,rogers,42,36.5,-95.4,40131.0
chelsea,VT,orange,1,44.0,-72.4,50017.0
cheltenham,PA,montgomery,1,40.1,-75.1,42091.0
cherokee,NC,swain,16,35.6,-83.4,37173.0
cherokee,TX,san saba,12,31.0,-98.7,48411.0
cherry valley,IL,winnebago,2,42.2,-89.0,17201.0
chesapeake,VA,chesapeake city,24,36.9,-76.4,51550.0
chester,CT,middlesex,1,41.4,-72.5,9007.0
chester,MD,queen annes,3,39.0,-76.3,
chester,VA,chesterfield,8,37.4,-77.4,51041.0
chesterfield,MO,st. louis,30,38.7,-90.6,29189.0
chesterfield,VA,chesterfield,54,37.3,-77.6,51041.0
chesterland,OH,geauga,2,41.5,-81.4,39055.0
chesterton,IN,porter,4,41.7,-87.1,18127.0
chestertown,NY,warren,23,43.7,-73.8,36113.0
chicago,IL,cook,34568,41.8,-87.6,17031.0
chicago heights,IL,cook,30,41.5,-87.6,17031.0
chickamauga,GA,walker,1,34.7,-85.4,13295.0
chillicothe,MO,livingston,4,39.8,-93.6,29117.0
chilmark,MA,dukes,12,41.3,-70.7,25007.0
chilton,WI,calumet,6,44.0,-88.2,55015.0
chimayo,NM,rio arriba,6,36.0,-105.9,35039.0
china,TX,jefferson,1,30.0,-94.3,48245.0
chippewa falls,WI,chippewa,20,44.9,-91.3,55017.0
chisago city,MN,chisago,1,45.4,-92.9,27025.0
chloe,WV,calhoun,24,38.7,-81.1,54013.0
christiansburg,OH,champaign,57,40.1,-84.0,39021.0
chula vista,CA,san diego,13,32.6,-117.0,6073.0
cibolo,TX,guadalupe,117,29.6,-98.2,48187.0
cincinnati,OH,clermont,300,39.1,-84.6,39025.0
cincinnati,OH,hamilton,11100,39.1,-84.6,39061.0
citrus heights,CA,sacramento,4,38.7,-121.3,6067.0
claflin,KS,barton,333,38.4,-98.6,20009.0
clarence,NY,erie,8,43.0,-78.7,36029.0
clarks hill,SC,mccormick,7,33.7,-82.2,45065.0
clarkston,GA,dekalb,1,33.8,-84.2,13089.0
clarkston,MI,oakland,56,42.7,-83.4,26125.0
clarksville,MD,howard,2,39.2,-76.9,24027.0
clarksville,MO,pike,2,39.3,-90.9,29163.0
clarksville,TN,montgomery,12,36.5,-87.3,47125.0
clarksville,TX,red river,5,33.6,-95.0,48387.0
clayton,GA,rabun,8,34.9,-83.4,13241.0
clayton,NC,johnston,6,35.6,-78.3,37101.0
clayton,NY,jefferson,155,44.3,-76.1,36045.0
clearlake oaks,CA,lake,6,39.1,-122.6,6033.0
clearwater,FL,pinellas,69,28.0,-82.8,12103.0
clemmons,NC,forsyth,3,36.0,-80.4,37067.0
clemson,SC,pickens,26,34.7,-82.8,45077.0
cleveland,AL,blount,6,34.0,-86.6,1009.0
cleveland,OH,cuyahoga,5440,41.5,-81.7,39035.0
clifton,NJ,passaic,4,40.9,-74.2,34031.0
clinton,CT,middlesex,2,41.3,-72.5,9007.0
clinton,IL,dewitt,22,40.1,-89.0,17039.0
clinton,MS,hinds,2,32.3,-90.3,28049.0
clinton,SC,laurens,1,34.4,-81.8,45059.0
clinton corners,NY,dutchess,3,41.9,-73.7,36027.0
clinton township,MI,macomb,52,42.6,-82.9,26099.0
clintonville,WI,waupaca,8,44.6,-88.8,55135.0
clio,MI,genesee,9,43.2,-83.7,26049.0
clive,IA,polk,402,41.6,-93.8,19153.0
closter,NJ,bergen,2,41.0,-74.0,34003.0
clover,SC,york,4,35.1,-81.2,45091.0
cloverdale,VA,botetourt,3,37.4,-79.9,51023.0
clovis,CA,fresno,2,36.8,-119.7,6019.0
clyde,TX,callahan,4,32.2,-99.6,48059.0
coal center,PA,washington,2,40.1,-79.9,42125.0
coatesville,PA,chester,9,40.0,-75.9,42029.0
cobbs creek,VA,mathews,4,37.5,-76.4,51115.0
cobden,IL,union,1,37.6,-89.2,17181.0
cockeysville,MD,baltimore,3,39.5,-76.7,24005.0
cocoa,FL,brevard,9,28.5,-80.8,12009.0
cohocton,NY,steuben,1,42.4,-77.5,36101.0
colbert,GA,madison,2,34.0,-83.2,13195.0
cold brook,NY,herkimer,21,43.3,-75.0,36043.0
cold spring,NY,putnam,32,41.4,-74.0,36079.0
college station,TX,brazos,168,30.6,-96.3,48041.0
collegedale,TN,hamilton,3,35.1,-85.1,47065.0
collegeville,PA,montgomery,4,40.2,-75.5,42091.0
colleyville,TX,tarrant,2,32.9,-97.1,48439.0
collierville,TN,shelby,20,35.1,-89.7,47157.0
collingswood,NJ,camden,9,39.9,-75.1,34007.0
collinsville,OK,tulsa,6,36.4,-95.9,40143.0
colonial beach,VA,westmoreland,5,38.2,-77.0,51193.0
colorado springs,CO,el paso,180,38.8,-104.8,8041.0
colts neck,NJ,monmouth,16,40.3,-74.2,34025.0
columbia,CA,tuolumne,4,38.0,-120.4,6109.0
columbia,IL,monroe,2,38.4,-90.2,17133.0
columbia,MD,howard,32,39.2,-76.9,24027.0
columbia,MO,boone,220,39.0,-92.3,29019.0
columbia city,IN,whitley,15,41.3,-85.5,18183.0
columbus,AR,hempstead,65,33.8,-93.8,5057.0
columbus,IN,bartholomew,4,39.2,-85.9,18005.0
columbus,MI,st. clair,446,42.8,-82.7,26147.0
columbus,OH,delaware,13,40.1,-83.1,39041.0
columbus,OH,franklin,351,40.1,-83.1,39049.0
columbus junction,IA,louisa,6,41.3,-91.4,19115.0
comfort,TX,kendall,55,30.0,-98.9,48259.0
commerce,GA,banks,2,34.3,-83.4,13011.0
commerce,GA,jackson,4,34.3,-83.4,13157.0
concord,MA,middlesex,12,42.5,-71.3,25017.0
concord,NC,cabarrus,40,35.4,-80.6,37025.0
concord,NH,merrimack,15,43.2,-71.5,33013.0
conestoga,PA,lancaster,4,39.9,-76.4,42071.0
conneaut,OH,ashtabula,56,41.9,-80.7,39007.0
connellsville,PA,fayette,212,40.0,-79.6,42051.0
conover,NC,catawba,6,35.7,-81.2,37035.0
conroe,TX,montgomery,56,30.2,-95.5,48339.0
conway,AR,faulkner,60,35.1,-92.5,5045.0
conway,NH,carroll,14,44.0,-71.2,33003.0
conyers,GA,rockdale,15,33.7,-84.0,13247.0
cookeville,TN,putnam,15,36.2,-85.5,47141.0
cookville,TX,titus,20,33.2,-94.8,48449.0
coppell,TX,dallas,2,32.9,-97.0,48113.0
copper hill,VA,floyd,2,37.1,-80.1,51063.0
copperas cove,TX,coryell,70,31.1,-97.9,48099.0
coralville,IA,johnson,3,41.7,-91.6,19103.0
coram,NY,suffolk,12,40.9,-73.0,36103.0
coraopolis,PA,allegheny,5,40.5,-80.2,42003.0
corinth,KY,grant,9,38.5,-84.6,21081.0
corinth,NY,saratoga,2,43.2,-73.8,36091.0
corning,NY,steuben,9,42.1,-77.0,36101.0
corolla,NC,currituck,3,36.4,-75.8,37053.0
corpus christi,TX,nueces,630,27.7,-97.3,48355.0
corrales,NM,sandoval,4,35.2,-106.6,35043.0
corte madera,CA,marin,1,37.9,-122.5,6041.0
cortland,IL,dekalb,3,41.9,-88.7,17037.0
cortland,OH,trumbull,16,41.3,-80.8,39155.0
corunna,MI,shiawassee,1,43.0,-84.1,26155.0
corvallis,OR,benton,3,44.6,-123.3,41003.0
corydon,IN,harrison,1,38.2,-86.1,18061.0
costa mesa,CA,orange,1,33.7,-117.9,6059.0
cotter,AR,baxter,12,36.3,-92.5,5005.0
coudersport,PA,potter,1236,41.8,-78.0,42105.0
coulterville,CA,mariposa,5,37.8,-120.3,6043.0
council bluffs,IA,pottawattamie,140,41.2,-95.8,19155.0
coventry,RI,kent,1,41.7,-71.7,44003.0
covington,GA,newton,24,33.5,-83.8,13217.0
covington,KY,kenton,65,39.1,-84.6,21117.0
covington,LA,st. tammany,115,30.5,-90.1,
covington,VA,covington city,10,37.8,-80.0,51580.0
coweta,OK,wagoner,6,36.0,-95.6,40145.0
craftsbury,VT,orleans,2,44.6,-72.4,50019.0
craig,MO,holt,200,40.2,-95.4,29087.0
cranberry,PA,venango,9,41.4,-79.7,42121.0
cranford,NJ,union,1,40.7,-74.3,34039.0
crawford,GA,oglethorpe,4,33.9,-83.2,13221.0
crawfordville,FL,wakulla,9,30.1,-84.2,12129.0
creighton,NE,knox,4,42.5,-97.9,31107.0
cresco,PA,monroe,12,41.1,-75.3,42089.0
crestline,OH,crawford,8,40.8,-82.7,39033.0
crestview,FL,okaloosa,4,30.8,-86.5,12091.0
crestwood,KY,oldham,32,38.3,-85.5,21185.0
crete,IL,will,32,41.5,-87.6,17197.0
crockett,TX,houston,114,31.3,-95.5,48225.0
crofton,MD,anne arundel,1,39.0,-76.7,24003.0
cross hill,SC,laurens,5,34.3,-82.0,45059.0
cross plains,WI,dane,4,43.1,-89.7,55025.0
crosslake,MN,crow wing,4,46.7,-94.1,27035.0
crossville,TN,cumberland,7,36.0,-85.0,47035.0
croton on hudson,NY,westchester,5,41.2,-73.9,36119.0
crowley,LA,acadia,2,30.2,-92.4,
crowley,TX,tarrant,1,32.6,-97.4,48439.0
crown point,IN,lake,324,41.4,-87.3,18089.0
crystal,MI,montcalm,1,43.3,-84.9,26117.0
crystal lake,IL,mchenry,126,42.2,-88.3,17111.0
crystal river,FL,citrus,3,28.9,-82.6,12017.0
cudahy,WI,milwaukee,7,42.9,-87.9,55079.0
cullman,AL,cullman,3,34.2,-86.9,1043.0
cumberland center,ME,cumberland,111,43.8,-70.3,23005.0
cumberland foreside,ME,cumberland,177,43.7,-70.2,23005.0
cumming,GA,forsyth,26,34.2,-84.1,13117.0
cumming,IA,warren,84,41.5,-93.8,19181.0
cummington,MA,hampshire,84,42.5,-72.9,25015.0
curtis,MI,mackinac,1,46.2,-85.7,26097.0
cutchogue,NY,suffolk,4,41.0,-72.4,36103.0
cuyahoga falls,OH,summit,2,41.1,-81.5,39153.0
cypress,TX,harris,5,29.9,-95.7,48201.0
dade city,FL,pasco,9,28.4,-82.2,12101.0
dahlonega,GA,lumpkin,2,34.4,-84.0,13187.0
daleville,IN,delaware,2,40.1,-85.6,18035.0
daleville,VA,botetourt,1,37.4,-79.9,51023.0
dallas,GA,paulding,13,34.0,-84.8,13223.0
dallas,TX,collin,322,32.8,-96.8,48085.0
dallas,TX,dallas,3703,32.8,-96.8,48113.0
dalton,GA,whitfield,2,34.8,-85.0,13313.0
danbury,CT,fairfield,28,41.4,-73.5,9001.0
danielson,CT,windham,44,41.8,-71.9,9015.0
dansville,NY,livingston,100,42.6,-77.7,36051.0
danvers,MA,essex,3,42.6,-71.0,25009.0
danville,IL,vermilion,87,40.2,-87.6,17183.0
danville,PA,montour,51,41.0,-76.6,42093.0
daphne,AL,baldwin,11,30.6,-87.9,1003.0
darien,CT,fairfield,16,41.1,-73.5,9001.0
darien,GA,mcintosh,10,31.3,-81.4,13191.0
darien,IL,dupage,1,41.7,-88.0,17043.0
darlington,MD,harford,1,39.6,-76.2,24025.0
dauphin island,AL,mobile,24,30.3,-88.1,1097.0
davenport,IA,scott,8,41.5,-90.6,19163.0
davidson,NC,mecklenburg,20,35.5,-80.9,37119.0
davis,CA,yolo,2,38.6,-121.7,6113.0
davis,WV,tucker,2,39.1,-79.5,54093.0
dawson,MN,lac qui parle,20,44.9,-96.1,27073.0
dawsonville,GA,dawson,50,34.5,-84.2,13085.0
dayton,KY,campbell,27,39.1,-84.5,21037.0
dayton,OH,greene,949,39.7,-84.1,39057.0
dayton,OH,montgomery,2263,39.7,-84.1,39113.0
dayton,TX,liberty,7,29.9,-94.8,48291.0
daytona beach,FL,volusia,18,29.2,-81.0,12127.0
de graff,OH,logan,12,40.3,-83.9,39091.0
dearborn,MI,wayne,18,42.3,-83.3,26163.0
dearborn heights,MI,wayne,20,42.3,-83.3,26163.0
dearing,GA,mcduffie,3,33.4,-82.4,13189.0
decatur,AL,morgan,48,34.5,-86.9,1103.0
decatur,GA,dekalb,132,33.8,-84.3,13089.0
decatur,IL,macon,24,39.8,-89.0,17115.0
decatur,TN,meigs,1,35.6,-84.8,47121.0
deep river,CT,middlesex,9,41.4,-72.4,9007.0
deerfield,NH,rockingham,1,43.1,-71.2,33015.0
deerfield beach,FL,broward,2,26.3,-80.1,12011.0
defiance,MO,st. charles,4,38.6,-90.8,29183.0
defiance,OH,defiance,2,41.3,-84.4,39039.0
defuniak springs,FL,walton,8,30.7,-86.2,12131.0
dekalb,IL,dekalb,5,41.9,-88.7,17037.0
del mar,CA,san diego,5,33.0,-117.3,6073.0
del rio,TX,val verde,6,29.4,-100.9,48465.0
del valle,TX,travis,15,30.1,-97.7,48453.0
delancey,NY,delaware,18,42.2,-75.0,36025.0
deland,FL,volusia,2,29.0,-81.3,12127.0
delaplane,VA,fauquier,16,38.9,-77.9,51061.0
delaware,OH,delaware,3,40.3,-83.1,39041.0
delmar,NY,albany,3,42.6,-73.8,36001.0
denison,TX,grayson,1,33.8,-96.5,48181.0
denton,TX,denton,33,33.2,-97.1,48121.0
denver,CO,adams,48,39.7,-105.0,8001.0
denver,CO,arapahoe,12,39.7,-105.0,8005.0
denver,CO,denver,162,39.7,-105.0,8031.0
denver,CO,jefferson,30,39.7,-105.0,8059.0
depew,NY,erie,1,42.9,-78.7,36029.0
deptford,NJ,gloucester,3,39.8,-75.1,34015.0
derby,CT,new haven,1,41.3,-73.1,9009.0
deridder,LA,beauregard,1,30.8,-93.3,
derwood,MD,montgomery,8,39.1,-77.2,24031.0
des plaines,IL,cook,6,42.1,-87.9,17031.0
descanso,CA,san diego,1,33.0,-116.6,6073.0
destin,FL,okaloosa,38,30.4,-86.4,12091.0
detroit,MI,wayne,1664,42.4,-82.9,26163.0
detroit,TX,red river,2,33.8,-95.3,48387.0
dewey,OK,washington,1,36.8,-95.9,40147.0
dewy rose,GA,elbert,1,34.2,-83.0,13105.0
dexter,NY,jefferson,14,44.0,-76.2,36045.0
diamondhead,MS,hancock,3,30.4,-89.4,28045.0
diana,TX,upshur,9,32.8,-94.7,48459.0
dickinson,TX,galveston,8,29.5,-95.1,48167.0
dickson,TN,dickson,4,36.0,-87.4,47043.0
dingmans ferry,PA,pike,10,41.2,-74.9,42103.0
disputanta,VA,prince george,1,37.1,-77.2,51149.0
dixon,IL,lee,10,41.9,-89.4,17103.0
dixon,NM,rio arriba,4,36.2,-105.9,35039.0
dodge center,MN,dodge,2,44.0,-92.9,27039.0
dodgeville,WI,iowa,128,43.0,-90.1,55049.0
dolores,CO,montezuma,3,37.5,-108.5,8083.0
donnellson,IA,lee,4,40.7,-91.7,19111.0
dorchester,MA,suffolk,12,42.3,-71.1,25025.0
dorset,VT,bennington,24,43.3,-73.1,50003.0
dothan,AL,houston,14,31.3,-85.4,1069.0
douglas,MA,worcester,26,42.0,-71.7,25027.0
douglas,MI,allegan,5,42.6,-86.2,26005.0
douglassville,PA,berks,35,40.3,-75.7,42011.0
dover,NH,strafford,26,43.2,-70.9,33017.0
dow city,IA,crawford,4,41.9,-95.5,19047.0
downers grove,IL,dupage,26,41.8,-88.0,17043.0
downingtown,PA,chester,4,40.0,-75.7,42029.0
downsville,NY,delaware,8,42.1,-75.0,36025.0
doylestown,PA,bucks,4,40.3,-75.1,42017.0
dresser,WI,polk,12,45.4,-92.6,55095.0
driftwood,TX,hays,3,30.1,-98.0,48209.0
dripping springs,TX,hays,60,30.2,-98.0,48209.0
drummond island,MI,chippewa,4,46.0,-83.7,26033.0
dryden,MI,lapeer,13,43.0,-83.1,26087.0
du bois,PA,clearfield,6,41.1,-78.8,42033.0
dublin,OH,franklin,10,40.1,-83.2,39049.0
dubuque,IA,dubuque,132,42.5,-90.8,19061.0
duluth,GA,fulton,24,33.9,-84.2,13121.0
duluth,GA,gwinnett,24,33.9,-84.2,13135.0
duluth,MN,st. louis,70,46.8,-92.1,27137.0
duncanville,TX,dallas,2,32.7,-96.9,48113.0
dundalk,MD,baltimore,192,39.3,-76.5,24005.0
dunedin,FL,pinellas,1,28.0,-82.8,12103.0
dunellen,NJ,middlesex,4,40.6,-74.5,34023.0
durham,CA,butte,2,39.7,-121.8,6007.0
durham,CT,middlesex,12,41.4,-72.7,9007.0
durham,ME,androscoggin,10,44.0,-70.2,23001.0
durham,NC,durham,230,36.0,-78.9,37063.0
durham,NH,strafford,12,43.1,-70.9,33017.0
dyke,VA,greene,24,38.3,-78.5,51079.0
eads,TN,shelby,9,35.2,-89.7,47157.0
eagar,AZ,apache,1,34.1,-109.3,4001.0
earth city,MO,st. louis,6,38.8,-90.5,29189.0
east boston,MA,suffolk,2,42.4,-71.0,25025.0
east chicago,IN,lake,1,41.6,-87.5,18089.0
east falmouth,MA,barnstable,156,41.6,-70.6,25001.0
east greenbush,NY,rensselaer,4,42.6,-73.7,36083.0
east hampton,CT,middlesex,2,41.5,-72.5,9007.0
east hartford,CT,hartford,10,41.7,-72.6,9003.0
east haven,CT,new haven,6,41.2,-72.9,9009.0
east islip,NY,suffolk,4,40.7,-73.2,36103.0
east kingston,NH,rockingham,12,42.9,-71.0,33015.0
east lansing,MI,ingham,3,42.7,-84.5,26065.0
east longmeadow,MA,hampden,2,42.1,-72.5,25013.0
east machias,ME,washington,1,44.7,-67.4,23029.0
east meadow,NY,nassau,2,40.7,-73.6,36059.0
east peoria,IL,tazewell,28,40.7,-89.5,17179.0
east rochester,OH,columbiana,9,40.7,-81.0,39029.0
east sandwich,MA,barnstable,4,41.7,-70.4,25001.0
east setauket,NY,suffolk,150,40.9,-73.1,36103.0
east taunton,MA,bristol,2,41.9,-71.0,25005.0
east tawas,MI,iosco,96,44.3,-83.5,26069.0
eastham,MA,barnstable,7,41.9,-70.0,25001.0
easthampton,MA,hampshire,25,42.3,-72.7,25015.0
eastlake,OH,lake,315,41.6,-81.5,39085.0
eastman,WI,crawford,4,43.2,-91.1,55023.0
easton,MN,faribault,35,43.8,-93.9,27043.0
easton,PA,northampton,45,40.7,-75.3,42095.0
eastpoint,FL,franklin,488,29.7,-84.9,12037.0
eastpointe,MI,macomb,76,42.5,-82.9,26099.0
eatonton,GA,putnam,184,33.3,-83.4,13237.0
eau claire,PA,butler,64,41.1,-79.8,42019.0
eau claire,WI,eau claire,27,44.8,-91.5,55035.0
eddyville,KY,lyon,8,37.0,-88.0,21143.0
eden prairie,MN,hennepin,1,44.9,-93.4,27053.0
edgartown,MA,dukes,14,41.4,-70.5,25007.0
edgecomb,ME,lincoln,3,44.0,-69.6,23015.0
edgefield,SC,edgefield,20,33.8,-81.9,45037.0
edgewood,NM,santa fe,1,35.1,-106.2,35049.0
edinburg,TX,hidalgo,84,26.3,-98.2,48215.0
edmond,OK,oklahoma,274,35.8,-97.5,40109.0
edna,TX,jackson,80,29.0,-96.6,48239.0
edwardsville,IL,madison,84,38.8,-90.0,17119.0
effingham,IL,effingham,120,39.1,-88.6,17049.0
efland,NC,orange,4,36.1,-79.2,37135.0
egg harbor,WI,door,10,45.1,-87.3,55029.0
el cajon,CA,san diego,3,32.8,-117.0,6073.0
el cerrito,CA,contra costa,5,37.9,-122.3,6013.0
el dorado,KS,butler,21,37.8,-96.9,20015.0
el paso,TX,el paso,156,31.9,-106.5,48141.0
el reno,OK,canadian,2,35.5,-98.0,40017.0
el segundo,CA,los angeles,1,33.9,-118.4,6037.0
elgin,AZ,santa cruz,50,31.6,-110.5,4023.0
elgin,IL,kane,4,42.0,-88.3,17089.0
elgin,TX,bastrop,119,30.4,-97.4,48021.0
elizabeth,CO,elbert,7,39.3,-104.6,8039.0
elizabethtown,KY,hardin,6,37.7,-85.9,21093.0
elizabethtown,PA,lancaster,28,40.2,-76.6,42071.0
elk grove,CA,sacramento,1,38.4,-121.3,6067.0
elk grove village,IL,cook,14,42.0,-88.1,17031.0
elk river,MN,sherburne,10,45.3,-93.6,27141.0
elkhart lake,WI,sheboygan,30,43.9,-87.9,55117.0
elkhorn,NE,douglas,1,41.2,-96.3,31055.0
elkin,NC,surry,1,36.4,-80.8,37171.0
elkton,MD,cecil,22,39.5,-75.9,24015.0
ellicott city,MD,howard,70,39.3,-76.9,24027.0
ellijay,GA,gilmer,16,34.7,-84.5,13123.0
ellinwood,KS,barton,202,38.4,-98.6,20009.0
ellison bay,WI,door,2,45.3,-87.0,55029.0
ellsworth,MI,antrim,5,45.2,-85.4,26009.0
elmer,NJ,salem,24,39.6,-75.2,34033.0
elmira,NY,chemung,4,42.1,-76.9,36015.0
elmwood park,NJ,bergen,2,40.9,-74.1,34003.0
elon,NC,alamance,16,36.2,-79.5,37001.0
elsie,MI,clinton,400,43.1,-84.3,26037.0
ely,MN,st. louis,3,47.8,-92.1,27137.0
emerald isle,NC,carteret,100,34.7,-77.0,37031.0
eminence,MO,shannon,6,37.3,-91.4,29203.0
emory,TX,rains,1,32.9,-95.8,48379.0
empire,MI,leelanau,1,44.8,-86.0,26089.0
encinitas,CA,san diego,6,33.0,-117.3,6073.0
endicott,NY,broome,77,42.1,-76.0,36007.0
englewood,CO,arapahoe,9,39.6,-105.0,8005.0
englewood,FL,charlotte,18,27.0,-82.4,12015.0
englewood,FL,sarasota,18,27.0,-82.4,12115.0
englewood,NJ,bergen,6,40.9,-74.0,34003.0
englishtown,NJ,monmouth,2,40.3,-74.3,34025.0
enid,OK,garfield,128,36.4,-97.9,40047.0
ennis,TX,ellis,5,32.3,-96.6,48139.0
enosburg falls,VT,franklin,16,44.9,-72.8,50011.0
erie,PA,erie,444,42.1,-80.1,42049.0
erieville,NY,madison,48,42.9,-75.7,36053.0
erlanger,KY,kenton,72,39.0,-84.6,21117.0
errol,NH,coos,3,44.8,-71.1,33007.0
escalon,CA,san joaquin,2,37.8,-121.0,6077.0
escondido,CA,san diego,12,33.1,-117.1,6073.0
essex,CT,middlesex,4,41.4,-72.4,9007.0
essex,MA,essex,3,42.6,-70.8,25009.0
essex fells,NJ,essex,1,40.8,-74.3,34013.0
estero,FL,lee,1,26.4,-81.8,12071.0
euclid,OH,cuyahoga,14,41.6,-81.5,39035.0
eufaula,OK,mcintosh,141,35.2,-95.5,40091.0
euless,TX,tarrant,17,32.9,-97.1,48439.0
eureka,MO,st. louis,104,38.5,-90.6,29189.0
eureka springs,AR,carroll,14,36.4,-93.7,5015.0
evans,GA,columbia,8,33.5,-82.1,13073.0
evanston,IL,cook,63,42.1,-87.7,17031.0
evansville,IN,vanderburgh,24,37.9,-87.7,18163.0
eveleth,MN,st. louis,5,47.5,-92.5,27137.0
everett,PA,bedford,6,40.0,-78.4,42009.0
everglades city,FL,collier,4,25.9,-81.4,12021.0
evergreen park,IL,cook,6,41.7,-87.7,17031.0
exeter,NE,fillmore,2,40.6,-97.5,31059.0
fair haven,MI,st. clair,20000,42.7,-82.7,26147.0
fair oaks,CA,sacramento,4,38.6,-121.3,6067.0
fairborn,OH,greene,30,39.8,-84.0,39057.0
fairbury,IL,livingston,3,40.7,-88.5,17105.0
fairfax,VA,fairfax,60,38.9,-77.3,51059.0
fairfax,VA,fairfax city,15,38.9,-77.3,51600.0
fairfield,NJ,essex,1,40.9,-74.3,34013.0
fairfield,PA,adams,164,39.8,-77.4,42001.0
fairfield bay,AR,van buren,4,35.6,-92.3,5141.0
fairhope,AL,baldwin,428,30.5,-87.9,1003.0
fairview,NC,buncombe,2,35.5,-82.4,37021.0
fairview,TN,williamson,6,36.0,-87.1,47187.0
falfurrias,TX,brooks,6,27.2,-98.1,48047.0
fall river,MA,bristol,3,41.7,-71.1,25005.0
fallbrook,CA,san diego,68,33.4,-117.3,6073.0
falls church,VA,fairfax,7,38.9,-77.2,51059.0
falls church,VA,falls church city,1,38.9,-77.2,51610.0
falmouth,MA,barnstable,1,41.6,-70.6,25001.0
faribault,MN,rice,1,44.3,-93.3,27131.0
farmington,CT,hartford,5,41.7,-72.8,9003.0
farmington,ME,franklin,15,44.5,-70.1,23007.0
farmington,MI,oakland,20,42.5,-83.4,26125.0
farmington,MO,st. francois,2,37.7,-90.4,29187.0
farmington,NM,san juan,3,36.7,-108.2,35045.0
farmland,IN,randolph,92,40.2,-85.1,18135.0
farmville,NC,pitt,1,35.6,-77.6,37147.0
farmville,VA,prince edward,2,37.3,-78.4,51147.0
fayetteville,AR,washington,18,36.1,-94.2,5143.0
fayetteville,GA,fayette,20,33.3,-84.4,13113.0
fayetteville,NC,cumberland,14,35.1,-78.9,37051.0
fayetteville,NY,onondaga,1,43.0,-76.1,36067.0
fayetteville,WV,fayette,18,38.1,-81.1,54019.0
fennville,MI,allegan,22,42.6,-86.2,26005.0
fenton,MI,genesee,2,42.8,-83.8,26049.0
fenton,MO,st. louis,3,38.5,-90.5,29189.0
fergus falls,MN,otter tail,268,46.3,-96.1,27111.0
fernandina beach,FL,nassau,108,30.7,-81.5,12089.0
ferndale,MI,oakland,18,42.5,-83.1,26125.0
fertile,MN,polk,4,47.6,-96.2,27119.0
festus,MO,jefferson,2,38.2,-90.5,29099.0
fincastle,VA,botetourt,10,37.5,-79.9,51023.0
finksburg,MD,carroll,2,39.5,-76.9,24013.0
finlayson,MN,pine,10,46.2,-92.9,27115.0
finleyville,PA,washington,1,40.3,-80.0,42125.0
fish creek,WI,door,588,45.1,-87.3,55029.0
fisher,IL,champaign,6,40.3,-88.4,17019.0
fishkill,NY,dutchess,1,41.5,-73.9,36027.0
fithian,IL,vermilion,20,40.2,-87.8,17183.0
fitzwilliam,NH,cheshire,40,42.7,-72.2,33005.0
flag pond,TN,unicoi,1,36.0,-82.6,47171.0
flagstaff,AZ,coconino,2,35.2,-111.6,4005.0
flat rock,NC,henderson,3,35.3,-82.4,37089.0
flatgap,KY,johnson,14,37.9,-82.9,21115.0
flemington,NJ,hunterdon,3,40.5,-74.8,34019.0
fletcher,NC,henderson,12,35.4,-82.5,37089.0
fletcher,OH,miami,5,40.1,-84.1,39109.0
flint,MI,genesee,26,43.0,-83.7,26049.0
florence,KY,boone,21,39.0,-84.6,21015.0
florence,MS,rankin,9,32.1,-90.2,28121.0
florence,SC,florence,2,34.2,-79.9,45041.0
flourtown,PA,montgomery,63,40.1,-75.2,42091.0
flower mound,TX,denton,15,33.0,-97.1,48121.0
floyd,VA,floyd,4,36.8,-80.4,51063.0
floyds knobs,IN,floyd,15,38.3,-85.9,18043.0
foley,AL,baldwin,4,30.4,-87.7,1003.0
folkston,GA,charlton,100,30.7,-82.1,13049.0
folly beach,SC,charleston,1,32.7,-79.9,45019.0
folsom,CA,sacramento,35,38.7,-121.2,6067.0
folsom,LA,st. tammany,2,30.6,-90.2,
fond du lac,WI,fond du lac,32,43.8,-88.5,55039.0
fords,NJ,middlesex,2,40.5,-74.3,34023.0
forest,VA,bedford,2,37.4,-79.3,51019.0
forest city,NC,rutherford,39,35.3,-81.8,37161.0
foristell,MO,st. charles,8,38.8,-91.0,29183.0
forney,TX,kaufman,164,32.7,-96.5,48257.0
fort ann,NY,washington,3,43.4,-73.6,36115.0
fort bragg,CA,mendocino,7,39.5,-123.8,6045.0
fort collins,CO,larimer,24,40.6,-105.1,8069.0
fort hood,TX,bell,1308,31.2,-97.6,48027.0
fort lauderdale,FL,broward,102,26.2,-80.3,12011.0
fort leavenworth,KS,leavenworth,3,39.3,-94.9,20103.0
