City,State/Province,County,Count,Latitude,Longitude
austin,KY,BARREN,22,36.8,-86.0
austin,MN,MOWER,136,43.7,-93.0
austin,PA,POTTER,4,41.5,-78.1
austin,TX,HAYS,677,30.3,-97.8
austin,TX,TRAVIS,29111,30.3,-97.8
austin,TX,WILLIAMSON,2031,30.3,-97.8
avon,IN,HENDRICKS,38,39.8,-86.4
avon,MA,NORFOLK,2,42.1,-71.0
avon,NC,DARE,120,35.4,-75.5
avon,OH,LORAIN,1,41.4,-82.0
avon lake,OH,LORAIN,22,41.5,-82.0
avondale estates,GA,DEKALB,2,33.8,-84.2
awendaw,SC,CHARLESTON,13,33.0,-79.6
aydlett,NC,CURRITUCK,3,36.3,-75.9
babylon,NY,SUFFOLK,2040,40.6,-73.2
bagley,IA,GUTHRIE,3,41.9,-94.4
bagley,WI,GRANT,2,43.0,-91.1
bailey,NC,NASH,2,35.8,-78.1
bala cynwyd,PA,MONTGOMERY,32,40.0,-75.2
baldwinsville,NY,ONONDAGA,24,43.2,-76.4
ball ground,GA,CHEROKEE,1,34.4,-84.3
ballard,WV,MONROE,1,37.5,-80.8
ballwin,MO,SAINT LOUIS,861,38.6,-90.5
bally,PA,BERKS,100,40.4,-75.6
baltimore,MD,ANNE ARUNDEL,80,39.4,-76.6
baltimore,MD,BALTIMORE,120,39.4,-76.6
baltimore,MD,BALTIMORE CITY,1520,39.4,-76.6
baltimore,OH,FAIRFIELD,12,39.8,-82.6
bandera,TX,BANDERA,6,29.7,-99.1
bar harbor,ME,HANCOCK,8,44.3,-68.2
baraboo,WI,SAUK,12,43.4,-89.7
barberton,OH,SUMMIT,9,41.0,-81.6
barboursville,WV,CABELL,3,38.4,-82.3
barco,NC,CURRITUCK,12,36.4,-76.0
barnardsville,NC,BUNCOMBE,4,35.8,-82.4
barnegat light,NJ,OCEAN,72,39.8,-74.1
barnesville,MN,CLAY,632,46.7,-96.4
barnesville,PA,SCHUYLKILL,2,40.8,-76.1
barnsdall,OK,OSAGE,24,36.5,-96.0
barre,MA,WORCESTER,3,42.4,-72.1
barrington,IL,LAKE,80,42.2,-88.1
barrytown,NY,DUTCHESS,6,42.0,-73.9
bartlesville,OK,WASHINGTON,32,36.7,-95.9
bartlett,NH,CARROLL,3,44.1,-71.2
basking ridge,NJ,SOMERSET,4,40.7,-74.5
bass harbor,ME,HANCOCK,11,44.2,-68.3
bastrop,TX,BASTROP,8,30.1,-97.3
batavia,OH,CLERMONT,2,39.2,-84.1
baton rouge,LA,EAST BATON ROUGE,425,30.4,-91.2
battleboro,NC,EDGECOMBE,40,36.0,-77.7
bay city,MI,BAY,3,43.6,-83.9
bay city,TX,MATAGORDA,10,29.0,-96.0
bay minette,AL,BALDWIN,6,30.9,-87.8
bay shore,NY,SUFFOLK,940,40.6,-73.2
bay village,OH,CUYAHOGA,2,41.5,-81.9
bayard,WV,GRANT,2,39.3,-79.4
bayside,NY,QUEENS,120,40.8,-73.8
baytown,TX,CHAMBERS,174,29.8,-94.8
baytown,TX,HARRIS,377,29.8,-94.8
bayville,NY,NASSAU,28,40.9,-73.5
beach haven,NJ,OCEAN,546,39.7,-74.1
beacon,NY,DUTCHESS,3,41.5,-73.9
bealeton,VA,FAUQUIER,2,38.6,-77.8
beaman,IA,GRUNDY,100,42.2,-92.8
beaufort,NC,CARTERET,16,34.7,-76.7
beaufort,SC,BEAUFORT,10,32.4,-80.7
beaumont,TX,JEFFERSON,7,30.1,-94.1
beaver dam,WI,DODGE,8,43.4,-88.9
beaver island,MI,CHARLEVOIX,2,45.7,-85.5
beaverdam,VA,HANOVER,1,38.0,-77.6
becket,MA,BERKSHIRE,24,42.3,-73.1
bedford,MA,MIDDLESEX,9,42.5,-71.3
bedford,NH,HILLSBOROUGH,3,42.9,-71.5
bedford,NY,WESTCHESTER,2,41.2,-73.6
bedford,VA,BEDFORD,1,37.4,-79.6
beech creek,PA,CLINTON,1,41.2,-77.8
bel air,MD,HARFORD,1,39.6,-76.3
belding,MI,IONIA,1,43.1,-85.2
belfast,ME,WALDO,9,44.4,-69.0
belgium,WI,OZAUKEE,51,43.5,-87.8
belgrade,ME,KENNEBEC,1,44.5,-69.9
belgrade,MN,STEARNS,3,45.5,-95.1
bella vista,AR,BENTON,2,36.5,-94.3
bellaire,TX,HARRIS,1,29.7,-95.5
bellefontaine,OH,LOGAN,249,40.4,-83.8
bellefonte,PA,CENTRE,60,40.9,-77.8
belleville,KS,REPUBLIC,19,39.8,-97.6
belleville,MI,WAYNE,4,42.2,-83.5
bellevue,KY,CAMPBELL,4,39.1,-84.5
bellevue,NE,SARPY,88,41.2,-95.9
bellows falls,VT,WINDHAM,8,43.2,-72.5
bellville,OH,RICHLAND,28,40.6,-82.5
bellville,TX,AUSTIN,8,29.9,-96.3
belmar,NJ,MONMOUTH,11,40.2,-74.0
belmont,MA,MIDDLESEX,5,42.4,-71.2
belmont,MI,KENT,7,43.1,-85.6
belmont,NC,GASTON,2,35.2,-81.0
beloit,WI,ROCK,10,42.6,-89.1
belton,TX,BELL,60,31.1,-97.5
bemidji,MN,BELTRAMI,90,47.5,-94.9
bemus point,NY,CHAUTAUQUA,1,42.1,-79.3
benezett,PA,ELK,284,41.4,-78.4
bennington,NE,DOUGLAS,5,41.3,-96.1
benton,AR,SALINE,16,34.6,-92.6
benton,IL,FRANKLIN,90,38.0,-88.9
bentonville,AR,BENTON,6,36.4,-94.2
berkeley,CA,ALAMEDA,32,37.8,-122.3
berkley,MA,BRISTOL,1,41.8,-71.1
berkley,MI,OAKLAND,1,42.5,-83.2
berlin,MD,WORCESTER,15,38.3,-75.2
bernardsville,NJ,SOMERSET,1,40.7,-74.6
bertram,TX,BURNET,35,30.6,-98.0
bethany,CT,NEW HAVEN,4,41.4,-73.0
bethany beach,DE,SUSSEX,3,38.5,-75.1
bethel,CT,FAIRFIELD,1,41.4,-73.4
bethel,VT,WINDSOR,24,43.7,-72.6
bethesda,MD,MONTGOMERY,208,39.0,-77.1
bethlehem,GA,BARROW,2,33.9,-83.7
beverly,MA,ESSEX,26,42.6,-70.8
biddeford,ME,YORK,98,43.4,-70.3
big bend,WI,WAUKESHA,1,42.9,-88.2
big pine key,FL,MONROE,16,24.7,-81.4
big rapids,MI,MECOSTA,60,43.7,-85.4
big rock,IL,KANE,3,41.7,-88.5
biggers,AR,RANDOLPH,1,36.4,-90.8
billings,OK,NOBLE,2,36.5,-97.4
billingsley,AL,AUTAUGA,1,32.7,-86.7
biloxi,MS,HARRISON,54,30.5,-89.0
binghamton,NY,BROOME,221,42.1,-75.9
birmingham,AL,JEFFERSON,3016,33.3,-86.9
birmingham,AL,SHELBY,406,33.3,-86.9
bishop,CA,INYO,90,37.3,-118.3
bishop,GA,OCONEE,6,33.8,-83.4
bishopville,MD,WORCESTER,68,38.5,-75.1
bixby,OK,TULSA,23,35.9,-95.9
black mountain,NC,BUNCOMBE,2,35.6,-82.3
blackstone,MA,WORCESTER,16,42.0,-71.5
blackstone,VA,NOTTOWAY,1,37.1,-78.0
blair,NE,WASHINGTON,1,41.5,-96.1
blairsville,GA,UNION,12,34.9,-84.0
block island,RI,WASHINGTON,54,41.2,-71.6
bloomfield,CT,HARTFORD,3,41.8,-72.7
bloomfield,NJ,ESSEX,520,40.8,-74.2
bloomfield hills,MI,OAKLAND,35,42.6,-83.3
bloomingdale,IL,DUPAGE,2,42.0,-88.1
bloomingdale,NJ,PASSAIC,149,41.0,-74.3
bloomington,IN,MONROE,21,39.2,-86.5
blue earth,MN,FARIBAULT,1,43.6,-94.1
blue hill,ME,HANCOCK,2,44.4,-68.6
blue mounds,WI,DANE,2,43.1,-89.8
blue mountain lake,NY,HAMILTON,2,43.9,-74.4
blue ridge,VA,BOTETOURT,4,37.4,-79.8
blue river,WI,GRANT,4,43.2,-90.6
blue springs,MO,JACKSON,12,39.0,-94.3
bluff city,KS,HARPER,8,37.1,-97.9
bluffton,OH,ALLEN,13,40.9,-83.9
bluffton,SC,BEAUFORT,6,32.2,-80.9
blythewood,SC,RICHLAND,16,34.2,-81.0
boerne,TX,KENDALL,432,30.0,-98.7
bogart,GA,OCONEE,1,33.9,-83.5
boles,AR,SCOTT,1,34.8,-94.0
bolinas,CA,MARIN,1,37.9,-122.7
boothbay,ME,LINCOLN,20,43.9,-69.6
boston,MA,SUFFOLK,380,42.4,-71.1
boulder,CO,BOULDER,12,40.0,-105.3
boulder junction,WI,VILAS,88,46.1,-89.6
bowie,MD,PRINCE GEORGES,40,39.0,-76.8
bowling green,KY,WARREN,170,36.9,-86.5
braddock,ND,EMMONS,8,46.7,-100.1
bradenton,FL,MANATEE,192,27.4,-82.5
bradley,CA,MONTEREY,4,35.9,-121.1
bradley beach,NJ,MONMOUTH,1,40.2,-74.0
bradshaw,NE,YORK,12,40.9,-97.8
brady,TX,MCCULLOCH,12,31.1,-99.3
braidwood,IL,WILL,6,41.2,-88.2
brainerd,MN,CROW WING,8,46.4,-94.4
brandon,SD,MINNEHAHA,60,43.5,-96.6
branford,CT,NEW HAVEN,1,41.3,-72.8
brattleboro,VT,WINDHAM,99,42.9,-72.6
brazoria,TX,BRAZORIA,6,28.9,-95.5
breinigsville,PA,LEHIGH,2,40.6,-75.7
brenham,TX,WASHINGTON,87,30.2,-96.4
brevard,NC,TRANSYLVANIA,4,35.2,-82.8
bricelyn,MN,FARIBAULT,52,43.6,-93.8
brick,NJ,OCEAN,6,40.0,-74.1
bridgehampton,NY,SUFFOLK,4,40.9,-72.3
bridgeport,CT,FAIRFIELD,200,41.2,-73.2
bridgeport,MI,SAGINAW,1,43.4,-83.8
bridgeton,MO,SAINT LOUIS,3,38.8,-90.5
bridgeville,DE,SUSSEX,3,38.7,-75.6
bridgman,MI,BERRIEN,1,41.9,-86.6
bridport,VT,ADDISON,2,44.0,-73.4
brighton,MI,LIVINGSTON,162,42.5,-83.8
brighton,TN,TIPTON,1,35.5,-89.7
brimfield,MA,HAMPDEN,14,42.1,-72.2
bristol,ME,LINCOLN,21,43.8,-69.3
bristol,VA,BRISTOL CITY,4,36.6,-82.2
bristol,VA,WASHINGTON,2,36.6,-82.2
bristol,VT,ADDISON,56,44.1,-73.0
bristow,OK,CREEK,4,35.8,-96.3
bristow,VA,PRINCE WILLIAM,3,38.7,-77.6
britton,SD,MARSHALL,5,45.8,-97.6
broadlands,IL,CHAMPAIGN,15,39.9,-88.0
brockton,MA,PLYMOUTH,3,42.1,-71.0
brodhead,WI,GREEN,13,42.6,-89.4
broken arrow,OK,TULSA,178,36.0,-95.8
broken arrow,OK,WAGONER,178,36.0,-95.8
bronx,NY,BRONX,1998,40.8,-73.9
bronxville,NY,WESTCHESTER,6,40.9,-73.8
brookfield,CT,FAIRFIELD,3,41.5,-73.4
brookfield,IL,COOK,25,41.8,-87.9
brookfield,MA,WORCESTER,1,42.2,-72.1
brookfield,WI,WAUKESHA,52,43.0,-88.1
brookings,OR,CURRY,2,42.1,-124.3
brookings,SD,BROOKINGS,72,44.3,-96.8
brookline,MA,NORFOLK,3,42.3,-71.1
brooklyn,MI,JACKSON,11,42.1,-84.1
brooklyn,NY,KINGS,378,40.6,-74.0
brooks,GA,FAYETTE,2,33.3,-84.5
brooksville,ME,HANCOCK,100,44.4,-68.8
broussard,LA,LAFAYETTE,1,30.1,-92.0
brown city,MI,SANILAC,4,43.3,-83.1
brownfield,ME,OXFORD,26,43.9,-70.9
brownsburg,IN,HENDRICKS,12,39.8,-86.4
brownsville,IN,UNION,12,39.7,-85.0
brownsville,VT,WINDSOR,6,43.5,-72.5
browntown,WI,GREEN,3,42.6,-89.8
brunswick,OH,MEDINA,3,41.2,-81.8
bryan,TX,BRAZOS,16,30.7,-96.4
bryant,IN,JAY,5,40.6,-85.0
bryson city,NC,SWAIN,4,35.5,-83.4
buckner,MO,JACKSON,1,39.1,-94.2
bucyrus,OH,CRAWFORD,2,40.8,-83.0
buda,TX,HAYS,100,30.1,-97.9
buffalo,MN,WRIGHT,4,45.2,-93.9
buffalo,NY,ERIE,2223,43.0,-78.8
buffalo grove,IL,LAKE,1,42.2,-88.0
buford,GA,GWINNETT,48,34.1,-84.0
buhl,ID,TWIN FALLS,24,42.7,-114.8
bullard,TX,SMITH,15,32.1,-95.4
bulverde,TX,COMAL,15,29.7,-98.5
buna,TX,JASPER,2,30.4,-94.0
bunker hill,IL,MACOUPIN,200,39.0,-90.0
burbank,CA,LOS ANGELES,7,34.2,-118.3
burkburnett,TX,WICHITA,2,34.1,-98.6
burke,VA,FAIRFAX,26,38.8,-77.3
burleson,TX,JOHNSON,87,32.5,-97.3
burlington,CT,HARTFORD,12,41.8,-73.0
burlington,KY,BOONE,128,39.0,-84.7
burlington,NJ,BURLINGTON,5,40.0,-74.8
burlington,VT,CHITTENDEN,7,44.5,-73.2
burneyville,OK,LOVE,2,33.9,-97.3
burnsville,NC,YANCEY,13,35.8,-82.2
butler,PA,BUTLER,4,40.9,-80.0
butler,TN,JOHNSON,24,36.3,-82.0
buzzards bay,MA,BARNSTABLE,24,41.8,-70.6
byers,TX,CLAY,13,34.1,-98.2
byhalia,MS,MARSHALL,5,35.0,-89.6
byron center,MI,KENT,2,42.8,-85.8
cadillac,MI,WEXFORD,10,44.2,-85.4
caldwell,ID,CANYON,18,43.7,-116.7
caldwell,NJ,ESSEX,120,40.9,-74.3
caldwell,TX,BURLESON,143,30.6,-96.5
caledonia,OH,MARION,19,40.6,-83.0
calera,AL,SHELBY,32,33.2,-86.8
calhoun,GA,GORDON,5,34.5,-84.9
california,PA,WASHINGTON,3,40.1,-79.9
callahan,FL,NASSAU,3,30.6,-81.8
calverton,NY,SUFFOLK,3,40.9,-72.7
cambridge,IL,HENRY,1200,41.3,-90.2
cambridge,MN,ISANTI,3,45.6,-93.2
cambridge,WI,DANE,3,43.0,-89.0
camden,NJ,CAMDEN,12,39.9,-75.1
camdenton,MO,CAMDEN,16,38.0,-92.7
cameron,TX,MILAM,144,30.8,-96.9
camp hill,PA,CUMBERLAND,30,40.2,-76.9
camp verde,AZ,YAVAPAI,5,34.5,-111.8
campbell hall,NY,ORANGE,4,41.4,-74.3
campobello,SC,SPARTANBURG,3,35.1,-82.2
canaan,NH,GRAFTON,4,43.6,-72.0
canandaigua,NY,ONTARIO,4,42.8,-77.3
candler,NC,BUNCOMBE,10,35.5,-82.7
cannon falls,MN,GOODHUE,164,44.6,-92.8
canoga park,CA,LOS ANGELES,25,34.2,-118.6
canton,IL,FULTON,5,40.6,-90.0
canton,MA,NORFOLK,1,42.2,-71.1
canton,MI,WAYNE,20,42.3,-83.5
canton,NC,HAYWOOD,32,35.3,-82.8
canton,TX,VAN ZANDT,16,32.5,-96.0
canyon,TX,RANDALL,10,34.9,-101.7
canyon lake,TX,COMAL,48,29.9,-98.3
cape charles,VA,NORTHAMPTON,56,37.3,-76.0
cape coral,FL,LEE,14,26.7,-82.0
cape elizabeth,ME,CUMBERLAND,76,43.6,-70.2
cape girardeau,MO,CAPE GIRARDEAU,80,37.3,-89.5
cape may,NJ,CAPE MAY,24,38.9,-75.0
cape may court house,NJ,CAPE MAY,12,39.2,-74.8
cape may point,NJ,CAPE MAY,284,38.9,-75.0
capitola,CA,SANTA CRUZ,1,37.0,-122.0
carbondale,IL,JACKSON,45,37.7,-89.2
cardington,OH,MORROW,1,40.5,-82.9
carlinville,IL,MACOUPIN,4,39.2,-89.9
carlisle,MA,MIDDLESEX,2,42.5,-71.4
carlisle,PA,CUMBERLAND,10,40.3,-77.2
carlsbad,CA,SAN DIEGO,45,33.2,-117.3
carlsbad,NM,EDDY,72,32.1,-104.5
carlsbad,TX,TOM GREEN,5,31.6,-100.6
carlstadt,NJ,BERGEN,4,40.8,-74.1
carlyle,IL,CLINTON,7,38.6,-89.4
carmel,IN,HAMILTON,18,40.0,-86.1
carolina beach,NC,NEW HANOVER,84,34.0,-77.9
carrboro,NC,ORANGE,1,35.9,-79.1
carrizo springs,TX,DIMMIT,3,28.5,-99.9
carroll,IA,CARROLL,5,42.1,-94.9
carrollton,KY,CARROLL,3,38.7,-85.2
carrollton,TX,DALLAS,63,33.0,-96.9
carrollton,TX,DENTON,63,33.0,-96.9
cartersville,GA,BARTOW,3,34.3,-84.9
carterville,MO,JASPER,7,37.1,-94.4
carthage,IN,RUSH,170,39.7,-85.6
carthage,MO,JASPER,98,37.2,-94.3
cary,NC,WAKE,3,35.8,-78.8
cass lake,MN,CASS,12,47.4,-94.5
cassopolis,MI,CASS,8,41.9,-86.0
castroville,CA,MONTEREY,1,36.8,-121.7
castroville,TX,MEDINA,1,29.3,-98.9
catonsville,MD,BALTIMORE,10,39.3,-76.8
catoosa,OK,ROGERS,12,36.2,-95.8
cedar bluff,AL,CHEROKEE,11,34.2,-85.6
cedar falls,IA,BLACK HAWK,96,42.5,-92.4
cedar grove,NJ,ESSEX,66,40.8,-74.2
cedar grove,WI,SHEBOYGAN,4,43.6,-87.8
cedar grove,WV,KANAWHA,14,38.2,-81.4
cedar lake,IN,LAKE,136,41.4,-87.4
cedar park,TX,WILLIAMSON,1,30.5,-97.8
cedarville,OH,GREENE,5,39.7,-83.8
celeste,TX,HUNT,5,33.3,-96.3
celina,TX,COLLIN,4,33.3,-96.6
center city,MN,CHISAGO,2,45.4,-92.8
center valley,PA,LEHIGH,1,40.5,-75.4
centertown,MO,COLE,18,38.7,-92.4
central islip,NY,SUFFOLK,12,40.8,-73.2
centreville,VA,FAIRFAX,8,38.8,-77.4
chagrin falls,OH,CUYAHOGA,12,41.4,-81.3
chagrin falls,OH,GEAUGA,4,41.4,-81.3
chamberlain,ME,LINCOLN,2,43.9,-69.5
chambersburg,PA,FRANKLIN,96,39.9,-77.7
champaign,IL,CHAMPAIGN,144,40.1,-88.3
chandler,AZ,MARICOPA,14,33.3,-111.8
chandler,TX,HENDERSON,1,32.3,-95.5
chanhassen,MN,CARVER,167,44.9,-93.6
chapel hill,NC,ORANGE,32,36.0,-79.1
chapin,IL,MORGAN,6,39.7,-90.4
charleston,SC,BERKELEY,56,32.8,-80.0
charleston,SC,CHARLESTON,154,32.8,-80.0
charleston,WV,KANAWHA,52,38.4,-81.6
charlestown,MA,SUFFOLK,2,42.4,-71.1
charlestown,RI,WASHINGTON,12,41.3,-71.7
charlevoix,MI,CHARLEVOIX,1,45.3,-85.3
charlotte,NC,MECKLENBURG,378,35.2,-80.8
charlotte,TX,ATASCOSA,15,28.9,-98.7
charlottesville,IN,HANCOCK,22,39.8,-85.6
charlottesville,VA,ALBEMARLE,68,38.0,-78.5
charlottesville,VA,CHARLOTTESVILLE CITY,153,38.0,-78.5
chatfield,MN,FILLMORE,120,43.9,-92.2
chatham,IL,SANGAMON,1,39.7,-89.7
chatham,MA,BARNSTABLE,1,41.7,-70.0
chattanooga,TN,HAMILTON,84,35.1,-85.3
chaumont,NY,JEFFERSON,2,44.1,-76.1
chauvin,LA,TERREBONNE,3,29.4,-90.6
cheboygan,MI,CHEBOYGAN,23,45.7,-84.5
chelmsford,MA,MIDDLESEX,252,42.6,-71.3
chelsea,MI,WASHTENAW,231,42.3,-84.0
chelsea,OK,ROGERS,42,36.5,-95.4
chelsea,VT,ORANGE,1,44.0,-72.4
cheltenham,PA,MONTGOMERY,1,40.1,-75.1
cherokee,NC,SWAIN,16,35.6,-83.4
cherokee,TX,SAN SABA,12,31.0,-98.7
cherry valley,IL,WINNEBAGO,2,42.2,-89.0
chesapeake,VA,CHESAPEAKE CITY,24,36.9,-76.4
chester,CT,MIDDLESEX,1,41.4,-72.5
chester,MD,QUEEN ANNES,3,39.0,-76.3
chester,VA,CHESTERFIELD,8,37.4,-77.4
chesterfield,MO,SAINT LOUIS,30,38.7,-90.6
chesterfield,VA,CHESTERFIELD,54,37.3,-77.6
chesterland,OH,GEAUGA,2,41.5,-81.4
chesterton,IN,PORTER,4,41.7,-87.1
chestertown,NY,WARREN,23,43.7,-73.8
chicago,IL,COOK,34568,41.8,-87.6
chicago heights,IL,COOK,30,41.5,-87.6
chickamauga,GA,WALKER,1,34.7,-85.4
chillicothe,MO,LIVINGSTON,4,39.8,-93.6
chilmark,MA,DUKES,12,41.3,-70.7
chilton,WI,CALUMET,6,44.0,-88.2
chimayo,NM,RIO ARRIBA,6,36.0,-105.9
china,TX,JEFFERSON,1,30.0,-94.3
chippewa falls,WI,CHIPPEWA,20,44.9,-91.3
chisago city,MN,CHISAGO,1,45.4,-92.9
chloe,WV,CALHOUN,24,38.7,-81.1
christiansburg,OH,CHAMPAIGN,57,40.1,-84.0
chula vista,CA,SAN DIEGO,13,32.6,-117.0
