City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI,Temp_Mean
Nipomo,CA,sanluisobispo,2016-02-09,35.0,-120.5,2016,2,9,Winter,63,49.0,58.68095242857142
GUALALA,CA,mendocino,2016-02-09,38.8,-123.4,2016,2,9,Winter,2,,
Portland,TX,sanpatricio,2016-02-10,27.9,-97.3,2016,2,10,Winter,1,,
San antonio,TX,comal,2016-02-11,29.5,-98.5,2016,2,11,Winter,3,,
San Lorenzo,CA,alameda,2016-02-11,37.7,-122.1,2016,2,11,Winter,2,67.0,
San antonio,TX,bexar,2016-02-11,29.5,-98.5,2016,2,11,Winter,32,51.0,63.47222216666666
Clearwater,FL,pinellas,2016-02-11,28.0,-82.8,2016,2,11,Winter,3,45.0,50.958333
Willow Beach,AZ,mohave,2016-02-11,35.9,-114.6,2016,2,11,Winter,3,8.0,
Orlando,FL,brevard,2016-02-11,28.5,-81.4,2016,2,11,Winter,18,44.0,
Orlando,FL,orange,2016-02-11,28.5,-81.4,2016,2,11,Winter,138,58.0,
San Lorenzo,CA,alameda,2016-02-12,37.7,-122.1,2016,2,12,Winter,12,62.0,
South Padre Island,TX,cameron,2016-02-12,26.1,-97.2,2016,2,12,Winter,3,35.0,67.22222233333333
San Diego,CA,sandiego,2016-02-13,32.8,-117.1,2016,2,13,Winter,20,154.0,60.984375
Palm bay,FL,brevard,2016-02-14,28.0,-80.6,2016,2,14,Winter,8,43.0,
bradenton,FL,manatee,2016-02-14,27.4,-82.5,2016,2,14,Winter,16,48.0,
Simi Valley,CA,ventura,2016-02-16,34.3,-118.7,2016,2,16,Winter,3,45.0,71.02777766666667
Trabuco Canyon,CA,orange,2016-02-16,33.6,-117.6,2016,2,16,Winter,16,53.0,73.96944433333334
Kingwood,TX,harris,2016-02-16,30.0,-95.3,2016,2,16,Winter,2,59.0,64.10879633333333
Kenner,LA,jefferson,2016-02-16,30.0,-90.3,2016,2,16,Winter,3,42.0,
Melbourne,FL,brevard,2016-02-16,28.1,-80.6,2016,2,16,Winter,11,45.0,
Houston,TX,harris,2016-02-17,29.8,-95.4,2016,2,17,Winter,43,43.0,61.558823588235285
Mount Dora,FL,lake,2016-02-17,28.8,-81.6,2016,2,17,Winter,2,44.0,
Houston,TX,fortbend,2016-02-17,29.8,-95.4,2016,2,17,Winter,1,,
Key West,FL,monroe,2016-02-17,24.6,-81.7,2016,2,17,Winter,11,,
Portland,TX,sanpatricio,2016-02-17,27.9,-97.3,2016,2,17,Winter,2,,
VICTORIA,TX,victoria,2016-02-19,28.9,-97.0,2016,2,19,Winter,12,36.0,68.583333
VICTORIA,TX,victoria,2016-02-19,28.8,-96.9,2016,2,19,Winter,18,36.0,68.583333
Kingwood,TX,harris,2016-02-19,30.0,-95.3,2016,2,19,Winter,2,49.0,69.84313735294118
Greensburg,LA,sainthelena,2016-02-19,30.8,-90.7,2016,2,19,Winter,2,,
Humble,TX,harris,2016-02-20,30.0,-95.2,2016,2,20,Winter,4,42.0,69.26960782352941
San Antonio,TX,bexar,2016-02-20,29.5,-98.5,2016,2,20,Winter,128,51.0,70.90972216666667
Houston,TX,harris,2016-02-20,29.8,-95.4,2016,2,20,Winter,43,42.0,69.26960782352941
Houston,TX,fortbend,2016-02-20,29.8,-95.4,2016,2,20,Winter,1,,
Jasper,TX,jasper,2016-02-20,31.0,-94.1,2016,2,20,Winter,6,,
San Antonio,TX,comal,2016-02-20,29.5,-98.5,2016,2,20,Winter,12,,
bradenton,FL,manatee,2016-02-21,27.4,-82.5,2016,2,21,Winter,80,44.0,
Los Angeles,CA,losangeles,2016-02-22,34.0,-118.2,2016,2,22,Winter,95,73.0,64.1629999
Pacific Grove,CA,monterey,2016-02-23,36.6,-121.9,2016,2,23,Winter,4000,38.0,57.45833366666667
Seguin,TX,guadalupe,2016-02-24,29.5,-97.9,2016,2,24,Winter,2,,
Pawleys Island,SC,georgetown,2016-02-24,33.4,-79.2,2016,2,24,Winter,5,18.0,
Parker,AZ,lapaz,2016-02-25,34.2,-114.3,2016,2,25,Winter,1,46.0,
Mary Esther,FL,okaloosa,2016-02-25,30.4,-86.8,2016,2,25,Winter,1,44.0,
Seguin,TX,guadalupe,2016-02-25,29.5,-97.9,2016,2,25,Winter,2,,
Pasadena,TX,harris,2016-02-25,29.6,-95.2,2016,2,25,Winter,2,47.0,58.11179723529411
Skull Valley,AZ,yavapai,2016-02-26,34.5,-112.7,2016,2,26,Winter,1,41.0,
Long Beach,CA,losangeles,2016-02-26,33.8,-118.2,2016,2,26,Winter,40,74.0,63.992083300000004
Rockport,TX,aransas,2016-02-27,28.2,-97.0,2016,2,27,Winter,4,,
New Orleans,LA,orleans,2016-02-27,30.0,-90.1,2016,2,27,Winter,24,49.0,
New Orleans,LA,jefferson,2016-02-27,30.0,-90.1,2016,2,27,Winter,6,47.0,
VICTORIA,TX,victoria,2016-02-27,28.9,-97.0,2016,2,27,Winter,12,50.0,58.791667
Monrovia,CA,losangeles,2016-02-28,34.2,-118.0,2016,2,28,Winter,1,115.0,63.58000010000001
Garden Grove,CA,orange,2016-02-28,33.8,-117.9,2016,2,28,Winter,1,77.0,62.17083333333333
Austin,TX,travis,2016-02-28,30.2,-97.7,2016,2,28,Winter,43,44.0,63.56249975
Austin,TX,williamson,2016-02-28,30.2,-97.7,2016,2,28,Winter,3,,
Austin,TX,hays,2016-02-28,30.2,-97.7,2016,2,28,Winter,1,,
Santa Clara,CA,santaclara,2016-02-29,37.4,-122.0,2016,2,29,Winter,2,58.0,61.875
Missouri City,TX,fortbend,2016-03-01,29.5,-95.5,2016,3,1,Spring,3,,
Houston,TX,fortbend,2016-03-01,29.8,-95.4,2016,3,1,Spring,3,,
Sunnyvale,CA,santaclara,2016-03-01,37.4,-122.0,2016,3,1,Spring,8,43.0,61.083333
Seguin,TX,guadalupe,2016-03-01,29.5,-97.9,2016,3,1,Spring,2,,
Houston,TX,harris,2016-03-01,29.8,-95.4,2016,3,1,Spring,129,64.0,69.42361111111111
jupiter,FL,palmbeach,2016-03-02,26.9,-80.1,2016,3,2,Spring,8,57.0,
New Orleans,LA,orleans,2016-03-02,30.0,-90.1,2016,3,2,Spring,24,28.0,
Costa Mesa,CA,orange,2016-03-02,33.7,-117.9,2016,3,2,Spring,1,89.0,61.76805566666667
New Orleans,LA,jefferson,2016-03-02,30.0,-90.1,2016,3,2,Spring,6,39.0,
Spicewood,TX,travis,2016-03-02,30.4,-98.0,2016,3,2,Spring,2,46.0,62.489583499999995
Kingwood,TX,harris,2016-03-03,30.0,-95.3,2016,3,3,Spring,4,55.0,72.8767108888889
Victoria,TX,victoria,2016-03-05,28.9,-97.0,2016,3,5,Spring,18,,64.541667
Silver City,NM,grant,2016-03-06,33.0,-108.6,2016,3,6,Spring,5,,
Santa Fe,TX,galveston,2016-03-06,29.4,-95.1,2016,3,6,Spring,3,71.0,65.083333
Seguin,TX,guadalupe,2016-03-07,29.6,-98.0,2016,3,7,Spring,2,,
Austin,TX,hays,2016-03-08,30.3,-97.7,2016,3,8,Spring,5,,
Austin,TX,travis,2016-03-08,30.3,-97.7,2016,3,8,Spring,215,62.0,72.125
Brookshire,TX,waller,2016-03-08,29.9,-95.9,2016,3,8,Spring,9,,
Austin,TX,williamson,2016-03-08,30.3,-97.7,2016,3,8,Spring,15,,
Alvin,TX,brazoria,2016-03-09,29.4,-95.2,2016,3,9,Spring,2,31.0,69.3125
Conroe,TX,montgomery,2016-03-09,30.3,-95.5,2016,3,9,Spring,14,36.0,64.916667
Westlake Village,CA,ventura,2016-03-09,34.1,-118.8,2016,3,9,Spring,5,43.0,59.016414166666664
Houston,TX,harris,2016-03-11,30.1,-95.2,2016,3,11,Spring,86,71.0,67.67515427777778
Houston,TX,fortbend,2016-03-11,30.1,-95.2,2016,3,11,Spring,2,,
South Padre Island,TX,cameron,2016-03-11,26.1,-97.2,2016,3,11,Spring,30,43.0,65.875
Ramer,AL,montgomery,2016-03-12,32.1,-86.1,2016,3,12,Spring,1,55.0,
Houston,TX,harris,2016-03-12,30.1,-95.2,2016,3,12,Spring,43,67.0,68.78186270588236
Quincy,FL,gadsden,2016-03-12,30.6,-84.8,2016,3,12,Spring,3,,
Houston,TX,fortbend,2016-03-12,30.1,-95.2,2016,3,12,Spring,1,,
Fort Myers,FL,lee,2016-03-12,26.5,-81.9,2016,3,12,Spring,8,47.0,
San Antonio,TX,comal,2016-03-12,29.4,-98.5,2016,3,12,Spring,3,,
San Antonio,TX,bexar,2016-03-12,29.4,-98.5,2016,3,12,Spring,32,42.0,62.84027783333334
Calera,AL,shelby,2016-03-12,33.1,-86.7,2016,3,12,Spring,1,25.0,
Houston,TX,fortbend,2016-03-13,29.8,-95.4,2016,3,13,Spring,6,,
Austin,TX,hays,2016-03-13,30.3,-97.7,2016,3,13,Spring,1,,
Kenner,LA,jefferson,2016-03-13,30.0,-90.2,2016,3,13,Spring,3,44.0,
Rockport,TX,aransas,2016-03-13,28.1,-97.0,2016,3,13,Spring,4,,
Danbury,TX,brazoria,2016-03-13,29.2,-95.3,2016,3,13,Spring,4,43.0,69.5
Austin,TX,travis,2016-03-13,30.3,-97.7,2016,3,13,Spring,43,52.0,69.833333
Houston,TX,fortbend,2016-03-13,30.1,-95.2,2016,3,13,Spring,1,,
San Antonio,TX,bexar,2016-03-13,29.5,-98.7,2016,3,13,Spring,64,47.0,70.22222233333333
Austin,TX,williamson,2016-03-13,30.3,-97.7,2016,3,13,Spring,3,,
South Padre Island,TX,cameron,2016-03-13,26.1,-97.2,2016,3,13,Spring,9,67.0,74.972222
Houston,TX,harris,2016-03-13,29.8,-95.4,2016,3,13,Spring,258,47.0,71.39705876470587
Houston,TX,harris,2016-03-13,30.1,-95.2,2016,3,13,Spring,43,47.0,71.39705876470587
Long Beach,CA,losangeles,2016-03-13,33.8,-118.1,2016,3,13,Spring,20,59.0,56.4848612
San Antonio,TX,comal,2016-03-13,29.5,-98.7,2016,3,13,Spring,6,,
San Antonio,TX,bexar,2016-03-14,29.4,-98.5,2016,3,14,Spring,32,61.0,73.25694433333332
San Antonio,TX,comal,2016-03-14,29.4,-98.5,2016,3,14,Spring,3,,
Long Beach,CA,losangeles,2016-03-14,33.8,-118.2,2016,3,14,Spring,20,52.0,60.5212499
Houston,TX,fortbend,2016-03-15,30.1,-95.2,2016,3,15,Spring,1,,
Kosciusko,MS,attala,2016-03-15,33.1,-89.6,2016,3,15,Spring,2,,
Brookshire,TX,waller,2016-03-15,29.9,-95.9,2016,3,15,Spring,3,,
Cedar Creek,TX,bastrop,2016-03-15,30.1,-97.5,2016,3,15,Spring,10,,
Houston,TX,harris,2016-03-15,30.1,-95.2,2016,3,15,Spring,43,83.0,74.63703199999999
Friendswood,TX,galveston,2016-03-15,29.5,-95.2,2016,3,15,Spring,1,75.0,70.5
Rockport,TX,aransas,2016-03-15,28.2,-97.0,2016,3,15,Spring,12,,
Pflugerville,TX,travis,2016-03-16,30.4,-97.6,2016,3,16,Spring,1,59.0,69.36458325
Cypress,TX,harris,2016-03-16,30.0,-95.6,2016,3,16,Spring,1,73.0,72.59803923529411
Long Beach,CA,losangeles,2016-03-16,33.8,-118.1,2016,3,16,Spring,20,77.0,69.0809168
Rockport,TX,aransas,2016-03-16,28.1,-97.0,2016,3,16,Spring,12,,
College Station,TX,brazos,2016-03-16,30.6,-96.3,2016,3,16,Spring,4,,
Austin,TX,hays,2016-03-17,30.3,-97.8,2016,3,17,Spring,1,,
Petaluma,CA,sonoma,2016-03-17,38.3,-122.9,2016,3,17,Spring,10,33.0,
Stafford,TX,fortbend,2016-03-17,29.6,-95.6,2016,3,17,Spring,2,,
Katy,TX,harris,2016-03-17,29.7,-95.8,2016,3,17,Spring,10,59.0,74.1245544117647
Austin,TX,travis,2016-03-17,30.3,-97.8,2016,3,17,Spring,43,62.0,70.802083
Katy,TX,fortbend,2016-03-17,29.7,-95.8,2016,3,17,Spring,10,,
Austin,TX,williamson,2016-03-17,30.3,-97.8,2016,3,17,Spring,3,,
Abbeville,LA,vermilion,2016-03-17,30.0,-92.1,2016,3,17,Spring,6,,
Riverside,CA,riverside,2016-03-18,34.0,-117.4,2016,3,18,Spring,22,119.0,70.61111108333334
Montgomery,TX,montgomery,2016-03-18,30.4,-95.8,2016,3,18,Spring,2,56.0,69.583333
Vero beach,FL,indianriver,2016-03-18,28.3,-80.2,2016,3,18,Spring,5,46.0,
Katy,TX,fortbend,2016-03-18,29.7,-95.8,2016,3,18,Spring,6,,
Long Beach,CA,losangeles,2016-03-18,33.8,-118.2,2016,3,18,Spring,20,88.0,63.028333499999995
Katy,TX,harris,2016-03-18,29.7,-95.8,2016,3,18,Spring,6,62.0,72.79100544444445
Long Beach,CA,losangeles,2016-03-18,33.8,-118.1,2016,3,18,Spring,20,88.0,63.028333499999995
Friendswood,TX,galveston,2016-03-18,29.5,-95.2,2016,3,18,Spring,1,57.0,72.458333
Montgomery,TX,montgomery,2016-03-19,30.4,-95.8,2016,3,19,Spring,2,42.0,57.041667
Portland,TX,sanpatricio,2016-03-19,27.9,-97.3,2016,3,19,Spring,1,,
Natalia,TX,medina,2016-03-19,29.2,-98.8,2016,3,19,Spring,1,,
Pasadena,TX,harris,2016-03-19,29.7,-95.2,2016,3,19,Spring,4,54.0,60.68981483333333
Crystal River,FL,citrus,2016-03-20,28.9,-82.6,2016,3,20,Spring,2,43.0,
Montgomery,TX,montgomery,2016-03-20,30.4,-95.8,2016,3,20,Spring,1,37.0,49.916667
New Orleans,LA,jefferson,2016-03-20,30.0,-90.1,2016,3,20,Spring,12,38.0,
Friendswood,TX,galveston,2016-03-20,29.5,-95.2,2016,3,20,Spring,1,43.0,57.166667
New Orleans,LA,orleans,2016-03-20,30.0,-90.1,2016,3,20,Spring,48,32.0,
Franklin,LA,saintmary,2016-03-21,29.8,-91.5,2016,3,21,Spring,3,,
Del Rio,TX,valverde,2016-03-21,29.9,-101.0,2016,3,21,Spring,18,,
Montgomery,TX,montgomery,2016-03-22,30.4,-95.8,2016,3,22,Spring,1,45.0,60.208333
Port Aransas,TX,nueces,2016-03-22,27.8,-97.1,2016,3,22,Spring,1,41.0,65.736111
Crystal River,FL,citrus,2016-03-23,28.9,-82.6,2016,3,23,Spring,1,58.0,
Horseshoe Bay,TX,llano,2016-03-24,30.5,-98.4,2016,3,24,Spring,4,,
Los Fresnos,TX,cameron,2016-03-24,26.1,-97.5,2016,3,24,Spring,3,53.0,70.72222233333333
Cocoa,FL,brevard,2016-03-24,28.4,-80.7,2016,3,24,Spring,6,43.0,
Lockhart,TX,caldwell,2016-03-24,29.9,-97.7,2016,3,24,Spring,3,,
Temple,TX,bell,2016-03-25,31.0,-97.3,2016,3,25,Spring,16,46.0,56.416666500000005
Moorpark,CA,ventura,2016-03-25,34.3,-118.9,2016,3,25,Spring,2,49.0,65.52083333333333
katy,TX,fortbend,2016-03-25,29.8,-96.2,2016,3,25,Spring,2,,
katy,TX,harris,2016-03-25,29.8,-96.2,2016,3,25,Spring,2,100.0,59.029250833333336
Berkeley,CA,alameda,2016-03-25,37.9,-122.3,2016,3,25,Spring,4,57.0,
Rockport,TX,aransas,2016-03-25,28.2,-97.0,2016,3,25,Spring,12,,
Anaheim,CA,orange,2016-03-25,33.8,-117.9,2016,3,25,Spring,14,67.0,64.85000000000001
sealy,TX,austin,2016-03-25,29.8,-96.2,2016,3,25,Spring,4,,
Montgomery,TX,montgomery,2016-03-25,30.4,-95.8,2016,3,25,Spring,8,53.0,57.125
Temple,TX,bell,2016-03-26,31.0,-97.3,2016,3,26,Spring,16,50.0,60.5625
Miami,FL,miami-dade,2016-03-26,25.8,-80.2,2016,3,26,Spring,136,54.0,77.25
Crosby,TX,harris,2016-03-26,29.9,-95.1,2016,3,26,Spring,1,74.0,64.07598029411764
Montgomery,TX,montgomery,2016-03-26,30.4,-95.8,2016,3,26,Spring,1,84.0,61.875
Moorpark,CA,ventura,2016-03-26,34.3,-118.9,2016,3,26,Spring,1,60.0,62.3958335
Kemp,TX,kaufman,2016-03-26,32.5,-96.2,2016,3,26,Spring,6,55.0,61.083333
Cleveland,TX,liberty,2016-03-26,30.2,-94.9,2016,3,26,Spring,10,,
Fulshear,TX,fortbend,2016-03-26,29.7,-95.9,2016,3,26,Spring,2,,
Abbeville,LA,vermilion,2016-03-26,30.0,-92.1,2016,3,26,Spring,3,,
Montgomery,TX,montgomery,2016-03-27,30.4,-95.8,2016,3,27,Spring,2,55.0,66.0
Houston,TX,harris,2016-03-27,29.7,-95.4,2016,3,27,Spring,43,58.0,69.71568629411765
Rockport,TX,aransas,2016-03-27,28.2,-97.0,2016,3,27,Spring,64,,
Houston,TX,fortbend,2016-03-27,29.7,-95.4,2016,3,27,Spring,1,,
Driftwood,TX,hays,2016-03-27,30.1,-98.0,2016,3,27,Spring,1,,
Pitkin,LA,vernon,2016-03-28,30.9,-92.9,2016,3,28,Spring,2,,
Austin,TX,williamson,2016-03-28,30.3,-97.7,2016,3,28,Spring,6,,
Houston,TX,harris,2016-03-28,30.1,-95.2,2016,3,28,Spring,43,74.0,64.77696082352941
Galveston,TX,galveston,2016-03-28,29.3,-94.8,2016,3,28,Spring,7,44.0,63.73913
Austin,TX,hays,2016-03-28,30.3,-97.7,2016,3,28,Spring,2,,
Natalia,TX,medina,2016-03-28,29.2,-98.8,2016,3,28,Spring,1,,
Houston,TX,fortbend,2016-03-28,30.1,-95.2,2016,3,28,Spring,1,,
Montgomery,TX,montgomery,2016-03-28,30.4,-95.8,2016,3,28,Spring,4,44.0,61.666667
Austin,TX,travis,2016-03-28,30.3,-97.7,2016,3,28,Spring,86,44.0,60.83333325
Montgomery,TX,montgomery,2016-03-30,30.4,-95.8,2016,3,30,Spring,4,37.0,72.541667
Vero Beach,FL,indianriver,2016-03-30,27.8,-80.4,2016,3,30,Spring,15,48.0,
Tampa,FL,hillsborough,2016-03-30,28.1,-82.4,2016,3,30,Spring,56,47.0,71.333333
Galveston,TX,galveston,2016-03-31,29.3,-94.8,2016,3,31,Spring,7,67.0,70.458333
Houston,TX,fortbend,2016-03-31,29.8,-95.4,2016,3,31,Spring,2,,
Houston,TX,harris,2016-03-31,29.8,-95.4,2016,3,31,Spring,86,88.0,77.20012966666667
Vernon,FL,washington,2016-03-31,30.6,-85.7,2016,3,31,Spring,1,,
Montgomery,TX,montgomery,2016-03-31,30.4,-95.8,2016,3,31,Spring,1,65.0,76.208333
La Porte,TX,harris,2016-04-01,29.7,-95.0,2016,4,1,Spring,20,48.0,64.21255444444445
Eustis,FL,lake,2016-04-01,28.9,-81.4,2016,4,1,Spring,1,32.0,
Houston,TX,harris,2016-04-02,30.0,-95.5,2016,4,2,Spring,86,45.0,61.174019588235296
San Antonio,TX,comal,2016-04-02,29.5,-98.6,2016,4,2,Spring,3,,
Driftwood,TX,hays,2016-04-02,30.1,-98.0,2016,4,2,Spring,4,,
