City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Acton,ME,YORK,2016-09-01,2016,9,1,Fall,2,43.5,-70.9,236.0,211.0,23.0,2.0,0.0,0.0,0.0,108.0,54.0,38.0,0.0,0.0,236.0,0.0,0.0
Acton,ME,YORK,2016-09-14,2016,9,14,Fall,2,43.5,-70.9,236.0,211.0,23.0,2.0,0.0,0.0,0.0,108.0,54.0,38.0,0.0,0.0,236.0,0.0,0.0
Acushnet,MA,BRISTOL,2016-08-03,2016,8,3,Summer,2,41.7,-70.9,366.0,307.0,55.0,4.0,0.0,0.0,0.0,133.0,55.0,37.0,0.0,0.0,260.0,106.0,0.0
Acushnet,MA,BRISTOL,2016-10-07,2016,10,7,Fall,2,41.7,-70.9,366.0,307.0,55.0,4.0,0.0,0.0,0.0,133.0,55.0,37.0,0.0,0.0,260.0,106.0,0.0
Acworth,GA,CHEROKEE,2016-09-16,2016,9,16,Fall,1,34.1,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-09-28,2016,9,28,Fall,2,34.1,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-09-29,2016,9,29,Fall,5,34.1,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-09-30,2016,9,30,Fall,4,34.1,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-10-18,2016,10,18,Fall,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-10-27,2016,10,27,Fall,1,34.1,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-10-30,2016,10,30,Fall,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2016-10-31,2016,10,31,Fall,1,34.1,-84.6,,,,,,,,,,,,,,,
Acworth,GA,COBB,2016-09-16,2016,9,16,Fall,2,34.1,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-09-28,2016,9,28,Fall,4,34.1,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-09-29,2016,9,29,Fall,10,34.1,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-09-30,2016,9,30,Fall,8,34.1,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-10-18,2016,10,18,Fall,2,34.0,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-10-27,2016,10,27,Fall,2,34.1,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-10-30,2016,10,30,Fall,2,34.0,-84.7,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Acworth,GA,COBB,2016-10-31,2016,10,31,Fall,2,34.1,-84.6,351.0,177.0,170.0,3.0,1.0,0.0,0.0,200.0,67.0,50.0,0.0,0.0,117.0,234.0,0.0
Ada,MI,KENT,2016-07-02,2016,7,2,Summer,2,43.0,-85.5,366.0,212.0,146.0,8.0,0.0,0.0,0.0,129.0,68.0,46.0,0.0,0.0,120.0,246.0,0.0
Ada,MI,KENT,2016-07-16,2016,7,16,Summer,6,43.0,-85.5,366.0,212.0,146.0,8.0,0.0,0.0,0.0,129.0,68.0,46.0,0.0,0.0,120.0,246.0,0.0
Ada,MI,KENT,2016-10-19,2016,10,19,Fall,4,43.0,-85.5,366.0,212.0,146.0,8.0,0.0,0.0,0.0,129.0,68.0,46.0,0.0,0.0,120.0,246.0,0.0
Addison,TX,DALLAS,2016-11-01,2016,11,1,Fall,1,33.0,-96.8,366.0,188.0,175.0,3.0,0.0,0.0,0.0,140.0,67.0,50.0,0.0,14.0,137.0,215.0,0.0
Adell,WI,SHEBOYGAN,2016-08-09,2016,8,9,Summer,18,43.6,-88.0,203.0,166.0,25.0,10.0,2.0,0.0,0.0,164.0,67.0,39.0,0.0,0.0,203.0,0.0,0.0
Advance,NC,DAVIE,2016-09-23,2016,9,23,Fall,6,36.0,-80.5,,,,,,,,,,,,,,,
Afton,IA,UNION,2016-09-27,2016,9,27,Fall,8,41.0,-94.2,,,,,,,,,,,,,,,
Afton,MN,WASHINGTON,2016-09-01,2016,9,1,Fall,1,44.9,-92.8,366.0,275.0,91.0,0.0,0.0,0.0,0.0,89.0,60.0,36.0,0.0,0.0,187.0,146.0,33.0
Afton,MN,WASHINGTON,2016-10-04,2016,10,4,Fall,1,44.9,-92.8,366.0,275.0,91.0,0.0,0.0,0.0,0.0,89.0,60.0,36.0,0.0,0.0,187.0,146.0,33.0
Afton,MN,WASHINGTON,2016-10-15,2016,10,15,Fall,1,44.9,-92.8,366.0,275.0,91.0,0.0,0.0,0.0,0.0,89.0,60.0,36.0,0.0,0.0,187.0,146.0,33.0
Afton,MN,WASHINGTON,2016-11-04,2016,11,4,Fall,1,44.9,-92.8,366.0,275.0,91.0,0.0,0.0,0.0,0.0,89.0,60.0,36.0,0.0,0.0,187.0,146.0,33.0
Afton,VA,NELSON,2016-09-27,2016,9,27,Fall,6,37.9,-78.8,,,,,,,,,,,,,,,
Afton,VA,NELSON,2016-10-12,2016,10,12,Fall,1,38.0,-78.8,,,,,,,,,,,,,,,
Aiken,SC,AIKEN,2016-10-29,2016,10,29,Fall,3,33.6,-81.7,242.0,217.0,25.0,0.0,0.0,0.0,0.0,84.0,51.0,40.0,0.0,0.0,242.0,0.0,0.0
Aiken,SC,AIKEN,2016-10-30,2016,10,30,Fall,12,33.6,-81.7,242.0,217.0,25.0,0.0,0.0,0.0,0.0,84.0,51.0,40.0,0.0,0.0,242.0,0.0,0.0
Aiken,SC,AIKEN,2016-11-03,2016,11,3,Fall,6,33.6,-81.7,242.0,217.0,25.0,0.0,0.0,0.0,0.0,84.0,51.0,40.0,0.0,0.0,242.0,0.0,0.0
Aiken,SC,AIKEN,2016-11-07,2016,11,7,Fall,6,33.6,-81.7,242.0,217.0,25.0,0.0,0.0,0.0,0.0,84.0,51.0,40.0,0.0,0.0,242.0,0.0,0.0
Aiken,SC,AIKEN,2016-11-25,2016,11,25,Fall,3,33.6,-81.7,242.0,217.0,25.0,0.0,0.0,0.0,0.0,84.0,51.0,40.0,0.0,0.0,242.0,0.0,0.0
Aitkin,MN,AITKIN,2016-08-15,2016,8,15,Summer,1,46.5,-93.7,,,,,,,,,,,,,,,
Akron,CO,WASHINGTON,2016-08-14,2016,8,14,Summer,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,CO,WASHINGTON,2016-08-20,2016,8,20,Summer,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,CO,WASHINGTON,2016-09-04,2016,9,4,Fall,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,CO,WASHINGTON,2016-09-24,2016,9,24,Fall,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,CO,WASHINGTON,2016-10-01,2016,10,1,Fall,1,39.9,-103.3,,,,,,,,,,,,,,,
Akron,NY,ERIE,2016-06-13,2016,6,13,Summer,2,43.0,-78.5,366.0,210.0,150.0,6.0,0.0,0.0,0.0,136.0,63.0,47.0,0.0,12.0,132.0,222.0,0.0
Akron,NY,ERIE,2016-07-21,2016,7,21,Summer,4,43.0,-78.5,366.0,210.0,150.0,6.0,0.0,0.0,0.0,136.0,63.0,47.0,0.0,12.0,132.0,222.0,0.0
Akron,NY,ERIE,2016-07-22,2016,7,22,Summer,6,43.0,-78.5,366.0,210.0,150.0,6.0,0.0,0.0,0.0,136.0,63.0,47.0,0.0,12.0,132.0,222.0,0.0
Akron,NY,ERIE,2016-07-24,2016,7,24,Summer,2,43.0,-78.5,366.0,210.0,150.0,6.0,0.0,0.0,0.0,136.0,63.0,47.0,0.0,12.0,132.0,222.0,0.0
Akron,OH,SUMMIT,2016-07-20,2016,7,20,Summer,21,41.1,-81.6,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-08-30,2016,8,30,Summer,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-09-04,2016,9,4,Fall,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-09-10,2016,9,10,Fall,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-09-17,2016,9,17,Fall,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-09-18,2016,9,18,Fall,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-09-23,2016,9,23,Fall,42,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-10-05,2016,10,5,Fall,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-10-15,2016,10,15,Fall,21,41.0,-81.5,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Akron,OH,SUMMIT,2016-10-18,2016,10,18,Fall,21,41.0,-81.4,366.0,158.0,207.0,1.0,0.0,0.0,0.0,112.0,65.0,52.0,0.0,0.0,59.0,307.0,0.0
Alamogordo,NM,OTERO,2016-10-20,2016,10,20,Fall,2,32.9,-106.0,,,,,,,,,,,,,,,
Albany,CA,ALAMEDA,2016-06-01,2016,6,1,Summer,3,37.9,-122.3,366.0,155.0,196.0,13.0,2.0,0.0,0.0,154.0,74.0,52.0,0.0,2.0,123.0,241.0,0.0
Albany,CA,ALAMEDA,2016-10-18,2016,10,18,Fall,24,37.9,-122.3,366.0,155.0,196.0,13.0,2.0,0.0,0.0,154.0,74.0,52.0,0.0,2.0,123.0,241.0,0.0
Albany,MO,GENTRY,2016-09-14,2016,9,14,Fall,6,40.2,-94.3,,,,,,,,,,,,,,,
Albert Lea,MN,FREEBORN,2016-09-17,2016,9,17,Fall,3,43.7,-93.1,,,,,,,,,,,,,,,
Albertville,AL,MARSHALL,2016-09-05,2016,9,5,Fall,1,34.3,-86.2,,,,,,,,,,,,,,,
Albertville,AL,MARSHALL,2016-09-11,2016,9,11,Fall,1,34.3,-86.2,,,,,,,,,,,,,,,
Albion,MI,CALHOUN,2016-09-04,2016,9,4,Fall,1,42.2,-84.8,,,,,,,,,,,,,,,
Albuquerque,NM,BERNALILLO,2016-07-25,2016,7,25,Summer,15,35.2,-106.9,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-08-18,2016,8,18,Summer,15,35.0,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-08-22,2016,8,22,Summer,15,35.1,-106.6,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-08-25,2016,8,25,Summer,30,35.1,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-08-27,2016,8,27,Summer,15,35.1,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-08-28,2016,8,28,Summer,15,35.1,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-08-29,2016,8,29,Summer,30,35.1,-106.6,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-01,2016,9,1,Fall,30,35.2,-106.7,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-02,2016,9,2,Fall,285,35.2,-106.7,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-05,2016,9,5,Fall,540,35.2,-106.7,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-09,2016,9,9,Fall,15,35.0,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-10,2016,9,10,Fall,30,35.1,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-14,2016,9,14,Fall,300,35.1,-106.6,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-18,2016,9,18,Fall,105,35.2,-106.7,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-20,2016,9,20,Fall,15,35.2,-106.7,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-09-30,2016,9,30,Fall,45,35.1,-106.6,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-10-04,2016,10,4,Fall,15,35.2,-106.7,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-11-02,2016,11,2,Fall,15,35.1,-106.6,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-11-03,2016,11,3,Fall,15,35.1,-106.6,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Albuquerque,NM,BERNALILLO,2016-11-15,2016,11,15,Fall,15,35.1,-106.5,366.0,170.0,193.0,3.0,0.0,0.0,0.0,143.0,73.0,52.0,0.0,2.0,210.0,108.0,46.0
Alden,IA,HARDIN,2016-06-24,2016,6,24,Summer,6,42.5,-93.4,,,,,,,,,,,,,,,
Alden,IA,HARDIN,2016-07-09,2016,7,9,Summer,2,42.5,-93.4,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-09-18,2016,9,18,Fall,2,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-09-20,2016,9,20,Fall,2,37.7,-80.6,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-09-22,2016,9,22,Fall,2,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-09-23,2016,9,23,Fall,20,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-10-03,2016,10,3,Fall,6,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-10-04,2016,10,4,Fall,2,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2016-10-18,2016,10,18,Fall,2,37.7,-80.7,,,,,,,,,,,,,,,
Aldie,VA,LOUDOUN,2016-08-23,2016,8,23,Summer,2,39.0,-77.6,366.0,302.0,63.0,1.0,0.0,0.0,0.0,112.0,58.0,36.0,0.0,107.0,189.0,70.0,0.0
Aldie,VA,LOUDOUN,2016-09-08,2016,9,8,Fall,4,39.0,-77.6,366.0,302.0,63.0,1.0,0.0,0.0,0.0,112.0,58.0,36.0,0.0,107.0,189.0,70.0,0.0
Aldie,VA,LOUDOUN,2016-10-15,2016,10,15,Fall,2,39.0,-77.6,366.0,302.0,63.0,1.0,0.0,0.0,0.0,112.0,58.0,36.0,0.0,107.0,189.0,70.0,0.0
Aledo,TX,PARKER,2016-09-18,2016,9,18,Fall,5,32.7,-97.6,365.0,333.0,31.0,0.0,1.0,0.0,0.0,156.0,50.0,37.0,0.0,0.0,365.0,0.0,0.0
Alexandria,MN,DOUGLAS,2016-10-16,2016,10,16,Fall,6,45.9,-95.5,,,,,,,,,,,,,,,
Alexandria,MN,DOUGLAS,2016-10-28,2016,10,28,Fall,2,45.9,-95.4,,,,,,,,,,,,,,,
Alexandria,VA,ALEXANDRIA CITY,2016-08-10,2016,8,10,Summer,11,38.8,-77.1,180.0,174.0,5.0,1.0,0.0,0.0,0.0,103.0,38.0,12.0,30.0,50.0,0.0,0.0,100.0
Alexandria,VA,ALEXANDRIA CITY,2016-08-23,2016,8,23,Summer,11,38.8,-77.1,180.0,174.0,5.0,1.0,0.0,0.0,0.0,103.0,38.0,12.0,30.0,50.0,0.0,0.0,100.0
Alexandria,VA,ALEXANDRIA CITY,2016-08-30,2016,8,30,Summer,11,38.8,-77.1,180.0,174.0,5.0,1.0,0.0,0.0,0.0,103.0,38.0,12.0,30.0,50.0,0.0,0.0,100.0
Alexandria,VA,ALEXANDRIA CITY,2016-09-05,2016,9,5,Fall,11,38.7,-77.1,180.0,174.0,5.0,1.0,0.0,0.0,0.0,103.0,38.0,12.0,30.0,50.0,0.0,0.0,100.0
Alexandria,VA,ALEXANDRIA CITY,2016-09-22,2016,9,22,Fall,33,38.8,-77.1,180.0,174.0,5.0,1.0,0.0,0.0,0.0,103.0,38.0,12.0,30.0,50.0,0.0,0.0,100.0
Alexandria,VA,ALEXANDRIA CITY,2016-10-04,2016,10,4,Fall,11,38.8,-77.1,180.0,174.0,5.0,1.0,0.0,0.0,0.0,103.0,38.0,12.0,30.0,50.0,0.0,0.0,100.0
Alexandria,VA,FAIRFAX,2016-08-10,2016,8,10,Summer,10,38.8,-77.1,366.0,228.0,132.0,6.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,17.0,107.0,242.0,0.0
Alexandria,VA,FAIRFAX,2016-08-23,2016,8,23,Summer,10,38.8,-77.1,366.0,228.0,132.0,6.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,17.0,107.0,242.0,0.0
Alexandria,VA,FAIRFAX,2016-08-30,2016,8,30,Summer,10,38.8,-77.1,366.0,228.0,132.0,6.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,17.0,107.0,242.0,0.0
Alexandria,VA,FAIRFAX,2016-09-05,2016,9,5,Fall,10,38.7,-77.1,366.0,228.0,132.0,6.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,17.0,107.0,242.0,0.0
Alexandria,VA,FAIRFAX,2016-09-22,2016,9,22,Fall,30,38.8,-77.1,366.0,228.0,132.0,6.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,17.0,107.0,242.0,0.0
Alexandria,VA,FAIRFAX,2016-10-04,2016,10,4,Fall,10,38.8,-77.1,366.0,228.0,132.0,6.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,17.0,107.0,242.0,0.0
Algonquin,IL,MCHENRY,2016-09-12,2016,9,12,Fall,4,42.2,-88.3,362.0,241.0,115.0,6.0,0.0,0.0,0.0,129.0,59.0,44.0,0.0,0.0,144.0,218.0,0.0
Alhambra,IL,MADISON,2016-08-31,2016,8,31,Summer,2,38.9,-89.7,366.0,176.0,181.0,9.0,0.0,0.0,0.0,129.0,71.0,51.0,0.0,0.0,136.0,229.0,1.0
Alhambra,IL,MADISON,2016-09-01,2016,9,1,Fall,2,38.9,-89.7,366.0,176.0,181.0,9.0,0.0,0.0,0.0,129.0,71.0,51.0,0.0,0.0,136.0,229.0,1.0
Alice,TX,JIM WELLS,2016-10-23,2016,10,23,Fall,10,27.9,-98.1,,,,,,,,,,,,,,,
Alice,TX,JIM WELLS,2016-10-30,2016,10,30,Fall,20,27.9,-98.1,,,,,,,,,,,,,,,
Allen,TX,COLLIN,2016-08-10,2016,8,10,Summer,3,33.1,-96.6,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-08-21,2016,8,21,Summer,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-09-06,2016,9,6,Fall,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-09-16,2016,9,16,Fall,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-09-17,2016,9,17,Fall,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-09-18,2016,9,18,Fall,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-09-22,2016,9,22,Fall,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-09-25,2016,9,25,Fall,3,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-10-05,2016,10,5,Fall,6,33.1,-96.7,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
Allen,TX,COLLIN,2016-10-09,2016,10,9,Fall,6,33.1,-96.6,363.0,318.0,41.0,4.0,0.0,0.0,0.0,119.0,58.0,37.0,0.0,0.0,363.0,0.0,0.0
