Town,State/Province,County,Count,Latitude,Longitude,FIPS
arlington,VA,arlington,221,38.9,-77.1,51013.0
arlington heights,IL,cook,32,42.1,-88.0,17031.0
armonk,NY,westchester,2,41.1,-73.7,36119.0
arnaudville,LA,st. landry,3,30.4,-91.9,
arnold,MD,anne arundel,2,39.1,-76.5,24003.0
arroyo grande,CA,san luis obispo,14,35.1,-120.6,6079.0
arroyo hondo,NM,taos,1,36.5,-105.7,35055.0
arvada,CO,jefferson,10,39.8,-105.1,8059.0
asbury park,NJ,monmouth,168,40.2,-74.0,34025.0
ash grove,MO,greene,12,37.4,-93.6,29077.0
ashburn,VA,loudoun,78,39.0,-77.5,51107.0
asheboro,NC,randolph,5,35.6,-79.8,37151.0
asheville,NC,buncombe,1773,35.6,-82.6,37021.0
ashfield,MA,franklin,2,42.5,-72.8,25011.0
ashippun,WI,dodge,2,43.2,-88.5,55027.0
ashland,KY,boyd,132,38.4,-82.6,21019.0
ashland,MA,middlesex,2,42.3,-71.5,25017.0
ashland,MO,boone,2,38.8,-92.3,29019.0
ashland,WI,ashland,30,46.6,-90.9,55003.0
atchison,KS,atchison,12,39.6,-95.1,20005.0
atco,NJ,camden,12,39.8,-74.9,34007.0
athens,AL,limestone,3,34.9,-86.8,1083.0
athens,GA,clarke,156,33.9,-83.4,13059.0
athens,OH,athens,2,39.3,-82.1,39009.0
athens,TX,henderson,14,32.2,-95.9,48213.0
athol,MA,worcester,6,42.6,-72.2,25027.0
atkinson,NE,holt,3,42.5,-99.0,31089.0
atlanta,GA,cobb,608,33.9,-84.3,13067.0
atlanta,GA,dekalb,1292,33.9,-84.3,13089.0
atlanta,GA,fulton,2204,33.9,-84.3,13121.0
atlanta,TX,cass,60,33.1,-94.2,48067.0
atlantic beach,FL,duval,35,30.3,-81.4,12031.0
atlantic beach,NC,carteret,14,34.7,-76.7,37031.0
atlantic city,NJ,atlantic,2,39.4,-74.4,34001.0
attleboro,MA,bristol,12,41.9,-71.3,25005.0
au sable forks,NY,clinton,9,44.5,-73.7,36019.0
aubrey,TX,denton,12,33.3,-97.0,48121.0
auburn,GA,barrow,1,34.0,-83.8,13013.0
auburn,IL,sangamon,3,39.6,-89.8,17167.0
auburn,NH,rockingham,4,43.0,-71.3,33015.0
auburn,NY,cayuga,147,42.9,-76.5,36011.0
auburndale,FL,polk,2,28.1,-81.8,12105.0
auburndale,MA,middlesex,4,42.3,-71.3,25017.0
augusta,GA,columbia,20,33.5,-82.0,13073.0
augusta,GA,richmond,40,33.5,-82.0,13245.0
aurora,CO,adams,25,39.7,-104.8,8001.0
aurora,CO,arapahoe,20,39.7,-104.8,8005.0
aurora,NY,cayuga,2,42.8,-76.7,36011.0
austin,MN,mower,8,43.7,-93.0,27099.0
austin,TX,hays,570,30.5,-97.8,48209.0
austin,TX,travis,24510,30.5,-97.8,48453.0
austin,TX,williamson,1710,30.5,-97.8,48491.0
autaugaville,AL,autauga,1,32.4,-86.6,1001.0
avalon,NJ,cape may,21,39.1,-74.7,34009.0
avila beach,CA,san luis obispo,24,35.2,-120.7,6079.0
avoca,MN,murray,2,44.0,-95.5,27101.0
avon,CO,eagle,6,39.6,-106.5,8037.0
avon,CT,hartford,1,41.8,-72.8,9003.0
avon lake,OH,lorain,1,41.5,-82.0,39093.0
avondale estates,GA,dekalb,4,33.8,-84.3,13089.0
azle,TX,parker,10,32.9,-97.5,48367.0
azle,TX,tarrant,30,32.9,-97.5,48439.0
azusa,CA,los angeles,4,34.1,-117.9,6037.0
babylon,NY,suffolk,32,40.6,-73.3,36103.0
bahama,NC,durham,1,36.2,-78.8,37063.0
baileys harbor,WI,door,236,45.1,-87.1,55029.0
bainbridge,NY,chenango,5,42.3,-75.5,36017.0
baker,NV,white pine,2,39.0,-114.1,32033.0
baldwin park,CA,los angeles,2,34.1,-118.0,6037.0
baldwinsville,NY,onondaga,12,43.1,-76.3,36067.0
ball ground,GA,cherokee,130,34.4,-84.3,13057.0
ballston lake,NY,saratoga,15,42.9,-74.0,36091.0
ballwin,MO,st. louis,259,38.6,-90.5,29189.0
balsam grove,NC,transylvania,10,35.3,-82.8,37175.0
baltic,OH,tuscarawas,4,40.4,-81.7,39157.0
baltimore,MD,anne arundel,18,39.4,-76.7,24003.0
baltimore,MD,baltimore,27,39.4,-76.7,24005.0
baltimore,MD,baltimore city,342,39.4,-76.7,24510.0
baltimore,OH,fairfield,2,39.8,-82.6,39045.0
bangor,ME,penobscot,8,44.8,-68.9,23019.0
banner,WY,sheridan,2,44.6,-106.9,56033.0
banner elk,NC,avery,30,36.1,-81.8,37011.0
banning,CA,riverside,1,33.9,-116.9,6065.0
bannister,MI,gratiot,1,43.1,-84.5,26057.0
bar harbor,ME,hancock,1,44.4,-68.2,23009.0
baraboo,WI,sauk,12,43.5,-89.8,55111.0
barboursville,VA,orange,3,38.2,-78.3,51137.0
bargersville,IN,johnson,10,39.5,-86.2,18081.0
bark river,MI,delta,39,45.8,-87.3,26041.0
barksdale afb,LA,bossier,1,32.5,-93.7,
barling,AR,sebastian,4,35.3,-94.3,5131.0
barnegat light,NJ,ocean,87,39.8,-74.1,34029.0
barnesville,MN,clay,230,46.7,-96.4,27027.0
barrington,IL,lake,20,42.1,-88.2,17097.0
barrington,NH,strafford,1,43.2,-71.1,33017.0
barrytown,NY,dutchess,2,42.0,-73.9,36027.0
bartlesville,OK,washington,168,36.7,-95.9,40147.0
bartlett,NH,carroll,6,44.1,-71.2,33003.0
bartow,FL,polk,1,27.9,-81.8,12105.0
basking ridge,NJ,somerset,4,40.7,-74.5,34035.0
bassett,VA,henry,15,36.8,-80.0,51089.0
bastrop,TX,bastrop,12,30.1,-97.3,48021.0
batavia,IL,kane,53,41.8,-88.3,17089.0
batesville,IN,ripley,4,39.2,-85.3,18137.0
bath,MI,clinton,3,42.8,-84.4,26037.0
baton rouge,LA,east. baton rouge,544,30.4,-91.0,
battleboro,NC,edgecombe,30,36.0,-77.7,37065.0
baxley,GA,appling,6,31.7,-82.5,13001.0
baxter,MN,crow wing,2,46.4,-94.2,27035.0
bay city,MI,bay,2,43.6,-83.9,26017.0
bay city,TX,matagorda,20,29.0,-96.0,48321.0
bay city,WI,pierce,1,44.6,-92.5,55093.0
bay minette,AL,baldwin,12,30.8,-87.9,1003.0
bay shore,NY,suffolk,120,40.6,-73.2,36103.0
bay village,OH,cuyahoga,8,41.5,-81.9,39035.0
bayfield,WI,bayfield,21,46.8,-90.8,55007.0
bayport,MN,washington,3,45.0,-92.8,27163.0
bayside,NY,queens,325,40.8,-73.8,36081.0
bayville,NY,nassau,24,40.9,-73.5,36059.0
beach haven,NJ,ocean,308,39.7,-74.1,34029.0
beachwood,OH,cuyahoga,2786,41.5,-81.5,39035.0
beacon,NY,dutchess,6,41.5,-74.0,36027.0
beaufort,NC,carteret,2,34.7,-76.7,37031.0
beaufort,SC,beaufort,20,32.4,-80.7,45013.0
beaumont,TX,jefferson,105,30.1,-94.2,48245.0
beaver falls,PA,beaver,12,40.8,-80.3,42007.0
beaverdam,VA,hanover,1,37.9,-77.6,51085.0
bedford,IN,lawrence,44,38.8,-86.4,18093.0
bedford,TX,tarrant,9,32.9,-97.1,48439.0
bedford,VA,bedford,7,37.3,-79.5,51019.0
bel air,MD,harford,5,39.5,-76.3,24025.0
belen,NM,valencia,68,34.7,-106.7,35061.0
belfast,ME,waldo,3,44.4,-69.0,23027.0
belgium,WI,ozaukee,1,43.5,-87.8,55089.0
belington,WV,barbour,3,39.0,-79.9,54001.0
bellaire,MI,antrim,6,44.9,-85.2,26009.0
bellaire,TX,harris,5,29.7,-95.5,48201.0
belle chasse,LA,plaquemines,2,29.9,-90.0,
belle glade,FL,palm beach,1,26.7,-80.7,12099.0
belle haven,VA,accomack,4,37.6,-75.8,51001.0
belleair beach,FL,pinellas,7,27.9,-82.8,12103.0
bellefonte,PA,centre,56,40.9,-77.8,42027.0
belleville,IL,st. clair,20,38.5,-90.0,17163.0
belleville,KS,republic,41,39.8,-97.6,20157.0
belleville,NJ,essex,14,40.8,-74.2,34013.0
bellevue,NE,sarpy,96,41.2,-95.9,31153.0
bellows falls,VT,windham,12,43.1,-72.5,50025.0
bells,TX,grayson,1,33.6,-96.4,48181.0
bellville,OH,richland,4,40.6,-82.5,39139.0
belmar,NJ,monmouth,55,40.2,-74.1,34025.0
belmont,MA,middlesex,4,42.4,-71.2,25017.0
belmont,MI,kent,12,43.1,-85.5,26081.0
beloit,WI,rock,6,42.6,-89.1,55105.0
belton,TX,bell,6,31.1,-97.5,48027.0
belvedere tiburon,CA,marin,68,37.9,-122.5,6041.0
bemidji,MN,beltrami,10,47.5,-94.9,27007.0
ben wheeler,TX,van zandt,25,32.4,-95.7,48467.0
benicia,CA,solano,3,38.1,-122.2,6095.0
bennington,NE,douglas,1,41.4,-96.2,31055.0
bensalem,PA,bucks,5,40.1,-75.0,42017.0
benson,AZ,cochise,76,31.8,-110.4,4003.0
benton city,WA,benton,2,46.3,-119.5,53005.0
bentonville,AR,benton,58,36.3,-94.2,5007.0
berkeley,CA,alameda,80,37.9,-122.2,6001.0
berkley,MA,bristol,4,41.8,-71.1,25005.0
berlin,CT,hartford,3,41.6,-72.7,9003.0
berlin,MD,worcester,9,38.3,-75.2,24047.0
bernalillo,NM,sandoval,7,35.3,-106.6,35043.0
bernard,IA,dubuque,10,42.3,-90.9,19061.0
bernardsville,NJ,somerset,1,40.7,-74.6,34035.0
bertram,TX,burnet,5,30.8,-98.1,48053.0
berwick,ME,york,1,43.3,-70.9,23031.0
berwyn,IL,cook,12,41.8,-87.8,17031.0
bessemer,AL,jefferson,14,33.4,-87.0,1073.0
bethel,OH,clermont,10,39.0,-84.1,39025.0
bethesda,MD,montgomery,280,39.0,-77.1,24031.0
bethlehem,PA,lehigh,2,40.6,-75.3,42077.0
bethlehem,PA,northampton,4,40.6,-75.3,42095.0
bettendorf,IA,scott,42,41.5,-90.5,19163.0
beulah,MI,benzie,5,44.6,-86.1,26019.0
beverly,MA,essex,14,42.5,-70.9,25009.0
beverly hills,FL,citrus,14,28.9,-82.5,12017.0
big bend national park,TX,brewster,2,29.2,-103.6,48043.0
big lake,MN,sherburne,1,45.4,-93.7,27141.0
big prairie,OH,holmes,3,40.7,-82.1,39075.0
big rapids,MI,mecosta,5,43.7,-85.6,26107.0
big spring,TX,howard,4,32.2,-101.5,48227.0
biggers,AR,randolph,17,36.4,-90.8,5121.0
billerica,MA,middlesex,1,42.6,-71.3,25017.0
billings,MT,yellowstone,45,45.8,-108.5,30111.0
biloxi,MS,harrison,45,30.4,-89.0,28047.0
binghamton,NY,broome,612,42.1,-75.9,36007.0
birmingham,AL,jefferson,988,33.3,-86.9,1073.0
birmingham,AL,shelby,133,33.3,-86.9,1117.0
bishop,CA,inyo,18,37.5,-118.4,6027.0
bishop,GA,oconee,3,33.8,-83.5,13219.0
bishopville,MD,worcester,190,38.4,-75.1,24047.0
bismarck,ND,burleigh,8,46.7,-100.7,38015.0
bivalve,MD,wicomico,25,38.3,-75.9,24045.0
bixby,OK,tulsa,57,35.9,-95.9,40143.0
black mountain,NC,buncombe,40,35.6,-82.3,37021.0
blacksburg,VA,montgomery,4,37.2,-80.4,51121.0
blackstone,MA,worcester,4,42.0,-71.5,25027.0
blairsville,GA,union,8,34.9,-84.1,13291.0
blairsville,PA,indiana,4,40.4,-79.3,42063.0
blanchard,OK,mcclain,16,35.2,-97.7,40087.0
blanco,TX,blanco,152,30.1,-98.3,48031.0
blanket,TX,brown,5,31.8,-98.8,48049.0
block island,RI,washington,8,41.2,-71.6,44009.0
bloomfield,NE,knox,2,42.8,-97.7,31107.0
bloomfield,NJ,essex,116,40.8,-74.2,34013.0
bloomfield hills,MI,oakland,14,42.6,-83.3,26125.0
bloomingdale,NJ,passaic,58,41.0,-74.3,34031.0
bloomingdale,NY,essex,11,44.4,-74.1,36031.0
bloomington,IL,mclean,64,40.5,-89.0,17113.0
bloomington,IN,monroe,57,39.2,-86.5,18105.0
bloomsburg,PA,columbia,649,41.0,-76.4,42037.0
blossom,TX,lamar,1,33.6,-95.4,48277.0
blossvale,NY,oneida,6,43.3,-75.6,36065.0
blue bell,PA,montgomery,136,40.2,-75.3,42091.0
blue mounds,WI,dane,3,43.0,-89.8,55025.0
blue point,NY,suffolk,1,40.7,-73.0,36103.0
blue ridge,GA,fannin,1,34.8,-84.3,13111.0
blue ridge,VA,botetourt,5,37.3,-79.7,51023.0
blue springs,MO,jackson,3,39.0,-94.3,29095.0
bluff dale,TX,erath,4,32.3,-98.0,48143.0
bluffton,OH,allen,6,40.9,-83.9,39003.0
bluffton,SC,beaufort,24,32.2,-80.8,45013.0
blythe,GA,richmond,2,33.2,-82.1,13245.0
blythewood,SC,richland,4,34.1,-81.0,45079.0
boca raton,FL,palm beach,90,26.3,-80.1,12099.0
boerne,TX,kendall,510,29.7,-98.7,48259.0
bogart,GA,oconee,4,33.9,-83.5,13219.0
boiceville,NY,ulster,3,42.0,-74.3,36111.0
boiling springs,SC,spartanburg,3,35.0,-82.0,45083.0
boise,ID,ada,30,43.6,-116.3,16001.0
bokeelia,FL,lee,6,26.7,-82.1,12071.0
bolivia,NC,brunswick,10,33.9,-78.2,37019.0
bolton landing,NY,warren,62,43.6,-73.6,36113.0
bon aqua,TN,hickman,3,36.0,-87.3,47081.0
bon secour,AL,baldwin,1,30.3,-87.7,1003.0
bonham,TX,fannin,3,33.6,-96.2,48147.0
bonita springs,FL,lee,10,26.4,-81.8,12071.0
boone,NC,watauga,91,36.2,-81.6,37189.0
boones mill,VA,franklin,1,37.1,-79.9,51067.0
boonton,NJ,morris,50,40.9,-74.4,34027.0
bossier city,LA,bossier,3,32.4,-93.7,
boston,MA,suffolk,220,42.3,-71.1,25025.0
boswell,OK,choctaw,6,34.0,-95.8,40023.0
boulder,CO,boulder,48,40.1,-105.3,8013.0
boulder,UT,garfield,2,37.4,-111.7,49017.0
bourbonnais,IL,kankakee,22,41.2,-87.9,17091.0
bowie,MD,prince georges,85,38.9,-76.7,
bowling green,OH,wood,6,41.4,-83.7,39173.0
boyds,MD,montgomery,1,39.2,-77.3,24031.0
boynton beach,FL,palm beach,486,26.5,-80.1,12099.0
brackettville,TX,kinney,100,29.3,-100.4,48271.0
bradenton,FL,manatee,224,27.4,-82.6,12081.0
bradenton beach,FL,manatee,6,27.5,-82.7,12081.0
braidwood,IL,will,51,41.3,-88.2,17197.0
brainerd,MN,crow wing,200,46.4,-94.2,27035.0
branchville,NJ,sussex,6,41.2,-74.8,34037.0
brandon,FL,hillsborough,2,27.9,-82.3,12057.0
brandon,MS,rankin,1,32.4,-90.0,28121.0
brandon,WI,fond du lac,5,43.7,-88.9,55039.0
branford,CT,new haven,1,41.3,-72.8,9009.0
branson,MO,taney,6,36.7,-93.2,29213.0
brant rock,MA,plymouth,1,42.1,-70.6,25023.0
braselton,GA,jackson,1,34.2,-83.8,13157.0
brattleboro,VT,windham,22,42.9,-72.6,50025.0
brazoria,TX,brazoria,3,28.9,-95.5,48039.0
brea,CA,orange,5,33.9,-117.9,6059.0
breaux bridge,LA,st. martin,12,30.3,-91.9,
breezy point,NY,queens,10,40.6,-73.9,36081.0
bremen,ME,lincoln,10,44.0,-69.4,23015.0
brenham,TX,washington,9,30.2,-96.4,48477.0
brentwood,NY,suffolk,45,40.8,-73.2,36103.0
brevard,NC,transylvania,10,35.2,-82.7,37175.0
brewster,MA,barnstable,2,41.8,-70.1,25001.0
brewster,NY,putnam,3,41.4,-73.6,36079.0
briarcliff manor,NY,westchester,24,41.1,-73.9,36119.0
brick,NJ,ocean,114,40.0,-74.1,34029.0
bridge city,TX,orange,2,30.0,-93.8,48361.0
bridgeport,CT,fairfield,8,41.2,-73.2,9001.0
bridgeview,IL,cook,3,41.8,-87.8,17031.0
bridgeville,DE,sussex,1,38.7,-75.6,10005.0
bridgewater,NJ,somerset,2,40.6,-74.6,34035.0
bridgton,ME,cumberland,1,44.1,-70.7,23005.0
brigantine,NJ,atlantic,8,39.4,-74.4,34001.0
brigham city,UT,box elder,12,41.5,-112.1,49003.0
brighton,CO,adams,2,40.0,-104.8,8001.0
brighton,CO,weld,2,40.0,-104.8,8123.0
brighton,MI,livingston,12,42.5,-83.8,26093.0
brighton,MO,polk,1,37.4,-93.4,29167.0
brightwaters,NY,suffolk,1,40.7,-73.3,36103.0
brimfield,IL,peoria,4,40.8,-89.8,17143.0
brimfield,MA,hampden,82,42.1,-72.2,25013.0
bristol,CT,hartford,24,41.7,-72.9,9003.0
bristol,ME,lincoln,2,44.0,-69.5,23015.0
bristol,RI,bristol,4,41.7,-71.3,44001.0
bristow,VA,prince william,1,38.8,-77.6,51153.0
broadview,IL,cook,4,41.9,-87.9,17031.0
broadview heights,OH,cuyahoga,3,41.3,-81.7,39035.0
brockport,NY,monroe,2,43.2,-77.9,36055.0
broken arrow,OK,tulsa,198,36.1,-95.7,40143.0
broken arrow,OK,wagoner,198,36.1,-95.7,40145.0
bronte,TX,coke,12,31.9,-100.3,48081.0
bronx,NY,bronx,1539,40.8,-73.8,36005.0
bronxville,NY,westchester,2,40.9,-73.8,36119.0
brookfield,CT,fairfield,9,41.5,-73.4,9001.0
brookfield,IL,cook,25,41.8,-87.9,17031.0
brookfield,MA,worcester,1,42.2,-72.1,25027.0
brookfield,WI,waukesha,17,43.0,-88.1,55133.0
brookings,OR,curry,2,42.0,-124.3,41015.0
brookings,SD,brookings,20,44.2,-96.8,46011.0
brooklet,GA,bulloch,40,32.3,-81.5,13031.0
brookline,MA,norfolk,1,42.3,-71.1,25021.0
brooklyn,NY,kings,198,40.7,-74.0,36047.0
brookshire,TX,waller,12,29.8,-96.0,48473.0
brooksville,FL,hernando,90,28.6,-82.4,12053.0
brookville,OH,montgomery,2,39.9,-84.4,39113.0
broomall,PA,delaware,8,40.0,-75.3,42045.0
broomfield,CO,broomfield,66,40.0,-105.0,8014.0
broomfield,CO,jefferson,44,40.0,-105.0,8059.0
broussard,LA,lafayette,16,30.2,-92.0,
brownfield,ME,oxford,36,43.9,-70.9,23017.0
brownfield,TX,terry,10,33.2,-102.3,48445.0
brownsburg,IN,hendricks,1,39.8,-86.4,18063.0
brownsville,PA,fayette,2,40.0,-79.9,42051.0
brownsville,TX,cameron,132,26.0,-97.5,48061.0
brownsville,VT,windsor,2,43.5,-72.5,50027.0
brownville,NY,jefferson,2,44.0,-76.0,36045.0
bruceton mills,WV,preston,5,39.7,-79.6,54077.0
bruneau,ID,owyhee,8,42.9,-115.7,16073.0
brunswick,GA,glynn,32,31.2,-81.6,13127.0
brunswick,ME,cumberland,90,43.9,-70.0,23005.0
brunswick,OH,medina,2,41.2,-81.8,39103.0
brusly,LA,west. baton rouge,1,30.4,-91.2,
bryan,TX,brazos,392,30.6,-96.4,48041.0
buchanan,TN,henry,1,36.4,-88.1,47079.0
buckeye,WV,pocahontas,1,38.2,-80.1,54075.0
buckhorn,NM,grant,2,32.8,-108.6,35017.0
buda,TX,hays,300,30.0,-97.8,48209.0
budd lake,NJ,morris,8,40.9,-74.8,34027.0
buena park,CA,orange,6,33.9,-118.0,6059.0
buffalo,MO,dallas,34,37.5,-93.2,29059.0
buffalo,NY,erie,9282,43.0,-78.8,36029.0
buffalo,WY,johnson,2,44.3,-106.7,56019.0
buffalo gap,SD,custer,1,43.6,-103.5,46033.0
buffalo grove,IL,lake,1,42.2,-88.0,17097.0
buford,GA,gwinnett,60,34.1,-84.0,13135.0
bullard,TX,smith,30,32.1,-95.4,48423.0
bulverde,TX,comal,8,29.8,-98.4,48091.0
bunn,NC,franklin,3,36.0,-78.2,37069.0
bunnell,FL,flagler,4,29.5,-81.3,12035.0
burbank,CA,los angeles,91,34.2,-118.3,6037.0
burbank,IL,cook,3,41.7,-87.8,17031.0
burbank,OH,wayne,4,41.0,-82.0,39169.0
burkburnett,TX,wichita,17,34.1,-98.6,48485.0
burke,VA,fairfax,8,38.8,-77.3,51059.0
burkesville,KY,cumberland,7,36.6,-85.3,21057.0
burleson,TX,johnson,732,32.6,-97.3,48251.0
burlington,CT,hartford,20,41.8,-73.0,9003.0
burlington,KY,boone,24,39.0,-84.7,21015.0
burlington,VT,chittenden,63,44.5,-73.3,50007.0
burlington,WI,racine,5,42.7,-88.3,55101.0
burnet,TX,burnet,28,30.6,-98.3,48053.0
burnt hills,NY,saratoga,2,42.9,-73.9,36091.0
bush,LA,st. tammany,2,30.6,-90.0,
butler,KY,pendleton,120,38.8,-84.3,21191.0
butler,NJ,morris,6,41.0,-74.4,34027.0
butler,PA,butler,4,40.9,-79.7,42019.0
buzzards bay,MA,barnstable,6,41.8,-70.6,25001.0
byhalia,MS,marshall,1,35.0,-89.6,28093.0
cabot,AR,lonoke,7,35.0,-92.0,5085.0
caddo,OK,bryan,3,34.2,-96.3,40013.0
cadiz,KY,trigg,14,36.9,-87.8,21221.0
cairo,WV,ritchie,1,39.2,-81.1,54085.0
caldwell,NJ,essex,25,40.9,-74.3,34013.0
caldwell,TX,burleson,142,30.6,-96.5,48051.0
caldwell,WV,greenbrier,9,37.8,-80.4,54025.0
calera,OK,bryan,14,33.9,-96.4,40013.0
calhoun,GA,gordon,41,34.4,-85.0,13129.0
california,PA,washington,5,40.1,-79.9,42125.0
calvert city,KY,marshall,4,37.0,-88.4,21157.0
camarillo,CA,ventura,33,34.2,-119.0,6111.0
cambria,CA,san luis obispo,27,35.6,-121.1,6079.0
cambridge,MA,middlesex,11,42.4,-71.1,25017.0
cambridge,WI,dane,53,43.0,-89.0,55025.0
cambridge springs,PA,crawford,4,41.8,-80.0,42039.0
camden,NJ,camden,4,39.9,-75.1,34007.0
camden,OH,preble,8,39.6,-84.7,39135.0
camdenton,MO,camden,40,38.0,-92.7,29029.0
cameron,LA,cameron,12,29.7,-93.6,
cameron,NC,harnett,7,35.3,-79.0,37085.0
camillus,NY,onondaga,6,43.0,-76.3,36067.0
camp hill,PA,cumberland,36,40.2,-76.9,42041.0
camp verde,AZ,yavapai,1,34.5,-111.8,4025.0
campbell hall,NY,orange,2,41.5,-74.3,36071.0
campbellsville,KY,taylor,6,37.3,-85.3,21217.0
