Town,State/Province,County,Count,Latitude,Longitude,FIPS
auberry,CA,fresno,4,37.1,-119.4,6019.0
auburn,AL,lee,2,32.6,-85.5,1081.0
auburn,CA,placer,6,39.0,-121.1,6061.0
auburn hills,MI,oakland,6,42.7,-83.2,26125.0
augusta,GA,columbia,4,33.5,-82.0,13073.0
augusta,GA,richmond,8,33.5,-82.0,13245.0
aurora,IN,dearborn,15,39.1,-85.0,18029.0
aurora,OH,portage,2,41.3,-81.3,39133.0
austin,TX,hays,491,30.2,-97.7,48209.0
austin,TX,travis,21113,30.2,-97.7,48453.0
austin,TX,williamson,1473,30.2,-97.7,48491.0
aviston,IL,clinton,1,38.7,-89.6,17027.0
avon,OH,lorain,1,41.4,-82.0,39093.0
avon lake,OH,lorain,5,41.5,-82.0,39093.0
aztec,NM,san juan,2,36.9,-108.0,35045.0
baileys harbor,WI,door,2,45.1,-87.2,55029.0
bainbridge,GA,decatur,3,30.9,-84.6,13087.0
bakersfield,CA,kern,3,35.4,-119.0,6029.0
baldwin park,CA,los angeles,2,34.1,-118.0,6037.0
baldwinsville,NY,onondaga,6,43.2,-76.4,36067.0
ballwin,MO,st. louis,140,38.6,-90.6,29189.0
baltimore,MD,anne arundel,22,39.3,-76.6,24003.0
baltimore,MD,baltimore,33,39.3,-76.6,24005.0
baltimore,MD,baltimore city,418,39.3,-76.6,24510.0
bangor,ME,penobscot,4,44.9,-68.8,23019.0
barnesville,MD,montgomery,1,39.2,-77.4,24031.0
barnesville,MN,clay,66,46.7,-96.3,27027.0
barrington,IL,lake,120,42.2,-88.2,17097.0
barrington,NH,strafford,10,43.2,-71.0,33017.0
bartlesville,OK,washington,160,36.7,-96.1,40147.0
barton,VT,orleans,6,44.7,-72.1,50019.0
basehor,KS,leavenworth,6,39.1,-95.0,20103.0
bass harbor,ME,hancock,1,44.2,-68.4,23009.0
bastrop,TX,bastrop,40,30.2,-97.3,48021.0
bath,ME,sagadahoc,6,43.9,-69.8,23023.0
bath,NH,grafton,1,44.2,-72.0,33009.0
baton rouge,LA,east. baton rouge,102,30.4,-91.2,
battle creek,MI,calhoun,8,42.3,-85.2,26025.0
battle lake,MN,otter tail,2,46.3,-95.7,27111.0
bay city,MI,bay,5,43.6,-84.0,26017.0
bay village,OH,cuyahoga,18,41.5,-81.9,39035.0
bayfield,WI,bayfield,24,46.9,-90.9,55007.0
bayville,NJ,ocean,291,39.9,-74.2,34029.0
beacon,NY,dutchess,2,41.5,-74.0,36027.0
beaumont,TX,jefferson,42,30.1,-94.1,48245.0
beaver city,NE,furnas,1,40.1,-99.7,31065.0
beaver falls,PA,beaver,8,40.8,-80.4,42007.0
bedford,TX,tarrant,2,32.9,-97.1,48439.0
bejou,MN,mahnomen,1,47.5,-95.9,27087.0
bel air,MD,harford,1,39.5,-76.4,24025.0
belen,NM,valencia,192,34.6,-106.7,35061.0
belington,WV,barbour,1,39.0,-80.0,54001.0
bellefontaine,OH,logan,3,40.4,-83.8,39091.0
bellefonte,PA,centre,24,40.9,-77.7,42027.0
belleview,FL,marion,1,29.0,-82.0,12083.0
bellevue,NE,sarpy,4,41.1,-95.9,31153.0
bellville,OH,richland,2,40.6,-82.5,39139.0
bellville,TX,austin,40,30.0,-96.2,48015.0
belmar,NJ,monmouth,33,40.2,-74.1,34025.0
belmont,MI,kent,10,43.1,-85.6,26081.0
beloit,WI,rock,1,42.5,-89.1,55105.0
belton,TX,bell,48,31.1,-97.5,48027.0
beltsville,MD,prince georges,56,39.0,-76.9,
bend,TX,san saba,62,31.1,-98.5,48411.0
benezett,PA,elk,4,41.3,-78.4,42047.0
benson,NC,johnston,1,35.3,-78.5,37101.0
benton,AR,saline,4,34.6,-92.7,5125.0
bentonville,AR,benton,16,36.3,-94.3,5007.0
berea,KY,madison,2,37.6,-84.3,21151.0
bergheim,TX,kendall,1,29.8,-98.8,48259.0
berkeley,CA,alameda,4,37.9,-122.3,6001.0
berkley,MI,oakland,1,42.5,-83.2,26125.0
berryville,VA,clarke,8,39.2,-78.0,51043.0
berwyn,IL,cook,3,41.8,-87.8,17031.0
bethany,CT,new haven,2,41.4,-73.0,9009.0
bethany beach,DE,sussex,39,38.7,-75.1,10005.0
bethesda,MD,montgomery,8,39.0,-77.1,24031.0
bethlehem,PA,lehigh,2,40.6,-75.4,42077.0
bethlehem,PA,northampton,4,40.6,-75.4,42095.0
bettendorf,IA,scott,3,41.6,-90.5,19163.0
beverly hills,CA,los angeles,1,34.1,-118.4,6037.0
big bend,WI,waukesha,1,42.9,-88.2,55133.0
big bend national park,TX,brewster,28,29.3,-103.3,48043.0
big pine key,FL,monroe,4,24.7,-81.4,12087.0
big sur,CA,monterey,85316,36.2,-121.6,6053.0
binghamton,NY,broome,51,42.2,-75.9,36007.0
birmingham,AL,jefferson,260,33.5,-86.8,1073.0
birmingham,AL,shelby,35,33.5,-86.8,1117.0
birmingham,MI,oakland,2,42.5,-83.2,26125.0
bisbee,AZ,cochise,8,31.5,-110.0,4003.0
bismarck,ND,burleigh,8,46.8,-100.7,38015.0
black creek,WI,outagamie,2,44.5,-88.4,55087.0
black mountain,NC,buncombe,10,35.6,-82.3,37021.0
black river,NY,jefferson,1,44.0,-75.8,36045.0
blacksburg,VA,montgomery,10,37.3,-80.4,51121.0
blain,PA,perry,3,40.3,-77.5,42099.0
blairstown,NJ,warren,9,41.0,-75.0,34041.0
blairsville,GA,union,4,34.9,-84.0,13291.0
blanco,TX,blanco,1,30.1,-98.4,48031.0
bloomfield,NJ,essex,20,40.8,-74.2,34013.0
blooming grove,NY,orange,6,41.4,-74.2,36071.0
bloomingdale,NJ,passaic,3,41.0,-74.3,34031.0
bloomington,IN,monroe,27,39.1,-86.5,18105.0
blue grass,IA,scott,3,41.5,-90.7,19163.0
blue island,IL,cook,6,41.7,-87.7,17031.0
bluffton,OH,allen,2,40.9,-83.9,39003.0
bluffton,SC,beaufort,12,32.2,-80.9,45013.0
boca raton,FL,palm beach,5,26.3,-80.1,12099.0
boerne,TX,kendall,90,29.8,-98.8,48259.0
bogata,TX,red river,50,33.5,-95.1,48387.0
boise,ID,ada,30,43.7,-116.2,16001.0
bolinas,CA,marin,1,37.9,-122.7,6041.0
bolton landing,NY,warren,20,43.6,-73.7,36113.0
bonita springs,FL,lee,5,26.4,-81.7,12071.0
boonsboro,MD,washington,4,39.5,-77.7,24043.0
boothbay,ME,lincoln,1,43.9,-69.6,23015.0
boothbay harbor,ME,lincoln,92,43.9,-69.6,23015.0
boscobel,WI,grant,3,43.1,-90.7,55043.0
boyce,VA,clarke,16,39.1,-78.0,51043.0
boynton beach,FL,palm beach,6,26.4,-80.2,12099.0
brackettville,TX,kinney,3,29.4,-100.4,48271.0
bradenton,FL,manatee,16,27.6,-82.8,12081.0
brady,TX,mcculloch,32,31.1,-99.3,48307.0
braidwood,IL,will,15,41.2,-88.2,17197.0
brandon,FL,hillsborough,1,27.9,-82.3,12057.0
brandon,IA,buchanan,7,42.2,-92.2,19019.0
brandon,SD,minnehaha,18,43.6,-96.6,46099.0
brant rock,MA,plymouth,2,42.1,-70.6,25023.0
brazil,IN,clay,36,39.5,-87.1,18021.0
brenham,TX,washington,21,30.2,-96.4,48477.0
brentwood,TN,williamson,2,36.0,-86.8,47187.0
brewerton,NY,onondaga,5,43.2,-76.1,36067.0
brewster,KS,thomas,4,39.4,-101.3,20193.0
bridgeton,MO,st. louis,15,38.7,-90.3,29189.0
bridgeview,IL,cook,15,41.8,-87.8,17031.0
bridport,VT,addison,1,43.9,-73.4,50001.0
brimfield,MA,hampden,2,42.1,-72.2,25013.0
bristol,ME,lincoln,4,44.0,-69.5,23015.0
bristol,RI,bristol,3,41.7,-71.3,44001.0
broken arrow,OK,tulsa,18,36.0,-95.8,40143.0
broken arrow,OK,wagoner,18,36.0,-95.8,40145.0
bronx,NY,bronx,27,40.8,-73.9,36005.0
brookeville,MD,montgomery,12,39.2,-77.1,24031.0
brookfield,VT,orange,2,44.0,-72.6,50017.0
brookhaven,MS,lincoln,15,31.6,-90.5,28085.0
brookings,SD,brookings,20,44.3,-96.9,46011.0
brooklyn,NY,kings,12,40.7,-74.0,36047.0
brookshire,TX,waller,39,29.8,-96.0,48473.0
brookston,IN,white,1,40.6,-86.9,18181.0
brownsville,TN,haywood,28,35.6,-89.3,47075.0
bruning,NE,thayer,2,40.3,-97.6,31169.0
brunswick,GA,glynn,96,34.2,-81.5,13127.0
brunswick,ME,cumberland,10,43.9,-70.0,23005.0
bryan,TX,brazos,416,30.6,-96.4,48041.0
buchanan,MI,berrien,30,41.8,-86.4,26021.0
buckland,OH,auglaize,10,40.6,-84.1,39011.0
budd lake,NJ,morris,18,40.9,-74.8,34027.0
buffalo grove,IL,lake,14,42.2,-88.0,17097.0
bulverde,TX,comal,30,29.7,-98.5,48091.0
bunn,NC,franklin,1,36.0,-78.3,37069.0
burbank,CA,los angeles,14,34.2,-118.3,6037.0
burkburnett,TX,wichita,1,34.1,-98.6,48485.0
burke,VA,fairfax,2,38.8,-77.3,51059.0
burlington,CT,hartford,6,41.8,-73.0,9003.0
burlington,IA,des moines,1,40.9,-91.1,19057.0
burlington,MA,middlesex,2,42.5,-71.2,25017.0
burlington,VT,chittenden,14,44.5,-73.2,50007.0
burlington,WI,racine,1,42.7,-88.3,55101.0
burnet,TX,burnet,20,30.8,-98.3,48053.0
burnsville,MN,dakota,1,44.7,-93.3,27037.0
buxton,ME,york,4,43.6,-70.5,23031.0
byron,MN,olmsted,5,44.0,-92.6,27109.0
cadiz,KY,trigg,42,36.8,-87.9,21221.0
calais,VT,washington,6,44.4,-72.5,50023.0
caldwell,TX,burleson,1,30.5,-96.7,48051.0
caledonia,MN,houston,4,43.6,-91.4,27055.0
camarillo,CA,ventura,6,34.2,-119.1,6111.0
camden,ME,knox,6,44.2,-69.1,23013.0
cameron,TX,milam,342,30.8,-97.0,48331.0
camp verde,AZ,yavapai,3,34.6,-111.8,4025.0
campbell hall,NY,orange,2,41.4,-74.3,36071.0
campbelltown,PA,lebanon,7,40.3,-76.6,42075.0
canaan,NH,grafton,6,43.7,-72.0,33009.0
canandaigua,NY,ontario,2,42.8,-77.3,36069.0
canton,GA,cherokee,2,34.2,-84.5,13057.0
canton,MI,wayne,10,42.3,-83.5,26163.0
canton,OH,stark,84,40.8,-81.4,39151.0
canyon lake,TX,comal,8,29.9,-98.3,48091.0
cape coral,FL,lee,7,26.5,-82.0,12071.0
cape girardeau,MO,cape girardeau,28,37.3,-89.6,29031.0
cape may,NJ,cape may,376,39.0,-74.9,34009.0
cape may court house,NJ,cape may,12,39.1,-74.8,34009.0
cape may point,NJ,cape may,8,38.9,-75.0,34009.0
cape vincent,NY,jefferson,10,44.1,-76.3,36045.0
capistrano beach,CA,orange,6,33.5,-117.7,6059.0
carbondale,IL,jackson,135,37.7,-89.2,17077.0
carlisle,KY,nicholas,2,38.3,-84.0,21181.0
carlisle,PA,cumberland,105,40.2,-77.2,42041.0
carlsbad,CA,san diego,186,33.2,-117.3,6073.0
carlton,MN,carlton,1,46.6,-92.6,27017.0
carlyle,IL,clinton,14,38.6,-89.3,17027.0
carmel,IN,hamilton,15,40.0,-86.2,18057.0
carrollton,GA,carroll,6,33.5,-85.0,13045.0
carrollton,TX,dallas,667,33.0,-96.9,48113.0
carrollton,TX,denton,667,33.0,-96.9,48121.0
carthage,NC,moore,15,35.4,-79.4,37125.0
carthage,TN,smith,5,36.3,-86.0,47159.0
carver,MN,carver,13,44.7,-93.7,27019.0
cary,NC,wake,4,35.8,-78.8,37183.0
castine,ME,hancock,2,44.4,-68.8,23009.0
catawissa,PA,columbia,24,40.9,-76.4,42037.0
cato,NY,cayuga,3,43.2,-76.6,36011.0
cedar falls,IA,black hawk,24,42.5,-92.5,19013.0
cedar grove,NJ,essex,2,40.9,-74.2,34013.0
cedar hill,TX,dallas,27,32.6,-97.0,48113.0
cedar key,FL,levy,1,29.2,-83.0,12075.0
cedar lake,MI,montcalm,2,43.4,-85.0,26117.0
cedar park,TX,williamson,8,30.4,-97.7,48491.0
cedar rapids,IA,linn,288,42.0,-91.7,19113.0
center,MO,ralls,14,39.5,-91.6,29173.0
center harbor,NH,belknap,12,43.7,-71.5,33001.0
center valley,PA,lehigh,1,40.5,-75.4,42077.0
centerville,GA,houston,4,32.6,-83.7,13153.0
central lake,MI,antrim,1,45.1,-85.3,26009.0
cerrillos,NM,santa fe,4,35.4,-106.1,35049.0
chalmette,LA,st. bernard,5,30.0,-89.9,
chambersburg,PA,franklin,96,39.9,-77.7,42055.0
champaign,IL,champaign,28,40.1,-88.2,17019.0
champlin,MN,hennepin,1,45.2,-93.4,27053.0
chandler,AZ,maricopa,6,33.3,-111.9,4013.0
chanhassen,MN,carver,6,44.9,-93.5,27019.0
chantilly,VA,fairfax,12,38.9,-77.5,51059.0
chantilly,VA,loudoun,18,38.9,-77.5,51107.0
chapel hill,NC,orange,4,35.9,-79.0,37135.0
charleston,SC,berkeley,40,32.8,-79.9,45015.0
charleston,SC,charleston,110,32.8,-79.9,45019.0
charlotte,NC,mecklenburg,126,35.2,-80.8,37119.0
charlotte,VT,chittenden,142,44.3,-73.2,50007.0
charlottesville,VA,albemarle,120,38.1,-78.4,51003.0
charlottesville,VA,charlottesville city,270,38.1,-78.4,51540.0
chaska,MN,carver,1,44.8,-93.6,27019.0
chatham,MA,barnstable,3,41.7,-69.9,25001.0
chattanooga,TN,hamilton,126,35.0,-85.2,47065.0
chester,NJ,morris,1,40.8,-74.7,34027.0
chesterton,IN,porter,4,41.6,-87.0,18127.0
chicago,IL,cook,5220,41.9,-87.6,17031.0
chickasha,OK,grady,6,35.0,-98.0,40051.0
chicopee,MA,hampden,9,42.1,-72.6,25013.0
chilmark,MA,dukes,3,41.4,-70.7,25007.0
chino,CA,san bernardino,3,34.0,-117.7,6071.0
chisholm,MN,st. louis,4,47.6,-92.8,27137.0
cincinnati,OH,clermont,36,39.1,-84.5,39025.0
cincinnati,OH,hamilton,1332,39.1,-84.5,39061.0
citrus heights,CA,sacramento,2,38.7,-121.3,6067.0
clare,MI,clare,1,43.8,-84.7,26035.0
claremore,OK,rogers,40,36.3,-95.6,40131.0
clark,NJ,union,1,40.6,-74.3,34039.0
clarklake,MI,jackson,4,42.1,-84.4,26075.0
clarks hill,SC,mccormick,2,33.6,-82.1,45065.0
clarkston,MI,oakland,76,42.7,-83.4,26125.0
clarksville,TN,montgomery,42,36.5,-87.3,47125.0
clayton,NY,jefferson,25,44.2,-76.1,36045.0
clearwater beach,FL,pinellas,4,28.0,-82.8,12103.0
cleburne,TX,johnson,18,32.3,-97.5,48251.0
clemson,SC,pickens,6,34.7,-82.8,45077.0
clermont,KY,bullitt,3,37.9,-85.7,21029.0
cleveland,OH,cuyahoga,128,41.5,-81.7,39035.0
clifford,IN,bartholomew,3,39.3,-85.9,18005.0
clifford,ND,traill,8,47.4,-97.4,38097.0
clifton,NJ,passaic,4,40.8,-74.2,34031.0
clinton,CT,middlesex,16,41.3,-72.5,9007.0
clinton,NJ,hunterdon,2,40.6,-74.9,34019.0
clinton,NY,oneida,9,43.0,-75.4,36065.0
clinton township,MI,macomb,2,42.6,-82.9,26099.0
clute,TX,brazoria,2,29.1,-95.4,48039.0
coatesville,PA,chester,45,40.0,-75.8,42029.0
cockeysville,MD,baltimore,3,39.5,-76.6,24005.0
cogan station,PA,lycoming,11,41.3,-77.1,42081.0
cohoes,NY,albany,15,42.8,-73.7,36001.0
colbert,GA,madison,1,34.0,-83.2,13195.0
cold spring,NY,putnam,32,41.5,-73.9,36079.0
college station,TX,brazos,232,30.6,-96.3,48041.0
collinsville,OK,tulsa,64,36.4,-95.9,40143.0
colona,IL,henry,3,41.5,-90.3,17073.0
colorado springs,CO,el paso,36,38.8,-104.8,8041.0
colton,NY,st. lawrence,2,44.3,-74.8,36089.0
columbia,MO,boone,22,38.9,-92.2,29019.0
columbia,MS,marion,6,31.2,-89.8,28091.0
columbia,NC,tyrrell,4,35.8,-76.2,37177.0
columbia,VA,goochland,1,37.7,-78.2,51075.0
columbus,OH,delaware,20,40.1,-83.0,39041.0
columbus,OH,franklin,540,40.1,-83.0,39049.0
columbus,WI,columbia,1,43.3,-89.0,55021.0
comfort,TX,kendall,22,30.0,-98.7,48259.0
concord,CA,contra costa,4,38.0,-122.0,6013.0
concord,MA,middlesex,12,42.5,-71.3,25017.0
congers,NY,rockland,1,41.2,-73.9,36087.0
connellsville,PA,fayette,504,40.0,-79.6,42051.0
conover,NC,catawba,5,35.7,-81.2,37035.0
conowingo,MD,cecil,1,39.7,-76.2,24015.0
conshohocken,PA,montgomery,4,40.1,-75.3,42091.0
converse,TX,bexar,1,29.5,-98.2,48029.0
coon rapids,IA,carroll,4,41.9,-94.7,19027.0
copenhagen,NY,lewis,10,43.8,-75.7,36049.0
coppell,TX,dallas,36,33.0,-97.0,48113.0
copperas cove,TX,coryell,60,31.3,-98.1,48099.0
coral gables,FL,miami-dade,2,25.8,-80.3,12086.0
cordova,TN,shelby,1,35.2,-89.8,47157.0
corinth,KY,grant,6,38.5,-84.6,21081.0
corinth,VT,orange,6,44.1,-72.2,50017.0
corning,NY,steuben,3,42.1,-77.0,36101.0
cornwall,NY,orange,1,41.4,-74.0,36071.0
corolla,NC,currituck,2,36.3,-75.8,37053.0
corona,CA,riverside,8,33.9,-117.6,6065.0
coronado,CA,san diego,2,32.7,-117.2,6073.0
corpus christi,TX,nueces,5,27.8,-97.4,48355.0
cortland,NY,cortland,12,42.6,-76.2,36023.0
cortland,OH,trumbull,4,41.3,-80.7,39155.0
costa mesa,CA,orange,1,33.7,-117.9,6059.0
covina,CA,los angeles,4,34.1,-117.9,6037.0
covington,LA,st. tammany,5,30.5,-90.1,
cranberry,PA,venango,1,41.3,-79.7,42121.0
crawfordville,FL,wakulla,9,30.2,-84.4,12129.0
crisfield,MD,somerset,1,38.0,-75.8,24039.0
crofton,MD,anne arundel,7,39.0,-76.7,24003.0
crofton,NE,knox,4,42.7,-97.6,31107.0
cross junction,VA,frederick,3,39.3,-78.3,51069.0
cross plains,WI,dane,2,43.1,-89.6,55025.0
cross village,MI,emmet,5,45.6,-85.0,26047.0
croton on hudson,NY,westchester,5,41.2,-73.9,36119.0
crown point,IN,lake,3,41.4,-87.3,18089.0
crownsville,MD,anne arundel,1,39.0,-76.6,24003.0
crystal lake,IL,mchenry,56,42.2,-88.3,17111.0
cub run,KY,hart,7,37.3,-86.1,21099.0
cuero,TX,dewitt,2149,29.1,-97.2,48123.0
culver city,CA,los angeles,2,34.0,-118.4,6037.0
cumberland,WI,barron,1,45.5,-92.1,55005.0
cumming,GA,forsyth,6,34.2,-84.2,13117.0
cutler,OH,washington,1,39.4,-81.8,39167.0
cypress,TX,harris,10,30.0,-95.7,48201.0
dallas,GA,paulding,9,33.9,-84.9,13223.0
dallas,TX,collin,324,32.8,-96.8,48085.0
dallas,TX,dallas,3726,32.8,-96.8,48113.0
dallastown,PA,york,2,39.9,-76.6,42133.0
dalton,GA,whitfield,5,34.8,-84.9,13313.0
damariscotta,ME,lincoln,1,44.0,-69.5,23015.0
danielson,CT,windham,8,41.8,-71.9,9015.0
danville,IL,vermilion,51,40.1,-87.6,17183.0
danville,KY,boyle,13,37.6,-84.8,21021.0
danville,VA,danville city,12,36.6,-79.4,51590.0
dauphin,PA,dauphin,55,40.4,-76.9,42043.0
davenport,IA,scott,1,41.5,-90.6,19163.0
davenport,ND,cass,200,46.7,-97.1,38017.0
davenport,NY,delaware,3,42.4,-75.1,36025.0
davidsonville,MD,anne arundel,2,39.0,-76.6,24003.0
davis,CA,yolo,2,38.6,-121.8,6113.0
davis,WV,tucker,28,39.1,-79.4,54093.0
davison,MI,genesee,1,43.0,-83.5,26049.0
dayton,WA,columbia,1,46.2,-117.8,53013.0
de graff,OH,logan,1,40.3,-83.9,39091.0
de queen,AR,sevier,8,34.1,-94.3,5133.0
dearborn,MI,wayne,2,42.3,-83.2,26163.0
decatur,GA,dekalb,426,33.8,-84.3,13089.0
decatur,IL,macon,21,39.8,-88.9,17115.0
deep gap,NC,watauga,24,36.2,-81.5,37189.0
deerfield,IL,lake,3,42.2,-87.9,17097.0
dekalb,IL,dekalb,5,41.9,-88.8,17037.0
del valle,TX,travis,72,30.2,-97.6,48453.0
delancey,NY,delaware,20,42.2,-75.0,36025.0
deland,FL,volusia,4,29.0,-81.4,12127.0
delaplane,VA,fauquier,9,38.9,-77.9,51061.0
delhi,NY,delaware,15,42.2,-75.0,36025.0
delmar,DE,sussex,1,38.5,-75.6,10005.0
delray beach,FL,palm beach,4,26.5,-80.1,12099.0
delta,CO,delta,4,38.7,-108.2,8029.0
deming,NM,luna,12,32.2,-107.7,35029.0
denair,CA,stanislaus,1,37.5,-120.7,6099.0
denison,TX,grayson,7,33.7,-96.5,48181.0
dennisville,NJ,cape may,6,39.2,-74.9,34009.0
denton,TX,denton,12,33.2,-97.1,48121.0
denver,CO,adams,104,39.8,-105.0,8001.0
denver,CO,arapahoe,26,39.8,-105.0,8005.0
denver,CO,denver,351,39.8,-105.0,8031.0
denver,CO,jefferson,65,39.8,-105.0,8059.0
derry,NH,rockingham,2,42.9,-71.3,33015.0
derwood,MD,montgomery,44,39.1,-77.1,24031.0
des moines,IA,polk,224,41.6,-93.6,19153.0
detroit,MI,wayne,48,42.3,-83.1,26163.0
diamond,MO,newton,1,37.0,-94.3,29145.0
diamond point,NY,warren,2,43.5,-73.7,36113.0
dillon beach,CA,marin,10,38.3,-123.0,6041.0
dixon,MO,pulaski,12,38.0,-92.1,29169.0
dolores,CO,montezuma,12,37.5,-108.3,8083.0
donnelsville,OH,clark,1,39.9,-83.9,39023.0
doss,TX,gillespie,1,30.5,-99.2,48171.0
douglas,AZ,cochise,3,31.4,-109.4,4003.0
douglas,MA,worcester,2,42.1,-71.7,25027.0
douglassville,TX,cass,32,33.2,-94.4,48067.0
dover,DE,kent,4,39.2,-75.6,10001.0
dover,NH,strafford,2,43.2,-70.9,33017.0
dover,NJ,morris,6,40.9,-74.6,34027.0
downers grove,IL,dupage,1,41.8,-88.0,17043.0
downingtown,PA,chester,4,40.0,-75.7,42029.0
dresden,ME,lincoln,4,44.1,-69.7,23015.0
driftwood,TX,hays,2,30.1,-98.0,48209.0
dripping springs,TX,hays,12,30.3,-98.1,48209.0
dublin,OH,franklin,1,40.1,-83.1,39049.0
duluth,GA,fulton,9,34.0,-84.2,13121.0
duluth,GA,gwinnett,9,34.0,-84.2,13135.0
duluth,MN,st. louis,42,47.1,-91.9,27137.0
duncanville,TX,dallas,2,32.7,-96.9,48113.0
dunedin,FL,pinellas,1,28.0,-82.8,12103.0
dunkirk,MD,calvert,1,38.7,-76.6,24009.0
dunlap,TN,sequatchie,4,35.4,-85.4,47153.0
dunn,NC,harnett,4,35.3,-78.6,37085.0
dunn loring,VA,fairfax,2,38.9,-77.2,51059.0
durant,OK,bryan,4,34.0,-96.4,40013.0
durham,NC,durham,100,36.0,-78.9,37063.0
durham,NH,strafford,4,43.1,-71.0,33017.0
dyersburg,TN,dyer,2,36.1,-89.4,47045.0
dyke,VA,greene,4,38.3,-78.6,51079.0
eagle pass,TX,maverick,73,28.5,-100.5,48323.0
eagleville,PA,montgomery,6,40.1,-75.3,42091.0
earlham,IA,madison,6,41.4,-94.1,19121.0
east amherst,NY,erie,8,43.0,-78.7,36029.0
east aurora,NY,erie,1,42.8,-78.6,36029.0
east boothbay,ME,lincoln,2,43.8,-69.6,23015.0
east brunswick,NJ,middlesex,8,40.4,-74.4,34023.0
east hampton,CT,middlesex,2,41.6,-72.5,9007.0
east hampton,NY,suffolk,2,41.0,-72.2,36103.0
east lansing,MI,ingham,8,42.8,-84.4,26065.0
east liverpool,OH,columbiana,18,40.7,-80.6,39029.0
east marion,NY,suffolk,116,41.1,-72.3,36103.0
east moline,IL,rock island,117,41.5,-90.4,17161.0
east otis,MA,berkshire,3,42.2,-73.0,25003.0
