Town,State/Province,County,Count,Latitude,Longitude,FIPS
buxton,NC,dare,2,35.2,-75.5,37055.0
byron,MN,olmsted,7,44.0,-92.6,27109.0
caddo mills,TX,hunt,1,33.1,-96.2,48231.0
cadiz,KY,trigg,140,36.8,-87.9,21221.0
cambridge,OH,guernsey,2,40.1,-81.6,39059.0
camden,ME,knox,1,44.2,-69.1,23013.0
cameron,TX,milam,78,30.8,-97.0,48331.0
camp creek,WV,mercer,1,37.5,-81.1,54055.0
camp verde,AZ,yavapai,3,34.6,-111.8,4025.0
campbellsville,KY,taylor,9,37.4,-85.4,21217.0
canton,GA,cherokee,2,34.2,-84.5,13057.0
canton,MI,wayne,2,42.3,-83.5,26163.0
canton,OH,stark,42,40.8,-81.4,39151.0
canyon lake,TX,comal,84,29.9,-98.3,48091.0
cape charles,VA,northampton,1,37.3,-76.0,51131.0
cape elizabeth,ME,cumberland,12,43.6,-70.2,23005.0
cape girardeau,MO,cape girardeau,20,37.3,-89.6,29031.0
cape may,NJ,cape may,32,39.0,-74.9,34009.0
cape may point,NJ,cape may,2,38.9,-75.0,34009.0
carbondale,IL,jackson,63,37.7,-89.2,17077.0
carlsbad,CA,san diego,9,33.2,-117.3,6073.0
carmel,IN,hamilton,5,40.0,-86.2,18057.0
carrollton,TX,dallas,5,33.0,-96.9,48113.0
carrollton,TX,denton,5,33.0,-96.9,48121.0
carrollton,VA,isle of wight,1,37.0,-76.5,51093.0
catawissa,MO,franklin,10,38.4,-90.8,29071.0
cato,NY,cayuga,2,43.2,-76.6,36011.0
catonsville,MD,baltimore,4,39.3,-76.7,24005.0
cedar hill,TX,dallas,8,32.6,-97.0,48113.0
cedar rapids,IA,linn,40,42.0,-91.7,19113.0
celina,TX,collin,30,33.3,-96.8,48085.0
center point,TX,kerr,2,29.9,-99.0,48265.0
central city,PA,somerset,4,40.1,-78.8,42111.0
central lake,MI,antrim,1,45.1,-85.3,26009.0
centreville,VA,fairfax,2,38.8,-77.5,51059.0
champaign,IL,champaign,41,40.1,-88.2,17019.0
chandler,AZ,maricopa,40,33.3,-111.9,4013.0
chapel hill,NC,orange,4,35.9,-79.0,37135.0
charleston,SC,berkeley,36,32.8,-79.9,45015.0
charleston,SC,charleston,99,32.8,-79.9,45019.0
charlevoix,MI,charlevoix,1,45.2,-85.3,26029.0
charlotte,NC,mecklenburg,238,35.2,-80.8,37119.0
charlotte,VT,chittenden,2,44.3,-73.2,50007.0
charlottesville,VA,albemarle,8,38.1,-78.4,51003.0
charlottesville,VA,charlottesville city,18,38.1,-78.4,51540.0
chassell,MI,houghton,1,47.0,-88.6,26061.0
chatham,NJ,morris,2,40.7,-74.4,34027.0
chattanooga,TN,hamilton,28,35.0,-85.2,47065.0
chelsea,MI,washtenaw,7,42.3,-84.0,26161.0
cherokee,OK,alfalfa,2,36.8,-98.4,40003.0
cherry hill,NJ,camden,12,39.9,-75.0,34007.0
cherryville,MO,crawford,1,37.9,-91.3,29055.0
chesapeake,VA,chesapeake city,3,36.7,-76.2,51550.0
chester,CA,plumas,3,40.4,-121.3,6063.0
chesterfield,VA,chesterfield,6,37.4,-77.6,51041.0
chicago,IL,cook,6844,41.9,-87.6,17031.0
childwold,NY,st. lawrence,1,44.3,-74.7,36089.0
chilo,OH,clermont,2,38.8,-84.1,39025.0
choctaw,OK,oklahoma,44,35.5,-97.3,40109.0
christiana,PA,lancaster,18,39.9,-76.0,42071.0
churdan,IA,greene,2,42.2,-94.5,19073.0
cincinnati,OH,clermont,39,39.1,-84.5,39025.0
cincinnati,OH,hamilton,1443,39.1,-84.5,39061.0
claremont,CA,los angeles,1,34.1,-117.7,6037.0
claremore,OK,rogers,65,36.3,-95.6,40131.0
clarklake,MI,jackson,4,42.1,-84.4,26075.0
clarkston,MI,oakland,136,42.7,-83.4,26125.0
claryville,NY,sullivan,1,42.0,-74.5,36105.0
clayton,GA,rabun,1,34.9,-83.4,13241.0
clayton,NY,jefferson,5,44.2,-76.1,36045.0
cleburne,TX,johnson,5,32.3,-97.4,48251.0
clemson,SC,pickens,14,34.7,-82.8,45077.0
cleveland,OH,cuyahoga,128,41.5,-81.7,39035.0
cleveland,TN,bradley,3,35.1,-84.9,47011.0
clifford,ND,traill,12,47.4,-97.4,38097.0
clifton,VA,fairfax,2,39.0,-77.3,51059.0
cloverdale,CA,sonoma,3,38.8,-123.0,6097.0
cobden,IL,union,1,37.6,-89.2,17181.0
cochranville,PA,chester,1,39.9,-75.9,42029.0
cockeysville,MD,baltimore,3,39.5,-76.6,24005.0
cody,WY,park,1,44.5,-109.6,56029.0
coeur d alene,ID,kootenai,6,47.6,-116.7,16055.0
coldwater,KS,comanche,1,37.3,-99.3,20033.0
cole camp,MO,benton,8,38.4,-93.2,29015.0
coleman,TX,coleman,15,31.9,-99.4,48083.0
colfax,NC,guilford,1,36.1,-80.0,37081.0
college station,TX,brazos,12,30.6,-96.3,48041.0
collegedale,TN,hamilton,1,35.1,-85.1,47065.0
collegeville,PA,montgomery,4,40.2,-75.4,42091.0
colleyville,TX,tarrant,10,32.9,-97.1,48439.0
collingswood,NJ,camden,3,39.9,-75.1,34007.0
coloma,MI,berrien,2,42.2,-86.3,26021.0
colton,NY,st. lawrence,1,44.3,-74.8,36089.0
columbia,MD,howard,6,39.2,-76.9,24027.0
columbia,MO,boone,66,38.9,-92.2,29019.0
columbia,MS,marion,17,31.2,-89.8,28091.0
columbia,NJ,warren,1,41.0,-75.1,34041.0
columbia,TN,maury,1,35.6,-87.0,47119.0
columbus,KS,cherokee,7,37.2,-94.9,20021.0
columbus,OH,delaware,13,40.1,-83.0,39041.0
columbus,OH,franklin,351,40.1,-83.0,39049.0
comfort,TX,kendall,18,30.0,-98.7,48259.0
concord,NH,merrimack,5,43.2,-71.6,33013.0
concordia,KS,cloud,9,39.5,-97.7,20029.0
connellsville,PA,fayette,144,40.0,-79.6,42051.0
conway,AR,faulkner,12,35.1,-92.4,5045.0
conway,SC,horry,4,33.9,-79.0,45051.0
conyers,GA,rockdale,7,33.7,-84.0,13247.0
coon rapids,IA,carroll,5,41.9,-94.7,19027.0
cooper,TX,delta,3,33.4,-95.6,48119.0
cooperstown,NY,otsego,6,42.7,-74.9,36077.0
copemish,MI,manistee,1,44.4,-85.9,26101.0
coppell,TX,dallas,4,33.0,-97.0,48113.0
copperas cove,TX,coryell,2,31.3,-98.1,48099.0
coram,NY,suffolk,1,40.9,-73.0,36103.0
corolla,NC,currituck,1,36.4,-75.8,37053.0
corpus christi,TX,nueces,5,27.8,-97.4,48355.0
corsicana,TX,navarro,40,32.1,-96.4,48349.0
cortland,NY,cortland,8,42.6,-76.2,36023.0
costa mesa,CA,orange,2,33.7,-117.9,6059.0
council bluffs,IA,pottawattamie,8,41.2,-95.9,19155.0
coventry,RI,kent,3,41.7,-71.6,44003.0
coyle,OK,logan,8,35.9,-97.2,40083.0
cranberry,PA,venango,6,41.3,-79.7,42121.0
cranford,NJ,union,1,40.7,-74.3,34039.0
crofton,MD,anne arundel,9,39.0,-76.7,24003.0
cross junction,VA,frederick,9,39.3,-78.3,51069.0
crossville,TN,cumberland,7,35.9,-85.0,47035.0
crown point,IN,lake,3,41.4,-87.3,18089.0
crystal lake,IL,mchenry,28,42.2,-88.3,17111.0
cub run,KY,hart,6,37.3,-86.1,21099.0
cumberland,MD,allegany,3,39.7,-78.8,24001.0
cumming,GA,forsyth,1,34.2,-84.2,13117.0
curwensville,PA,clearfield,1,40.9,-78.5,42033.0
cypress,TX,harris,26,30.0,-95.7,48201.0
dacula,GA,gwinnett,1,34.0,-83.9,13135.0
dahlonega,GA,lumpkin,8,34.6,-84.0,13187.0
daleville,VA,botetourt,1,37.4,-79.9,51023.0
dallas,TX,collin,198,32.8,-96.8,48085.0
dallas,TX,dallas,2277,32.8,-96.8,48113.0
dalton,GA,whitfield,1,34.8,-84.9,13313.0
damariscotta,ME,lincoln,1,44.0,-69.5,23015.0
damascus,MD,montgomery,5,39.3,-77.2,24031.0
danville,KY,boyle,11,37.6,-84.8,21021.0
darien,IL,dupage,1,41.8,-88.0,17043.0
darlington,MD,harford,1,39.6,-76.2,24025.0
dauphin,PA,dauphin,5,40.4,-76.9,42043.0
davenport,FL,polk,6,28.2,-81.6,12105.0
davenport,IA,scott,3,41.5,-90.6,19163.0
davidson,NC,mecklenburg,2,35.5,-80.8,37119.0
davis,CA,yolo,2,38.6,-121.8,6113.0
dawsonville,GA,dawson,3,34.4,-84.2,13085.0
daytona beach,FL,volusia,9,29.2,-81.1,12127.0
dearborn,MI,wayne,1,42.3,-83.2,26163.0
decatur,GA,dekalb,6,33.8,-84.3,13089.0
decatur,IL,macon,3,39.8,-88.9,17115.0
deer park,TX,harris,2,29.7,-95.1,48201.0
deerfield,MA,franklin,3,42.5,-72.6,25011.0
delafield,WI,waukesha,5,43.0,-88.4,55133.0
delancey,NY,delaware,4,42.2,-75.0,36025.0
delaware,OH,delaware,3,40.3,-83.1,39041.0
delta,CO,delta,3,38.7,-108.2,8029.0
denair,CA,stanislaus,3,37.5,-120.7,6099.0
denton,TX,denton,21,33.2,-97.1,48121.0
denver,CO,adams,16,39.8,-105.0,8001.0
denver,CO,arapahoe,4,39.8,-105.0,8005.0
denver,CO,denver,54,39.8,-105.0,8031.0
denver,CO,jefferson,10,39.8,-105.0,8059.0
dermott,AR,chicot,6,33.5,-91.5,5017.0
derwood,MD,montgomery,8,39.1,-77.1,24031.0
detroit,MI,wayne,64,42.3,-83.1,26163.0
detroit lakes,MN,becker,2,47.0,-95.7,27005.0
dillsburg,PA,york,12,40.1,-77.0,42133.0
dodge city,KS,ford,6,37.7,-100.1,20057.0
douglas,MI,allegan,1,42.6,-86.2,26005.0
douglassville,TX,cass,4,33.2,-94.4,48067.0
douglasville,GA,douglas,1,33.8,-84.8,13097.0
dover,DE,kent,88,39.1,-75.5,10001.0
dover,NH,strafford,2,43.2,-70.9,33017.0
driftwood,TX,hays,28,30.1,-98.0,48209.0
dripping springs,TX,hays,16,30.3,-98.1,48209.0
drums,PA,luzerne,7,41.0,-76.0,42079.0
dubuque,IA,dubuque,22,42.5,-90.7,19061.0
dudley,MA,worcester,1,42.1,-71.9,25027.0
duluth,MN,st. louis,21,47.1,-91.9,27137.0
dunkirk,MD,calvert,2,38.7,-76.6,24009.0
durham,NC,durham,30,36.0,-78.9,37063.0
durham,NH,strafford,2,43.1,-71.0,33017.0
dyer,IN,lake,1,41.5,-87.5,18089.0
dysart,IA,tama,1,42.2,-92.4,19171.0
eagle bay,NY,herkimer,4,43.8,-75.0,36043.0
eagle pass,TX,maverick,6,28.5,-100.5,48323.0
east berlin,PA,adams,1,40.0,-77.0,42001.0
east greenville,PA,montgomery,14,40.4,-75.5,42091.0
east hampton,CT,middlesex,2,41.6,-72.5,9007.0
east hampton,NY,suffolk,6,41.0,-72.2,36103.0
east hartland,CT,hartford,1,42.0,-72.9,9003.0
east lansing,MI,ingham,3,42.8,-84.4,26065.0
east lyme,CT,new london,12,41.4,-72.2,9011.0
east marion,NY,suffolk,48,41.1,-72.3,36103.0
eastham,MA,barnstable,3,41.8,-70.0,25001.0
easton,MD,talbot,1,38.8,-76.1,24041.0
eastpointe,MI,macomb,2,42.5,-82.9,26099.0
eatonton,GA,putnam,2,33.3,-83.4,13237.0
eau claire,WI,eau claire,33,44.7,-91.5,55035.0
ebony,VA,brunswick,3,36.6,-78.0,51025.0
ecru,MS,pontotoc,2,34.3,-89.0,28115.0
eden prairie,MN,hennepin,3,44.9,-93.4,27053.0
edgartown,MA,dukes,8,41.4,-70.5,25007.0
edgerton,OH,williams,1,41.4,-84.7,39171.0
edinburg,TX,hidalgo,12,26.3,-98.1,48215.0
edisto island,SC,colleton,60,32.6,-80.3,45029.0
edmond,OK,oklahoma,4,35.7,-97.6,40109.0
egg harbor,WI,door,1,45.0,-87.3,55029.0
egg harbor city,NJ,atlantic,10,39.5,-74.6,34001.0
el dorado,CA,el dorado,8,38.6,-120.9,6017.0
el dorado,KS,butler,11,37.9,-96.8,20015.0
el paso,TX,el paso,65,31.8,-106.5,48141.0
eldora,IA,hardin,1,42.3,-93.1,19083.0
elephant butte,NM,sierra,4,33.2,-107.2,35051.0
elgin,AZ,santa cruz,2,31.6,-110.5,4023.0
elizabethton,TN,carter,1,36.4,-82.1,47019.0
elizabethtown,PA,lancaster,7,40.2,-76.6,42071.0
elko new market,MN,scott,32,44.6,-93.3,27139.0
elkridge,MD,howard,1,39.2,-76.7,24027.0
ellabell,GA,bryan,2,32.1,-81.5,13029.0
ellenton,FL,manatee,3,27.5,-82.5,12081.0
ellicott city,MD,howard,45,39.3,-76.9,24027.0
elverson,PA,chester,12,40.2,-75.8,42029.0
emigrant,MT,park,2,45.2,-110.8,30067.0
empire,MI,leelanau,2,44.8,-86.0,26089.0
endicott,NY,broome,7,42.1,-76.1,36007.0
englishtown,NJ,monmouth,4,40.3,-74.4,34025.0
ephrata,PA,lancaster,10,40.2,-76.2,42071.0
essex junction,VT,chittenden,12,44.5,-73.1,50007.0
estancia,NM,torrance,2,34.7,-106.2,35057.0
eureka springs,AR,carroll,7,36.4,-93.7,5015.0
evans,GA,columbia,3,33.6,-82.2,13073.0
evergreen park,IL,cook,21,41.7,-87.7,17031.0
fairborn,OH,greene,5,39.8,-84.0,39057.0
fairfax,MN,renville,3,44.5,-94.7,27129.0
fairfax,VA,fairfax,20,39.0,-77.3,51059.0
fairfax,VA,fairfax city,5,39.0,-77.3,51600.0
fairfield,CT,fairfield,2,41.2,-73.3,9001.0
fairmont,MN,martin,3,43.6,-94.4,27091.0
fairview,NC,buncombe,2,35.5,-82.4,37021.0
falls church,VA,fairfax,14,39.0,-77.3,51059.0
falls church,VA,falls church city,2,39.0,-77.3,51610.0
fargo,ND,cass,33,46.9,-96.8,38017.0
fayetteville,AR,washington,84,36.0,-94.1,5143.0
fergus falls,MN,otter tail,26,46.3,-96.1,27111.0
fincastle,VA,botetourt,2,37.5,-79.9,51023.0
findlay,OH,hancock,2,41.0,-83.7,39063.0
fishers,IN,hamilton,20,40.0,-86.0,18057.0
fishs eddy,NY,delaware,2,42.0,-75.2,36025.0
flag pond,TN,unicoi,1,36.0,-82.6,47171.0
flagstaff,AZ,coconino,6,35.5,-111.7,4005.0
flandreau,SD,moody,4,44.1,-96.7,46101.0
flint,MI,genesee,26,43.0,-83.7,26049.0
floresville,TX,wilson,9,29.2,-98.2,48493.0
florissant,MO,st. louis,3,38.8,-90.3,29189.0
flower mound,TX,denton,48,33.0,-97.1,48121.0
fontana,CA,san bernardino,2,34.1,-117.5,6071.0
fordyce,AR,dallas,1,33.8,-92.4,5039.0
forked river,NJ,ocean,6,39.9,-74.3,34029.0
forney,TX,kaufman,8,32.7,-96.5,48257.0
fort davis,TX,jeff davis,3,30.7,-103.9,48243.0
fort myers,FL,lee,8,26.6,-81.9,12071.0
fort payne,AL,dekalb,3,34.4,-85.7,1049.0
fort rucker,AL,dale,1,31.4,-85.7,1045.0
fort walton beach,FL,okaloosa,24,30.4,-86.6,12091.0
fort wayne,IN,allen,99,41.1,-85.2,18003.0
fort worth,TX,tarrant,1505,32.8,-97.3,48439.0
fortville,IN,hancock,2,39.9,-85.8,18059.0
fox lake,WI,dodge,2,43.6,-88.9,55027.0
franklin,LA,st. mary,15,29.7,-91.6,
franklin,NC,macon,14,35.2,-83.4,37113.0
franklin,TN,williamson,8,35.9,-86.9,47187.0
frederick,MD,frederick,84,39.4,-77.4,24021.0
fredericksburg,TX,gillespie,55,30.3,-98.9,48171.0
freeport,FL,walton,17,30.5,-86.2,12131.0
freeport,TX,brazoria,126,29.0,-95.3,48039.0
fremont,CA,alameda,5,37.6,-122.1,6001.0
fremont,IN,steuben,15,41.7,-84.9,18151.0
fremont,OH,sandusky,2,41.4,-83.1,39143.0
friendswood,TX,galveston,12,29.5,-95.2,48167.0
frisco,TX,collin,2,33.2,-96.8,48085.0
frisco,TX,denton,2,33.2,-96.8,48121.0
frisco city,AL,monroe,2,31.4,-87.4,1099.0
fritch,TX,hutchinson,1,35.7,-101.5,48233.0
fullerton,CA,orange,1,33.9,-117.9,6059.0
fulshear,TX,fort bend,10,29.7,-95.9,48157.0
gadsden,AL,etowah,25,34.0,-85.9,1055.0
gainesville,FL,alachua,4,29.6,-82.3,12001.0
gainesville,GA,hall,30,34.3,-83.8,13139.0
gaithersburg,MD,montgomery,72,39.1,-77.2,24031.0
galesburg,IL,knox,4,41.0,-90.4,17095.0
gallatin,TN,sumner,3,36.4,-86.5,47165.0
galveston,TX,galveston,7,29.3,-94.8,48167.0
galway,NY,saratoga,3,43.0,-74.0,36091.0
garden city,KS,finney,3,38.0,-100.9,20055.0
garden grove,CA,orange,2,33.8,-117.9,6059.0
gardnerville,NV,douglas,12,38.8,-119.6,32005.0
garland,TX,dallas,100,32.9,-96.6,48113.0
garretson,SD,minnehaha,3,43.8,-96.6,46099.0
garrettsville,OH,portage,6,41.3,-81.1,39133.0
gary,IN,lake,4,41.6,-87.3,18089.0
gates,NC,gates,2,36.5,-76.8,37073.0
gatlinburg,TN,sevier,1,35.7,-83.5,47155.0
gause,TX,milam,1,30.8,-96.7,48331.0
geneseo,IL,henry,6,41.5,-90.2,17073.0
geneva,NE,fillmore,4,40.5,-97.6,31059.0
genoa,WI,vernon,1,43.6,-91.1,55123.0
gerald,MO,franklin,15,38.3,-91.3,29071.0
gibbon,MN,sibley,2,44.6,-94.6,27143.0
glastonbury,CT,hartford,1,41.7,-72.5,9003.0
