Town,State/Province,County,Count,Latitude,Longitude,FIPS
christoval,TX,tom green,2,31.2,-100.5,48451.0
chula vista,CA,san diego,1,32.6,-117.0,6073.0
churchton,MD,anne arundel,1,38.8,-76.5,24003.0
cibolo,TX,guadalupe,22,29.6,-98.2,48187.0
cincinnati,OH,clermont,204,39.3,-84.4,39025.0
cincinnati,OH,hamilton,7548,39.3,-84.4,39061.0
circleville,OH,pickaway,42,39.6,-82.9,39129.0
claflin,KS,barton,66,38.4,-98.6,20009.0
clara city,MN,chippewa,1,44.9,-95.4,27023.0
claremont,CA,los angeles,6,34.2,-117.7,6037.0
claremore,OK,rogers,15,36.3,-95.6,40131.0
clarkesville,GA,habersham,1,34.7,-83.4,13137.0
clarksdale,MS,coahoma,8,34.2,-90.5,28027.0
clarkston,MI,oakland,12,42.7,-83.4,26125.0
clarksville,IN,clark,5,38.3,-85.8,18019.0
clarksville,MD,howard,2,39.2,-76.9,24027.0
clarksville,TN,montgomery,12,36.5,-87.4,47125.0
clarksville,TX,red river,6,33.6,-95.0,48387.0
claypool,IN,kosciusko,9,41.1,-86.0,18085.0
clayton,NC,johnston,12,35.6,-78.4,37101.0
clearwater,FL,pinellas,30,28.0,-82.8,12103.0
cleburne,TX,johnson,1,32.3,-97.7,48251.0
clemmons,NC,forsyth,12,36.0,-80.4,37067.0
clemson,SC,pickens,98,34.7,-82.8,45077.0
cleveland,OH,cuyahoga,6208,41.5,-81.5,39035.0
cleveland,OK,pawnee,64,36.2,-96.3,40117.0
cleveland,SC,greenville,10,35.1,-82.6,45045.0
cleveland,TN,bradley,3,35.2,-84.9,47011.0
cleves,OH,hamilton,2,39.2,-84.7,39061.0
climax,MI,kalamazoo,1,42.2,-85.3,26077.0
clinton,CT,middlesex,1,41.3,-72.5,9007.0
clinton,IN,vermillion,135,39.7,-87.5,18165.0
clinton,ME,kennebec,1,44.7,-69.5,23011.0
clinton,SC,laurens,1,34.4,-81.8,45059.0
clinton township,MI,macomb,102,42.6,-83.0,26099.0
cloquet,MN,carlton,3,46.7,-92.4,27017.0
cloverdale,IN,putnam,9,39.5,-86.9,18133.0
clovis,NM,curry,21,34.4,-103.2,35009.0
coaldale,PA,schuylkill,1,40.8,-75.9,42107.0
cobb island,MD,charles,8,38.3,-76.9,24017.0
cobden,IL,union,6,37.6,-89.3,17181.0
cockeysville,MD,baltimore,3,39.5,-76.6,24005.0
cody,WY,park,5,44.5,-109.1,56029.0
coffeyville,KS,montgomery,2,37.0,-95.6,20125.0
cohasset,MA,norfolk,1,42.3,-70.8,25021.0
cohocton,NY,steuben,4,42.4,-77.6,36101.0
cohoes,NY,albany,3,42.8,-73.7,36001.0
cold spring,NY,putnam,4,41.5,-73.9,36079.0
coldwater,MI,branch,1,41.8,-85.0,26023.0
colfax,CA,placer,12,39.1,-121.0,6061.0
colfax,IN,clinton,1,40.2,-86.7,18023.0
college corner,OH,butler,2,39.6,-84.8,39017.0
college station,TX,brazos,8,30.6,-96.3,48041.0
collegeville,PA,montgomery,20,40.2,-75.5,42091.0
collierville,TN,shelby,40,35.0,-89.7,47157.0
colorado springs,CO,el paso,72,38.9,-104.8,8041.0
colts neck,NJ,monmouth,4,40.3,-74.2,34025.0
columbia,MD,howard,17,39.2,-76.9,24027.0
columbia,MO,boone,484,38.9,-92.4,29019.0
columbia,MS,marion,2,31.3,-89.8,28091.0
columbia,SC,lexington,15,34.0,-81.0,45063.0
columbia,SC,richland,250,34.0,-81.0,45079.0
columbia,TN,maury,20,35.7,-87.0,47119.0
columbiana,AL,shelby,2,33.2,-86.7,1117.0
columbus,GA,muscogee,8,32.5,-85.0,13215.0
columbus,IN,bartholomew,27,39.2,-85.9,18005.0
columbus,OH,delaware,51,39.9,-83.1,39041.0
columbus,OH,franklin,1377,39.9,-83.1,39049.0
columbus junction,IA,louisa,6,41.2,-91.2,19115.0
comanche,OK,stephens,1,34.3,-98.0,40137.0
comfort,TX,kendall,20,30.1,-99.0,48259.0
compton,CA,los angeles,7,33.9,-118.2,6037.0
concord,GA,pike,1,33.1,-84.5,13231.0
concordia,KS,cloud,6,39.6,-97.7,20029.0
conde,SD,spink,9,45.2,-98.1,46115.0
conneaut,OH,ashtabula,7,41.9,-80.7,39007.0
connellsville,PA,fayette,100,40.0,-79.6,42051.0
conroe,TX,montgomery,126,30.2,-95.5,48339.0
conshohocken,PA,montgomery,8,40.1,-75.3,42091.0
converse,TX,bexar,1,29.5,-98.3,48029.0
conway,AR,faulkner,36,35.1,-92.5,5045.0
conway,MA,franklin,1,42.5,-72.7,25011.0
conway,SC,horry,16,33.9,-79.0,45051.0
conyers,GA,rockdale,12,33.7,-84.0,13247.0
cookville,TX,titus,32,33.2,-94.8,48449.0
cooper,TX,delta,4,33.4,-95.7,48119.0
coopersburg,PA,lehigh,12,40.5,-75.4,42077.0
coppell,TX,dallas,10,32.9,-97.0,48113.0
copper hill,VA,floyd,10,37.1,-80.1,51063.0
copperas cove,TX,coryell,10,31.1,-97.9,48099.0
coram,NY,suffolk,4,40.9,-73.0,36103.0
cornelius,NC,mecklenburg,5,35.5,-80.9,37119.0
corning,NY,steuben,3,42.1,-77.0,36101.0
corolla,NC,currituck,22,36.5,-75.9,37053.0
coronado,CA,san diego,2,32.7,-117.2,6073.0
corpus christi,TX,nueces,740,27.8,-97.4,48355.0
corrales,NM,sandoval,6,35.2,-106.6,35043.0
cottage grove,MN,washington,1,44.8,-92.9,27163.0
cottage grove,WI,dane,8,43.0,-89.2,55025.0
cotter,AR,baxter,1,36.3,-92.5,5005.0
cottontown,TN,sumner,2,36.5,-86.6,47165.0
council bluffs,IA,pottawattamie,88,41.3,-95.9,19155.0
covington,GA,newton,9,33.6,-83.9,13217.0
covington,LA,st. tammany,35,30.5,-90.1,
covington,VA,covington city,5,37.8,-80.0,51580.0
coweta,OK,wagoner,48,36.0,-95.7,40145.0
crandon,WI,forest,3,45.6,-88.9,
crawfordville,FL,wakulla,90,30.1,-84.2,12129.0
cresson,TX,hood,1,32.6,-97.6,48221.0
creston,IA,union,4,41.1,-94.4,19175.0
crestwood,KY,oldham,28,38.3,-85.5,21185.0
crete,IL,will,2,41.4,-87.6,17197.0
crittenden,KY,grant,27,38.8,-84.6,21081.0
crockett,TX,houston,6,31.3,-95.4,48225.0
crofton,MD,anne arundel,5,39.0,-76.7,24003.0
cross junction,VA,frederick,3,39.3,-78.3,51069.0
cross plains,WI,dane,1,43.1,-89.7,55025.0
crossett,AR,ashley,2,33.0,-92.0,5003.0
crowley,LA,acadia,2,30.2,-92.4,
crowley,TX,tarrant,1,32.6,-97.4,48439.0
crozet,VA,albemarle,6,38.1,-78.8,51003.0
crystal lake,IL,mchenry,70,42.2,-88.3,17111.0
cullman,AL,cullman,3,34.1,-86.9,1043.0
culloden,WV,cabell,3,38.4,-82.1,54011.0
cumberland,MD,allegany,3,39.7,-78.8,24001.0
cumming,GA,forsyth,24,34.2,-84.1,13117.0
cut off,LA,lafourche,1,29.5,-90.3,
cuthbert,GA,randolph,1,31.8,-84.8,13243.0
cynthiana,KY,harrison,204,38.4,-84.3,21097.0
cypress,CA,orange,3,33.8,-118.1,6059.0
cypress,TX,harris,10,30.0,-95.7,48201.0
dacula,GA,gwinnett,6,34.0,-83.9,13135.0
dade city,FL,pasco,18,28.4,-82.2,12101.0
dahlonega,GA,lumpkin,6,34.5,-84.0,13187.0
dallas,GA,paulding,4,34.0,-84.9,13223.0
dallas,PA,luzerne,5,41.3,-76.0,42079.0
dallas,TX,collin,778,32.9,-96.7,48085.0
dallas,TX,dallas,8947,32.9,-96.7,48113.0
damon,TX,brazoria,2,29.4,-95.6,48039.0
dana point,CA,orange,6,33.5,-117.7,6059.0
danbury,CT,fairfield,4,41.4,-73.5,9001.0
dandridge,TN,jefferson,6,36.0,-83.4,47089.0
danvers,MA,essex,1,42.6,-70.9,25009.0
danville,IL,vermilion,9,40.0,-87.5,17183.0
danville,KY,boyle,31,37.7,-84.7,21021.0
danville,VT,caledonia,2,44.5,-72.1,50005.0
daphne,AL,baldwin,8,30.6,-87.8,1003.0
darlington,MD,harford,1,39.7,-76.2,24025.0
dauphin island,AL,mobile,4,30.3,-88.1,1097.0
davenport,IA,scott,7,41.5,-90.6,19163.0
davidson,NC,mecklenburg,14,35.5,-80.8,37119.0
davidsonville,MD,anne arundel,1,38.9,-76.6,24003.0
davis,CA,yolo,2,38.6,-121.7,6113.0
davis,WV,tucker,10,39.0,-79.4,54093.0
dayton,OH,greene,2106,39.6,-84.1,39057.0
dayton,OH,montgomery,5022,39.6,-84.1,39113.0
daytona beach,FL,volusia,9,29.2,-81.0,12127.0
de kalb,TX,bowie,60,33.5,-94.6,48037.0
de leon springs,FL,volusia,2,29.2,-81.3,12127.0
de pere,WI,brown,10,44.4,-88.0,55009.0
de tour village,MI,chippewa,24,46.0,-84.1,26033.0
de witt,NE,saline,8,40.4,-96.9,31151.0
deale,MD,anne arundel,1,38.8,-76.6,24003.0
dearborn,MI,wayne,4,42.3,-83.2,26163.0
debary,FL,volusia,3,28.9,-81.3,12127.0
decatur,AL,morgan,28,34.5,-86.9,1103.0
decatur,GA,dekalb,162,33.8,-84.3,13089.0
decatur,IL,macon,15,39.8,-89.0,17115.0
decatur,TX,wise,10,33.2,-97.5,48497.0
deep river,CT,middlesex,21,41.4,-72.4,9007.0
deerfield,WI,dane,14,43.1,-89.1,55025.0
deerfield beach,FL,broward,8,26.3,-80.2,12011.0
defuniak springs,FL,walton,2,30.8,-86.1,12131.0
del mar,CA,san diego,1,33.0,-117.3,6073.0
del rio,TX,val verde,186,29.5,-101.0,48465.0
del valle,TX,travis,3,30.2,-97.7,48453.0
delano,TN,polk,2,35.3,-84.6,47139.0
delmar,DE,sussex,1,38.5,-75.6,10005.0
delray beach,FL,palm beach,32,26.5,-80.1,12099.0
denison,TX,grayson,40,33.8,-96.5,48181.0
denton,TX,denton,1275,33.2,-97.0,48121.0
denver,CO,adams,88,39.7,-105.0,8001.0
denver,CO,arapahoe,22,39.7,-105.0,8005.0
denver,CO,denver,297,39.7,-105.0,8031.0
denver,CO,jefferson,55,39.7,-105.0,8059.0
depew,NY,erie,35,42.9,-78.7,36029.0
derby,KS,sedgwick,13,37.5,-97.2,20173.0
derwood,MD,montgomery,38,39.1,-77.1,24031.0
des moines,IA,polk,196,41.6,-93.5,19153.0
des plaines,IL,cook,18,42.0,-87.9,17031.0
desoto,TX,dallas,3,32.6,-96.8,48113.0
destin,FL,okaloosa,11,30.4,-86.4,12091.0
detroit,MI,wayne,96,42.3,-83.2,26163.0
devils lake,ND,ramsey,2,48.1,-98.9,38071.0
dewey,AZ,yavapai,3,34.6,-112.2,4025.0
dexter,NY,jefferson,21,44.0,-76.0,36045.0
diamond,MO,newton,3,37.0,-94.4,29145.0
diamond point,NY,warren,2,43.5,-73.7,36113.0
diana,TX,upshur,3,32.8,-94.7,48459.0
dickinson,ND,stark,12,46.9,-102.8,38089.0
dickinson,TX,galveston,4,29.5,-95.1,48167.0
discovery bay,CA,contra costa,8,37.9,-121.6,6013.0
dodge center,MN,dodge,2,44.0,-92.9,27039.0
dodge city,KS,ford,2,37.8,-100.0,20057.0
dodgeville,WI,iowa,2,43.0,-90.1,55049.0
donalsonville,GA,seminole,18,31.0,-84.9,13253.0
doniphan,MO,ripley,6,36.7,-90.8,29181.0
donnellson,IA,lee,12,40.7,-91.6,19111.0
doss,TX,gillespie,3,30.4,-99.1,48171.0
douglas,MA,worcester,38,42.0,-71.7,25027.0
douglass,TX,nacogdoches,1,31.6,-94.9,48347.0
douglassville,TX,cass,48,33.2,-94.4,48067.0
dover,FL,hillsborough,1,28.0,-82.2,12057.0
dover,NH,strafford,2,43.2,-70.9,33017.0
dover,TN,stewart,2,36.5,-87.9,47161.0
downers grove,IL,dupage,1,41.8,-88.0,17043.0
downey,CA,los angeles,2,33.9,-118.1,6037.0
downingtown,PA,chester,6,40.0,-75.7,42029.0
downs,KS,osborne,2,39.5,-98.5,20141.0
driftwood,PA,cameron,1,41.4,-78.3,42023.0
driftwood,TX,hays,23,30.1,-98.0,48209.0
dripping springs,TX,hays,132,30.2,-98.2,48209.0
drummond island,MI,chippewa,12,46.0,-83.7,26033.0
duarte,CA,los angeles,3348,34.2,-118.0,6037.0
dublin,TX,erath,166,32.1,-98.4,48143.0
duffield,VA,scott,6,36.7,-82.8,51169.0
duluth,GA,fulton,24,34.0,-84.1,13121.0
duluth,GA,gwinnett,24,34.0,-84.1,13135.0
duluth,MN,st. louis,7,46.8,-92.1,27137.0
dunbarton,NH,merrimack,4,43.1,-71.6,33013.0
duncan,OK,stephens,9,34.5,-98.0,40137.0
duncan,SC,spartanburg,2,34.9,-82.1,45083.0
duncanville,TX,dallas,2,32.6,-96.9,48113.0
dundalk,MD,baltimore,144,39.3,-76.5,24005.0
dundee,MI,monroe,15,42.0,-83.7,26115.0
dunedin,FL,pinellas,5,28.0,-82.8,12103.0
dunellen,NJ,middlesex,4,40.6,-74.5,34023.0
dunkirk,MD,calvert,4,38.7,-76.7,24009.0
dunlap,TN,sequatchie,2,35.3,-85.3,47153.0
dunmore,WV,pocahontas,1,38.3,-79.9,54075.0
dunn,NC,harnett,1,35.3,-78.6,37085.0
dunnellon,FL,citrus,3,29.0,-82.5,12017.0
dunnellon,FL,marion,1,29.0,-82.5,12083.0
durant,OK,bryan,200,34.0,-96.4,40013.0
durham,CT,middlesex,2,41.5,-72.7,9007.0
durham,NC,durham,310,35.9,-78.8,37063.0
dutch john,UT,daggett,3,40.9,-109.4,49009.0
duxbury,MA,plymouth,4,42.0,-70.6,25023.0
eagle bay,NY,herkimer,6,43.8,-74.8,36043.0
eagle mountain,UT,utah,3,40.4,-112.0,49049.0
eagle point,OR,jackson,2,42.4,-122.8,41029.0
earleville,MD,cecil,3,39.4,-76.0,24015.0
east aurora,NY,erie,2,42.8,-78.6,36029.0
east concord,NY,erie,3,42.5,-78.6,36029.0
east falmouth,MA,barnstable,84,41.6,-70.6,25001.0
east greenbush,NY,rensselaer,10,42.6,-73.6,36083.0
east hampstead,NH,rockingham,8,42.9,-71.1,33015.0
east hartford,CT,hartford,20,41.8,-72.6,9003.0
east lansing,MI,ingham,1,42.8,-84.5,26065.0
east meadow,NY,nassau,2,40.7,-73.6,36059.0
east prairie,MO,mississippi,1,36.8,-89.4,29133.0
east quogue,NY,suffolk,6,40.8,-72.6,36103.0
east rochester,OH,columbiana,3,40.7,-81.0,39029.0
east tawas,MI,iosco,8,44.3,-83.4,26069.0
east waterford,PA,juniata,8,40.4,-77.6,42067.0
eastham,MA,barnstable,9,41.9,-70.0,25001.0
easthampton,MA,hampshire,25,42.3,-72.7,25015.0
eastland,TX,eastland,2,32.4,-98.7,48133.0
eastman,WI,crawford,2,43.2,-91.1,55023.0
easton,MD,talbot,1,38.8,-76.1,24041.0
easton,PA,northampton,30,40.6,-75.3,42095.0
eastpoint,FL,franklin,248,29.7,-84.9,12037.0
eastpointe,MI,macomb,14,42.5,-83.0,26099.0
eaton rapids,MI,eaton,2,42.5,-84.7,26045.0
eatonton,GA,putnam,4,33.4,-83.2,13237.0
eau claire,PA,butler,50,41.1,-79.8,42019.0
eau claire,WI,eau claire,15,44.8,-91.5,55035.0
ebensburg,PA,cambria,2,40.5,-78.7,42021.0
edelstein,IL,peoria,3,41.0,-89.7,17143.0
eden prairie,MN,hennepin,1,44.8,-93.4,27053.0
edgerton,WI,rock,1,42.8,-89.1,55105.0
edgewater,FL,volusia,1,29.0,-80.9,12127.0
edgewater,MD,anne arundel,8,38.9,-76.5,24003.0
edgewood,NM,santa fe,3,35.1,-106.2,35049.0
edinburg,TX,hidalgo,24,26.3,-98.2,48215.0
edisto island,SC,colleton,3,32.6,-80.3,45029.0
edmond,OK,oklahoma,250,35.6,-97.5,40109.0
efland,NC,orange,36,36.0,-79.2,37135.0
el cajon,CA,san diego,9,32.8,-116.9,6073.0
el cerrito,CA,contra costa,4,37.9,-122.3,6013.0
el paso,TX,el paso,13,32.0,-106.4,48141.0
el reno,OK,canadian,12,35.5,-98.0,40017.0
el rito,NM,rio arriba,2,36.4,-106.2,35039.0
elbridge,NY,onondaga,2,43.0,-76.4,36067.0
eldon,MO,miller,42,38.3,-92.6,29131.0
elgin,AZ,santa cruz,46,31.5,-110.5,4023.0
elgin,TX,bastrop,14,30.3,-97.4,48021.0
elizabeth,CO,elbert,5,39.3,-104.6,8039.0
elizabethton,TN,carter,2,36.3,-82.2,47019.0
elizabethtown,PA,lancaster,14,40.2,-76.6,42071.0
elk grove village,IL,cook,28,42.0,-88.1,17031.0
elkhorn,NE,douglas,1,41.2,-96.2,31055.0
elkins,WV,randolph,1,38.9,-79.8,54083.0
elkridge,MD,howard,2,39.2,-76.7,24027.0
elkton,MD,cecil,66,39.5,-75.9,24015.0
ellenboro,NC,rutherford,6,35.3,-81.8,37161.0
ellicott city,MD,howard,95,39.3,-76.8,24027.0
ellijay,GA,gilmer,156,34.7,-84.5,13123.0
ellison bay,WI,door,16,45.3,-87.0,55029.0
ellsworth,ME,hancock,50,44.5,-68.4,23009.0
ellwood city,PA,lawrence,2,40.9,-80.2,42073.0
elm grove,LA,bossier,5,32.4,-93.5,
elmhurst,IL,dupage,1,41.9,-87.9,17043.0
elmira,NY,chemung,12,42.1,-76.8,36015.0
elyria,OH,lorain,84,41.3,-82.1,39093.0
emeryville,CA,alameda,8,37.8,-122.3,6001.0
eminence,MO,shannon,6,37.3,-91.4,29203.0
encinitas,CA,san diego,12,33.0,-117.3,6073.0
endicott,NY,broome,84,42.1,-76.0,36007.0
enfield,NH,grafton,4,43.6,-72.2,33009.0
england,AR,lonoke,2,34.6,-92.1,5085.0
englewood,FL,charlotte,6,26.9,-82.3,12015.0
englewood,FL,sarasota,6,26.9,-82.3,12115.0
englewood,NJ,bergen,1,40.9,-74.0,34003.0
enid,OK,garfield,172,36.4,-97.9,40047.0
erie,PA,erie,72,42.2,-80.1,42049.0
erieville,NY,madison,7,42.9,-75.7,36053.0
erlanger,KY,kenton,48,39.0,-84.6,21117.0
escondido,CA,san diego,2,33.1,-117.1,6073.0
estero,FL,lee,2,26.4,-81.8,12071.0
etna,NH,grafton,1,43.7,-72.2,33009.0
etowah,NC,henderson,1,35.3,-82.6,37089.0
eucha,OK,delaware,1,36.5,-94.9,40041.0
euclid,OH,cuyahoga,6,41.6,-81.5,39035.0
eufaula,OK,mcintosh,156,35.2,-95.5,40091.0
eureka,MO,st. louis,16,38.5,-90.6,29189.0
eureka springs,AR,carroll,7,36.4,-93.8,5015.0
eustis,FL,lake,6,28.9,-81.5,12069.0
evans,GA,columbia,16,33.5,-82.2,13073.0
evanston,IL,cook,39,42.1,-87.7,17031.0
evansville,IN,vanderburgh,108,38.0,-87.6,18163.0
evergreen park,IL,cook,3,41.7,-87.7,17031.0
exeter,NH,rockingham,6,43.0,-70.9,33015.0
fairborn,OH,greene,20,39.8,-84.0,39057.0
fairfax,VA,fairfax,12,38.8,-77.3,51059.0
fairfax,VA,fairfax city,3,38.8,-77.3,51600.0
fairfield,CA,solano,2,38.2,-122.1,6095.0
fairfield,CT,fairfield,4,41.1,-73.3,9001.0
fairfield,NJ,essex,7,40.9,-74.3,34013.0
fairfield,PA,adams,132,39.8,-77.4,42001.0
fairhope,AL,baldwin,28,30.5,-87.9,1003.0
fairview,MI,oscoda,4,44.7,-84.1,26135.0
fallbrook,CA,san diego,10,33.4,-117.3,6073.0
falls church,VA,fairfax,21,38.9,-77.2,51059.0
falls church,VA,falls church city,3,38.9,-77.2,51610.0
falls of rough,KY,grayson,8,37.6,-86.5,21085.0
far hills,NJ,somerset,1,40.7,-74.6,34035.0
fargo,ND,cass,121,46.8,-96.8,38017.0
faribault,MN,rice,2,44.3,-93.3,27131.0
farmingdale,NY,nassau,25,40.8,-73.5,36059.0
farmington,MO,st. francois,2,37.7,-90.4,29187.0
farmington,NM,san juan,3,36.7,-108.2,35045.0
farmville,VA,prince edward,2,37.2,-78.4,51147.0
fayette,MO,howard,4,39.0,-92.6,29089.0
fayetteville,AR,washington,116,36.1,-94.2,5143.0
fayetteville,GA,fayette,4,33.4,-84.5,13113.0
fayetteville,NC,cumberland,14,35.0,-79.1,37051.0
fayetteville,PA,franklin,2,39.9,-77.6,42055.0
felton,MN,clay,3,47.0,-96.7,27027.0
fennville,MI,allegan,6,42.6,-86.2,26005.0
fenton,MI,genesee,1,42.7,-83.7,26049.0
fenton,MO,st. louis,15,38.5,-90.5,29189.0
ferdinand,IN,dubois,22,38.2,-86.9,18037.0
fergus falls,MN,otter tail,60,46.3,-96.1,27111.0
fernandina beach,FL,nassau,84,30.6,-81.5,12089.0
ferndale,MI,oakland,6,42.5,-83.1,26125.0
ferryville,WI,crawford,3,43.4,-91.1,55023.0
fertile,MN,polk,4,47.6,-96.2,27119.0
fincastle,VA,botetourt,2,37.5,-79.9,51023.0
fish haven,ID,bear lake,2,42.0,-111.4,16007.0
fitzwilliam,NH,cheshire,3,42.8,-72.1,33005.0
flagtown,NJ,somerset,4,40.5,-74.7,34035.0
flatonia,TX,fayette,25,29.7,-97.1,48149.0
fleetwood,PA,berks,12,40.5,-75.8,42011.0
flemington,NJ,hunterdon,10,40.5,-74.9,34019.0
flintville,TN,lincoln,3,35.0,-86.4,47103.0
flora,MS,madison,1,32.5,-90.3,28089.0
florence,AL,lauderdale,4,34.9,-87.6,1077.0
florence,KY,boone,24,39.0,-84.6,21015.0
florence,MS,rankin,4,32.1,-90.2,28121.0
floresville,TX,wilson,2,29.1,-98.2,48493.0
flourtown,PA,montgomery,17,40.1,-75.2,42091.0
flower mound,TX,denton,96,33.0,-97.1,48121.0
flowery branch,GA,hall,2,34.2,-83.9,13139.0
floyds knobs,IN,floyd,18,38.4,-85.8,18043.0
fogelsville,PA,lehigh,1,40.6,-75.6,42077.0
foley,AL,baldwin,8,30.4,-87.7,1003.0
forbes,MN,st. louis,2,47.3,-92.6,27137.0
forest,OH,hardin,1,40.8,-83.5,39065.0
forest,VA,bedford,2,37.4,-79.3,51019.0
forest city,NC,rutherford,6,35.3,-81.8,37161.0
forest hill,MD,harford,9,39.6,-76.4,24025.0
forest park,IL,cook,5,41.9,-87.8,17031.0
forestport,NY,oneida,7,43.5,-75.1,36065.0
fork union,VA,fluvanna,2,37.8,-78.3,51065.0
forney,TX,kaufman,40,32.8,-96.4,48257.0
fort atkinson,WI,jefferson,1,43.0,-88.9,55055.0
fort collins,CO,larimer,90,40.7,-105.1,8069.0
fort davis,TX,jeff davis,6,30.5,-103.8,48243.0
fort gibson,OK,muskogee,1,35.8,-95.2,40101.0
fort lauderdale,FL,broward,1870,26.1,-80.3,12011.0
fort leavenworth,KS,leavenworth,51,39.4,-94.9,20103.0
fort lee,NJ,bergen,60,40.9,-74.0,34003.0
fort mill,SC,lancaster,63,34.9,-80.9,45057.0
fort mill,SC,york,63,34.9,-80.9,45091.0
fort myers,FL,lee,216,26.5,-81.8,12071.0
fort pierce,FL,st. lucie,6,27.4,-80.3,12111.0
fort smith,AR,sebastian,136,35.3,-94.4,5131.0
fort valley,GA,peach,1,32.6,-83.8,13225.0
fort walton beach,FL,okaloosa,54,30.4,-86.7,12091.0
fort wayne,IN,allen,66,41.1,-85.1,18003.0
fort worth,TX,tarrant,7245,32.7,-97.4,48439.0
fountain,CO,el paso,1,38.7,-104.7,8041.0
frankenmuth,MI,saginaw,2,43.3,-83.7,26145.0
frankfort,IN,clinton,2,40.2,-86.5,18023.0
frankfort,KY,franklin,12,38.2,-84.9,21073.0
franklin,KY,simpson,9,36.7,-86.7,21213.0
franklin,LA,st. mary,3,29.8,-91.5,
franklin,NC,macon,56,35.2,-83.4,37113.0
franklin,NJ,sussex,4,41.1,-74.6,34037.0
franklin,OH,warren,4,39.6,-84.3,39165.0
franklin,PA,venango,10,41.4,-79.8,42121.0
franklin,TN,williamson,40,35.9,-86.9,47187.0
franklin,WI,milwaukee,10,42.9,-88.0,55079.0
franklin lakes,NJ,bergen,4,41.0,-74.2,34003.0
franklin square,NY,nassau,2,40.7,-73.7,36059.0
franklinton,NC,franklin,3,36.1,-78.5,37069.0
frederick,MD,frederick,98,39.4,-77.4,24021.0
frederick,OK,tillman,2,34.4,-99.0,40141.0
fredericksburg,TX,gillespie,363,30.3,-98.9,48171.0
fredericksburg,VA,fredericksburg city,600,38.3,-77.5,51630.0
fredericksburg,VA,spotsylvania,1200,38.3,-77.5,51177.0
fredericksburg,VA,stafford,1500,38.3,-77.5,51179.0
freehold,NJ,monmouth,5,40.3,-74.3,34025.0
freeland,MD,baltimore,1,39.7,-76.8,24005.0
freeman,VA,brunswick,5,36.8,-77.7,51025.0
freeport,FL,walton,2,30.4,-86.2,12131.0
freeport,ME,cumberland,10,43.9,-70.1,23005.0
fremont,MI,newaygo,8,43.5,-85.9,26123.0
fremont,NE,dodge,8,41.4,-96.5,31053.0
fremont,OH,sandusky,27,41.4,-83.1,39143.0
friendship,WI,adams,5,43.9,-89.9,55001.0
friendswood,TX,galveston,9,29.6,-95.2,48167.0
frisco,TX,collin,19,33.1,-96.8,48085.0
frisco,TX,denton,19,33.1,-96.8,48121.0
fritch,TX,hutchinson,3,35.6,-101.6,48233.0
fromberg,MT,carbon,2,45.4,-108.9,30009.0
front royal,VA,warren,4,39.0,-78.1,51187.0
ft mitchell,KY,kenton,19,39.0,-84.6,21117.0
fullerton,CA,orange,6,33.9,-117.9,6059.0
fulshear,TX,fort bend,10,29.7,-95.9,48157.0
fulton,TX,aransas,4,28.1,-97.0,48007.0
fultondale,AL,jefferson,3,33.6,-86.8,1073.0
fuquay varina,NC,wake,4,35.6,-78.8,37183.0
gainesville,FL,alachua,12,29.7,-82.4,12001.0
gainesville,GA,hall,10,34.4,-83.9,13139.0
gainesville,VA,prince william,2,38.8,-77.6,51153.0
gaithersburg,MD,montgomery,9,39.1,-77.2,24031.0
galesville,WI,trempealeau,6,44.1,-91.3,55121.0
galloway,OH,franklin,1,40.0,-83.2,39049.0
galveston,TX,galveston,371,29.2,-94.9,48167.0
garden city,ID,ada,4,43.7,-116.3,16001.0
garden city,KS,finney,1,38.0,-100.8,20055.0
garden city,MI,wayne,2,42.3,-83.3,26163.0
garden city,MO,cass,30,38.6,-94.0,29037.0
garden grove,CA,orange,2,33.8,-117.9,6059.0
gardendale,AL,jefferson,3,33.7,-86.8,1073.0
gardendale,TX,ector,1,32.0,-102.4,48135.0
gardner,KS,johnson,18,38.8,-94.9,20091.0
gardnerville,NV,douglas,6,38.9,-119.8,32005.0
garland,NC,sampson,2,34.8,-78.4,37163.0
garland,TX,dallas,20,32.9,-96.7,48113.0
garner,NC,wake,1,35.6,-78.5,37183.0
garrettsville,OH,portage,2,41.3,-81.1,39133.0
garrison,MN,crow wing,1,46.3,-93.8,27035.0
garrison,NY,putnam,2,41.4,-73.9,36079.0
gary,IN,lake,18,41.6,-87.4,18089.0
gasport,NY,niagara,10,43.2,-78.6,36063.0
gassaway,WV,braxton,2,38.7,-80.8,54007.0
gaston,SC,lexington,1,33.8,-81.2,45063.0
gastonia,NC,gaston,12,35.2,-81.1,37071.0
gause,TX,milam,42,30.7,-96.7,48331.0
geneseo,IL,henry,6,41.4,-90.2,17073.0
geneseo,KS,rice,25,38.5,-98.2,20159.0
geneva,IN,adams,4,40.6,-85.0,18001.0
geneva,NE,fillmore,1,40.5,-97.6,31059.0
geneva,OH,ashtabula,6,41.9,-81.0,39007.0
gentry,AR,benton,2,36.2,-94.5,5007.0
georgetown,TX,williamson,360,30.6,-97.7,48491.0
gering,NE,scotts bluff,2,41.7,-103.7,31157.0
germantown,TN,shelby,8,35.1,-89.8,47157.0
germantown,WI,washington,2,43.2,-88.1,55131.0
germfask,MI,schoolcraft,14,46.3,-86.0,26153.0
