Town,State/Province,County,Count,Latitude,Longitude,FIPS
bradley beach,NJ,monmouth,5,40.2,-74.0,34025.0
braham,MN,isanti,3,45.7,-93.2,27059.0
braidwood,IL,will,10,41.3,-88.2,17197.0
brainerd,MN,crow wing,4,46.4,-94.2,27035.0
brandon,MS,rankin,2,32.3,-90.0,28121.0
brattleboro,VT,windham,33,42.8,-72.6,50025.0
brea,CA,orange,1,33.9,-117.8,6059.0
bremen,ME,lincoln,14,44.0,-69.4,23015.0
bremerton,WA,kitsap,21,47.6,-122.6,53035.0
brenham,TX,washington,3,30.2,-96.4,48477.0
brevard,NC,transylvania,1,35.2,-82.7,37175.0
brewster,KS,thomas,2,39.3,-101.4,20193.0
briarcliff manor,NY,westchester,36,41.1,-73.9,36119.0
bridge city,TX,orange,1,30.0,-93.8,48361.0
bridgeville,DE,sussex,2,38.7,-75.6,10005.0
brigantine,NJ,atlantic,2,39.4,-74.4,34001.0
brigham city,UT,box elder,8,41.5,-112.1,49003.0
brighton,MI,livingston,42,42.5,-83.7,26093.0
brillion,WI,calumet,24,44.2,-88.1,55015.0
bristol,CT,hartford,6,41.7,-72.9,9003.0
bristol,ME,lincoln,40,43.9,-69.5,23015.0
bristol,NH,grafton,3,43.6,-71.7,33009.0
bristol,RI,bristol,1,41.7,-71.3,44001.0
broadview,IL,cook,10,41.9,-87.8,17031.0
brodhead,WI,green,11,42.6,-89.4,55045.0
broken arrow,OK,tulsa,86,36.1,-95.7,40143.0
broken arrow,OK,wagoner,86,36.1,-95.7,40145.0
brookfield,CT,fairfield,24,41.5,-73.4,9001.0
brookfield,IL,cook,9,41.8,-87.9,17031.0
brookfield,WI,waukesha,2,43.1,-88.2,55133.0
brookhaven,NY,suffolk,4,40.8,-72.9,36103.0
brookings,SD,brookings,32,44.2,-96.8,46011.0
brooklet,GA,bulloch,8,32.4,-81.7,13031.0
brooklin,ME,hancock,4,44.3,-68.6,23009.0
brooklyn,MI,jackson,1,42.1,-84.3,26075.0
brooks,KY,bullitt,1,38.1,-85.7,21029.0
broomfield,CO,broomfield,78,39.9,-105.0,8014.0
broomfield,CO,jefferson,52,39.9,-105.0,8059.0
brownfield,ME,oxford,4,43.9,-70.9,23017.0
brownfield,TX,terry,1,33.2,-102.3,48445.0
brownsboro,TX,henderson,2,32.3,-95.6,48213.0
brownsburg,IN,hendricks,2,39.9,-86.4,18063.0
brownsville,TX,cameron,60,25.9,-97.5,48061.0
bruce,WI,rusk,1,45.3,-91.3,55107.0
brunswick,MD,frederick,10,39.3,-77.6,24021.0
brunswick,ME,cumberland,285,43.9,-70.0,23005.0
bryan,TX,brazos,8,30.8,-96.3,48041.0
bryn mawr,PA,delaware,6,40.0,-75.3,42045.0
buchanan dam,TX,llano,2,30.7,-98.4,48299.0
bucyrus,OH,crawford,12,40.8,-83.0,39033.0
buda,TX,hays,5,30.1,-97.8,48209.0
buena,NJ,atlantic,4,39.5,-74.9,34001.0
buffalo,MN,wright,4,45.2,-93.9,27171.0
buffalo,NY,erie,1599,42.9,-78.8,36029.0
buffalo grove,IL,lake,7,42.1,-88.0,17097.0
buford,GA,gwinnett,4,34.1,-83.9,13135.0
buhl,ID,twin falls,3,42.6,-114.8,16083.0
bullock,NC,granville,1,36.5,-78.5,37077.0
bulverde,TX,comal,27,29.8,-98.4,48091.0
bunn,NC,franklin,2,36.0,-78.3,37069.0
burbank,CA,los angeles,35,34.2,-118.3,6037.0
burkburnett,TX,wichita,15,34.1,-98.6,48485.0
burke,VA,fairfax,2,38.8,-77.3,51059.0
burleson,TX,johnson,6,32.6,-97.2,48251.0
burlington,NC,alamance,4,36.1,-79.4,37001.0
burlington,VT,chittenden,21,44.5,-73.3,50007.0
burlington,WI,racine,11,42.7,-88.2,55101.0
burnet,TX,burnet,17,30.8,-98.4,48053.0
burnsville,MN,dakota,11,44.8,-93.3,27037.0
burnsville,NC,yancey,1,35.9,-82.2,37199.0
burnsville,WV,braxton,10,38.8,-80.6,54007.0
bush,LA,st. tammany,2,30.6,-90.0,
cable,OH,champaign,1,40.1,-83.6,39021.0
cabot,AR,lonoke,1,34.9,-92.0,5085.0
cabot,PA,butler,6,40.8,-79.8,42019.0
cadillac,MI,wexford,2,44.2,-85.5,26165.0
cadiz,OH,harrison,3,40.3,-80.8,39067.0
caldwell,ID,canyon,24,43.7,-116.6,16027.0
caldwell,NJ,essex,70,40.9,-74.3,34013.0
caledonia,MI,kent,8,42.8,-85.5,26081.0
calera,OK,bryan,27,33.9,-96.4,40013.0
calhoun,GA,gordon,8,34.4,-85.0,13129.0
califon,NJ,hunterdon,3,40.7,-74.8,34019.0
california,PA,washington,5,40.1,-79.9,42125.0
callahan,FL,nassau,6,30.6,-81.8,12089.0
calumet city,IL,cook,4,41.6,-87.5,17031.0
camarillo,CA,ventura,3,34.2,-118.9,6111.0
cambria,CA,san luis obispo,3,35.6,-121.1,6079.0
cambridge,MA,middlesex,11,42.4,-71.1,25017.0
cambridge,NY,washington,3,43.1,-73.4,36115.0
cambridge,WI,dane,44,43.0,-89.0,55025.0
cambridge city,IN,wayne,4,39.8,-85.4,18177.0
camden,TN,benton,1,36.1,-88.1,47005.0
camdenton,MO,camden,4,38.0,-92.7,29029.0
cameron,LA,cameron,24,29.8,-93.6,
camp hill,PA,cumberland,18,40.2,-76.9,42041.0
camp verde,AZ,yavapai,7,34.6,-111.9,4025.0
campbell hall,NY,orange,2,41.5,-74.3,36071.0
campobello,SC,spartanburg,21,35.1,-82.2,45083.0
canaan,CT,litchfield,3,42.0,-73.3,9005.0
canal fulton,OH,stark,10,40.9,-81.6,39151.0
canastota,NY,madison,56,43.1,-75.8,36053.0
cannon falls,MN,goodhue,16,44.5,-92.9,27049.0
canterbury,NH,merrimack,1,43.4,-71.5,33013.0
canton,GA,cherokee,6,34.2,-84.4,13057.0
canton,MI,wayne,8,42.3,-83.5,26163.0
canton,OH,stark,336,40.9,-81.4,39151.0
cantonment,FL,escambia,1,30.5,-87.3,12033.0
cantrall,IL,sangamon,1,39.9,-89.7,17167.0
canyon,TX,randall,2,35.0,-101.9,48381.0
canyon lake,TX,comal,88,29.9,-98.2,48091.0
capay,CA,yolo,2,38.7,-122.1,6113.0
cape charles,VA,northampton,122,37.3,-76.0,51131.0
cape coral,FL,lee,147,26.6,-82.0,12071.0
cape elizabeth,ME,cumberland,8,43.6,-70.2,23005.0
cape girardeau,MO,cape girardeau,2,37.3,-89.6,29031.0
cape may,NJ,cape may,32,38.9,-74.9,34009.0
carbondale,CO,garfield,30,39.4,-107.2,8045.0
carleton,MI,monroe,2,42.1,-83.4,26115.0
carlisle,KY,nicholas,1,38.3,-84.0,21181.0
carlton,MN,carlton,40,46.7,-92.4,27017.0
carmel,IN,hamilton,2,40.0,-86.2,18057.0
carol stream,IL,dupage,48,41.9,-88.1,17043.0
carolina beach,NC,new hanover,2,34.0,-77.9,37129.0
carpentersville,IL,kane,4,42.1,-88.3,17089.0
carpinteria,CA,santa barbara,6,34.4,-119.5,6083.0
carrboro,NC,orange,1,35.9,-79.1,37135.0
carrier,OK,garfield,2,36.5,-98.0,40047.0
carrizo springs,TX,dimmit,9,28.5,-99.8,48127.0
carrollton,GA,carroll,18,33.5,-85.1,13045.0
carrollton,TX,dallas,31,33.0,-96.9,48113.0
carrollton,TX,denton,31,33.0,-96.9,48121.0
carthage,MO,jasper,42,37.2,-94.3,29097.0
carver,MA,plymouth,4,41.9,-70.8,25023.0
carver,MN,carver,1,44.8,-93.6,27019.0
cary,IL,mchenry,12,42.2,-88.3,17111.0
cary,NC,wake,5,35.8,-78.9,37183.0
cashion,OK,kingfisher,5,35.8,-97.7,40073.0
casper,WY,natrona,10,42.8,-106.3,56025.0
castle rock,CO,douglas,2,39.4,-104.9,8035.0
castleton,VT,rutland,8,43.7,-73.2,50021.0
castro valley,CA,alameda,26,37.7,-122.1,6001.0
cataldo,ID,kootenai,2,47.5,-116.6,16055.0
catlett,VA,fauquier,1,38.7,-77.6,51061.0
catonsville,MD,baltimore,22,39.3,-76.7,24005.0
caulfield,MO,howell,3,36.6,-92.0,29091.0
cave junction,OR,josephine,2,42.2,-123.6,41033.0
cazadero,CA,sonoma,1,38.5,-123.2,6097.0
cedar,MI,leelanau,1,44.9,-85.7,26089.0
cedar bluff,AL,cherokee,9,34.2,-85.6,1019.0
cedar creek,TX,bastrop,10,30.1,-97.5,48021.0
cedar falls,IA,black hawk,16,42.5,-92.5,19013.0
cedar grove,NJ,essex,2,40.9,-74.2,34013.0
cedar hill,MO,jefferson,8,38.4,-90.7,29099.0
cedar island,NC,carteret,1,35.0,-76.3,37031.0
cedar key,FL,levy,2,29.2,-83.0,12075.0
cedar park,TX,williamson,3,30.5,-97.8,48491.0
cedar rapids,IA,linn,176,42.0,-91.7,19113.0
cedarburg,WI,ozaukee,6,43.3,-88.0,55089.0
