City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Albany,GA,DOUGHERTY,2022-03-04,2022,3,4,Spring,20,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-08,2022,3,8,Spring,16,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-10,2022,3,10,Spring,4,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-16,2022,3,16,Spring,4,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-17,2022,3,17,Spring,4,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-20,2022,3,20,Spring,4,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-22,2022,3,22,Spring,8,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-25,2022,3,25,Spring,16,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-03-28,2022,3,28,Spring,20,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-04-01,2022,4,1,Spring,24,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-04-11,2022,4,11,Spring,36,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-05-16,2022,5,16,Spring,108,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-05-21,2022,5,21,Spring,4,31.6,-84.2,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-05-28,2022,5,28,Spring,36,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-06-25,2022,6,25,Summer,60,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-07-02,2022,7,2,Summer,40,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-07-23,2022,7,23,Summer,12,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-07-30,2022,7,30,Summer,16,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-10-10,2022,10,10,Fall,60,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-10-17,2022,10,17,Fall,40,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,GA,DOUGHERTY,2022-11-01,2022,11,1,Fall,8,31.5,-84.4,358.0,180.0,173.0,4.0,1.0,0.0,0.0,151.0,64.0,50.0,0.0,0.0,0.0,358.0,0.0
Albany,NY,ALBANY,2022-08-04,2022,8,4,Summer,46,42.7,-73.8,365.0,276.0,89.0,0.0,0.0,0.0,0.0,88.0,57.0,40.0,0.0,0.0,173.0,192.0,0.0
Albany,NY,ALBANY,2022-08-07,2022,8,7,Summer,46,42.7,-73.8,365.0,276.0,89.0,0.0,0.0,0.0,0.0,88.0,57.0,40.0,0.0,0.0,173.0,192.0,0.0
Albany,NY,ALBANY,2022-08-09,2022,8,9,Summer,46,42.7,-73.8,365.0,276.0,89.0,0.0,0.0,0.0,0.0,88.0,57.0,40.0,0.0,0.0,173.0,192.0,0.0
Albany,NY,ALBANY,2022-09-07,2022,9,7,Fall,46,42.7,-73.8,365.0,276.0,89.0,0.0,0.0,0.0,0.0,88.0,57.0,40.0,0.0,0.0,173.0,192.0,0.0
Albany,NY,ALBANY,2022-09-16,2022,9,16,Fall,46,42.7,-73.8,365.0,276.0,89.0,0.0,0.0,0.0,0.0,88.0,57.0,40.0,0.0,0.0,173.0,192.0,0.0
Albany,NY,ALBANY,2022-09-17,2022,9,17,Fall,46,42.7,-73.8,365.0,276.0,89.0,0.0,0.0,0.0,0.0,88.0,57.0,40.0,0.0,0.0,173.0,192.0,0.0
Albany,VT,ORLEANS,2022-08-03,2022,8,3,Summer,3,44.7,-72.3,,,,,,,,,,,,,,,
Albertson,NY,NASSAU,2022-07-14,2022,7,14,Summer,2,40.8,-73.6,361.0,303.0,58.0,0.0,0.0,0.0,0.0,68.0,53.0,29.0,0.0,0.0,0.0,361.0,0.0
Albion,IN,NOBLE,2022-08-06,2022,8,6,Summer,36,41.3,-85.4,,,,,,,,,,,,,,,
Albuquerque,NM,BERNALILLO,2022-07-26,2022,7,26,Summer,15,35.2,-106.7,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Albuquerque,NM,BERNALILLO,2022-08-30,2022,8,30,Summer,30,35.2,-106.7,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Albuquerque,NM,BERNALILLO,2022-09-05,2022,9,5,Fall,15,35.1,-106.6,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Albuquerque,NM,BERNALILLO,2022-09-09,2022,9,9,Fall,30,35.1,-106.7,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Albuquerque,NM,BERNALILLO,2022-10-10,2022,10,10,Fall,15,35.1,-106.6,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Albuquerque,NM,BERNALILLO,2022-10-26,2022,10,26,Fall,15,35.1,-106.6,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Albuquerque,NM,BERNALILLO,2022-11-07,2022,11,7,Fall,15,35.1,-106.6,365.0,81.0,251.0,28.0,2.0,1.0,2.0,825.0,97.0,63.0,0.0,0.0,164.0,144.0,57.0
Alcoa,TN,BLOUNT,2022-04-23,2022,4,23,Spring,1,35.8,-84.0,365.0,238.0,126.0,1.0,0.0,0.0,0.0,115.0,58.0,45.0,0.0,0.0,169.0,196.0,0.0
Alexander,NC,BUNCOMBE,2022-08-15,2022,8,15,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-20,2022,8,20,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-22,2022,8,22,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-23,2022,8,23,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-24,2022,8,24,Summer,2,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-25,2022,8,25,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-28,2022,8,28,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-08-29,2022,8,29,Summer,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-09-03,2022,9,3,Fall,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-09-11,2022,9,11,Fall,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-09-16,2022,9,16,Fall,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-10-12,2022,10,12,Fall,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-10-15,2022,10,15,Fall,2,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexander,NC,BUNCOMBE,2022-11-04,2022,11,4,Fall,1,35.7,-82.6,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,38.0,0.0,0.0,160.0,205.0,0.0
Alexandria,MO,CLARK,2022-08-25,2022,8,25,Summer,2,40.4,-91.5,,,,,,,,,,,,,,,
Alexandria,VA,FAIRFAX,2022-08-01,2022,8,1,Summer,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-02,2022,8,2,Summer,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-16,2022,8,16,Summer,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-17,2022,8,17,Summer,20,38.7,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-18,2022,8,18,Summer,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-19,2022,8,19,Summer,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-20,2022,8,20,Summer,30,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-22,2022,8,22,Summer,10,38.8,-77.2,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-26,2022,8,26,Summer,10,38.8,-77.2,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-27,2022,8,27,Summer,10,38.8,-77.2,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-08-30,2022,8,30,Summer,10,38.8,-77.2,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-09-18,2022,9,18,Fall,20,38.8,-77.0,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-09-19,2022,9,19,Fall,10,38.8,-77.0,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-09-21,2022,9,21,Fall,20,38.8,-77.0,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-09-22,2022,9,22,Fall,30,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-09-24,2022,9,24,Fall,20,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-09-25,2022,9,25,Fall,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-10-07,2022,10,7,Fall,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-10-09,2022,10,9,Fall,10,38.7,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-11-01,2022,11,1,Fall,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-11-09,2022,11,9,Fall,10,38.8,-77.0,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-11-11,2022,11,11,Fall,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Alexandria,VA,FAIRFAX,2022-11-12,2022,11,12,Fall,10,38.8,-77.1,365.0,232.0,133.0,0.0,0.0,0.0,0.0,87.0,58.0,47.0,0.0,6.0,125.0,234.0,0.0
Algoma,WI,KEWAUNEE,2022-06-29,2022,6,29,Summer,12,44.7,-87.4,201.0,172.0,25.0,3.0,1.0,0.0,0.0,161.0,61.0,39.0,0.0,0.0,201.0,0.0,0.0
Alleman,IA,POLK,2022-09-17,2022,9,17,Fall,3,41.8,-93.6,365.0,273.0,92.0,0.0,0.0,0.0,0.0,89.0,57.0,41.0,0.0,4.0,136.0,224.0,1.0
Alleman,IA,POLK,2022-09-18,2022,9,18,Fall,3,41.8,-93.6,365.0,273.0,92.0,0.0,0.0,0.0,0.0,89.0,57.0,41.0,0.0,4.0,136.0,224.0,1.0
Alleman,IA,POLK,2022-09-20,2022,9,20,Fall,4,41.8,-93.6,365.0,273.0,92.0,0.0,0.0,0.0,0.0,89.0,57.0,41.0,0.0,4.0,136.0,224.0,1.0
Allen,TX,COLLIN,2022-01-14,2022,1,14,Winter,3,33.1,-96.6,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
Allen,TX,COLLIN,2022-09-14,2022,9,14,Fall,3,33.1,-96.6,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
Allen,TX,COLLIN,2022-09-28,2022,9,28,Fall,12,33.1,-96.6,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
Allen,TX,COLLIN,2022-10-02,2022,10,2,Fall,3,33.1,-96.7,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
Allen,TX,COLLIN,2022-10-03,2022,10,3,Fall,6,33.1,-96.7,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
Allen,TX,COLLIN,2022-10-07,2022,10,7,Fall,12,33.1,-96.7,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
Allen,TX,COLLIN,2022-10-09,2022,10,9,Fall,12,33.1,-96.7,359.0,289.0,63.0,7.0,0.0,0.0,0.0,143.0,71.0,40.0,0.0,0.0,359.0,0.0,0.0
