City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Alexandria,VA,FAIRFAX,2013-09-19,2013,9,19,Fall,10,38.8,-77.1,365.0,220.0,144.0,1.0,0.0,0.0,0.0,119.0,62.0,46.0,0.0,0.0,108.0,257.0,0.0
Alexandria Bay,NY,JEFFERSON,2013-10-01,2013,10,1,Fall,9,44.3,-75.9,361.0,339.0,22.0,0.0,0.0,0.0,0.0,93.0,47.0,34.0,0.0,0.0,361.0,0.0,0.0
Alexandria Bay,NY,JEFFERSON,2013-10-03,2013,10,3,Fall,18,44.3,-75.9,361.0,339.0,22.0,0.0,0.0,0.0,0.0,93.0,47.0,34.0,0.0,0.0,361.0,0.0,0.0
Algonac,MI,SAINT CLAIR,2013-08-15,2013,8,15,Summer,7,42.6,-82.6,244.0,171.0,67.0,6.0,0.0,0.0,0.0,146.0,64.0,40.0,0.0,0.0,147.0,97.0,0.0
Algonquin,IL,MCHENRY,2013-09-03,2013,9,3,Fall,4,42.2,-88.3,361.0,238.0,122.0,1.0,0.0,0.0,0.0,119.0,64.0,43.0,0.0,0.0,161.0,200.0,0.0
Alice,TX,JIM WELLS,2013-09-12,2013,9,12,Fall,15,27.7,-98.1,,,,,,,,,,,,,,,
Allen,TX,COLLIN,2013-08-04,2013,8,4,Summer,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-08-05,2013,8,5,Summer,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-08-17,2013,8,17,Summer,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-09-07,2013,9,7,Fall,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-09-13,2013,9,13,Fall,12,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-10-02,2013,10,2,Fall,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-10-10,2013,10,10,Fall,75,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-10-11,2013,10,11,Fall,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-10-19,2013,10,19,Fall,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-11-01,2013,11,1,Fall,12,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allen,TX,COLLIN,2013-11-11,2013,11,11,Fall,3,33.1,-96.6,362.0,277.0,71.0,14.0,0.0,0.0,0.0,140.0,77.0,40.0,0.0,0.0,362.0,0.0,0.0
Allendale,NJ,BERGEN,2013-10-18,2013,10,18,Fall,1,41.0,-74.1,283.0,209.0,67.0,7.0,0.0,0.0,0.0,119.0,67.0,39.0,0.0,0.0,201.0,82.0,0.0
Allenton,WI,WASHINGTON,2013-08-19,2013,8,19,Summer,2,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-08-25,2013,8,25,Summer,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-09-22,2013,9,22,Fall,2,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-09-24,2013,9,24,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-09-27,2013,9,27,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-09-29,2013,9,29,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-09-30,2013,9,30,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-10-01,2013,10,1,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-10-02,2013,10,2,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2013-10-05,2013,10,5,Fall,2,43.5,-88.4,,,,,,,,,,,,,,,
Altamont,NY,ALBANY,2013-09-24,2013,9,24,Fall,2,42.7,-74.0,365.0,260.0,105.0,0.0,0.0,0.0,0.0,97.0,61.0,42.0,0.0,0.0,212.0,153.0,0.0
Alton,IL,MADISON,2013-10-10,2013,10,10,Fall,1,38.9,-90.1,365.0,149.0,206.0,10.0,0.0,0.0,0.0,136.0,77.0,56.0,0.0,0.0,142.0,220.0,3.0
Altoona,IA,POLK,2013-09-03,2013,9,3,Fall,3,41.6,-93.7,365.0,191.0,174.0,0.0,0.0,0.0,0.0,99.0,64.0,48.0,0.0,0.0,72.0,293.0,0.0
Altoona,IA,POLK,2013-09-18,2013,9,18,Fall,12,41.6,-93.7,365.0,191.0,174.0,0.0,0.0,0.0,0.0,99.0,64.0,48.0,0.0,0.0,72.0,293.0,0.0
Amarillo,TX,POTTER,2013-09-29,2013,9,29,Fall,48,35.2,-101.8,349.0,308.0,41.0,0.0,0.0,0.0,0.0,76.0,51.0,29.0,0.0,0.0,0.0,349.0,0.0
Amarillo,TX,RANDALL,2013-09-29,2013,9,29,Fall,24,35.2,-101.8,355.0,269.0,84.0,2.0,0.0,0.0,0.0,122.0,74.0,43.0,0.0,0.0,355.0,0.0,0.0
Ambler,PA,MONTGOMERY,2013-08-06,2013,8,6,Summer,5,40.2,-75.2,365.0,201.0,158.0,6.0,0.0,0.0,0.0,115.0,71.0,48.0,0.0,0.0,149.0,216.0,0.0
Amelia,OH,CLERMONT,2013-10-20,2013,10,20,Fall,3,39.0,-84.2,344.0,144.0,199.0,1.0,0.0,0.0,0.0,126.0,69.0,53.0,0.0,0.0,63.0,281.0,0.0
Ames,IA,STORY,2013-08-24,2013,8,24,Summer,2,42.1,-93.6,214.0,196.0,18.0,0.0,0.0,0.0,0.0,80.0,49.0,41.0,0.0,0.0,214.0,0.0,0.0
Ann Arbor,MI,WASHTENAW,2013-09-17,2013,9,17,Fall,11,42.3,-83.8,364.0,282.0,81.0,1.0,0.0,0.0,0.0,101.0,61.0,38.0,0.0,0.0,296.0,68.0,0.0
Ann Arbor,MI,WASHTENAW,2013-09-24,2013,9,24,Fall,11,42.3,-83.8,364.0,282.0,81.0,1.0,0.0,0.0,0.0,101.0,61.0,38.0,0.0,0.0,296.0,68.0,0.0
Ann Arbor,MI,WASHTENAW,2013-09-28,2013,9,28,Fall,11,42.3,-83.8,364.0,282.0,81.0,1.0,0.0,0.0,0.0,101.0,61.0,38.0,0.0,0.0,296.0,68.0,0.0
Ann Arbor,MI,WASHTENAW,2013-10-06,2013,10,6,Fall,11,42.3,-83.8,364.0,282.0,81.0,1.0,0.0,0.0,0.0,101.0,61.0,38.0,0.0,0.0,296.0,68.0,0.0
Ann Arbor,MI,WASHTENAW,2013-10-09,2013,10,9,Fall,11,42.3,-83.8,364.0,282.0,81.0,1.0,0.0,0.0,0.0,101.0,61.0,38.0,0.0,0.0,296.0,68.0,0.0
Annandale,VA,FAIRFAX,2013-09-07,2013,9,7,Fall,1,38.8,-77.2,365.0,220.0,144.0,1.0,0.0,0.0,0.0,119.0,62.0,46.0,0.0,0.0,108.0,257.0,0.0
Annapolis,MD,ANNE ARUNDEL,2013-08-25,2013,8,25,Summer,10,39.0,-76.6,258.0,168.0,86.0,4.0,0.0,0.0,0.0,119.0,71.0,45.0,0.0,0.0,175.0,81.0,2.0
Annapolis,MD,ANNE ARUNDEL,2013-09-21,2013,9,21,Fall,10,39.0,-76.6,258.0,168.0,86.0,4.0,0.0,0.0,0.0,119.0,71.0,45.0,0.0,0.0,175.0,81.0,2.0
Annapolis,MD,ANNE ARUNDEL,2013-10-06,2013,10,6,Fall,30,39.0,-76.6,258.0,168.0,86.0,4.0,0.0,0.0,0.0,119.0,71.0,45.0,0.0,0.0,175.0,81.0,2.0
Annapolis,MD,ANNE ARUNDEL,2013-10-21,2013,10,21,Fall,10,39.0,-76.6,258.0,168.0,86.0,4.0,0.0,0.0,0.0,119.0,71.0,45.0,0.0,0.0,175.0,81.0,2.0
Annapolis,MO,IRON,2013-10-03,2013,10,3,Fall,4,37.4,-90.7,,,,,,,,,,,,,,,
Antwerp,OH,PAULDING,2013-08-13,2013,8,13,Summer,3,41.2,-84.7,,,,,,,,,,,,,,,
Apalachicola,FL,FRANKLIN,2013-01-19,2013,1,19,Winter,1,29.7,-85.0,,,,,,,,,,,,,,,
Apalachicola,FL,FRANKLIN,2013-08-03,2013,8,3,Summer,1,29.7,-85.1,,,,,,,,,,,,,,,
Apalachicola,FL,FRANKLIN,2013-09-12,2013,9,12,Fall,10,29.7,-85.1,,,,,,,,,,,,,,,
Apalachicola,FL,FRANKLIN,2013-10-23,2013,10,23,Fall,2,29.7,-85.1,,,,,,,,,,,,,,,
Apex,NC,WAKE,2013-10-04,2013,10,4,Fall,1,35.7,-78.9,365.0,151.0,214.0,0.0,0.0,0.0,0.0,91.0,66.0,52.0,0.0,0.0,65.0,300.0,0.0
Ardmore,OK,CARTER,2013-09-26,2013,9,26,Fall,3,34.2,-97.2,62.0,39.0,23.0,0.0,0.0,0.0,0.0,72.0,60.0,44.0,0.0,0.0,0.0,62.0,0.0
Arivaca,AZ,PIMA,2013-09-12,2013,9,12,Fall,3,32.0,-110.8,365.0,187.0,170.0,5.0,0.0,2.0,1.0,311.0,80.0,50.0,0.0,3.0,244.0,57.0,61.0
Arlington,TX,TARRANT,2013-10-15,2013,10,15,Fall,24,32.6,-97.2,365.0,141.0,197.0,23.0,4.0,0.0,0.0,187.0,91.0,54.0,0.0,11.0,140.0,214.0,0.0
Arlington,TX,TARRANT,2013-10-17,2013,10,17,Fall,102,32.6,-97.2,365.0,141.0,197.0,23.0,4.0,0.0,0.0,187.0,91.0,54.0,0.0,11.0,140.0,214.0,0.0
Arlington,TX,TARRANT,2013-10-20,2013,10,20,Fall,42,32.7,-97.1,365.0,141.0,197.0,23.0,4.0,0.0,0.0,187.0,91.0,54.0,0.0,11.0,140.0,214.0,0.0
Arlington,TX,TARRANT,2013-10-25,2013,10,25,Fall,36,32.6,-97.2,365.0,141.0,197.0,23.0,4.0,0.0,0.0,187.0,91.0,54.0,0.0,11.0,140.0,214.0,0.0
Arlington,TX,TARRANT,2013-10-27,2013,10,27,Fall,180,32.6,-97.2,365.0,141.0,197.0,23.0,4.0,0.0,0.0,187.0,91.0,54.0,0.0,11.0,140.0,214.0,0.0
Arlington,VA,ARLINGTON,2013-07-22,2013,7,22,Summer,17,38.9,-77.1,365.0,275.0,89.0,1.0,0.0,0.0,0.0,115.0,63.0,39.0,17.0,108.0,153.0,87.0,0.0
Arlington,VA,ARLINGTON,2013-08-27,2013,8,27,Summer,17,38.9,-77.1,365.0,275.0,89.0,1.0,0.0,0.0,0.0,115.0,63.0,39.0,17.0,108.0,153.0,87.0,0.0
Arlington,VA,ARLINGTON,2013-08-28,2013,8,28,Summer,17,38.9,-77.1,365.0,275.0,89.0,1.0,0.0,0.0,0.0,115.0,63.0,39.0,17.0,108.0,153.0,87.0,0.0
Arlington,VA,ARLINGTON,2013-08-31,2013,8,31,Summer,17,38.9,-77.1,365.0,275.0,89.0,1.0,0.0,0.0,0.0,115.0,63.0,39.0,17.0,108.0,153.0,87.0,0.0
Arlington,VA,ARLINGTON,2013-09-19,2013,9,19,Fall,17,38.9,-77.1,365.0,275.0,89.0,1.0,0.0,0.0,0.0,115.0,63.0,39.0,17.0,108.0,153.0,87.0,0.0
Arlington,VA,ARLINGTON,2013-09-22,2013,9,22,Fall,17,38.9,-77.1,365.0,275.0,89.0,1.0,0.0,0.0,0.0,115.0,63.0,39.0,17.0,108.0,153.0,87.0,0.0
Artesia,NM,EDDY,2013-07-31,2013,7,31,Summer,2,32.8,-104.3,356.0,242.0,112.0,2.0,0.0,0.0,0.0,122.0,74.0,45.0,0.0,0.0,326.0,30.0,0.0
Asbury Park,NJ,MONMOUTH,2013-09-23,2013,9,23,Fall,6,40.2,-74.0,249.0,203.0,42.0,3.0,1.0,0.0,0.0,151.0,64.0,40.0,0.0,0.0,249.0,0.0,0.0
Asbury Park,NJ,MONMOUTH,2013-09-29,2013,9,29,Fall,6,40.2,-74.0,249.0,203.0,42.0,3.0,1.0,0.0,0.0,151.0,64.0,40.0,0.0,0.0,249.0,0.0,0.0
Asbury Park,NJ,MONMOUTH,2013-10-06,2013,10,6,Fall,6,40.2,-74.0,249.0,203.0,42.0,3.0,1.0,0.0,0.0,151.0,64.0,40.0,0.0,0.0,249.0,0.0,0.0
Ashburn,VA,LOUDOUN,2013-08-10,2013,8,10,Summer,36,39.0,-77.5,365.0,300.0,63.0,2.0,0.0,0.0,0.0,115.0,55.0,35.0,0.0,112.0,170.0,83.0,0.0
Ashburn,VA,LOUDOUN,2013-09-25,2013,9,25,Fall,6,39.0,-77.5,365.0,300.0,63.0,2.0,0.0,0.0,0.0,115.0,55.0,35.0,0.0,112.0,170.0,83.0,0.0
Asheboro,NC,RANDOLPH,2013-10-08,2013,10,8,Fall,1,35.6,-79.8,,,,,,,,,,,,,,,
Asheville,NC,BUNCOMBE,2013-09-20,2013,9,20,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Asheville,NC,BUNCOMBE,2013-09-23,2013,9,23,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Asheville,NC,BUNCOMBE,2013-09-27,2013,9,27,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Asheville,NC,BUNCOMBE,2013-10-01,2013,10,1,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Asheville,NC,BUNCOMBE,2013-10-14,2013,10,14,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Asheville,NC,BUNCOMBE,2013-10-16,2013,10,16,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Asheville,NC,BUNCOMBE,2013-10-19,2013,10,19,Fall,9,35.6,-82.6,365.0,255.0,110.0,0.0,0.0,0.0,0.0,97.0,58.0,43.0,0.0,0.0,80.0,285.0,0.0
Ashland,KY,BOYD,2013-09-30,2013,9,30,Fall,12,38.5,-82.7,365.0,248.0,116.0,1.0,0.0,0.0,0.0,119.0,58.0,43.0,0.0,17.0,126.0,212.0,10.0
Ashland,OR,JACKSON,2013-09-30,2013,9,30,Fall,1,42.2,-122.6,365.0,148.0,194.0,12.0,8.0,3.0,0.0,263.0,93.0,55.0,0.0,0.0,71.0,294.0,0.0
Atchison,KS,ATCHISON,2013-08-12,2013,8,12,Summer,2,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-08-19,2013,8,19,Summer,4,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-08-23,2013,8,23,Summer,4,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-08-26,2013,8,26,Summer,6,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-08-30,2013,8,30,Summer,2,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-09-22,2013,9,22,Fall,50,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-10-01,2013,10,1,Fall,60,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-10-07,2013,10,7,Fall,50,39.5,-95.1,,,,,,,,,,,,,,,
Atchison,KS,ATCHISON,2013-10-11,2013,10,11,Fall,30,39.5,-95.1,,,,,,,,,,,,,,,
Atco,NJ,CAMDEN,2013-09-02,2013,9,2,Fall,3,39.8,-74.9,365.0,181.0,180.0,4.0,0.0,0.0,0.0,112.0,71.0,51.0,0.0,10.0,139.0,216.0,0.0
Athens,GA,CLARKE,2013-10-21,2013,10,21,Fall,18,34.0,-83.6,365.0,197.0,168.0,0.0,0.0,0.0,0.0,92.0,65.0,47.0,0.0,0.0,53.0,312.0,0.0
Atlanta,GA,COBB,2013-09-16,2013,9,16,Fall,16,33.8,-84.3,355.0,180.0,173.0,2.0,0.0,0.0,0.0,108.0,66.0,50.0,0.0,0.0,84.0,271.0,0.0
Atlanta,GA,DEKALB,2013-09-16,2013,9,16,Fall,34,33.8,-84.3,365.0,114.0,250.0,1.0,0.0,0.0,0.0,140.0,69.0,55.0,0.0,6.0,26.0,333.0,0.0
Atlanta,GA,FULTON,2013-09-16,2013,9,16,Fall,58,33.8,-84.3,365.0,199.0,163.0,2.0,1.0,0.0,0.0,177.0,66.0,47.0,0.0,0.0,85.0,279.0,1.0
Atlantic City,NJ,ATLANTIC,2013-09-02,2013,9,2,Fall,2,39.4,-74.4,360.0,274.0,83.0,2.0,1.0,0.0,0.0,154.0,61.0,41.0,0.0,0.0,257.0,103.0,0.0
Atlantic City,NJ,ATLANTIC,2013-09-05,2013,9,5,Fall,2,39.4,-74.4,360.0,274.0,83.0,2.0,1.0,0.0,0.0,154.0,61.0,41.0,0.0,0.0,257.0,103.0,0.0
Atlantic City,NJ,ATLANTIC,2013-09-15,2013,9,15,Fall,2,39.4,-74.4,360.0,274.0,83.0,2.0,1.0,0.0,0.0,154.0,61.0,41.0,0.0,0.0,257.0,103.0,0.0
Atlantic City,NJ,ATLANTIC,2013-09-22,2013,9,22,Fall,2,39.4,-74.4,360.0,274.0,83.0,2.0,1.0,0.0,0.0,154.0,61.0,41.0,0.0,0.0,257.0,103.0,0.0
Auburn Hills,MI,OAKLAND,2013-08-11,2013,8,11,Summer,2,42.7,-83.2,241.0,168.0,71.0,2.0,0.0,0.0,0.0,119.0,63.0,41.0,0.0,0.0,153.0,88.0,0.0
Auburn Hills,MI,OAKLAND,2013-09-02,2013,9,2,Fall,4,42.7,-83.2,241.0,168.0,71.0,2.0,0.0,0.0,0.0,119.0,63.0,41.0,0.0,0.0,153.0,88.0,0.0
Aurora,IL,DUPAGE,2013-08-12,2013,8,12,Summer,15,41.8,-88.2,301.0,177.0,123.0,1.0,0.0,0.0,0.0,115.0,62.0,45.0,0.0,0.0,127.0,174.0,0.0
