City,State/Province,County,Count,Latitude,Longitude
brady,TX,MCCULLOCH,32,31.1,-99.3
braidwood,IL,WILL,15,41.2,-88.2
brandon,FL,HILLSBOROUGH,1,27.9,-82.3
brandon,IA,BUCHANAN,7,42.2,-92.2
brandon,SD,MINNEHAHA,18,43.6,-96.6
brant rock,MA,PLYMOUTH,2,42.1,-70.6
brazil,IN,CLAY,36,39.5,-87.1
brenham,TX,WASHINGTON,21,30.2,-96.4
brentwood,TN,WILLIAMSON,2,36.0,-86.8
brewerton,NY,ONONDAGA,5,43.2,-76.1
brewster,KS,THOMAS,4,39.4,-101.3
bridgeton,MO,SAINT LOUIS,15,38.7,-90.3
bridgeview,IL,COOK,15,41.8,-87.8
bridport,VT,ADDISON,1,43.9,-73.4
brimfield,MA,HAMPDEN,2,42.1,-72.2
bristol,ME,LINCOLN,4,44.0,-69.5
bristol,RI,BRISTOL,3,41.7,-71.3
broken arrow,OK,TULSA,18,36.0,-95.8
broken arrow,OK,WAGONER,18,36.0,-95.8
bronx,NY,BRONX,27,40.8,-73.9
brookeville,MD,MONTGOMERY,12,39.2,-77.1
brookfield,VT,ORANGE,2,44.0,-72.6
brookhaven,MS,LINCOLN,15,31.6,-90.5
brookings,SD,BROOKINGS,20,44.3,-96.9
brooklyn,NY,KINGS,12,40.7,-74.0
brookshire,TX,WALLER,39,29.8,-96.0
brookston,IN,WHITE,1,40.6,-86.9
brownsville,TN,HAYWOOD,28,35.6,-89.3
bruning,NE,THAYER,2,40.3,-97.6
brunswick,GA,GLYNN,96,34.2,-81.5
brunswick,ME,CUMBERLAND,10,43.9,-70.0
bryan,TX,BRAZOS,416,30.6,-96.4
buchanan,MI,BERRIEN,30,41.8,-86.4
buckland,OH,AUGLAIZE,10,40.6,-84.1
budd lake,NJ,MORRIS,18,40.9,-74.8
buffalo grove,IL,LAKE,14,42.2,-88.0
bulverde,TX,COMAL,30,29.7,-98.5
bunn,NC,FRANKLIN,1,36.0,-78.3
burbank,CA,LOS ANGELES,14,34.2,-118.3
burkburnett,TX,WICHITA,1,34.1,-98.6
burke,VA,FAIRFAX,2,38.8,-77.3
burlington,CT,HARTFORD,6,41.8,-73.0
burlington,IA,DES MOINES,1,40.9,-91.1
burlington,MA,MIDDLESEX,2,42.5,-71.2
burlington,VT,CHITTENDEN,14,44.5,-73.2
burlington,WI,RACINE,1,42.7,-88.3
burnet,TX,BURNET,20,30.8,-98.3
burnsville,MN,DAKOTA,1,44.7,-93.3
buxton,ME,YORK,4,43.6,-70.5
byron,MN,OLMSTED,5,44.0,-92.6
cadiz,KY,TRIGG,42,36.8,-87.9
calais,VT,WASHINGTON,6,44.4,-72.5
caldwell,TX,BURLESON,1,30.5,-96.7
caledonia,MN,HOUSTON,4,43.6,-91.4
camarillo,CA,VENTURA,6,34.2,-119.1
camden,ME,KNOX,6,44.2,-69.1
cameron,TX,MILAM,342,30.8,-97.0
camp verde,AZ,YAVAPAI,3,34.6,-111.8
campbell hall,NY,ORANGE,2,41.4,-74.3
campbelltown,PA,LEBANON,7,40.3,-76.6
canaan,NH,GRAFTON,6,43.7,-72.0
canandaigua,NY,ONTARIO,2,42.8,-77.3
canton,GA,CHEROKEE,2,34.2,-84.5
canton,MI,WAYNE,10,42.3,-83.5
canton,OH,STARK,84,40.8,-81.4
canyon lake,TX,COMAL,8,29.9,-98.3
cape coral,FL,LEE,7,26.5,-82.0
cape girardeau,MO,CAPE GIRARDEAU,28,37.3,-89.6
cape may,NJ,CAPE MAY,376,39.0,-74.9
cape may court house,NJ,CAPE MAY,12,39.1,-74.8
cape may point,NJ,CAPE MAY,8,38.9,-75.0
cape vincent,NY,JEFFERSON,10,44.1,-76.3
capistrano beach,CA,ORANGE,6,33.5,-117.7
carbondale,IL,JACKSON,135,37.7,-89.2
carlisle,KY,NICHOLAS,2,38.3,-84.0
carlisle,PA,CUMBERLAND,105,40.2,-77.2
carlsbad,CA,SAN DIEGO,186,33.2,-117.3
carlton,MN,CARLTON,1,46.6,-92.6
carlyle,IL,CLINTON,14,38.6,-89.3
carmel,IN,HAMILTON,15,40.0,-86.2
carrollton,GA,CARROLL,6,33.5,-85.0
carrollton,TX,DALLAS,667,33.0,-96.9
carrollton,TX,DENTON,667,33.0,-96.9
carthage,NC,MOORE,15,35.4,-79.4
carthage,TN,SMITH,5,36.3,-86.0
carver,MN,CARVER,13,44.7,-93.7
cary,NC,WAKE,4,35.8,-78.8
castine,ME,HANCOCK,2,44.4,-68.8
catawissa,PA,COLUMBIA,24,40.9,-76.4
cato,NY,CAYUGA,3,43.2,-76.6
cedar falls,IA,BLACK HAWK,24,42.5,-92.5
cedar grove,NJ,ESSEX,2,40.9,-74.2
cedar hill,TX,DALLAS,27,32.6,-97.0
cedar key,FL,LEVY,1,29.2,-83.0
cedar lake,MI,MONTCALM,2,43.4,-85.0
cedar park,TX,WILLIAMSON,8,30.4,-97.7
cedar rapids,IA,LINN,288,42.0,-91.7
center,MO,RALLS,14,39.5,-91.6
center harbor,NH,BELKNAP,12,43.7,-71.5
center valley,PA,LEHIGH,1,40.5,-75.4
centerville,GA,HOUSTON,4,32.6,-83.7
central lake,MI,ANTRIM,1,45.1,-85.3
cerrillos,NM,SANTA FE,4,35.4,-106.1
chalmette,LA,SAINT BERNARD,5,30.0,-89.9
chambersburg,PA,FRANKLIN,96,39.9,-77.7
champaign,IL,CHAMPAIGN,28,40.1,-88.2
champlin,MN,HENNEPIN,1,45.2,-93.4
chandler,AZ,MARICOPA,6,33.3,-111.9
chanhassen,MN,CARVER,6,44.9,-93.5
chantilly,VA,FAIRFAX,12,38.9,-77.5
chantilly,VA,LOUDOUN,18,38.9,-77.5
chapel hill,NC,ORANGE,4,35.9,-79.0
charleston,SC,BERKELEY,40,32.8,-79.9
charleston,SC,CHARLESTON,110,32.8,-79.9
charlotte,NC,MECKLENBURG,126,35.2,-80.8
charlotte,VT,CHITTENDEN,142,44.3,-73.2
charlottesville,VA,ALBEMARLE,120,38.1,-78.4
charlottesville,VA,CHARLOTTESVILLE CITY,270,38.1,-78.4
chaska,MN,CARVER,1,44.8,-93.6
chatham,MA,BARNSTABLE,3,41.7,-69.9
chattanooga,TN,HAMILTON,126,35.0,-85.2
chester,NJ,MORRIS,1,40.8,-74.7
chesterton,IN,PORTER,4,41.6,-87.0
chicago,IL,COOK,5220,41.9,-87.6
chickasha,OK,GRADY,6,35.0,-98.0
chicopee,MA,HAMPDEN,9,42.1,-72.6
chilmark,MA,DUKES,3,41.4,-70.7
chino,CA,SAN BERNARDINO,3,34.0,-117.7
chisholm,MN,SAINT LOUIS,4,47.6,-92.8
cincinnati,OH,CLERMONT,36,39.1,-84.5
cincinnati,OH,HAMILTON,1332,39.1,-84.5
citrus heights,CA,SACRAMENTO,2,38.7,-121.3
clare,MI,CLARE,1,43.8,-84.7
claremore,OK,ROGERS,40,36.3,-95.6
clark,NJ,UNION,1,40.6,-74.3
clarklake,MI,JACKSON,4,42.1,-84.4
clarks hill,SC,MCCORMICK,2,33.6,-82.1
clarkston,MI,OAKLAND,76,42.7,-83.4
clarksville,TN,MONTGOMERY,42,36.5,-87.3
clayton,NY,JEFFERSON,25,44.2,-76.1
clearwater beach,FL,PINELLAS,4,28.0,-82.8
cleburne,TX,JOHNSON,18,32.3,-97.5
clemson,SC,PICKENS,6,34.7,-82.8
clermont,KY,BULLITT,3,37.9,-85.7
cleveland,OH,CUYAHOGA,128,41.5,-81.7
clifford,IN,BARTHOLOMEW,3,39.3,-85.9
clifford,ND,TRAILL,8,47.4,-97.4
clifton,NJ,PASSAIC,4,40.8,-74.2
clinton,CT,MIDDLESEX,16,41.3,-72.5
clinton,NJ,HUNTERDON,2,40.6,-74.9
clinton,NY,ONEIDA,9,43.0,-75.4
clinton township,MI,MACOMB,2,42.6,-82.9
clute,TX,BRAZORIA,2,29.1,-95.4
coatesville,PA,CHESTER,45,40.0,-75.8
cockeysville,MD,BALTIMORE,3,39.5,-76.6
cogan station,PA,LYCOMING,11,41.3,-77.1
cohoes,NY,ALBANY,15,42.8,-73.7
colbert,GA,MADISON,1,34.0,-83.2
cold spring,NY,PUTNAM,32,41.5,-73.9
college station,TX,BRAZOS,232,30.6,-96.3
collinsville,OK,TULSA,64,36.4,-95.9
colona,IL,HENRY,3,41.5,-90.3
colorado springs,CO,EL PASO,36,38.8,-104.8
colton,NY,SAINT LAWRENCE,2,44.3,-74.8
columbia,MO,BOONE,22,38.9,-92.2
columbia,MS,MARION,6,31.2,-89.8
columbia,NC,TYRRELL,4,35.8,-76.2
columbia,VA,GOOCHLAND,1,37.7,-78.2
columbus,OH,DELAWARE,20,40.1,-83.0
columbus,OH,FRANKLIN,540,40.1,-83.0
columbus,WI,COLUMBIA,1,43.3,-89.0
comfort,TX,KENDALL,22,30.0,-98.7
concord,CA,CONTRA COSTA,4,38.0,-122.0
concord,MA,MIDDLESEX,12,42.5,-71.3
congers,NY,ROCKLAND,1,41.2,-73.9
connellsville,PA,FAYETTE,504,40.0,-79.6
conover,NC,CATAWBA,5,35.7,-81.2
conowingo,MD,CECIL,1,39.7,-76.2
conshohocken,PA,MONTGOMERY,4,40.1,-75.3
converse,TX,BEXAR,1,29.5,-98.2
coon rapids,IA,CARROLL,4,41.9,-94.7
copenhagen,NY,LEWIS,10,43.8,-75.7
coppell,TX,DALLAS,36,33.0,-97.0
copperas cove,TX,CORYELL,60,31.3,-98.1
coral gables,FL,MIAMI-DADE,2,25.8,-80.3
cordova,TN,SHELBY,1,35.2,-89.8
corinth,KY,GRANT,6,38.5,-84.6
corinth,VT,ORANGE,6,44.1,-72.2
corning,NY,STEUBEN,3,42.1,-77.0
cornwall,NY,ORANGE,1,41.4,-74.0
corolla,NC,CURRITUCK,2,36.3,-75.8
corona,CA,RIVERSIDE,8,33.9,-117.6
coronado,CA,SAN DIEGO,2,32.7,-117.2
corpus christi,TX,NUECES,5,27.8,-97.4
cortland,NY,CORTLAND,12,42.6,-76.2
cortland,OH,TRUMBULL,4,41.3,-80.7
costa mesa,CA,ORANGE,1,33.7,-117.9
covina,CA,LOS ANGELES,4,34.1,-117.9
covington,LA,SAINT TAMMANY,5,30.5,-90.1
cranberry,PA,VENANGO,1,41.3,-79.7
crawfordville,FL,WAKULLA,9,30.2,-84.4
crisfield,MD,SOMERSET,1,38.0,-75.8
crofton,MD,ANNE ARUNDEL,7,39.0,-76.7
crofton,NE,KNOX,4,42.7,-97.6
cross junction,VA,FREDERICK,3,39.3,-78.3
cross plains,WI,DANE,2,43.1,-89.6
cross village,MI,EMMET,5,45.6,-85.0
croton on hudson,NY,WESTCHESTER,5,41.2,-73.9
crown point,IN,LAKE,3,41.4,-87.3
crownsville,MD,ANNE ARUNDEL,1,39.0,-76.6
crystal lake,IL,MCHENRY,56,42.2,-88.3
cub run,KY,HART,7,37.3,-86.1
cuero,TX,DE WITT,2149,29.1,-97.2
culver city,CA,LOS ANGELES,2,34.0,-118.4
cumberland,WI,BARRON,1,45.5,-92.1
cumming,GA,FORSYTH,6,34.2,-84.2
cutler,OH,WASHINGTON,1,39.4,-81.8
cypress,TX,HARRIS,10,30.0,-95.7
dallas,GA,PAULDING,9,33.9,-84.9
dallas,TX,COLLIN,324,32.8,-96.8
dallas,TX,DALLAS,3726,32.8,-96.8
dallastown,PA,YORK,2,39.9,-76.6
dalton,GA,WHITFIELD,5,34.8,-84.9
damariscotta,ME,LINCOLN,1,44.0,-69.5
danielson,CT,WINDHAM,8,41.8,-71.9
danville,IL,VERMILION,51,40.1,-87.6
danville,KY,BOYLE,13,37.6,-84.8
danville,VA,DANVILLE CITY,12,36.6,-79.4
dauphin,PA,DAUPHIN,55,40.4,-76.9
davenport,IA,SCOTT,1,41.5,-90.6
davenport,ND,CASS,200,46.7,-97.1
davenport,NY,DELAWARE,3,42.4,-75.1
davidsonville,MD,ANNE ARUNDEL,2,39.0,-76.6
davis,CA,YOLO,2,38.6,-121.8
davis,WV,TUCKER,28,39.1,-79.4
davison,MI,GENESEE,1,43.0,-83.5
dayton,WA,COLUMBIA,1,46.2,-117.8
de graff,OH,LOGAN,1,40.3,-83.9
de queen,AR,SEVIER,8,34.1,-94.3
dearborn,MI,WAYNE,2,42.3,-83.2
decatur,GA,DEKALB,426,33.8,-84.3
decatur,IL,MACON,21,39.8,-88.9
deep gap,NC,WATAUGA,24,36.2,-81.5
deerfield,IL,LAKE,3,42.2,-87.9
dekalb,IL,DEKALB,5,41.9,-88.8
del valle,TX,TRAVIS,72,30.2,-97.6
delancey,NY,DELAWARE,20,42.2,-75.0
deland,FL,VOLUSIA,4,29.0,-81.4
delaplane,VA,FAUQUIER,9,38.9,-77.9
delhi,NY,DELAWARE,15,42.2,-75.0
delmar,DE,SUSSEX,1,38.5,-75.6
delray beach,FL,PALM BEACH,4,26.5,-80.1
delta,CO,DELTA,4,38.7,-108.2
deming,NM,LUNA,12,32.2,-107.7
denair,CA,STANISLAUS,1,37.5,-120.7
denison,TX,GRAYSON,7,33.7,-96.5
dennisville,NJ,CAPE MAY,6,39.2,-74.9
denton,TX,DENTON,12,33.2,-97.1
denver,CO,ADAMS,104,39.8,-105.0
denver,CO,ARAPAHOE,26,39.8,-105.0
denver,CO,DENVER,351,39.8,-105.0
denver,CO,JEFFERSON,65,39.8,-105.0
derry,NH,ROCKINGHAM,2,42.9,-71.3
derwood,MD,MONTGOMERY,44,39.1,-77.1
des moines,IA,POLK,224,41.6,-93.6
detroit,MI,WAYNE,48,42.3,-83.1
diamond,MO,NEWTON,1,37.0,-94.3
diamond point,NY,WARREN,2,43.5,-73.7
dillon beach,CA,MARIN,10,38.3,-123.0
dixon,MO,PULASKI,12,38.0,-92.1
dolores,CO,MONTEZUMA,12,37.5,-108.3
donnelsville,OH,CLARK,1,39.9,-83.9
doss,TX,GILLESPIE,1,30.5,-99.2
douglas,AZ,COCHISE,3,31.4,-109.4
douglas,MA,WORCESTER,2,42.1,-71.7
douglassville,TX,CASS,32,33.2,-94.4
dover,DE,KENT,4,39.2,-75.6
dover,NH,STRAFFORD,2,43.2,-70.9
dover,NJ,MORRIS,6,40.9,-74.6
downers grove,IL,DUPAGE,1,41.8,-88.0
downingtown,PA,CHESTER,4,40.0,-75.7
dresden,ME,LINCOLN,4,44.1,-69.7
driftwood,TX,HAYS,2,30.1,-98.0
dripping springs,TX,HAYS,12,30.3,-98.1
dublin,OH,FRANKLIN,1,40.1,-83.1
duluth,GA,FULTON,9,34.0,-84.2
duluth,GA,GWINNETT,9,34.0,-84.2
duluth,MN,SAINT LOUIS,42,47.1,-91.9
duncanville,TX,DALLAS,2,32.7,-96.9
dunedin,FL,PINELLAS,1,28.0,-82.8
dunkirk,MD,CALVERT,1,38.7,-76.6
dunlap,TN,SEQUATCHIE,4,35.4,-85.4
dunn,NC,HARNETT,4,35.3,-78.6
dunn loring,VA,FAIRFAX,2,38.9,-77.2
durant,OK,BRYAN,4,34.0,-96.4
durham,NC,DURHAM,100,36.0,-78.9
durham,NH,STRAFFORD,4,43.1,-71.0
dyersburg,TN,DYER,2,36.1,-89.4
dyke,VA,GREENE,4,38.3,-78.6
eagle pass,TX,MAVERICK,73,28.5,-100.5
eagleville,PA,MONTGOMERY,6,40.1,-75.3
earlham,IA,MADISON,6,41.4,-94.1
east amherst,NY,ERIE,8,43.0,-78.7
east aurora,NY,ERIE,1,42.8,-78.6
east boothbay,ME,LINCOLN,2,43.8,-69.6
east brunswick,NJ,MIDDLESEX,8,40.4,-74.4
east hampton,CT,MIDDLESEX,2,41.6,-72.5
east hampton,NY,SUFFOLK,2,41.0,-72.2
east lansing,MI,INGHAM,8,42.8,-84.4
east liverpool,OH,COLUMBIANA,18,40.7,-80.6
east marion,NY,SUFFOLK,116,41.1,-72.3
east moline,IL,ROCK ISLAND,117,41.5,-90.4
east otis,MA,BERKSHIRE,3,42.2,-73.0
eastchester,NY,WESTCHESTER,10,41.0,-73.8
easthampton,MA,HAMPSHIRE,5,42.3,-72.7
eastport,ME,WASHINGTON,1,44.9,-67.0
eau claire,WI,EAU CLAIRE,6,44.7,-91.5
ebensburg,PA,CAMBRIA,1,40.5,-78.7
ebony,VA,BRUNSWICK,1,36.6,-78.0
eckerty,IN,CRAWFORD,2,38.3,-86.6
edgecomb,ME,LINCOLN,1,44.0,-69.6
edmond,OK,OKLAHOMA,15,35.7,-97.6
edwardsville,IL,MADISON,8,38.8,-90.0
egg harbor city,NJ,ATLANTIC,10,39.5,-74.6
el dorado,CA,EL DORADO,4,38.6,-120.9
el paso,TX,EL PASO,13,31.8,-106.5
elburn,IL,KANE,2,41.9,-88.5
eldora,IA,HARDIN,2,42.3,-93.1
elizabethton,TN,CARTER,1,36.4,-82.1
elk river,MN,SHERBURNE,10,45.3,-93.6
ellenburg center,NY,CLINTON,2,44.8,-73.9
ellicott city,MD,HOWARD,30,39.3,-76.8
ellsworth,IA,HAMILTON,6,42.3,-93.5
ellsworth,ME,HANCOCK,10,44.7,-68.4
elma,NY,ERIE,2,42.8,-78.6
elmhurst,IL,DUPAGE,1,41.9,-87.9
elmira,MI,OTSEGO,5,45.0,-84.9
elsah,IL,JERSEY,2,39.0,-90.4
emmett,KS,POTTAWATOMIE,10,39.3,-96.1
emmitsburg,MD,FREDERICK,1,39.7,-77.3
empire,MI,LEELANAU,9,44.8,-86.0
endicott,NY,BROOME,7,42.1,-76.1
endwell,NY,BROOME,1,42.1,-76.1
enfield,NH,GRAFTON,1,43.6,-72.1
englewood,NJ,BERGEN,4,40.9,-74.0
englishtown,NJ,MONMOUTH,6,40.3,-74.4
epping,NH,ROCKINGHAM,1,43.0,-71.1
erie,PA,ERIE,60,42.1,-80.1
escondido,CA,SAN DIEGO,2,33.1,-117.0
etna,NH,GRAFTON,1,43.7,-72.2
euless,TX,TARRANT,1,32.9,-97.1
eureka,MO,SAINT LOUIS,8,38.5,-90.6
eureka springs,AR,CARROLL,28,36.4,-93.7
evans,GA,COLUMBIA,1,33.6,-82.2
evanston,IL,COOK,3,42.2,-88.0
evansville,IN,VANDERBURGH,240,38.0,-87.6
