City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Newburgh,IN,WARRICK,2014-08-03,2014,8,3,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-04,2014,8,4,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-06,2014,8,6,Summer,12,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-07,2014,8,7,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-10,2014,8,10,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-12,2014,8,12,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-13,2014,8,13,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-14,2014,8,14,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-15,2014,8,15,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-16,2014,8,16,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-18,2014,8,18,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-19,2014,8,19,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-22,2014,8,22,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-24,2014,8,24,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-25,2014,8,25,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-26,2014,8,26,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-29,2014,8,29,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-30,2014,8,30,Summer,4,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
Newburgh,IN,WARRICK,2014-08-31,2014,8,31,Summer,8,38.0,-87.4,183.0,140.0,41.0,2.0,0.0,0.0,0.0,105.0,67.0,44.0,0.0,0.0,183.0,0.0,0.0
