City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI
Oldsmar,FL,pinellas,2010-01-01,28.0,-82.7,2010,1,1,Winter,1,45.0
New Orleans,LA,orleans,2010-01-07,30.0,-90.1,2010,1,7,Winter,48,30.0
New Orleans,LA,jefferson,2010-01-07,30.0,-90.1,2010,1,7,Winter,12,36.0
Big Sur,CA,monterey,2010-01-08,36.2,-121.6,2010,1,8,Winter,4,36.0
San Luis Obispo,CA,san luis obispo,2010-01-08,35.2,-120.6,2010,1,8,Winter,7,53.0
Mount Pleasant,SC,charleston,2010-01-09,32.8,-79.8,2010,1,9,Winter,2,63.0
Folly Beach,SC,charleston,2010-01-09,32.7,-80.0,2010,1,9,Winter,1,63.0
Huntington Beach,CA,orange,2010-01-19,33.7,-118.0,2010,1,19,Winter,4,54.0
Big Sur,CA,monterey,2010-01-21,36.2,-121.6,2010,1,21,Winter,4,35.0
Clearwater,FL,pinellas,2010-01-21,28.0,-82.8,2010,1,21,Winter,3,58.0
San Luis Obispo,CA,san luis obispo,2010-01-21,35.2,-120.6,2010,1,21,Winter,7,44.0
Homestead,FL,miami-dade,2010-01-23,25.5,-80.5,2010,1,23,Winter,12,57.0
Palm Harbor,FL,pinellas,2010-01-25,28.1,-82.8,2010,1,25,Winter,1,46.0
Corpus Christi,TX,nueces,2010-01-25,27.8,-97.4,2010,1,25,Winter,5,38.0
Cypress,TX,harris,2010-01-26,30.0,-95.7,2010,1,26,Winter,1,67.0
League City,TX,galveston,2010-01-28,29.5,-95.1,2010,1,28,Winter,1,44.0
Big Sur,CA,monterey,2010-02-01,36.2,-121.6,2010,2,1,Winter,4,33.0
San Luis Obispo,CA,san luis obispo,2010-02-01,35.2,-120.6,2010,2,1,Winter,7,63.0
Punta Gorda,FL,charlotte,2010-02-04,26.9,-82.1,2010,2,4,Winter,3,
Gretna,LA,jefferson,2010-02-04,29.9,-90.0,2010,2,4,Winter,2,54.0
Port Charlotte,FL,charlotte,2010-02-05,27.0,-82.1,2010,2,5,Winter,3,
Port Lavaca,TX,calhoun,2010-02-05,28.5,-96.7,2010,2,5,Winter,10,
Cocoa Beach,FL,brevard,2010-02-10,28.3,-80.6,2010,2,10,Winter,1,39.0
San Luis Obispo,CA,san luis obispo,2010-02-14,35.2,-120.6,2010,2,14,Winter,7,64.0
Big Sur,CA,monterey,2010-02-14,36.2,-121.6,2010,2,14,Winter,4,55.0
El Reno,OK,canadian,2010-02-17,35.5,-98.0,2010,2,17,Winter,3,36.0
San Luis Obispo,CA,san luis obispo,2010-02-22,35.2,-120.6,2010,2,22,Winter,7,36.0
Big Sur,CA,monterey,2010-02-22,36.2,-121.6,2010,2,22,Winter,4,33.0
Palm Harbor,FL,pinellas,2010-02-25,28.1,-82.8,2010,2,25,Winter,1,44.0
Metairie,LA,jefferson,2010-02-25,30.0,-90.2,2010,2,25,Winter,2,44.0
Coral Gables,FL,miami-dade,2010-02-26,25.8,-80.3,2010,2,26,Winter,2,50.0
Kissimmee,FL,osceola,2010-02-28,28.3,-81.4,2010,2,28,Winter,5,45.0
Kissimmee,FL,polk,2010-02-28,28.3,-81.4,2010,2,28,Winter,2,53.0
Savannah,GA,chatham,2010-02-28,32.1,-81.1,2010,2,28,Winter,10,47.0
Port Saint Lucie,FL,saint lucie,2010-03-07,27.3,-80.3,2010,3,7,Spring,5,
Huntington Beach,CA,orange,2010-03-12,33.7,-118.0,2010,3,12,Spring,4,57.0
Fargo,ND,cass,2010-05-10,46.9,-96.8,2010,5,10,Spring,11,64.0
Colorado Springs,CO,el paso,2010-05-18,38.8,-104.8,2010,5,18,Spring,36,46.0
Redford,MI,wayne,2010-05-30,42.4,-83.3,2010,5,30,Spring,3,93.0
Overland Park,KS,johnson,2010-06-24,39.0,-94.7,2010,6,24,Summer,12,105.0
Pahrump,NV,nye,2010-07-06,36.3,-115.8,2010,7,6,Summer,3,34.0
Jackson,NJ,ocean,2010-07-18,40.1,-74.4,2010,7,18,Summer,3,80.0
Collegeville,PA,montgomery,2010-07-25,40.2,-75.4,2010,7,25,Summer,4,44.0
Independence,MO,jackson,2010-07-25,39.1,-94.4,2010,7,25,Summer,2,40.0
Sedalia,MO,pettis,2010-07-25,38.7,-93.3,2010,7,25,Summer,5,
sterling heights,MI,macomb,2010-08-01,42.6,-83.1,2010,8,1,Summer,3,54.0
Ruidoso,NM,lincoln,2010-08-01,33.4,-105.7,2010,8,1,Summer,4,
Sylva,NC,jackson,2010-08-02,34.4,-84.9,2010,8,2,Summer,1,36.0
Damariscotta,ME,lincoln,2010-08-02,44.0,-69.5,2010,8,2,Summer,1,
Atlanta,GA,fulton,2010-08-03,33.8,-84.4,2010,8,3,Summer,29,87.0
Atlanta,GA,cobb,2010-08-03,33.8,-84.4,2010,8,3,Summer,8,115.0
Atlanta,GA,dekalb,2010-08-03,33.8,-84.4,2010,8,3,Summer,17,77.0
Silver Spring,MD,montgomery,2010-08-03,39.0,-77.0,2010,8,3,Summer,13,56.0
Dover,DE,kent,2010-08-03,39.2,-75.6,2010,8,3,Summer,2,39.0
Vincentown,NJ,burlington,2010-08-04,39.8,-74.6,2010,8,4,Summer,5,
Whitinsville,MA,worcester,2010-08-05,42.1,-71.7,2010,8,5,Summer,1,70.0
Hauppauge,NY,suffolk,2010-08-06,40.8,-73.2,2010,8,6,Summer,2,71.0
Whitinsville,MA,worcester,2010-08-06,42.1,-71.7,2010,8,6,Summer,1,56.0
Ponca City,OK,kay,2010-08-06,36.7,-97.1,2010,8,6,Summer,2,56.0
Leavenworth,KS,leavenworth,2010-08-06,39.3,-95.0,2010,8,6,Summer,1,84.0
Bayville,NJ,ocean,2010-08-06,39.9,-74.2,2010,8,6,Summer,3,64.0
Colorado Springs,CO,el paso,2010-08-07,38.8,-104.8,2010,8,7,Summer,36,67.0
Ruckersville,VA,greene,2010-08-07,38.2,-78.4,2010,8,7,Summer,2,
Omaha,NE,sarpy,2010-08-07,41.3,-95.9,2010,8,7,Summer,4,
Carmel,NY,putnam,2010-08-07,41.4,-73.7,2010,8,7,Summer,4,47.0
Montour Falls,NY,schuyler,2010-08-07,42.3,-76.8,2010,8,7,Summer,1,
Gainesville,FL,alachua,2010-08-07,29.6,-82.4,2010,8,7,Summer,4,26.0
Brookfield,WI,waukesha,2010-08-07,43.1,-88.1,2010,8,7,Summer,1,41.0
Concord,MA,middlesex,2010-08-07,42.5,-71.4,2010,8,7,Summer,3,37.0
Kansas City,MO,platte,2010-08-07,39.1,-94.6,2010,8,7,Summer,10,
Omaha,NE,douglas,2010-08-07,41.3,-95.9,2010,8,7,Summer,19,63.0
Jackson,NJ,ocean,2010-08-07,40.1,-74.4,2010,8,7,Summer,3,51.0
Kansas City,MO,jackson,2010-08-07,39.1,-94.6,2010,8,7,Summer,13,62.0
Kansas City,MO,clay,2010-08-07,39.1,-94.6,2010,8,7,Summer,21,74.0
Winchester,VA,winchester city,2010-08-08,39.2,-78.2,2010,8,8,Summer,1,
Winchester,VA,frederick,2010-08-08,39.2,-78.2,2010,8,8,Summer,2,54.0
Graham,TX,young,2010-08-08,33.1,-98.6,2010,8,8,Summer,1,
Sterling heights,MI,macomb,2010-08-08,42.6,-83.1,2010,8,8,Summer,3,54.0
Whitinsville,MA,worcester,2010-08-08,42.1,-71.7,2010,8,8,Summer,1,58.0
Roanoke,VA,roanoke city,2010-08-08,37.3,-79.9,2010,8,8,Summer,9,81.0
Roanoke,VA,roanoke,2010-08-08,37.3,-79.9,2010,8,8,Summer,6,58.0
Roanoke,VA,botetourt,2010-08-08,37.3,-79.9,2010,8,8,Summer,2,
Roanoke,VA,salem,2010-08-08,37.3,-79.9,2010,8,8,Summer,2,
lubbock,TX,lubbock,2010-08-09,33.6,-101.9,2010,8,9,Summer,6,36.0
Clarksville,TN,montgomery,2010-08-09,36.5,-87.3,2010,8,9,Summer,6,
Whitinsville,MA,worcester,2010-08-09,42.1,-71.7,2010,8,9,Summer,1,126.0
Port Jefferson Station,NY,suffolk,2010-08-09,40.9,-73.1,2010,8,9,Summer,5,77.0
Kansas City,MO,jackson,2010-08-09,39.1,-94.6,2010,8,9,Summer,13,57.0
Kansas City,MO,clay,2010-08-09,39.1,-94.6,2010,8,9,Summer,21,97.0
Charlotte,VT,chittenden,2010-08-09,44.3,-73.2,2010,8,9,Summer,2,61.0
Winfield,MO,lincoln,2010-08-09,39.0,-90.8,2010,8,9,Summer,1,61.0
Kansas City,MO,platte,2010-08-09,39.1,-94.6,2010,8,9,Summer,10,
wolfeboro,NH,carroll,2010-08-09,43.6,-71.2,2010,8,9,Summer,2,
Davidsonville,MD,anne arundel,2010-08-09,39.0,-76.7,2010,8,9,Summer,1,84.0
huntington station,NY,suffolk,2010-08-10,40.8,-73.4,2010,8,10,Summer,6,136.0
Whitinsville,MA,worcester,2010-08-10,42.1,-71.7,2010,8,10,Summer,1,69.0
Budd Lake,NJ,morris,2010-08-10,40.9,-74.8,2010,8,10,Summer,2,90.0
Moorestown,NJ,burlington,2010-08-10,40.0,-74.9,2010,8,10,Summer,2,
Warren,ME,knox,2010-08-11,44.1,-69.2,2010,8,11,Summer,1,29.0
Camden,ME,knox,2010-08-11,44.2,-69.1,2010,8,11,Summer,1,29.0
Diller,NE,jefferson,2010-08-11,40.1,-97.0,2010,8,11,Summer,1,
Saranac Lake,NY,franklin,2010-08-11,44.3,-74.1,2010,8,11,Summer,3,16.0
Vincentown,NJ,burlington,2010-08-11,39.8,-74.6,2010,8,11,Summer,5,
Silver Spring,MD,montgomery,2010-08-11,39.0,-77.0,2010,8,11,Summer,13,97.0
Sag Harbor,NY,suffolk,2010-08-11,41.0,-72.3,2010,8,11,Summer,5,84.0
New Haven,CT,new haven,2010-08-11,41.3,-72.9,2010,8,11,Summer,9,63.0
Port Lavaca,TX,calhoun,2010-08-12,28.5,-96.7,2010,8,12,Summer,10,
Warren,MI,macomb,2010-08-12,42.5,-83.0,2010,8,12,Summer,2,84.0
Saint Louis,MO,saint louis city,2010-08-12,38.6,-90.2,2010,8,12,Summer,13,
west springfield,MA,hampden,2010-08-12,42.1,-72.7,2010,8,12,Summer,3,51.0
Saint Louis,MO,saint louis,2010-08-12,38.6,-90.2,2010,8,12,Summer,76,77.0
Stony Brook,NY,suffolk,2010-08-12,40.9,-73.1,2010,8,12,Summer,8,38.0
Fairfax,VA,fairfax,2010-08-12,38.8,-77.3,2010,8,12,Summer,4,80.0
Fairfax,VA,fairfax city,2010-08-12,38.8,-77.3,2010,8,12,Summer,1,
New Tripoli,PA,lehigh,2010-08-12,40.7,-75.7,2010,8,12,Summer,1,41.0
Stockton Springs,ME,waldo,2010-08-13,44.5,-68.9,2010,8,13,Summer,3,
Ruckersville,VA,greene,2010-08-13,38.2,-78.4,2010,8,13,Summer,2,
Davis,CA,yolo,2010-08-13,38.6,-121.8,2010,8,13,Summer,2,41.0
Cynthiana,KY,harrison,2010-08-13,38.4,-84.3,2010,8,13,Summer,17,
Colbert,GA,madison,2010-08-13,34.0,-83.2,2010,8,13,Summer,1,
Columbia,MD,howard,2010-08-13,39.2,-76.8,2010,8,13,Summer,1,
Medina,TX,bandera,2010-08-13,29.8,-99.3,2010,8,13,Summer,1,
Burlington,NC,alamance,2010-08-14,36.0,-79.5,2010,8,14,Summer,4,44.0
Raleigh,NC,wake,2010-08-14,35.8,-78.6,2010,8,14,Summer,24,37.0
Silver Spring,MD,montgomery,2010-08-14,39.0,-77.0,2010,8,14,Summer,13,33.0
Medina,TX,bandera,2010-08-14,29.8,-99.3,2010,8,14,Summer,1,
Ridgefield,CT,fairfield,2010-08-14,41.3,-73.5,2010,8,14,Summer,2,38.0
schenectady,NY,schenectady,2010-08-14,42.8,-73.9,2010,8,14,Summer,13,39.0
Tallmansville,WV,upshur,2010-08-14,38.8,-80.2,2010,8,14,Summer,1,
Cincinnati,OH,clermont,2010-08-14,39.1,-84.5,2010,8,14,Summer,3,65.0
Cincinnati,OH,hamilton,2010-08-14,39.1,-84.5,2010,8,14,Summer,111,84.0
Perry,NY,wyoming,2010-08-14,42.7,-78.0,2010,8,14,Summer,1,
Verona,WI,dane,2010-08-14,43.0,-89.6,2010,8,14,Summer,2,50.0
Roosevelt,NJ,monmouth,2010-08-14,40.2,-74.4,2010,8,14,Summer,1,25.0
Rocky River,OH,cuyahoga,2010-08-15,41.5,-81.9,2010,8,15,Summer,2,61.0
Dalton,GA,whitfield,2010-08-15,34.8,-84.9,2010,8,15,Summer,1,
wilton,CT,fairfield,2010-08-15,41.2,-73.4,2010,8,15,Summer,1,35.0
Waterloo,IA,black hawk,2010-08-15,42.4,-92.3,2010,8,15,Summer,2,22.0
Cabins,WV,grant,2010-08-15,39.0,-79.3,2010,8,15,Summer,1,
Lebec,CA,kern,2010-08-15,34.8,-118.9,2010,8,15,Summer,2,108.0
York,ND,benson,2010-08-15,48.3,-99.5,2010,8,15,Summer,2,
New Milford,CT,litchfield,2010-08-15,41.6,-73.4,2010,8,15,Summer,2,32.0
Lancaster,OH,fairfield,2010-08-15,39.7,-82.6,2010,8,15,Summer,1,
Wautoma,WI,waushara,2010-08-15,44.1,-89.3,2010,8,15,Summer,1,
Logan,UT,cache,2010-08-15,41.7,-111.6,2010,8,15,Summer,6,53.0
Brevard,NC,transylvania,2010-08-15,35.2,-82.8,2010,8,15,Summer,1,
Elkton,MD,cecil,2010-08-15,39.6,-75.9,2010,8,15,Summer,1,25.0
erie,MI,monroe,2010-08-15,41.8,-83.5,2010,8,15,Summer,1,49.0
Claremore,OK,rogers,2010-08-15,36.3,-95.6,2010,8,15,Summer,5,
Whitinsville,MA,worcester,2010-08-15,42.1,-71.7,2010,8,15,Summer,1,37.0
Edinburg,VA,shenandoah,2010-08-15,38.8,-78.6,2010,8,15,Summer,1,
saluda,NC,polk,2010-08-15,35.3,-82.3,2010,8,15,Summer,1,
Silver Spring,MD,montgomery,2010-08-16,39.0,-77.0,2010,8,16,Summer,13,58.0
Stoddard,WI,vernon,2010-08-16,43.7,-91.2,2010,8,16,Summer,1,31.0
Pottstown,PA,chester,2010-08-16,40.3,-75.6,2010,8,16,Summer,1,
Port Lavaca,TX,calhoun,2010-08-16,28.5,-96.7,2010,8,16,Summer,10,
Milanville,PA,wayne,2010-08-16,41.7,-75.1,2010,8,16,Summer,1,
Greenville,SC,greenville,2010-08-16,34.9,-82.3,2010,8,16,Summer,7,42.0
Dinuba,CA,tulare,2010-08-16,36.5,-119.4,2010,8,16,Summer,2,140.0
East Amherst,NY,erie,2010-08-16,43.0,-78.7,2010,8,16,Summer,4,43.0
Lakeville,NY,livingston,2010-08-16,42.8,-77.7,2010,8,16,Summer,1,
Cedar Rapids,IA,linn,2010-08-16,42.0,-91.7,2010,8,16,Summer,8,33.0
Abilene,TX,taylor,2010-08-16,32.5,-99.7,2010,8,16,Summer,7,
Pottstown,PA,montgomery,2010-08-16,40.3,-75.6,2010,8,16,Summer,3,62.0
Chester,CT,middlesex,2010-08-16,41.4,-72.5,2010,8,16,Summer,1,33.0
Hindsville,AR,madison,2010-08-16,36.1,-93.9,2010,8,16,Summer,1,
San Francisco,CA,san mateo,2010-08-17,37.8,-122.4,2010,8,17,Summer,2,28.0
Ellettsville,IN,monroe,2010-08-17,39.3,-86.6,2010,8,17,Summer,1,33.0
Stony Brook,NY,suffolk,2010-08-17,40.9,-73.1,2010,8,17,Summer,4,126.0
Central City,PA,somerset,2010-08-17,40.1,-78.8,2010,8,17,Summer,1,67.0
Pottstown,PA,montgomery,2010-08-17,40.3,-75.6,2010,8,17,Summer,6,105.0
Silver Spring,MD,montgomery,2010-08-17,39.0,-77.0,2010,8,17,Summer,13,74.0
Lewisburg,PA,union,2010-08-17,41.0,-77.0,2010,8,17,Summer,13,
Pottstown,PA,chester,2010-08-17,40.3,-75.6,2010,8,17,Summer,2,101.0
Marion,IN,grant,2010-08-17,40.6,-85.7,2010,8,17,Summer,1,
Bedford,NY,westchester,2010-08-17,41.2,-73.6,2010,8,17,Summer,1,41.0
Conway,AR,faulkner,2010-08-17,35.1,-92.4,2010,8,17,Summer,12,
San Francisco,CA,san francisco,2010-08-17,37.8,-122.4,2010,8,17,Summer,10,26.0
Crivitz,WI,marinette,2010-08-17,45.2,-88.0,2010,8,17,Summer,3,
Cortland,NY,cortland,2010-08-17,42.6,-76.2,2010,8,17,Summer,4,
Clinton,IN,vermillion,2010-08-17,39.7,-87.5,2010,8,17,Summer,9,
Robesonia,PA,berks,2010-08-18,40.4,-76.1,2010,8,18,Summer,1,62.0
South Bend,IN,st joseph,2010-08-18,41.7,-86.3,2010,8,18,Summer,7,
FAYETTEVILLE,AR,washington,2010-08-18,36.0,-94.1,2010,8,18,Summer,2,112.0
Crystal Lake,IL,mchenry,2010-08-18,42.2,-88.3,2010,8,18,Summer,7,44.0
Clay,WV,clay,2010-08-18,38.5,-81.0,2010,8,18,Summer,1,
Ponca City,OK,kay,2010-08-18,36.7,-97.1,2010,8,18,Summer,2,33.0
West Bend,WI,washington,2010-08-18,43.4,-88.2,2010,8,18,Summer,3,37.0
Dixon,CA,solano,2010-08-18,38.4,-121.8,2010,8,18,Summer,2,37.0
Ontario,NY,wayne,2010-08-18,43.2,-77.3,2010,8,18,Summer,1,31.0
Harrisburg,PA,dauphin,2010-08-18,40.3,-76.9,2010,8,18,Summer,27,71.0
Newburgh,IN,warrick,2010-08-18,38.0,-87.4,2010,8,18,Summer,4,97.0
Lansing,IL,cook,2010-08-18,41.6,-87.5,2010,8,18,Summer,1,67.0
Ruckersville,VA,greene,2010-08-18,38.2,-78.4,2010,8,18,Summer,2,
woodridge,IL,dupage,2010-08-18,41.8,-88.0,2010,8,18,Summer,2,41.0
Fort Lauderdale,FL,broward,2010-08-18,26.1,-80.1,2010,8,18,Summer,34,37.0
Menomonie,WI,dunn,2010-08-18,44.9,-92.0,2010,8,18,Summer,4,
Presto,PA,allegheny,2010-08-18,40.4,-80.1,2010,8,18,Summer,1,100.0
Deer Lodge,TN,morgan,2010-08-18,36.2,-84.8,2010,8,18,Summer,1,
Lees Summit,MO,jackson,2010-08-18,38.9,-94.3,2010,8,18,Summer,9,70.0
ELGIN,TX,bastrop,2010-08-18,30.3,-97.4,2010,8,18,Summer,7,
Lewes,DE,sussex,2010-08-18,38.8,-75.1,2010,8,18,Summer,2,61.0
Durham,NC,durham,2010-08-18,36.0,-78.9,2010,8,18,Summer,10,48.0
Bellefonte,PA,centre,2010-08-18,40.9,-77.7,2010,8,18,Summer,4,55.0
Howell,MI,livingston,2010-08-19,42.6,-83.9,2010,8,19,Summer,1,
Green Bay,WI,brown,2010-08-19,44.5,-88.0,2010,8,19,Summer,12,39.0
Coopersburg,PA,lehigh,2010-08-19,40.5,-75.4,2010,8,19,Summer,1,133.0
Lawrence,KS,douglas,2010-08-19,39.0,-95.2,2010,8,19,Summer,4,
Fargo,ND,cass,2010-08-19,46.9,-96.8,2010,8,19,Summer,11,52.0
Overland Park,KS,johnson,2010-08-19,39.0,-94.7,2010,8,19,Summer,12,49.0
Glengary,WV,berkeley,2010-08-19,39.4,-78.2,2010,8,19,Summer,1,87.0
Lenexa,KS,johnson,2010-08-19,39.0,-94.7,2010,8,19,Summer,6,49.0
New Egypt,NJ,ocean,2010-08-19,40.1,-74.5,2010,8,19,Summer,4,172.0
Jackson,MI,jackson,2010-08-19,42.3,-84.4,2010,8,19,Summer,1,
Osceola,WI,polk,2010-08-19,45.3,-92.7,2010,8,19,Summer,6,
Lewistown,MO,lewis,2010-08-19,40.1,-91.8,2010,8,19,Summer,2,
Trafalgar,IN,johnson,2010-08-19,39.4,-86.2,2010,8,19,Summer,4,90.0
Clemson,SC,pickens,2010-08-19,34.8,-82.8,2010,8,19,Summer,2,31.0
Louisa,KY,lawrence,2010-08-19,38.1,-82.6,2010,8,19,Summer,4,
Petaluma,CA,sonoma,2010-08-19,38.2,-122.8,2010,8,19,Summer,5,24.0
Hope,ME,knox,2010-08-19,44.3,-69.1,2010,8,19,Summer,2,40.0
Houston,TX,harris,2010-08-19,29.7,-95.5,2010,8,19,Summer,43,45.0
Des Moines,IA,polk,2010-08-19,41.6,-93.7,2010,8,19,Summer,28,65.0
Canyon,TX,randall,2010-08-19,35.0,-101.9,2010,8,19,Summer,2,49.0
Seymour,IN,jackson,2010-08-19,38.9,-85.9,2010,8,19,Summer,2,97.0
Allentown,PA,lehigh,2010-08-19,40.6,-75.5,2010,8,19,Summer,3,133.0
Doylestown,PA,bucks,2010-08-19,40.3,-75.1,2010,8,19,Summer,2,190.0
Pottstown,PA,chester,2010-08-19,40.3,-75.6,2010,8,19,Summer,1,108.0
Calhoun,MO,henry,2010-08-19,38.5,-93.7,2010,8,19,Summer,1,
Sidney,OH,shelby,2010-08-19,40.3,-84.2,2010,8,19,Summer,2,
Bar Harbor,ME,hancock,2010-08-19,44.4,-68.3,2010,8,19,Summer,1,58.0
Bar Harbor,ME,hancock,2010-08-19,44.4,-68.2,2010,8,19,Summer,1,58.0
Millerton,NY,dutchess,2010-08-19,42.0,-73.5,2010,8,19,Summer,1,74.0
Minot,ND,ward,2010-08-19,48.1,-101.4,2010,8,19,Summer,5,
Providence,RI,providence,2010-08-19,41.9,-71.4,2010,8,19,Summer,10,105.0
Albuquerque,NM,bernalillo,2010-08-19,35.1,-106.7,2010,8,19,Summer,15,48.0
Pottstown,PA,montgomery,2010-08-19,40.3,-75.6,2010,8,19,Summer,3,147.0
erie,MI,monroe,2010-08-19,41.8,-83.5,2010,8,19,Summer,1,
oxford,MI,oakland,2010-08-19,42.8,-83.3,2010,8,19,Summer,1,64.0
Auburn,NY,cayuga,2010-08-19,42.9,-76.6,2010,8,19,Summer,7,
Hillsdale,NJ,bergen,2010-08-19,41.0,-74.0,2010,8,19,Summer,1,143.0
Wichita,KS,sedgwick,2010-08-19,37.8,-97.4,2010,8,19,Summer,12,105.0
Whitmore Lake,MI,washtenaw,2010-08-19,42.4,-83.8,2010,8,19,Summer,3,58.0
Crystal Lake,IL,mchenry,2010-08-19,42.2,-88.3,2010,8,19,Summer,7,47.0
Houston,TX,fort bend,2010-08-19,29.7,-95.5,2010,8,19,Summer,1,
Franklin Lakes,NJ,bergen,2010-08-20,41.0,-74.2,2010,8,20,Summer,2,48.0
Lake Ozark,MO,camden,2010-08-20,38.2,-92.7,2010,8,20,Summer,4,
Chicago,IL,cook,2010-08-20,42.0,-87.8,2010,8,20,Summer,116,84.0
Keene,NH,cheshire,2010-08-20,43.0,-72.3,2010,8,20,Summer,6,35.0
Norwich,VT,windsor,2010-08-20,43.8,-72.4,2010,8,20,Summer,1,
Canton,NY,saint lawrence,2010-08-20,44.6,-75.2,2010,8,20,Summer,9,
Ann Arbor,MI,washtenaw,2010-08-20,42.3,-83.8,2010,8,20,Summer,11,93.0
Sartell,MN,stearns,2010-08-20,45.6,-94.2,2010,8,20,Summer,1,47.0
Rockwood,PA,somerset,2010-08-20,39.9,-79.2,2010,8,20,Summer,1,87.0
Port Charlotte,FL,charlotte,2010-08-20,27.0,-82.1,2010,8,20,Summer,3,
wichita,KS,sedgwick,2010-08-20,37.7,-97.3,2010,8,20,Summer,12,67.0
Ellicott City,MD,howard,2010-08-20,39.3,-76.8,2010,8,20,Summer,5,
Falmouth,KY,pendleton,2010-08-20,38.7,-84.4,2010,8,20,Summer,11,
Pottstown,PA,montgomery,2010-08-20,40.3,-75.6,2010,8,20,Summer,6,77.0
Pottstown,PA,chester,2010-08-20,40.3,-75.6,2010,8,20,Summer,2,80.0
Cannon Falls,MN,goodhue,2010-08-20,44.5,-92.8,2010,8,20,Summer,4,41.0
Hutchinson,KS,reno,2010-08-20,38.0,-98.1,2010,8,20,Summer,3,
oxford,MI,oakland,2010-08-20,42.8,-83.3,2010,8,20,Summer,1,74.0
New Bern,NC,craven,2010-08-20,35.1,-77.0,2010,8,20,Summer,2,
Zanesville,OH,muskingum,2010-08-20,40.0,-82.0,2010,8,20,Summer,4,
Henderson Harbor,NY,jefferson,2010-08-20,43.9,-76.1,2010,8,20,Summer,2,34.0
Hickory Corners,MI,barry,2010-08-20,42.4,-85.4,2010,8,20,Summer,2,
Mystic,CT,new london,2010-08-20,41.4,-72.0,2010,8,20,Summer,2,52.0
Asbury,WV,greenbrier,2010-08-20,37.8,-80.6,2010,8,20,Summer,2,54.0
Whitinsville,MA,worcester,2010-08-20,42.1,-71.7,2010,8,20,Summer,1,47.0
Madison,GA,morgan,2010-08-20,33.6,-83.5,2010,8,20,Summer,1,
New Castle,NH,rockingham,2010-08-21,43.1,-70.7,2010,8,21,Summer,2,34.0
Wells,ME,york,2010-08-21,43.3,-70.6,2010,8,21,Summer,1,35.0
Clarksville,TN,montgomery,2010-08-21,36.5,-87.3,2010,8,21,Summer,6,
Stony Brook,NY,suffolk,2010-08-21,40.9,-73.1,2010,8,21,Summer,4,49.0
Pinnacle,NC,stokes,2010-08-21,36.3,-80.5,2010,8,21,Summer,4,
Chicago,IL,cook,2010-08-21,41.9,-87.6,2010,8,21,Summer,58,101.0
Madison,WI,dane,2010-08-21,43.1,-89.4,2010,8,21,Summer,20,70.0
Clemson,SC,pickens,2010-08-21,34.7,-82.8,2010,8,21,Summer,2,20.0
Hillman,MI,montmorency,2010-08-21,45.1,-84.0,2010,8,21,Summer,1,
Adamstown,MD,frederick,2010-08-21,39.3,-77.5,2010,8,21,Summer,2,105.0
Bark River,MI,delta,2010-08-21,45.7,-87.3,2010,8,21,Summer,3,
equinunk,PA,wayne,2010-08-21,41.8,-75.2,2010,8,21,Summer,3,
Pottstown,PA,chester,2010-08-21,40.3,-75.6,2010,8,21,Summer,1,71.0
Pottstown,PA,montgomery,2010-08-21,40.3,-75.6,2010,8,21,Summer,3,87.0
centerburg,OH,knox,2010-08-21,40.3,-82.7,2010,8,21,Summer,1,32.0
Madison,NJ,morris,2010-08-21,40.8,-74.4,2010,8,21,Summer,1,80.0
Twinsburg,OH,summit,2010-08-21,41.3,-81.4,2010,8,21,Summer,1,80.0
Harrisville,NH,cheshire,2010-08-21,42.9,-72.1,2010,8,21,Summer,1,37.0
Franklin,KY,simpson,2010-08-21,36.7,-86.6,2010,8,21,Summer,1,44.0
Connellsville,PA,fayette,2010-08-21,40.0,-79.6,2010,8,21,Summer,4,
Concord,NH,merrimack,2010-08-21,43.3,-71.5,2010,8,21,Summer,5,38.0
Fenwick,MI,montcalm,2010-08-21,43.1,-85.1,2010,8,21,Summer,1,
Stony Brook,NY,suffolk,2010-08-22,40.9,-73.1,2010,8,22,Summer,8,49.0
Ludlow,MA,hampden,2010-08-22,42.2,-72.5,2010,8,22,Summer,1,43.0
Ruckersville,VA,greene,2010-08-22,38.2,-78.4,2010,8,22,Summer,2,
Hanover,NH,grafton,2010-08-22,43.7,-72.3,2010,8,22,Summer,1,40.0
glyndon,MN,clay,2010-08-22,46.9,-96.5,2010,8,22,Summer,2,
Shawano,WI,shawano,2010-08-22,44.8,-88.6,2010,8,22,Summer,2,
Baltimore,MD,anne arundel,2010-08-22,39.3,-76.6,2010,8,22,Summer,2,58.0
tucson,AZ,pima,2010-08-22,32.2,-111.0,2010,8,22,Summer,19,71.0
Baltimore,MD,baltimore,2010-08-22,39.3,-76.6,2010,8,22,Summer,3,46.0
McKinney,TX,collin,2010-08-22,33.2,-96.7,2010,8,22,Summer,3,44.0
Morrilton,AR,conway,2010-08-22,35.2,-92.7,2010,8,22,Summer,9,
Lansing,KS,leavenworth,2010-08-22,39.1,-95.0,2010,8,22,Summer,2,45.0
Baltimore,MD,baltimore city,2010-08-22,39.3,-76.6,2010,8,22,Summer,38,
San Diego,CA,san diego,2010-08-22,32.7,-117.1,2010,8,22,Summer,20,56.0
Belle,MO,maries,2010-08-22,38.3,-91.8,2010,8,22,Summer,6,
