City,State/Province,County,Count,Latitude,Longitude
dallas,GA,PAULDING,1,33.9,-84.9
dallas,TX,COLLIN,156,32.8,-96.8
dallas,TX,DALLAS,1794,32.8,-96.8
dalton,GA,WHITFIELD,9,34.8,-85.0
dalton,NY,LIVINGSTON,3,42.5,-77.9
damon,TX,BRAZORIA,1,29.3,-95.7
danville,IL,VERMILION,102,40.1,-87.6
danville,KY,BOYLE,15,37.6,-84.8
dardanelle,AR,YELL,2,35.2,-93.2
darien,GA,MCINTOSH,6,31.4,-81.4
darien,IL,DUPAGE,1,41.8,-88.0
darlington,PA,BEAVER,1,40.8,-80.4
davenport,IA,SCOTT,10,41.5,-90.6
davidson,NC,MECKLENBURG,6,35.5,-80.8
davis,WV,TUCKER,96,39.1,-79.4
dawsonville,GA,DAWSON,1,34.4,-84.2
dayton,MD,HOWARD,1,39.2,-77.0
dayton,OH,GREENE,247,39.8,-84.2
dayton,OH,MONTGOMERY,589,39.8,-84.2
dayton,WA,COLUMBIA,5,46.2,-117.8
de kalb,TX,BOWIE,42,33.5,-94.6
de witt,IA,CLINTON,8,41.8,-90.5
dearborn,MI,WAYNE,1,42.3,-83.2
dearborn heights,MI,WAYNE,14,42.3,-83.3
decatur,AL,MORGAN,2,34.6,-87.0
decatur,GA,DEKALB,30,33.8,-84.3
decatur,IL,MACON,12,39.8,-88.9
decatur,TX,WISE,7,33.8,-84.3
decorah,IA,WINNESHIEK,90,43.4,-91.8
deer creek,MN,OTTER TAIL,2,46.4,-95.3
deerfield,WI,DANE,7,43.1,-89.1
dekalb,IL,DEKALB,5,41.9,-88.7
delafield,WI,WAUKESHA,20,43.0,-88.4
delano,MN,WRIGHT,6,45.0,-93.8
delaplane,VA,FAUQUIER,3,39.0,-78.0
delavan,WI,WALWORTH,1,42.6,-88.6
delran,NJ,BURLINGTON,2,40.0,-75.0
delray beach,FL,PALM BEACH,8,26.5,-80.1
denton,TX,DENTON,6,33.2,-97.1
denver,CO,ADAMS,136,39.8,-105.0
denver,CO,ARAPAHOE,34,39.8,-105.0
denver,CO,DENVER,459,39.8,-105.0
denver,CO,JEFFERSON,85,39.8,-105.0
dequincy,LA,CALCASIEU,2,30.4,-93.4
deridder,LA,BEAUREGARD,2,30.8,-93.2
derwood,MD,MONTGOMERY,14,39.1,-77.1
des moines,IA,POLK,168,41.6,-93.7
des plaines,IL,COOK,15,42.0,-87.9
destin,FL,OKALOOSA,5,30.4,-86.5
detroit,MI,WAYNE,16,42.4,-82.9
detroit lakes,MN,BECKER,2,47.0,-95.7
devon,PA,CHESTER,2,40.0,-75.4
dill city,OK,WASHITA,72,35.3,-99.2
dillsburg,PA,YORK,8,40.1,-77.0
dodgeville,WI,IOWA,2,43.0,-90.1
doswell,VA,HANOVER,2,37.8,-77.5
douglas,MI,ALLEGAN,5,42.6,-86.2
douglassville,TX,CASS,8,33.2,-94.4
douglasville,GA,DOUGLAS,1,33.8,-84.8
dover,DE,KENT,2,39.2,-75.6
dover,NH,STRAFFORD,4,43.2,-70.9
dover,NJ,MORRIS,2,40.9,-74.6
dover,OH,TUSCARAWAS,4,40.6,-81.5
downers grove,IL,DUPAGE,2,41.8,-88.0
doylestown,PA,BUCKS,6,40.3,-75.2
dresden,ME,LINCOLN,1,44.1,-69.7
dripping springs,TX,HAYS,132,30.3,-98.1
dry ridge,KY,GRANT,4,38.7,-84.7
dryden,MI,LAPEER,15,42.9,-83.2
du quoin,IL,PERRY,40,38.0,-89.2
dublin,OH,FRANKLIN,6,40.1,-83.1
duluth,MN,SAINT LOUIS,70,47.1,-91.9
dumont,NJ,BERGEN,3,40.9,-74.0
duncan,OK,STEPHENS,3,34.5,-97.8
dundalk,MD,BALTIMORE,3,39.3,-76.5
dunkirk,NY,CHAUTAUQUA,3,42.5,-79.3
durham,CA,BUTTE,3,39.6,-121.8
durham,NC,DURHAM,30,36.0,-78.9
dutzow,MO,WARREN,1,38.6,-91.0
dysart,IA,TAMA,25,42.2,-92.4
eagle,WI,WAUKESHA,1,42.9,-88.5
eagle pass,TX,MAVERICK,11,28.6,-100.3
earlham,IA,MADISON,4,41.4,-94.1
easley,SC,PICKENS,4,34.9,-82.6
east berlin,PA,ADAMS,2,40.0,-77.0
east greenwich,RI,KENT,2,41.6,-71.5
east lansing,MI,INGHAM,2,42.8,-84.4
east liverpool,OH,COLUMBIANA,33,40.7,-80.6
east marion,NY,SUFFOLK,50,41.1,-72.3
east orleans,MA,BARNSTABLE,1,41.7,-70.0
east randolph,VT,ORANGE,15,43.9,-72.5
east troy,WI,WALWORTH,1,42.8,-88.4
easton,MD,TALBOT,9,38.8,-76.1
eaton,OH,PREBLE,1,39.7,-84.7
eatonton,GA,PUTNAM,46,33.3,-83.4
eau claire,PA,BUTLER,8,41.1,-79.8
ebony,VA,BRUNSWICK,1,36.6,-78.0
eden,NC,ROCKINGHAM,7,36.5,-79.8
eden,UT,WEBER,12,41.3,-111.9
eden prairie,MN,HENNEPIN,1,44.9,-93.4
edgartown,MA,DUKES,2,41.4,-70.5
edgewater,MD,ANNE ARUNDEL,6,38.9,-76.5
edina,MO,KNOX,1,40.2,-92.1
edmond,OK,OKLAHOMA,45,35.7,-97.6
edmond,WV,FAYETTE,1,38.1,-81.0
effingham,IL,EFFINGHAM,36,39.1,-88.6
egg harbor,WI,DOOR,2,45.0,-87.3
egg harbor township,NJ,ATLANTIC,6,39.4,-74.6
el cajon,CA,SAN DIEGO,3,32.8,-116.9
el paso,TX,EL PASO,26,31.8,-106.5
elbert,CO,EL PASO,62,39.2,-104.6
eldora,IA,HARDIN,6,42.3,-93.1
eldorado,TX,SCHLEICHER,40,30.9,-100.5
elgin,AZ,SANTA CRUZ,2,31.6,-110.5
elgin,IL,KANE,8,42.0,-88.2
elizabeth,CO,ELBERT,12,39.4,-104.6
elizabethtown,KY,HARDIN,8,37.7,-85.8
elk river,MN,SHERBURNE,50,45.3,-93.6
elkhorn,WI,WALWORTH,2,42.7,-88.5
elkton,SD,BROOKINGS,8,44.2,-96.5
ellettsville,IN,MONROE,3,39.3,-86.6
ellicott city,MD,HOWARD,10,39.3,-76.8
ellington,CT,TOLLAND,1,41.9,-72.5
elm city,NC,WILSON,1,35.8,-77.8
elm creek,NE,BUFFALO,10,40.8,-99.4
elm grove,LA,BOSSIER,5,32.3,-93.5
elmendorf,TX,BEXAR,6,29.2,-98.4
elmhurst,IL,DUPAGE,1,41.9,-87.9
elmira,MI,OTSEGO,6,45.0,-84.9
elysian,MN,LE SUEUR,5,44.2,-93.7
emerson,GA,BARTOW,1,34.1,-84.7
emerson,NE,DAKOTA,3,42.3,-96.7
emerson,NJ,BERGEN,1,41.0,-74.0
emmaus,PA,LEHIGH,3,40.5,-75.5
emmett,KS,POTTAWATOMIE,7,39.3,-96.1
empire,MI,LEELANAU,6,44.8,-86.0
encinitas,CA,SAN DIEGO,3,33.1,-117.3
endwell,NY,BROOME,4,42.1,-76.1
englewood,OH,MONTGOMERY,2,39.9,-84.3
enid,OK,GARFIELD,4,36.4,-97.8
enola,PA,CUMBERLAND,21,40.3,-77.0
enon valley,PA,LAWRENCE,6,40.9,-80.5
entiat,WA,CHELAN,2,47.9,-120.5
erieville,NY,MADISON,4,42.9,-75.8
escalon,CA,SAN JOAQUIN,2,37.9,-121.0
escanaba,MI,DELTA,3,45.8,-87.2
escondido,CA,SAN DIEGO,8,33.1,-117.0
espanola,NM,RIO ARRIBA,13,36.0,-106.2
essex,CT,MIDDLESEX,1,41.4,-72.4
essex,MD,BALTIMORE,10,39.3,-76.5
estero,FL,LEE,5,26.4,-81.8
etters,PA,YORK,4,40.2,-76.8
euclid,OH,CUYAHOGA,20,41.6,-81.5
evans,CO,WELD,1,40.4,-104.7
evans,GA,COLUMBIA,5,33.6,-82.2
evanston,IL,COOK,111,42.1,-87.7
evansville,IN,VANDERBURGH,12,38.0,-87.6
everett,PA,BEDFORD,2,40.0,-78.4
exeter,RI,WASHINGTON,2,41.6,-71.7
export,PA,WESTMORELAND,2,40.4,-79.6
fairborn,OH,GREENE,20,39.8,-84.0
fairfax,CA,MARIN,1,38.0,-122.6
fairfax,VA,FAIRFAX,28,38.8,-77.3
fairfax,VA,FAIRFAX CITY,7,38.8,-77.3
fairfield,OH,BUTLER,15,39.3,-84.5
fairfield,PA,ADAMS,20,39.7,-77.4
fairhaven,MA,BRISTOL,1,41.6,-70.9
fairhope,AL,BALDWIN,8,30.5,-87.9
fairview,MI,OSCODA,1,44.7,-84.0
fairview,TN,WILLIAMSON,4,36.0,-87.1
fairwater,WI,FOND DU LAC,1,43.7,-88.9
falls church,VA,FAIRFAX,28,38.9,-77.2
falls church,VA,FALLS CHURCH CITY,4,38.9,-77.2
fallston,MD,HARFORD,1,39.5,-76.4
falmouth,MA,BARNSTABLE,1,41.6,-70.6
fargo,ND,CASS,22,46.9,-96.8
farmington,MN,DAKOTA,47,44.7,-93.1
farwell,MI,CLARE,13,43.8,-84.9
fayette,MO,HOWARD,24,39.1,-92.6
fayetteville,AR,WASHINGTON,46,36.0,-94.1
fayetteville,NC,CUMBERLAND,14,35.0,-78.7
felicity,OH,CLERMONT,4,38.8,-84.1
fenton,MI,GENESEE,2,42.8,-83.8
fenton,MO,SAINT LOUIS,9,38.5,-90.5
fergus falls,MN,OTTER TAIL,2,46.3,-96.1
fernandina beach,FL,NASSAU,60,30.6,-81.5
fincastle,VA,BOTETOURT,4,37.5,-79.9
finchville,KY,SHELBY,12,38.2,-85.3
finlayson,MN,PINE,35,46.2,-92.9
fishers,IN,HAMILTON,4,40.0,-86.0
fisherville,KY,JEFFERSON,6,38.2,-85.4
flagstaff,AZ,COCONINO,6,35.5,-111.7
flat rock,MI,WAYNE,5,42.1,-83.3
flat rock,NC,HENDERSON,1,35.3,-82.4
fleming island,FL,CLAY,32,30.1,-81.7
fletcher,NC,HENDERSON,34,35.5,-82.5
flint,MI,GENESEE,52,43.0,-83.7
floral park,NY,NASSAU,12,40.7,-73.7
floral park,NY,QUEENS,2,40.7,-73.7
florence,AL,LAUDERDALE,40,34.9,-87.6
florence,KY,BOONE,9,39.0,-84.7
florence,SC,FLORENCE,2,34.2,-79.8
florissant,MO,SAINT LOUIS,30,38.8,-90.3
flossmoor,IL,COOK,8,41.5,-87.7
flower mound,TX,DENTON,6,33.0,-97.1
fontana,CA,SAN BERNARDINO,2,34.1,-117.5
forest,VA,BEDFORD,1,37.4,-79.3
forest grove,OR,WASHINGTON,3,45.6,-123.2
forest knolls,CA,MARIN,1,38.0,-122.7
forest lake,MN,WASHINGTON,4,45.3,-93.0
forest park,IL,COOK,12,41.9,-87.8
foristell,MO,SAINT CHARLES,30,38.7,-90.9
fort atkinson,WI,JEFFERSON,1,43.0,-88.9
fort bragg,CA,MENDOCINO,56,39.4,-123.8
fort collins,CO,LARIMER,60,40.6,-105.1
fort davis,TX,JEFF DAVIS,54,30.7,-103.9
fort gratiot,MI,SAINT CLAIR,112,43.0,-82.5
fort lauderdale,FL,BROWARD,68,26.1,-80.1
fort lee,NJ,BERGEN,33,40.9,-74.0
fort pierce,FL,SAINT LUCIE,30,27.5,-80.5
fort scott,KS,BOURBON,3,37.8,-94.7
fort thomas,KY,CAMPBELL,20,39.1,-84.5
fort wayne,IN,ALLEN,792,41.1,-85.2
fort worth,TX,TARRANT,2205,32.8,-97.3
fortville,IN,HANCOCK,4,39.9,-85.8
fountain inn,SC,GREENVILLE,4,34.6,-82.3
fox lake,IL,LAKE,2,42.4,-88.2
frankfort,KY,FRANKLIN,18,38.2,-84.9
franklin,KY,SIMPSON,5,36.7,-86.6
franklin,MA,NORFOLK,2,42.1,-71.4
franklin,PA,VENANGO,8,41.4,-79.8
franklin,TN,WILLIAMSON,4,35.9,-86.9
franklin,TX,ROBERTSON,6,31.1,-96.4
franklin,WI,MILWAUKEE,15,42.9,-88.0
franktown,CO,DOUGLAS,7,39.3,-104.7
frederick,MD,FREDERICK,63,39.4,-77.5
fredericksburg,TX,GILLESPIE,396,30.3,-98.9
fredericksburg,VA,FREDERICKSBURG CITY,4,38.3,-77.5
fredericksburg,VA,SPOTSYLVANIA,8,38.3,-77.5
fredericksburg,VA,STAFFORD,10,38.3,-77.5
fredericktown,MO,MADISON,20,37.5,-90.4
fredericktown,OH,KNOX,2,40.5,-82.6
freehold,NJ,MONMOUTH,10,40.2,-74.3
freeland,MD,BALTIMORE,12,39.7,-76.7
freeport,IL,STEPHENSON,2,42.3,-89.6
freeport,PA,ARMSTRONG,2,40.7,-79.6
freeport,TX,BRAZORIA,180,29.0,-95.3
fremont,CA,ALAMEDA,1,37.5,-122.0
fremont,OH,SANDUSKY,7,41.4,-83.1
frisco,TX,COLLIN,5,33.2,-96.8
frisco,TX,DENTON,5,33.2,-96.8
fritch,TX,HUTCHINSON,94,35.6,-101.6
front royal,VA,WARREN,40,38.9,-78.2
fulton,MI,KALAMAZOO,47,42.1,-85.3
fulton,MO,CALLAWAY,4,38.9,-92.0
fulton,NY,OSWEGO,60,43.3,-76.4
fuquay varina,NC,WAKE,8,35.5,-78.8
gainesboro,TN,JACKSON,2,36.4,-85.7
gainesville,VA,PRINCE WILLIAM,6,38.8,-77.6
galena,IL,JO DAVIESS,6,42.4,-90.4
galena,KS,CHEROKEE,4,37.0,-94.7
galesburg,IL,KNOX,12,41.0,-90.4
galion,OH,CRAWFORD,3,40.7,-82.8
gallatin,TN,SUMNER,1,36.4,-86.5
galveston,TX,GALVESTON,154,29.3,-94.8
garden city,KS,FINNEY,11,38.0,-100.9
garden city,MO,CASS,3,38.6,-94.2
gardendale,AL,JEFFERSON,8,33.7,-86.8
gardner,KS,JOHNSON,3,38.8,-94.9
gardnerville,NV,DOUGLAS,6,38.8,-119.6
garretson,SD,MINNEHAHA,60,43.8,-96.6
garrettsville,OH,PORTAGE,56,41.3,-81.1
gary,IN,LAKE,32,41.6,-87.3
gassville,AR,BAXTER,4,36.3,-92.5
gastonia,NC,GASTON,36,35.2,-81.3
gause,TX,MILAM,26,30.8,-96.7
georgetown,OH,BROWN,64,38.9,-83.9
georgetown,TX,WILLIAMSON,32,30.6,-97.7
gering,NE,SCOTTS BLUFF,44,41.8,-103.7
germanton,NC,STOKES,1,36.3,-80.2
germantown,MD,MONTGOMERY,4,39.2,-77.3
germantown,OH,MONTGOMERY,3,39.6,-84.4
gettysburg,PA,ADAMS,70,39.8,-77.2
glasgow,VA,ROCKBRIDGE,1,37.6,-79.5
gleason,WI,LINCOLN,20,45.4,-89.5
glen allen,VA,HENRICO,4,37.6,-77.6
glen arbor,MI,LEELANAU,212,44.9,-86.0
glen burnie,MD,ANNE ARUNDEL,2,39.2,-76.6
glen ellyn,IL,DUPAGE,12,41.9,-88.1
glen ridge,NJ,ESSEX,1,40.8,-74.2
glendale,KY,HARDIN,2,37.6,-85.9
glenmont,NY,ALBANY,2,42.6,-73.8
glenmoore,PA,CHESTER,12,40.1,-75.8
glenn,MI,ALLEGAN,29,42.5,-86.2
glenolden,PA,DELAWARE,3,39.9,-75.3
glenwood,IA,MILLS,4,41.0,-95.7
gloucester,MA,ESSEX,6,42.6,-70.7
godley,TX,JOHNSON,1,32.4,-97.6
gold canyon,AZ,PINAL,7,33.4,-111.5
golden eagle,IL,CALHOUN,8,38.9,-90.6
goldendale,WA,KLICKITAT,2,45.9,-120.8
goldens bridge,NY,WESTCHESTER,4,41.3,-73.6
goleta,CA,SANTA BARBARA,10,34.4,-119.9
goochland,VA,GOOCHLAND,4,37.8,-78.0
gorham,ME,CUMBERLAND,1,43.7,-70.5
goshen,IN,ELKHART,14,41.6,-85.8
goshen,KY,OLDHAM,1,38.4,-85.5
grafton,IL,JERSEY,3,39.0,-90.4
graham,NC,ALAMANCE,8,36.0,-79.3
graham,TX,YOUNG,6,33.1,-98.6
granbury,TX,HOOD,252,32.4,-97.8
granby,CT,HARTFORD,2,42.0,-72.8
grand bay,AL,MOBILE,5,30.5,-88.3
grand canyon,AZ,COCONINO,90,36.6,-112.1
grand forks,ND,GRAND FORKS,2,47.9,-97.1
grand haven,MI,OTTAWA,4,43.0,-86.1
grand island,NE,HALL,120,40.9,-98.3
grand junction,CO,MESA,56,39.1,-108.5
grand marais,MN,COOK,18,47.8,-90.3
grand rapids,MI,KENT,352,43.0,-85.7
grand rapids,MN,ITASCA,2,47.2,-93.6
grand rapids,OH,WOOD,1,41.4,-83.9
grantham,NH,SULLIVAN,1,43.5,-72.2
grantsville,WV,CALHOUN,10,38.9,-81.1
granville,WV,MONONGALIA,1,39.6,-80.0
gray summit,MO,FRANKLIN,1,38.5,-90.8
grayslake,IL,LAKE,114,42.3,-88.0
great bend,KS,BARTON,261,38.4,-98.8
great valley,NY,CATTARAUGUS,2,42.2,-78.6
greeley,CO,WELD,25,40.4,-104.7
green bay,WI,BROWN,12,44.5,-88.0
green lake,WI,GREEN LAKE,10,43.8,-89.0
green river,WY,SWEETWATER,15,41.9,-109.7
greenfield,IN,HANCOCK,80,39.8,-85.8
greenland,NH,ROCKINGHAM,1,43.0,-70.8
greenport,NY,SUFFOLK,1,41.1,-72.4
greensboro,NC,GUILFORD,93,36.1,-79.8
greensboro,VT,ORLEANS,2,44.6,-72.3
greenville,MS,WASHINGTON,5,33.4,-91.0
greenville,NC,PITT,8,35.7,-77.4
greenville,SC,GREENVILLE,126,34.8,-82.4
greenwich,CT,FAIRFIELD,21,41.0,-73.6
greenwood,CA,EL DORADO,4,38.9,-120.9
greenwood,NE,CASS,2,41.0,-96.4
greenwood,SC,GREENWOOD,24,34.1,-82.2
greer,SC,GREENVILLE,8,34.9,-82.3
grinnell,IA,POWESHIEK,42,41.7,-92.8
groesbeck,TX,LIMESTONE,75,31.5,-96.6
grosse pointe,MI,WAYNE,6,42.4,-82.9
groton,NY,TOMPKINS,12,42.6,-76.4
grottoes,VA,ROCKINGHAM,4,38.3,-78.8
grove city,OH,FRANKLIN,51,39.9,-83.1
groveland,MA,ESSEX,5,42.8,-71.0
grover hill,OH,PAULDING,100,41.0,-84.5
gualala,CA,MENDOCINO,66,38.8,-123.4
guilford,CT,NEW HAVEN,5,41.3,-72.7
gulf breeze,FL,SANTA ROSA,6,30.4,-87.1
gustine,TX,COMANCHE,12,31.9,-98.4
guthrie,OK,LOGAN,4,35.8,-97.5
hackensack,NJ,BERGEN,140,40.9,-74.0
hadley,MA,HAMPSHIRE,2,42.4,-72.6
hagerstown,IN,WAYNE,16,39.9,-85.2
hague,NY,WARREN,2,43.7,-73.6
hainesport,NJ,BURLINGTON,15,40.0,-74.8
half moon bay,CA,SAN MATEO,4,37.5,-122.4
hamburg,PA,BERKS,198,40.5,-76.0
hamilton,IL,HANCOCK,1,40.4,-91.3
hamilton,NY,MADISON,3,42.8,-75.5
hamilton,OH,BUTLER,156,39.4,-84.5
hammond,WI,SAINT CROIX,2,45.0,-92.5
hampstead,MD,CARROLL,2,39.6,-76.9
hampton,NH,ROCKINGHAM,4,42.9,-70.8
hampton bays,NY,SUFFOLK,22,40.9,-72.5
hancock,MI,HOUGHTON,4,47.2,-88.5
hancock,NH,HILLSBOROUGH,1,43.0,-72.0
hancock,NY,DELAWARE,7,42.0,-75.2
hanson,KY,HOPKINS,1,37.4,-87.4
hardyville,VA,MIDDLESEX,1,37.5,-76.4
harleysville,PA,MONTGOMERY,3,40.3,-75.4
harpswell,ME,CUMBERLAND,45,43.8,-70.0
harriman,TN,ROANE,21,35.9,-84.5
harrisburg,PA,DAUPHIN,54,40.3,-76.8
harrison,AR,BOONE,30,36.3,-93.1
harrison,MI,CLARE,19,44.0,-84.8
harrison,OH,HAMILTON,8,39.3,-84.8
harrisonburg,VA,HARRISONBURG CITY,84,38.5,-78.9
harrisville,MI,ALCONA,1011,44.6,-83.4
hartford,CT,HARTFORD,42,41.8,-72.7
hartford,KS,LYON,100,38.2,-96.0
hartford,WI,WASHINGTON,1,43.3,-88.4
hartville,MO,WRIGHT,1,37.3,-92.5
hastings,NE,ADAMS,136,40.6,-98.4
hatboro,PA,MONTGOMERY,4,40.2,-75.1
hattiesburg,MS,FORREST,667,31.2,-89.3
havertown,PA,DELAWARE,3,40.0,-75.3
haviland,OH,PAULDING,1,41.0,-84.6
havre de grace,MD,HARFORD,18,39.6,-76.1
hayes,VA,GLOUCESTER,4,37.3,-76.5
hayesville,NC,CLAY,14,35.1,-83.7
haymarket,VA,PRINCE WILLIAM,9,38.9,-77.6
hays,KS,ELLIS,40,38.8,-99.3
haysville,KS,SEDGWICK,1,37.6,-97.4
hazel park,MI,OAKLAND,1,42.5,-83.1
hazleton,IA,BUCHANAN,1,42.6,-91.9
healdsburg,CA,SONOMA,10,38.6,-122.8
hearne,TX,ROBERTSON,2,30.8,-96.6
hebron,KY,BOONE,3,39.1,-84.7
hellertown,PA,NORTHAMPTON,2,40.6,-75.3
helotes,TX,BEXAR,4,29.6,-98.7
henderson,KY,HENDERSON,1,37.8,-87.6
henderson,NC,VANCE,2,36.4,-78.4
henderson,NV,CLARK,8,36.1,-114.9
hendersonville,NC,HENDERSON,9,35.3,-82.5
hermiston,OR,UMATILLA,1,45.8,-119.3
herndon,VA,FAIRFAX,6,39.0,-77.4
hettinger,ND,ADAMS,12,46.1,-102.5
hewitt,NJ,PASSAIC,288,41.2,-74.4
hewitt,TX,MCLENNAN,3,31.5,-97.2
hiawatha,KS,BROWN,28,39.9,-95.5
hickory,NC,CATAWBA,18,35.8,-81.3
hicksville,OH,DEFIANCE,2,41.3,-84.7
high point,NC,GUILFORD,96,36.0,-80.0
high springs,FL,ALACHUA,1,29.9,-82.6
highland,MD,HOWARD,1,39.2,-77.0
hillsboro,MO,JEFFERSON,11,38.2,-90.6
hillsboro,OH,HIGHLAND,9,39.1,-83.6
hillsboro,TX,HILL,7,32.0,-97.1
hillsborough,NC,ORANGE,9,36.1,-79.1
hillsville,VA,CARROLL,3,36.7,-80.7
hilo,HI,HAWAII,1,19.7,-155.3
hilton head island,SC,BEAUFORT,6,32.2,-80.8
hinsdale,IL,DUPAGE,8,41.8,-87.9
hiram,OH,PORTAGE,13,41.3,-81.2
hixson,TN,HAMILTON,9,35.2,-85.2
hoagland,IN,ALLEN,2,40.9,-85.0
hobart,IN,LAKE,28,41.5,-87.2
hogansburg,NY,FRANKLIN,2,45.0,-74.7
holbrook,AZ,NAVAJO,1,34.9,-110.1
holcomb,KS,FINNEY,19,38.0,-101.0
holden,MO,JOHNSON,7,38.7,-94.0
holland,MI,OTTAWA,92,42.7,-86.1
hollister,MO,TANEY,3,36.6,-93.2
holly springs,NC,WAKE,1,35.6,-78.9
hollywood,FL,BROWARD,30,26.0,-80.1
holmen,WI,LA CROSSE,9,44.0,-91.2
holmes beach,FL,MANATEE,3,27.5,-82.7
holt,MI,INGHAM,7,42.6,-84.5
homer,MI,CALHOUN,12,42.1,-84.8
homewood,IL,COOK,6,41.6,-87.7
homeworth,OH,COLUMBIANA,10,40.8,-81.1
hominy,OK,OSAGE,12,36.4,-96.4
hondo,TX,MEDINA,2,29.4,-99.1
honesdale,PA,WAYNE,6,41.6,-75.2
honey brook,PA,CHESTER,21,40.1,-75.9
hopatcong,NJ,SUSSEX,1,40.9,-74.7
hope,NM,EDDY,6,32.9,-104.8
hopkins,MN,HENNEPIN,48,45.0,-93.4
horseshoe bay,TX,LLANO,16,30.5,-98.4
horsham,PA,MONTGOMERY,8,40.2,-75.2
hot springs national park,AR,GARLAND,36,34.5,-93.1
hot springs village,AR,GARLAND,4,34.7,-93.0
houghton lake,MI,ROSCOMMON,2,44.4,-84.7
houlton,ME,AROOSTOOK,6,46.1,-67.9
houlton,WI,SAINT CROIX,1,44.9,-93.1
houston,TX,FORT BEND,63,29.8,-95.4
houston,TX,HARRIS,2709,29.8,-95.4
hudson,FL,PASCO,6,28.4,-82.7
hudson,NY,COLUMBIA,1,42.3,-73.8
hudson,OH,SUMMIT,10,41.2,-81.5
hudson,WI,SAINT CROIX,4,45.0,-92.7
humble,TX,HARRIS,44,30.0,-95.2
huntersville,NC,MECKLENBURG,12,35.4,-80.9
huntington,WV,CABELL,15,38.4,-82.4
huntington,WV,WAYNE,5,38.4,-82.4
huntington beach,CA,ORANGE,32,33.7,-118.0
huntsville,AL,MADISON,108,34.7,-86.5
huntsville,TX,WALKER,30,30.7,-95.6
hurdland,MO,KNOX,3,40.2,-92.3
huron,OH,ERIE,35,41.4,-82.5
huron,SD,BEADLE,98,44.4,-98.2
hurst,TX,TARRANT,11,32.8,-97.2
hutchinson,KS,RENO,45,38.0,-98.1
hutchinson,MN,MCLEOD,10,44.9,-94.4
hutto,TX,WILLIAMSON,68,30.5,-97.5
hyattsville,MD,PRINCE GEORGES,54,39.0,-76.9
idabel,OK,MCCURTAIN,45,33.8,-94.8
idaho falls,ID,BONNEVILLE,48,43.5,-111.9
independence,KS,MONTGOMERY,4,37.2,-95.8
indian lake,NY,HAMILTON,1,43.8,-74.3
indian mound,TN,STEWART,9,36.5,-87.7
indiana,PA,INDIANA,20,40.6,-79.2
indianapolis,IN,HAMILTON,70,39.8,-86.1
indianapolis,IN,MARION,1820,39.8,-86.1
ingram,TX,KERR,20,30.1,-99.5
inman,SC,SPARTANBURG,19,35.1,-82.1
inola,OK,ROGERS,6,36.2,-95.5
interlachen,FL,PUTNAM,2,29.6,-81.9
interlochen,MI,GRAND TRAVERSE,2,44.6,-85.8
inver grove heights,MN,DAKOTA,5,44.8,-93.0
inverness,FL,CITRUS,1,28.8,-82.3
ipswich,MA,ESSEX,1,42.7,-70.8
irvine,CA,ORANGE,18,33.7,-117.7
irvine,KY,ESTILL,28,37.7,-84.0
irving,NY,CHAUTAUQUA,20,42.6,-79.1
irving,TX,DALLAS,11,32.9,-97.0
irvington,NY,WESTCHESTER,3,41.0,-73.9
islesboro,ME,WALDO,1,44.3,-68.9
islip,NY,SUFFOLK,9,40.7,-73.2
ithaca,NY,TOMPKINS,12,42.4,-76.5
ivesdale,IL,CHAMPAIGN,1,40.0,-88.4
jacksboro,TX,JACK,3,33.3,-98.2
jackson,AL,CLARKE,8,31.4,-87.9
jackson,CA,AMADOR,6,38.6,-120.9
jackson,NJ,OCEAN,9,40.1,-74.4
jackson,TN,MADISON,2,35.6,-88.9
jackson,WY,TETON,20,43.4,-110.6
jacksonville,FL,DUVAL,990,30.3,-81.8
jacksonville,FL,SAINT JOHNS,180,30.3,-81.8
jacksonville,OH,ATHENS,2,39.5,-82.1
jacksonville,OR,JACKSON,2,42.2,-123.1
jamaica,NY,QUEENS,44,40.7,-73.8
jamestown,NC,GUILFORD,3,36.0,-79.9
jamestown,ND,STUTSMAN,24,46.9,-98.7
jamestown,NY,CHAUTAUQUA,4,42.1,-79.3
jamison,PA,BUCKS,1,40.3,-75.1
janesville,WI,ROCK,9,42.7,-89.1
jefferson,TX,MARION,76,32.8,-94.3
jefferson city,MO,COLE,4800,38.5,-92.2
jefferson city,TN,JEFFERSON,102,36.1,-83.5
jekyll island,GA,GLYNN,10,31.1,-81.4
jemez springs,NM,SANDOVAL,7,35.8,-106.9
jerome,AZ,YAVAPAI,1,34.8,-112.1
jersey city,NJ,HUDSON,7,40.8,-74.1
joes,CO,YUMA,6,39.7,-102.6
johnsburg,NY,WARREN,2,43.6,-74.1
johnson,KS,STANTON,108,37.6,-101.7
johnson city,NY,BROOME,3,42.2,-76.0
johnson city,TN,WASHINGTON,54,36.3,-82.3
johnson creek,WI,JEFFERSON,1,43.1,-88.9
johnstown,NY,FULTON,16,43.0,-74.4
johnstown,PA,CAMBRIA,2,40.3,-78.9
jonesboro,AR,CRAIGHEAD,1,35.8,-90.7
joplin,MO,JASPER,396,37.1,-94.5
jordan,NY,ONONDAGA,38,43.1,-76.5
julian,CA,SAN DIEGO,3,32.9,-116.3
junction,TX,KIMBLE,210,30.4,-99.6
