City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Abilene,TX,TAYLOR,2015-09-22,2015,9,22,Fall,14,32.5,-99.7,,,,,,,,,,,,,,,
Abilene,TX,TAYLOR,2015-09-28,2015,9,28,Fall,7,32.5,-99.7,,,,,,,,,,,,,,,
Abington,MA,PLYMOUTH,2015-09-08,2015,9,8,Fall,4,42.1,-71.0,363.0,246.0,116.0,1.0,0.0,0.0,0.0,126.0,61.0,40.0,0.0,0.0,180.0,183.0,0.0
Abita Springs,LA,SAINT TAMMANY,2015-10-17,2015,10,17,Fall,1,30.5,-89.9,365.0,249.0,116.0,0.0,0.0,0.0,0.0,100.0,60.0,43.0,0.0,0.0,157.0,208.0,0.0
Abita Springs,LA,SAINT TAMMANY,2015-10-18,2015,10,18,Fall,1,30.5,-89.9,365.0,249.0,116.0,0.0,0.0,0.0,0.0,100.0,60.0,43.0,0.0,0.0,157.0,208.0,0.0
Abita Springs,LA,SAINT TAMMANY,2015-11-05,2015,11,5,Fall,1,30.5,-89.9,365.0,249.0,116.0,0.0,0.0,0.0,0.0,100.0,60.0,43.0,0.0,0.0,157.0,208.0,0.0
Accord,NY,ULSTER,2015-09-18,2015,9,18,Fall,10,41.8,-74.2,,,,,,,,,,,,,,,
Acushnet,MA,BRISTOL,2015-09-27,2015,9,27,Fall,6,41.7,-70.9,365.0,260.0,100.0,5.0,0.0,0.0,0.0,122.0,61.0,39.0,0.0,0.0,192.0,173.0,0.0
Acushnet,MA,BRISTOL,2015-10-07,2015,10,7,Fall,4,41.7,-70.9,365.0,260.0,100.0,5.0,0.0,0.0,0.0,122.0,61.0,39.0,0.0,0.0,192.0,173.0,0.0
Acushnet,MA,BRISTOL,2015-10-14,2015,10,14,Fall,8,41.7,-70.9,365.0,260.0,100.0,5.0,0.0,0.0,0.0,122.0,61.0,39.0,0.0,0.0,192.0,173.0,0.0
Acworth,GA,CHEROKEE,2015-08-25,2015,8,25,Summer,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2015-08-28,2015,8,28,Summer,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2015-09-02,2015,9,2,Fall,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2015-09-03,2015,9,3,Fall,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2015-09-11,2015,9,11,Fall,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,CHEROKEE,2015-09-16,2015,9,16,Fall,1,34.0,-84.7,,,,,,,,,,,,,,,
Acworth,GA,COBB,2015-08-25,2015,8,25,Summer,2,34.0,-84.7,359.0,182.0,176.0,1.0,0.0,0.0,0.0,112.0,62.0,50.0,0.0,0.0,102.0,257.0,0.0
Acworth,GA,COBB,2015-08-28,2015,8,28,Summer,2,34.0,-84.7,359.0,182.0,176.0,1.0,0.0,0.0,0.0,112.0,62.0,50.0,0.0,0.0,102.0,257.0,0.0
Acworth,GA,COBB,2015-09-02,2015,9,2,Fall,2,34.0,-84.7,359.0,182.0,176.0,1.0,0.0,0.0,0.0,112.0,62.0,50.0,0.0,0.0,102.0,257.0,0.0
Acworth,GA,COBB,2015-09-03,2015,9,3,Fall,2,34.0,-84.7,359.0,182.0,176.0,1.0,0.0,0.0,0.0,112.0,62.0,50.0,0.0,0.0,102.0,257.0,0.0
Acworth,GA,COBB,2015-09-11,2015,9,11,Fall,2,34.0,-84.7,359.0,182.0,176.0,1.0,0.0,0.0,0.0,112.0,62.0,50.0,0.0,0.0,102.0,257.0,0.0
Acworth,GA,COBB,2015-09-16,2015,9,16,Fall,2,34.0,-84.7,359.0,182.0,176.0,1.0,0.0,0.0,0.0,112.0,62.0,50.0,0.0,0.0,102.0,257.0,0.0
Ada,MI,KENT,2015-08-05,2015,8,5,Summer,4,43.0,-85.5,365.0,202.0,160.0,2.0,1.0,0.0,0.0,154.0,67.0,47.0,0.0,0.0,121.0,244.0,0.0
Ada,OK,PONTOTOC,2015-09-08,2015,9,8,Fall,4,34.8,-96.8,,,,,,,,,,,,,,,
Addison,TX,DALLAS,2015-08-19,2015,8,19,Summer,1,33.0,-96.8,365.0,169.0,186.0,10.0,0.0,0.0,0.0,147.0,77.0,52.0,0.0,16.0,127.0,222.0,0.0
Addison,TX,DALLAS,2015-09-03,2015,9,3,Fall,3,33.0,-96.8,365.0,169.0,186.0,10.0,0.0,0.0,0.0,147.0,77.0,52.0,0.0,16.0,127.0,222.0,0.0
Addison,TX,DALLAS,2015-09-08,2015,9,8,Fall,3,33.0,-96.8,365.0,169.0,186.0,10.0,0.0,0.0,0.0,147.0,77.0,52.0,0.0,16.0,127.0,222.0,0.0
Adel,IA,DALLAS,2015-09-10,2015,9,10,Fall,2,41.7,-94.1,,,,,,,,,,,,,,,
Afton,MN,WASHINGTON,2015-09-15,2015,9,15,Fall,1,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Afton,MN,WASHINGTON,2015-09-16,2015,9,16,Fall,1,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Afton,MN,WASHINGTON,2015-09-22,2015,9,22,Fall,1,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Afton,MN,WASHINGTON,2015-09-23,2015,9,23,Fall,2,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Afton,MN,WASHINGTON,2015-09-25,2015,9,25,Fall,4,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Afton,MN,WASHINGTON,2015-09-26,2015,9,26,Fall,1,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Afton,MN,WASHINGTON,2015-09-28,2015,9,28,Fall,2,44.9,-92.8,365.0,203.0,160.0,2.0,0.0,0.0,0.0,122.0,62.0,46.0,0.0,0.0,84.0,272.0,9.0
Aiken,SC,AIKEN,2015-08-27,2015,8,27,Summer,3,33.6,-81.7,247.0,236.0,11.0,0.0,0.0,0.0,0.0,64.0,49.0,38.0,0.0,0.0,247.0,0.0,0.0
Akron,OH,SUMMIT,2015-08-19,2015,8,19,Summer,21,41.0,-81.5,365.0,96.0,268.0,1.0,0.0,0.0,0.0,135.0,78.0,57.0,3.0,0.0,20.0,342.0,0.0
Akron,OH,SUMMIT,2015-08-21,2015,8,21,Summer,21,41.0,-81.5,365.0,96.0,268.0,1.0,0.0,0.0,0.0,135.0,78.0,57.0,3.0,0.0,20.0,342.0,0.0
Akron,OH,SUMMIT,2015-09-08,2015,9,8,Fall,42,41.0,-81.5,365.0,96.0,268.0,1.0,0.0,0.0,0.0,135.0,78.0,57.0,3.0,0.0,20.0,342.0,0.0
Akron,OH,SUMMIT,2015-09-11,2015,9,11,Fall,21,41.0,-81.5,365.0,96.0,268.0,1.0,0.0,0.0,0.0,135.0,78.0,57.0,3.0,0.0,20.0,342.0,0.0
Akron,OH,SUMMIT,2015-09-15,2015,9,15,Fall,21,41.0,-81.5,365.0,96.0,268.0,1.0,0.0,0.0,0.0,135.0,78.0,57.0,3.0,0.0,20.0,342.0,0.0
Akron,PA,LANCASTER,2015-07-30,2015,7,30,Summer,1,40.2,-76.2,365.0,121.0,234.0,10.0,0.0,0.0,0.0,140.0,85.0,56.0,0.0,2.0,94.0,269.0,0.0
Akron,PA,LANCASTER,2015-08-05,2015,8,5,Summer,1,40.2,-76.2,365.0,121.0,234.0,10.0,0.0,0.0,0.0,140.0,85.0,56.0,0.0,2.0,94.0,269.0,0.0
Akron,PA,LANCASTER,2015-08-20,2015,8,20,Summer,1,40.2,-76.2,365.0,121.0,234.0,10.0,0.0,0.0,0.0,140.0,85.0,56.0,0.0,2.0,94.0,269.0,0.0
Akron,PA,LANCASTER,2015-08-26,2015,8,26,Summer,2,40.2,-76.2,365.0,121.0,234.0,10.0,0.0,0.0,0.0,140.0,85.0,56.0,0.0,2.0,94.0,269.0,0.0
Akron,PA,LANCASTER,2015-09-09,2015,9,9,Fall,1,40.2,-76.2,365.0,121.0,234.0,10.0,0.0,0.0,0.0,140.0,85.0,56.0,0.0,2.0,94.0,269.0,0.0
Alamogordo,NM,OTERO,2015-10-18,2015,10,18,Fall,2,32.2,-107.7,,,,,,,,,,,,,,,
Alanson,MI,EMMET,2015-09-05,2015,9,5,Fall,2,45.5,-84.8,,,,,,,,,,,,,,,
Albany,CA,ALAMEDA,2015-10-17,2015,10,17,Fall,3,37.9,-122.3,365.0,146.0,207.0,12.0,0.0,0.0,0.0,147.0,79.0,54.0,0.0,6.0,117.0,242.0,0.0
Albany,OH,ATHENS,2015-08-18,2015,8,18,Summer,2,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,OH,ATHENS,2015-09-15,2015,9,15,Fall,2,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,OH,ATHENS,2015-09-16,2015,9,16,Fall,1,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,OH,ATHENS,2015-09-22,2015,9,22,Fall,2,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,OH,ATHENS,2015-09-28,2015,9,28,Fall,3,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,OH,ATHENS,2015-10-04,2015,10,4,Fall,3,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,OH,ATHENS,2015-10-19,2015,10,19,Fall,1,39.2,-82.2,57.0,36.0,21.0,0.0,0.0,0.0,0.0,71.0,59.0,38.0,0.0,0.0,0.0,57.0,0.0
Albany,VT,ORLEANS,2015-09-18,2015,9,18,Fall,1,44.7,-72.3,,,,,,,,,,,,,,,
Albany,VT,ORLEANS,2015-09-27,2015,9,27,Fall,3,44.7,-72.3,,,,,,,,,,,,,,,
Albuquerque,NM,BERNALILLO,2015-08-30,2015,8,30,Summer,15,35.1,-106.6,365.0,166.0,195.0,4.0,0.0,0.0,0.0,108.0,74.0,51.0,0.0,0.0,236.0,95.0,34.0
Albuquerque,NM,BERNALILLO,2015-09-13,2015,9,13,Fall,30,35.1,-106.5,365.0,166.0,195.0,4.0,0.0,0.0,0.0,108.0,74.0,51.0,0.0,0.0,236.0,95.0,34.0
Albuquerque,NM,BERNALILLO,2015-10-01,2015,10,1,Fall,15,35.1,-106.6,365.0,166.0,195.0,4.0,0.0,0.0,0.0,108.0,74.0,51.0,0.0,0.0,236.0,95.0,34.0
Albuquerque,NM,BERNALILLO,2015-10-12,2015,10,12,Fall,105,35.1,-106.6,365.0,166.0,195.0,4.0,0.0,0.0,0.0,108.0,74.0,51.0,0.0,0.0,236.0,95.0,34.0
Alderson,WV,MONROE,2015-07-28,2015,7,28,Summer,2,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2015-08-03,2015,8,3,Summer,2,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2015-10-08,2015,10,8,Fall,4,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2015-10-11,2015,10,11,Fall,8,37.7,-80.7,,,,,,,,,,,,,,,
Alderson,WV,MONROE,2015-10-12,2015,10,12,Fall,24,37.7,-80.7,,,,,,,,,,,,,,,
Alexandria,KY,CAMPBELL,2015-08-21,2015,8,21,Summer,9,38.9,-84.4,364.0,174.0,184.0,6.0,0.0,0.0,0.0,129.0,71.0,51.0,0.0,0.0,98.0,266.0,0.0
Alexandria,MN,DOUGLAS,2015-09-06,2015,9,6,Fall,10,45.9,-95.4,,,,,,,,,,,,,,,
Alexandria,MN,DOUGLAS,2015-09-16,2015,9,16,Fall,14,45.9,-95.4,,,,,,,,,,,,,,,
Alexandria,VA,ALEXANDRIA CITY,2015-07-28,2015,7,28,Summer,11,38.8,-77.1,345.0,337.0,8.0,0.0,0.0,0.0,0.0,67.0,40.0,23.0,21.0,300.0,0.0,0.0,24.0
Alexandria,VA,ALEXANDRIA CITY,2015-08-23,2015,8,23,Summer,11,38.8,-77.1,345.0,337.0,8.0,0.0,0.0,0.0,0.0,67.0,40.0,23.0,21.0,300.0,0.0,0.0,24.0
Alexandria,VA,FAIRFAX,2015-07-28,2015,7,28,Summer,10,38.8,-77.1,365.0,217.0,144.0,4.0,0.0,0.0,0.0,119.0,66.0,46.0,0.0,0.0,124.0,241.0,0.0
Alexandria,VA,FAIRFAX,2015-08-23,2015,8,23,Summer,10,38.8,-77.1,365.0,217.0,144.0,4.0,0.0,0.0,0.0,119.0,66.0,46.0,0.0,0.0,124.0,241.0,0.0
Algoma,WI,KEWAUNEE,2015-08-26,2015,8,26,Summer,20,44.6,-87.5,200.0,170.0,27.0,3.0,0.0,0.0,0.0,119.0,58.0,40.0,0.0,0.0,200.0,0.0,0.0
Aliso Viejo,CA,ORANGE,2015-02-05,2015,2,5,Winter,4,33.6,-117.7,365.0,57.0,287.0,19.0,2.0,0.0,0.0,156.0,87.0,61.0,0.0,18.0,79.0,267.0,1.0
Allen,TX,COLLIN,2015-09-09,2015,9,9,Fall,3,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-09-10,2015,9,10,Fall,3,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-02,2015,10,2,Fall,9,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-04,2015,10,4,Fall,9,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-05,2015,10,5,Fall,9,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-07,2015,10,7,Fall,6,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-10,2015,10,10,Fall,12,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-16,2015,10,16,Fall,24,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-10-21,2015,10,21,Fall,3,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allen,TX,COLLIN,2015-11-02,2015,11,2,Fall,6,33.1,-96.6,360.0,304.0,47.0,9.0,0.0,0.0,0.0,143.0,67.0,36.0,0.0,0.0,360.0,0.0,0.0
Allenton,WI,WASHINGTON,2015-07-04,2015,7,4,Summer,2,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-07-09,2015,7,9,Summer,2,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-07-12,2015,7,12,Summer,3,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-08-03,2015,8,3,Summer,4,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-08-22,2015,8,22,Summer,3,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-09-07,2015,9,7,Fall,3,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-09-17,2015,9,17,Fall,7,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-09-20,2015,9,20,Fall,10,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-09-21,2015,9,21,Fall,8,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-09-24,2015,9,24,Fall,2,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-10-07,2015,10,7,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Allenton,WI,WASHINGTON,2015-10-20,2015,10,20,Fall,1,43.5,-88.4,,,,,,,,,,,,,,,
Alma Center,WI,JACKSON,2015-09-05,2015,9,5,Fall,1,44.5,-91.0,,,,,,,,,,,,,,,
Alma Center,WI,JACKSON,2015-09-06,2015,9,6,Fall,7,44.5,-91.0,,,,,,,,,,,,,,,
Alma Center,WI,JACKSON,2015-09-14,2015,9,14,Fall,2,44.5,-91.0,,,,,,,,,,,,,,,
Alma Center,WI,JACKSON,2015-09-20,2015,9,20,Fall,1,44.5,-91.0,,,,,,,,,,,,,,,
Alpharetta,GA,FULTON,2015-09-24,2015,9,24,Fall,12,34.1,-84.3,365.0,113.0,242.0,8.0,2.0,0.0,0.0,172.0,74.0,55.0,0.0,5.0,62.0,298.0,0.0
Alpine,TX,BREWSTER,2015-10-19,2015,10,19,Fall,40,29.8,-103.6,358.0,264.0,94.0,0.0,0.0,0.0,0.0,87.0,58.0,42.0,0.0,0.0,248.0,110.0,0.0
Alto,GA,HABERSHAM,2015-10-13,2015,10,13,Fall,3,34.5,-83.6,,,,,,,,,,,,,,,
Altoona,PA,BLAIR,2015-09-26,2015,9,26,Fall,1,40.5,-78.4,365.0,168.0,195.0,2.0,0.0,0.0,0.0,108.0,69.0,52.0,0.0,0.0,92.0,273.0,0.0
Amado,AZ,SANTA CRUZ,2015-02-08,2015,2,8,Winter,1,31.6,-111.1,365.0,261.0,101.0,3.0,0.0,0.0,0.0,135.0,65.0,38.0,0.0,0.0,0.0,341.0,24.0
Amarillo,TX,POTTER,2015-10-14,2015,10,14,Fall,240,35.2,-102.0,361.0,315.0,45.0,1.0,0.0,0.0,0.0,128.0,52.0,29.0,0.0,0.0,0.0,361.0,0.0
Amarillo,TX,POTTER,2015-10-15,2015,10,15,Fall,24,35.2,-101.8,361.0,315.0,45.0,1.0,0.0,0.0,0.0,128.0,52.0,29.0,0.0,0.0,0.0,361.0,0.0
Amarillo,TX,POTTER,2015-10-19,2015,10,19,Fall,16,35.2,-101.8,361.0,315.0,45.0,1.0,0.0,0.0,0.0,128.0,52.0,29.0,0.0,0.0,0.0,361.0,0.0
Amarillo,TX,POTTER,2015-10-20,2015,10,20,Fall,8,35.2,-101.8,361.0,315.0,45.0,1.0,0.0,0.0,0.0,128.0,52.0,29.0,0.0,0.0,0.0,361.0,0.0
Amarillo,TX,RANDALL,2015-10-14,2015,10,14,Fall,120,35.2,-102.0,356.0,300.0,56.0,0.0,0.0,0.0,0.0,97.0,58.0,42.0,0.0,0.0,356.0,0.0,0.0
Amarillo,TX,RANDALL,2015-10-15,2015,10,15,Fall,12,35.2,-101.8,356.0,300.0,56.0,0.0,0.0,0.0,0.0,97.0,58.0,42.0,0.0,0.0,356.0,0.0,0.0
Amarillo,TX,RANDALL,2015-10-19,2015,10,19,Fall,8,35.2,-101.8,356.0,300.0,56.0,0.0,0.0,0.0,0.0,97.0,58.0,42.0,0.0,0.0,356.0,0.0,0.0
Amarillo,TX,RANDALL,2015-10-20,2015,10,20,Fall,4,35.2,-101.8,356.0,300.0,56.0,0.0,0.0,0.0,0.0,97.0,58.0,42.0,0.0,0.0,356.0,0.0,0.0
Ambler,PA,MONTGOMERY,2015-09-09,2015,9,9,Fall,5,40.2,-75.2,365.0,206.0,153.0,6.0,0.0,0.0,0.0,133.0,73.0,47.0,0.0,0.0,183.0,182.0,0.0
Amelia,OH,CLERMONT,2015-08-10,2015,8,10,Summer,6,39.0,-84.2,357.0,163.0,191.0,3.0,0.0,0.0,0.0,136.0,71.0,52.0,0.0,0.0,74.0,283.0,0.0
Amelia,OH,CLERMONT,2015-08-31,2015,8,31,Summer,3,39.0,-84.2,357.0,163.0,191.0,3.0,0.0,0.0,0.0,136.0,71.0,52.0,0.0,0.0,74.0,283.0,0.0
Ames,IA,STORY,2015-09-07,2015,9,7,Fall,2,42.1,-93.6,213.0,202.0,11.0,0.0,0.0,0.0,0.0,77.0,48.0,36.0,0.0,0.0,213.0,0.0,0.0
Ames,IA,STORY,2015-09-22,2015,9,22,Fall,4,42.1,-93.6,213.0,202.0,11.0,0.0,0.0,0.0,0.0,77.0,48.0,36.0,0.0,0.0,213.0,0.0,0.0
Ames,IA,STORY,2015-09-26,2015,9,26,Fall,12,42.1,-93.6,213.0,202.0,11.0,0.0,0.0,0.0,0.0,77.0,48.0,36.0,0.0,0.0,213.0,0.0,0.0
Amherst,VA,AMHERST,2015-10-09,2015,10,9,Fall,14,37.6,-79.1,,,,,,,,,,,,,,,
Amherst,VA,AMHERST,2015-10-14,2015,10,14,Fall,4,37.6,-79.1,,,,,,,,,,,,,,,
Amherst,WI,PORTAGE,2015-09-18,2015,9,18,Fall,4,44.4,-89.3,,,,,,,,,,,,,,,
Ann Arbor,MI,WASHTENAW,2015-07-24,2015,7,24,Summer,22,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2015-07-25,2015,7,25,Summer,44,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2015-08-31,2015,8,31,Summer,22,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2015-09-14,2015,9,14,Fall,22,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2015-09-16,2015,9,16,Fall,44,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2015-09-20,2015,9,20,Fall,11,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Ann Arbor,MI,WASHTENAW,2015-11-03,2015,11,3,Fall,11,42.3,-83.8,365.0,190.0,175.0,0.0,0.0,0.0,0.0,99.0,67.0,49.0,0.0,0.0,121.0,244.0,0.0
Annandale,NJ,HUNTERDON,2015-07-29,2015,7,29,Summer,3,40.6,-74.9,363.0,280.0,79.0,4.0,0.0,0.0,0.0,115.0,61.0,39.0,0.0,0.0,266.0,97.0,0.0
Annandale,VA,FAIRFAX,2015-08-16,2015,8,16,Summer,10,38.8,-77.2,365.0,217.0,144.0,4.0,0.0,0.0,0.0,119.0,66.0,46.0,0.0,0.0,124.0,241.0,0.0
Annandale,VA,FAIRFAX,2015-09-19,2015,9,19,Fall,2,38.8,-77.2,365.0,217.0,144.0,4.0,0.0,0.0,0.0,119.0,66.0,46.0,0.0,0.0,124.0,241.0,0.0
Annapolis,MD,ANNE ARUNDEL,2015-09-13,2015,9,13,Fall,10,39.0,-76.5,264.0,177.0,83.0,4.0,0.0,0.0,0.0,119.0,67.0,45.0,0.0,0.0,182.0,81.0,1.0
Annapolis,MD,ANNE ARUNDEL,2015-10-11,2015,10,11,Fall,70,39.0,-76.6,264.0,177.0,83.0,4.0,0.0,0.0,0.0,119.0,67.0,45.0,0.0,0.0,182.0,81.0,1.0
Annapolis,MD,ANNE ARUNDEL,2015-10-24,2015,10,24,Fall,10,39.0,-76.6,264.0,177.0,83.0,4.0,0.0,0.0,0.0,119.0,67.0,45.0,0.0,0.0,182.0,81.0,1.0
Annapolis,MD,ANNE ARUNDEL,2015-10-26,2015,10,26,Fall,10,39.0,-76.6,264.0,177.0,83.0,4.0,0.0,0.0,0.0,119.0,67.0,45.0,0.0,0.0,182.0,81.0,1.0
Annapolis,MD,ANNE ARUNDEL,2015-11-04,2015,11,4,Fall,10,39.0,-76.6,264.0,177.0,83.0,4.0,0.0,0.0,0.0,119.0,67.0,45.0,0.0,0.0,182.0,81.0,1.0
Anoka,MN,ANOKA,2015-07-19,2015,7,19,Summer,5,45.3,-93.4,365.0,278.0,85.0,2.0,0.0,0.0,0.0,105.0,56.0,41.0,0.0,6.0,205.0,152.0,2.0
