City,State/Province,County,Count,Latitude,Longitude
carrizo springs,TX,DIMMIT,6,28.5,-99.8
carrizozo,NM,LINCOLN,30,33.8,-105.8
carrollton,GA,CARROLL,3,33.6,-85.1
carrollton,TX,DALLAS,76,33.0,-96.9
carrollton,TX,DENTON,76,33.0,-96.9
carson,CA,LOS ANGELES,5,33.8,-118.3
carson,IA,POTTAWATTAMIE,1,41.2,-95.5
cartersville,GA,BARTOW,18,34.2,-84.8
carver,MA,PLYMOUTH,4,41.8,-70.7
carver,MN,CARVER,3,44.8,-93.6
cary,IL,MCHENRY,6,42.2,-88.3
cary,NC,WAKE,23,35.8,-78.9
casa grande,AZ,PINAL,3,33.0,-111.8
cascade,CO,EL PASO,2,38.9,-105.0
cashiers,NC,JACKSON,26,35.1,-83.1
cass lake,MN,CASS,36,47.5,-94.6
cassopolis,MI,CASS,1,41.9,-86.0
castaic,CA,LOS ANGELES,6,34.5,-118.6
castalia,NC,NASH,5,36.1,-78.1
castalian springs,TN,SUMNER,15,36.3,-86.3
castle creek,NY,BROOME,60,42.2,-75.9
castle rock,CO,DOUGLAS,4,39.4,-104.9
castleton,VA,RAPPAHANNOCK,7,38.7,-78.1
castleton on hudson,NY,RENSSELAER,35,42.6,-73.7
castro valley,CA,ALAMEDA,8,37.7,-122.1
cathedral city,CA,RIVERSIDE,2,33.8,-116.5
catonsville,MD,BALTIMORE,14,39.3,-76.7
cave junction,OR,JOSEPHINE,2,42.1,-123.6
cazenovia,WI,RICHLAND,8,43.5,-90.2
cedar,MI,LEELANAU,1,44.8,-85.8
cedar bluff,AL,CHEROKEE,4,34.2,-85.6
cedar bluffs,NE,SAUNDERS,28,41.4,-96.6
cedar creek,TX,BASTROP,14,30.1,-97.5
cedar falls,IA,BLACK HAWK,80,42.5,-92.4
cedar grove,WV,KANAWHA,1,38.2,-81.4
cedar hill,TX,DALLAS,2,32.6,-97.0
cedar lake,IN,LAKE,1,41.4,-87.5
cedar park,TX,WILLIAMSON,10,30.5,-97.8
cedar rapids,IA,LINN,512,42.0,-91.7
cedar valley,UT,UTAH,3,40.0,-111.9
cedarburg,WI,OZAUKEE,1,43.3,-88.1
celina,OH,MERCER,4,40.6,-84.5
center,TX,SHELBY,11,31.7,-94.2
center conway,NH,CARROLL,4,44.2,-71.0
center point,TX,KERR,18,30.0,-99.0
center valley,PA,LEHIGH,2,40.5,-75.4
centereach,NY,SUFFOLK,3,40.9,-73.1
centerville,UT,DAVIS,1,40.9,-111.9
central,SC,PICKENS,1,34.7,-82.8
central lake,MI,ANTRIM,2,45.1,-85.3
centreville,VA,FAIRFAX,16,38.8,-77.4
cerro,NM,TAOS,10,36.8,-105.7
chalmette,LA,SAINT BERNARD,3,29.9,-90.0
champaign,IL,CHAMPAIGN,12,40.1,-88.2
champion,MI,MARQUETTE,1,46.5,-88.0
champion,PA,WESTMORELAND,1,40.0,-79.3
chandler,AZ,MARICOPA,16,33.3,-111.9
chandler,OK,LINCOLN,2,35.6,-96.9
chandler,TX,HENDERSON,25,32.2,-95.5
chanhassen,MN,CARVER,17,44.9,-93.6
channahon,IL,WILL,1,41.4,-88.2
chapel hill,NC,ORANGE,160,35.9,-79.0
chapin,SC,LEXINGTON,4,34.2,-81.3
chardon,OH,GEAUGA,12,41.6,-81.2
charlemont,MA,FRANKLIN,6,42.6,-72.9
charleston,IL,COLES,30,39.5,-88.2
charleston,SC,BERKELEY,328,32.8,-80.0
charleston,SC,CHARLESTON,902,32.8,-80.0
charlestown,RI,WASHINGTON,6,41.4,-71.6
charlotte,NC,MECKLENBURG,154,35.2,-80.9
charlottesville,VA,ALBEMARLE,364,38.0,-78.5
charlottesville,VA,CHARLOTTESVILLE CITY,819,38.0,-78.5
chaska,MN,CARVER,5,44.8,-93.7
chatham,MA,BARNSTABLE,2,41.7,-70.0
chattanooga,TN,HAMILTON,343,35.1,-85.3
cheboygan,MI,CHEBOYGAN,2,45.6,-84.5
chelmsford,MA,MIDDLESEX,18,42.6,-71.3
chelsea,MI,WASHTENAW,7,42.3,-84.0
chelsea,OK,ROGERS,84,36.5,-95.4
chelsea,VT,ORANGE,4,44.0,-72.4
chenango forks,NY,BROOME,20,42.3,-75.9
cheney,KS,SEDGWICK,1,37.7,-97.8
cherokee,KS,CRAWFORD,3,37.3,-94.8
cherokee,TX,SAN SABA,63,31.0,-98.7
cherry log,GA,GILMER,40,34.8,-84.4
chesapeake,VA,CHESAPEAKE CITY,24,36.8,-76.3
chesapeake city,MD,CECIL,10,39.5,-75.8
cheshire,CT,NEW HAVEN,3,41.5,-72.9
chester,CT,MIDDLESEX,6,41.4,-72.5
chester,IL,RANDOLPH,20,37.9,-89.8
chester,NJ,MORRIS,2,40.8,-74.7
chester,NY,ORANGE,1,41.4,-74.3
chester,VA,CHESTERFIELD,2,37.4,-77.4
chester,VT,WINDSOR,33,43.3,-72.7
chester springs,PA,CHESTER,4,40.1,-75.6
chesterfield,VA,CHESTERFIELD,198,37.4,-77.7
chesterton,IN,PORTER,8,41.6,-87.1
chestertown,MD,KENT,16,39.2,-76.1
chestertown,MD,QUEEN ANNES,32,39.2,-76.1
chetek,WI,BARRON,1,45.3,-91.6
chicago,IL,COOK,10092,41.9,-87.6
chicopee,MA,HAMPDEN,18,42.1,-72.6
chillicothe,OH,ROSS,4,39.4,-83.0
chilton,WI,CALUMET,19,44.0,-88.3
chimayo,NM,RIO ARRIBA,6,36.0,-105.9
china spring,TX,MCLENNAN,1,31.7,-97.3
chincoteague island,VA,ACCOMACK,200,37.9,-75.3
choctaw,OK,OKLAHOMA,30,35.5,-97.2
chokoloskee,FL,COLLIER,2,25.8,-81.4
chula vista,CA,SAN DIEGO,19,32.6,-117.1
churchton,MD,ANNE ARUNDEL,21,38.8,-76.5
cibolo,TX,GUADALUPE,42,29.6,-98.2
cicero,IL,COOK,6,41.8,-87.8
cicero,NY,ONONDAGA,20,43.2,-76.1
cincinnati,OH,CLERMONT,510,39.1,-84.4
cincinnati,OH,HAMILTON,18870,39.1,-84.4
citrus heights,CA,SACRAMENTO,2,38.7,-121.3
claflin,KS,BARTON,6,38.4,-98.6
clare,MI,CLARE,1,43.8,-84.8
claremont,CA,LOS ANGELES,3,34.1,-117.7
claremont,NH,SULLIVAN,74,43.3,-72.3
claremore,OK,ROGERS,30,36.3,-95.6
clarkston,GA,DEKALB,1,33.8,-84.3
clarksville,MD,HOWARD,2,39.2,-76.9
claude,TX,ARMSTRONG,1,35.1,-101.4
clayton,NC,JOHNSTON,3,35.6,-78.3
clear lake,MN,SHERBURNE,1,45.5,-93.8
clearfield,PA,CLEARFIELD,1,41.0,-78.4
clearmont,WY,SHERIDAN,1,44.7,-106.3
clearwater,FL,PINELLAS,93,28.0,-82.7
clearwater beach,FL,PINELLAS,2,28.0,-82.8
cleburne,TX,JOHNSON,12,32.3,-97.5
clemmons,NC,FORSYTH,3,36.0,-80.4
clemson,SC,PICKENS,94,34.7,-82.8
cleo springs,OK,MAJOR,4,36.4,-98.4
clermont,FL,LAKE,48,28.5,-81.7
cleveland,GA,WHITE,10,34.6,-83.8
cleveland,OH,CUYAHOGA,4352,41.4,-81.7
cleveland,TN,BRADLEY,3,35.3,-84.8
cleveland,TX,LIBERTY,10,30.3,-95.2
clifford,ND,TRAILL,3,47.3,-97.4
clifton,NJ,PASSAIC,4,40.8,-74.2
clifton park,NY,SARATOGA,130,42.8,-73.8
clinton,CT,MIDDLESEX,213,41.3,-72.5
clinton,IN,VERMILLION,117,39.7,-87.5
clinton,MA,WORCESTER,1,42.4,-71.7
clinton,NC,SAMPSON,2,35.0,-78.3
clinton,NY,ONEIDA,6,43.0,-75.4
clinton,SC,LAURENS,6,34.5,-81.9
clio,MI,GENESEE,1,43.1,-83.8
cloudcroft,NM,OTERO,3,32.9,-105.7
clover,SC,YORK,8,35.1,-81.2
clovis,NM,CURRY,9,34.4,-103.2
clute,TX,BRAZORIA,4,29.0,-95.4
clyde,TX,CALLAHAN,34,32.4,-99.5
coal center,PA,WASHINGTON,3,40.1,-79.9
coal city,IL,GRUNDY,8,41.3,-88.3
coaldale,PA,SCHUYLKILL,13,40.8,-75.9
cobb island,MD,CHARLES,2,38.3,-76.9
cockeysville,MD,BALTIMORE,15,39.5,-76.6
cocoa,FL,BREVARD,63,28.5,-80.8
coden,AL,MOBILE,20,30.4,-88.1
cody,WY,PARK,5,44.5,-109.1
coffeyville,KS,MONTGOMERY,4,37.0,-95.7
cogan station,PA,LYCOMING,11,41.3,-77.1
colbert,GA,MADISON,1,34.0,-83.2
colby,KS,THOMAS,3,39.4,-101.2
colchester,VT,CHITTENDEN,45,44.6,-73.2
cold spring,NY,PUTNAM,20,41.4,-74.0
coleman,MI,MIDLAND,1,43.8,-84.6
college park,MD,PRINCE GEORGES,12,39.0,-76.9
college station,TX,BRAZOS,452,30.6,-96.2
colleyville,TX,TARRANT,1,32.9,-97.2
collierville,TN,SHELBY,10,35.0,-89.7
collingswood,NJ,CAMDEN,9,39.9,-75.1
collinston,LA,MOREHOUSE,1,32.7,-91.9
collinsville,IL,MADISON,6,38.7,-89.9
collinsville,OK,TULSA,16,36.4,-95.8
collinsville,TX,GRAYSON,1,33.5,-97.0
colmar,PA,MONTGOMERY,1,40.3,-75.3
cologne,MN,CARVER,1,44.8,-93.8
coloma,WI,WAUSHARA,15,44.0,-89.6
colonial beach,VA,WESTMORELAND,15,38.3,-77.0
colorado springs,CO,EL PASO,936,38.5,-104.4
colquitt,GA,MILLER,3,31.2,-84.7
columbia,MD,HOWARD,9,39.2,-76.9
columbia,MO,BOONE,1474,39.0,-92.1
columbia,SC,LEXINGTON,15,34.1,-81.0
columbia,SC,RICHLAND,250,34.1,-81.0
columbia,TN,MAURY,1,35.6,-87.1
columbia city,IN,WHITLEY,30,41.2,-85.5
columbus,AR,HEMPSTEAD,19,33.8,-93.8
columbus,IN,BARTHOLOMEW,2,39.2,-85.9
columbus,OH,DELAWARE,67,40.0,-83.1
columbus,OH,FRANKLIN,1809,40.0,-83.1
comanche,OK,STEPHENS,4,34.4,-97.8
comfort,TX,KENDALL,3,30.0,-98.9
commack,NY,SUFFOLK,1,40.8,-73.3
commerce,GA,BANKS,1,34.2,-83.5
commerce,GA,JACKSON,2,34.2,-83.5
commerce city,CO,ADAMS,3,39.8,-104.9
commerce township,MI,OAKLAND,3,42.6,-83.5
comstock park,MI,KENT,5,43.0,-85.7
concord,CA,CONTRA COSTA,8,38.0,-122.0
concord,MA,MIDDLESEX,12,42.5,-71.3
conneaut,OH,ASHTABULA,77,41.9,-80.7
connellsville,PA,FAYETTE,48,40.1,-79.6
conover,WI,VILAS,1,46.1,-89.3
conroe,TX,MONTGOMERY,98,30.2,-95.5
converse,TX,BEXAR,12,29.5,-98.3
conway,AR,FAULKNER,108,35.1,-92.3
conway,NH,CARROLL,4,43.9,-71.1
conway,SC,HORRY,14,33.7,-79.1
conyers,GA,ROCKDALE,26,33.6,-84.0
cookville,TX,TITUS,64,33.2,-94.8
coopersburg,PA,LEHIGH,15,40.5,-75.4
copan,OK,WASHINGTON,12,36.9,-96.0
copiague,NY,SUFFOLK,28,40.7,-73.4
coppell,TX,DALLAS,6,33.0,-97.0
copperas cove,TX,CORYELL,16,31.1,-97.9
copperhill,TN,POLK,2,35.0,-84.4
coral springs,FL,BROWARD,48,26.3,-80.3
corinth,MS,ALCORN,6,34.9,-88.5
cornelius,NC,MECKLENBURG,10,35.5,-80.9
cornville,AZ,YAVAPAI,21,34.8,-111.9
corona,CA,RIVERSIDE,4,34.0,-117.6
corona,NM,LINCOLN,6,34.1,-105.7
coronado,CA,SAN DIEGO,8,32.6,-117.1
corpus christi,TX,NUECES,520,27.7,-97.4
corry,PA,ERIE,2,41.9,-79.6
corsicana,TX,NAVARRO,4,32.0,-96.2
corte madera,CA,MARIN,1,37.9,-122.5
cortez,CO,MONTEZUMA,3,37.4,-108.7
cortland,IL,DEKALB,3,41.9,-88.7
corvallis,OR,BENTON,3,44.6,-123.2
corydon,IN,HARRISON,34,38.2,-86.0
cos cob,CT,FAIRFIELD,1,41.0,-73.6
costa mesa,CA,ORANGE,1,33.7,-117.9
costilla,NM,TAOS,1,37.0,-105.5
cottage grove,WI,DANE,2,43.1,-89.2
cottontown,TN,SUMNER,4,36.5,-86.5
cotuit,MA,BARNSTABLE,1,41.6,-70.4
council bluffs,IA,POTTAWATTAMIE,56,41.2,-95.8
courtland,AL,LAWRENCE,6,34.7,-87.3
coushatta,LA,RED RIVER,8,32.0,-93.3
coventry,CT,TOLLAND,8,41.8,-72.3
coventry,RI,KENT,6,41.7,-71.6
coventry,VT,ORLEANS,1,44.8,-72.2
covina,CA,LOS ANGELES,14,34.1,-117.9
covington,KY,KENTON,26,39.1,-84.5
covington,LA,SAINT TAMMANY,55,30.5,-90.1
coweta,OK,WAGONER,6,36.0,-95.6
crawfordsville,IN,MONTGOMERY,4,40.0,-87.1
crawfordville,FL,WAKULLA,111,30.1,-84.2
creal springs,IL,WILLIAMSON,8,37.6,-88.8
creole,LA,CAMERON,15,29.8,-93.1
cresson,TX,HOOD,20,32.6,-97.6
crest hill,IL,WILL,4,41.6,-88.1
creston,NC,ASHE,5,36.5,-81.7
crestview,FL,OKALOOSA,5,30.8,-86.5
crestwood,KY,OLDHAM,20,38.3,-85.5
crete,IL,WILL,1,41.4,-87.6
crittenden,KY,GRANT,9,38.8,-84.6
crivitz,WI,MARINETTE,9,45.2,-88.0
crockett,TX,HOUSTON,24,31.3,-95.4
crofton,KY,CHRISTIAN,1,37.1,-87.4
crofton,MD,ANNE ARUNDEL,21,39.0,-76.7
crofton,NE,KNOX,1,42.8,-97.5
crosby,TX,HARRIS,1,29.9,-95.1
cross plains,WI,DANE,1,43.2,-89.6
cross river,NY,WESTCHESTER,8,41.3,-73.6
crosslake,MN,CROW WING,12,46.7,-94.1
crossville,TN,CUMBERLAND,126,36.0,-84.9
crowley,LA,ACADIA,3,30.2,-92.4
crowley,TX,TARRANT,3,32.6,-97.4
crown point,IN,LAKE,3,41.5,-87.3
crozet,VA,ALBEMARLE,66,38.2,-78.7
crystal city,MO,JEFFERSON,1,38.2,-90.4
crystal lake,IL,MCHENRY,147,42.2,-88.3
crystal river,FL,CITRUS,7,28.9,-82.6
cuba,NY,ALLEGANY,1,42.2,-78.3
cubero,NM,CIBOLA,6,35.0,-107.8
cullowhee,NC,JACKSON,10,35.3,-83.2
cumberland,MD,ALLEGANY,12,39.7,-78.8
cumberland,WI,BARRON,2,45.5,-92.0
cumberland foreside,ME,CUMBERLAND,33,43.7,-70.2
cumming,GA,FORSYTH,140,34.2,-84.2
cummington,MA,HAMPSHIRE,60,42.5,-72.9
cunningham,KS,KINGMAN,20,37.6,-98.3
cupertino,CA,SANTA CLARA,3,37.3,-122.1
cutchogue,NY,SUFFOLK,4,41.0,-72.5
cutler,ME,WASHINGTON,8,44.7,-67.2
cuyahoga falls,OH,SUMMIT,16,41.2,-81.5
cynthiana,KY,HARRISON,731,38.4,-84.3
cypress,CA,ORANGE,1,33.8,-118.1
cypress,TX,HARRIS,31,30.0,-95.7
dade city,FL,PASCO,6,28.4,-82.2
dahlonega,GA,LUMPKIN,20,34.6,-84.0
dallas,GA,PAULDING,11,34.0,-84.7
dallas,TX,COLLIN,1084,32.7,-96.8
dallas,TX,DALLAS,12466,32.7,-96.8
dalton,GA,WHITFIELD,1,34.8,-85.0
dalton,MA,BERKSHIRE,2,42.5,-73.1
dalton,PA,LACKAWANNA,115,41.5,-75.7
damariscotta,ME,LINCOLN,2,44.0,-69.5
damascus,MD,MONTGOMERY,3,39.3,-77.2
damon,TX,BRAZORIA,1,29.3,-95.7
dane,WI,DANE,2,43.2,-89.6
dania,FL,BROWARD,2,26.0,-80.1
danielson,CT,WINDHAM,60,41.8,-71.9
danielsville,GA,MADISON,1,34.1,-83.3
dansville,NY,LIVINGSTON,1,42.6,-77.8
danville,CA,CONTRA COSTA,2,37.8,-121.9
danville,IL,VERMILION,48,40.2,-87.6
danville,IN,HENDRICKS,1,39.8,-86.5
danville,KY,BOYLE,1,37.7,-84.8
danville,VT,CALEDONIA,18,44.4,-72.1
daphne,AL,BALDWIN,5,30.6,-87.9
dardanelle,AR,YELL,22,35.2,-93.2
darien,GA,MCINTOSH,20,31.4,-81.4
dauphin,PA,DAUPHIN,5,40.4,-76.9
dauphin island,AL,MOBILE,32,30.2,-88.1
davenport,IA,SCOTT,10,41.6,-90.5
davidson,NC,MECKLENBURG,4,35.5,-80.8
davidsonville,MD,ANNE ARUNDEL,1,38.9,-76.6
davis,CA,YOLO,2,38.5,-121.7
davis,WV,TUCKER,100,39.1,-79.4
dawson,MN,LAC QUI PARLE,1,44.9,-96.1
dayton,KY,CAMPBELL,3,39.1,-84.5
dayton,OH,GREENE,806,39.7,-84.1
dayton,OH,MONTGOMERY,1922,39.7,-84.1
daytona beach,FL,VOLUSIA,36,29.2,-81.0
de kalb,TX,BOWIE,24,33.5,-94.6
de pere,WI,BROWN,10,44.4,-88.2
dearborn,MI,WAYNE,17,42.3,-83.2
dearborn heights,MI,WAYNE,6,42.3,-83.3
decatur,AL,MORGAN,8,34.6,-87.0
decatur,GA,DEKALB,186,33.8,-84.3
declo,ID,CASSIA,3,42.6,-113.6
decorah,IA,WINNESHIEK,9,43.3,-91.8
dedham,MA,NORFOLK,1,42.3,-71.2
deep river,CT,MIDDLESEX,35,41.4,-72.4
deepwater,MO,HENRY,1,38.2,-93.8
deer isle,ME,HANCOCK,6,44.2,-68.7
deer park,TX,HARRIS,1,29.7,-95.1
deerfield,IL,LAKE,9,42.2,-87.8
deerfield,OH,PORTAGE,8,41.0,-81.0
deerfield,WI,DANE,7,43.1,-89.1
deerfield beach,FL,BROWARD,8,26.3,-80.2
dekalb,IL,DEKALB,19,41.9,-88.8
del mar,CA,SAN DIEGO,2,33.0,-117.3
del norte,CO,RIO GRANDE,6,37.3,-106.6
del rio,TX,VAL VERDE,6,29.4,-101.0
delafield,WI,WAUKESHA,5,43.1,-88.4
deland,FL,VOLUSIA,20,29.0,-81.3
delano,TN,POLK,1,35.3,-84.6
delavan,WI,WALWORTH,4,42.6,-88.7
delaware,OH,DELAWARE,1,40.3,-83.1
delevan,NY,CATTARAUGUS,1,42.5,-78.5
delmar,NY,ALBANY,51,42.6,-73.8
delphos,OH,ALLEN,1,40.8,-84.3
delray beach,FL,PALM BEACH,68,26.5,-80.1
delton,MI,BARRY,1,42.5,-85.4
deltona,FL,VOLUSIA,12,28.9,-81.2
deming,NM,LUNA,3,32.3,-107.8
denison,TX,GRAYSON,2,33.7,-96.5
dennis,MA,BARNSTABLE,2,41.7,-70.2
denton,TX,DENTON,138,33.2,-97.1
denver,CO,ADAMS,120,39.8,-104.8
denver,CO,ARAPAHOE,30,39.8,-104.8
denver,CO,DENVER,405,39.8,-104.8
denver,CO,JEFFERSON,75,39.8,-104.8
deport,TX,LAMAR,2,33.5,-95.3
derry,PA,WESTMORELAND,1,40.3,-79.3
derwood,MD,MONTGOMERY,56,39.1,-77.1
des moines,IA,POLK,168,41.5,-93.6
des plaines,IL,COOK,30,42.0,-87.9
desdemona,TX,EASTLAND,20,32.3,-98.6
desert center,CA,RIVERSIDE,12,34.1,-116.2
desert hot springs,CA,RIVERSIDE,20,33.9,-116.5
desoto,TX,DALLAS,1,32.6,-96.9
destin,FL,OKALOOSA,4,30.4,-86.4
destrehan,LA,SAINT CHARLES,4,30.0,-90.4
detroit,ME,SOMERSET,3,44.8,-69.4
detroit,MI,WAYNE,352,42.4,-82.9
dewey,AZ,YAVAPAI,3,34.6,-112.2
dewey,OK,WASHINGTON,1,36.8,-95.8
diamond,MO,NEWTON,1,37.0,-94.4
diana,TX,UPSHUR,6,32.8,-94.7
dickinson,ND,STARK,3,46.9,-102.8
dickinson,TX,GALVESTON,34,29.5,-95.1
dickson,TN,DICKSON,1,36.0,-87.4
dingmans ferry,PA,PIKE,15,41.2,-74.9
discovery bay,CA,CONTRA COSTA,4,37.9,-121.6
dix,IL,JEFFERSON,46,38.4,-88.9
dobbin,TX,MONTGOMERY,28,30.4,-95.8
dodge center,MN,DODGE,18,44.0,-92.9
dodge city,KS,FORD,8,37.8,-100.0
dolgeville,NY,HERKIMER,6,43.1,-74.8
doniphan,MO,RIPLEY,4,36.7,-91.1
donnellson,IA,LEE,12,40.7,-91.6
dothan,AL,HOUSTON,7,31.2,-85.5
douglas,GA,COFFEE,1,31.5,-82.8
douglas,MA,WORCESTER,14,42.0,-71.7
douglas,WY,CONVERSE,3,43.4,-105.8
douglassville,TX,CASS,4,33.2,-94.4
douglasville,GA,DOUGLAS,2,33.7,-84.7
dousman,WI,WAUKESHA,1,43.0,-88.5
dover,DE,KENT,2,39.2,-75.5
dover,FL,HILLSBOROUGH,1,28.0,-82.2
dover,NH,STRAFFORD,6,43.2,-70.9
dover plains,NY,DUTCHESS,2,41.7,-73.6
downers grove,IL,DUPAGE,39,41.8,-88.0
downingtown,PA,CHESTER,2,40.1,-75.7
doylestown,PA,BUCKS,4,40.3,-75.1
driftwood,TX,HAYS,46,30.1,-98.0
dripping springs,TX,HAYS,60,30.2,-98.2
du bois,PA,CLEARFIELD,14,41.1,-78.7
dublin,CA,ALAMEDA,2,37.7,-122.0
dublin,TX,ERATH,140,32.1,-98.4
duluth,GA,FULTON,3,34.0,-84.2
duluth,GA,GWINNETT,3,34.0,-84.2
duluth,MN,SAINT LOUIS,35,46.8,-92.1
dumont,IA,BUTLER,100,42.8,-93.0
dumont,NJ,BERGEN,1,40.9,-74.0
duncanville,TX,DALLAS,10,32.7,-96.9
dundalk,MD,BALTIMORE,93,39.3,-76.5
dundee,IL,KANE,8,42.1,-88.3
dundee,NY,YATES,1,42.5,-77.0
dunedin,FL,PINELLAS,24,28.0,-82.8
dunlap,IL,PEORIA,208,40.9,-89.6
dunnellon,FL,CITRUS,27,29.0,-82.6
dunnellon,FL,MARION,9,29.0,-82.6
durant,OK,BRYAN,8,34.0,-96.4
durham,CT,MIDDLESEX,3,41.5,-72.7
durham,NC,DURHAM,220,35.9,-78.8
durham,NH,STRAFFORD,2,43.1,-70.9
duson,LA,LAFAYETTE,2,30.2,-92.1
duxbury,MA,PLYMOUTH,1,42.0,-70.7
dyer,IN,LAKE,1,41.5,-87.5
eagar,AZ,APACHE,1,33.9,-109.4
eagle bridge,NY,RENSSELAER,2,42.9,-73.3
eagle mountain,UT,UTAH,3,40.4,-112.0
eagle nest,NM,COLFAX,3,36.5,-105.3
earth city,MO,SAINT LOUIS,8,38.8,-90.5
easley,SC,PICKENS,6,34.9,-82.5
east aurora,NY,ERIE,1,42.8,-78.6
east boothbay,ME,LINCOLN,21,43.9,-69.6
east falmouth,MA,BARNSTABLE,228,41.6,-70.6
east greenbush,NY,RENSSELAER,4,42.6,-73.7
east greenville,PA,MONTGOMERY,2,40.4,-75.5
east hampstead,NH,ROCKINGHAM,18,42.9,-71.1
east haven,CT,NEW HAVEN,14,41.3,-72.9
east jordan,MI,CHARLEVOIX,18,45.2,-85.1
east lansing,MI,INGHAM,1,42.8,-84.5
east longmeadow,MA,HAMPDEN,12,42.1,-72.5
east lyme,CT,NEW LONDON,2,41.4,-72.2
east marion,NY,SUFFOLK,6,41.1,-72.3
east palatka,FL,PUTNAM,1,29.7,-81.6
east peoria,IL,TAZEWELL,7,40.7,-89.5
east prairie,MO,MISSISSIPPI,5,36.8,-89.4
east rochester,OH,COLUMBIANA,3,40.7,-81.0
east rockaway,NY,NASSAU,36,40.6,-73.7
east sparta,OH,STARK,2,40.7,-81.4
east stroudsburg,PA,MONROE,5,41.0,-75.2
east tawas,MI,IOSCO,51,44.2,-83.5
east wakefield,NH,CARROLL,3,43.6,-71.0
east windsor,CT,HARTFORD,3,41.9,-72.6
eastanollee,GA,STEPHENS,1,34.5,-83.3
eastham,MA,BARNSTABLE,5,41.9,-70.0
easthampton,MA,HAMPSHIRE,25,42.3,-72.7
eastlake,OH,LAKE,125,41.6,-81.5
eastman,WI,CRAWFORD,2,43.2,-91.1
easton,MD,TALBOT,14,38.8,-76.1
easton,PA,NORTHAMPTON,15,40.7,-75.2
eastpoint,FL,FRANKLIN,20,29.6,-84.9
eastpointe,MI,MACOMB,6,42.5,-83.0
eaton rapids,MI,EATON,55,42.5,-84.7
eatonton,GA,PUTNAM,8,33.4,-83.2
eau claire,PA,BUTLER,14,41.1,-79.8
eau claire,WI,EAU CLAIRE,45,44.8,-91.5
ebro,FL,WASHINGTON,2,30.4,-85.9
edelstein,IL,PEORIA,564,40.9,-89.6
edgewater,FL,VOLUSIA,4,29.0,-80.9
edgewater,MD,ANNE ARUNDEL,4,38.9,-76.5
edgewood,NM,SANTA FE,5,35.0,-106.2
edinburg,TX,HIDALGO,378,26.3,-98.2
edison,NJ,MIDDLESEX,10,40.5,-74.4
edisto island,SC,COLLETON,42,32.5,-80.3
edmond,OK,OKLAHOMA,330,35.7,-97.5
edwardsville,IL,MADISON,632,38.8,-90.0
effingham,SC,FLORENCE,1,34.1,-79.8
egg harbor,WI,DOOR,50,45.0,-87.3
egg harbor city,NJ,ATLANTIC,30,39.5,-74.6
eglin afb,FL,OKALOOSA,6,30.6,-86.9
el cajon,CA,SAN DIEGO,33,32.9,-116.8
el campo,TX,WHARTON,8,29.2,-96.3
el cerrito,CA,CONTRA COSTA,1,37.9,-122.3
el paso,TX,EL PASO,13,31.8,-106.2
el reno,OK,CANADIAN,13,35.5,-98.0
el segundo,CA,LOS ANGELES,53,33.9,-118.4
eldorado springs,CO,BOULDER,4,40.0,-105.3
elephant butte,NM,SIERRA,4,33.2,-107.2
elgin,AZ,SANTA CRUZ,474,31.6,-110.5
elgin,IL,KANE,16,42.0,-88.3
elgin,TX,BASTROP,42,30.2,-97.4
elizabeth,CO,ELBERT,4,39.3,-104.6
elizabeth,IL,JO DAVIESS,4,42.3,-90.3
elizabethton,TN,CARTER,1,36.4,-82.2
elk city,OK,BECKHAM,5,35.4,-99.5
elk falls,KS,ELK,1,37.4,-96.2
elk grove,CA,SACRAMENTO,1,38.4,-121.4
elk river,MN,SHERBURNE,15,45.4,-93.5
elkins,WV,RANDOLPH,4,38.9,-79.8
elkmont,AL,LIMESTONE,1,34.9,-87.1
elkton,FL,SAINT JOHNS,20,29.8,-81.4
ellabell,GA,BRYAN,2,32.1,-81.5
ellenboro,NC,RUTHERFORD,3,35.3,-81.8
ellerbe,NC,RICHMOND,4,35.1,-79.7
ellicott city,MD,HOWARD,5,39.3,-76.9
ellsworth afb,SD,MEADE,1,44.2,-103.1
elmhurst,IL,DUPAGE,5,41.9,-87.9
elmwood,IL,PEORIA,3,40.8,-90.0
elyria,OH,LORAIN,96,41.3,-82.1
embudo,NM,RIO ARRIBA,20,36.1,-106.0
emerald isle,NC,CARTERET,2,34.6,-77.1
emerson,NJ,BERGEN,1,41.0,-74.0
empire,MI,LEELANAU,5,44.9,-86.1
encinitas,CA,SAN DIEGO,9,33.0,-117.3
encino,NM,TORRANCE,2,34.6,-105.5
endicott,NY,BROOME,70,42.1,-76.1
englewood,CO,ARAPAHOE,9,39.6,-104.9
englewood,FL,CHARLOTTE,51,26.9,-82.3
englewood,FL,SARASOTA,51,26.9,-82.3
englewood,NJ,BERGEN,2,40.9,-74.0
englewood,OH,MONTGOMERY,2,39.9,-84.3
enid,OK,GARFIELD,118,36.4,-97.9
ennis,TX,ELLIS,19,32.3,-96.6
enola,PA,CUMBERLAND,14,40.3,-76.9
equality,IL,GALLATIN,20,37.7,-88.4
erath,LA,VERMILION,51,30.0,-92.0
erie,MI,MONROE,4,41.8,-83.5
erie,PA,ERIE,84,42.0,-80.1
erieville,NY,MADISON,1,42.9,-75.7
escondido,CA,SAN DIEGO,48,33.1,-117.1
